KO,p.Weighted,q.Weighted,cor.Weighted,Z.Weighted,p.Standard,q.Standard,cor.Standard,Z.Standard
KO:K02164,0.300191154,0.653506022,-0.180226135,-1.052555708,0.494923919,0.273286096,-0.119282345,-0.690152334
KO:K02167,0.089976357,0.266288371,-0.290924736,-1.746791179,0.054734494,0.058781784,-0.327578546,-1.991689011
KO:K02169,0.070477863,0.220243322,-0.309432323,-1.869295651,0.063480865,0.065412731,-0.317055459,-1.920425461
KO:K02170,0.738410323,0.999875552,-0.05852652,-0.336786561,0.631848447,0.319108651,0.08389088,0.483621207
KO:K02182,0.857312294,0.999875552,-0.031528676,-0.181208544,0.248693255,0.172818181,-0.200272111,-1.174265951
KO:K02183,0.689802199,0.999875552,0.069920849,0.402650166,0.262256875,0.179290261,0.194747229,1.140575731
KO:K02188,0.951249281,0.999875552,0.010723377,0.061604653,0.535444463,0.288956773,-0.108377924,-0.626272668
KO:K02189,0.045683701,0.156243904,-0.339985169,-2.07677812,0.001022825,0.003123347,-0.531310131,-3.602721622
KO:K02192,0.378372105,0.761705723,-0.153590959,-0.89290767,0.166281482,0.13007035,-0.239255844,-1.415532109
KO:K02193,0.638882113,0.990565839,-0.08216963,-0.473630238,0.749134553,0.355341326,-0.056045735,-0.322465084
KO:K02194,0.96443687,0.999875552,-0.007820414,-0.044926235,0.236012238,0.166799196,0.205622323,1.207002235
KO:K02195,0.914104393,0.999875552,-0.0189176,-0.10869279,0.527950269,0.286448636,-0.110363228,-0.63788511
KO:K02196,0.597855016,0.971357731,-0.092323821,-0.532634836,0.714276727,0.344974492,-0.064151299,-0.369281809
KO:K02197,0.017644309,0.070413695,-0.398793213,-2.498135738,0.010368763,0.01724682,-0.427760449,-2.718572928
KO:K02198,0.017425623,0.069756497,-0.399501362,-2.503413315,0.067322049,0.068225594,-0.312793355,-1.891788706
KO:K02199,0.063837817,0.204101932,-0.316650971,-1.917702222,0.01292075,0.020267944,-0.416064187,-2.62841102
KO:K02200,0.654773813,0.99468264,-0.078308188,-0.451231933,0.985718102,0.413830034,0.00313979,0.01803681
KO:K02203,0.881180695,0.999875552,-0.026213169,-0.150634955,0.54641058,0.29147307,-0.105496737,-0.609433465
KO:K02204,0.995713163,0.999875552,-0.000942392,-0.005413632,0.648814089,0.323893456,-0.079751948,-0.45960402
KO:K02217,0.013615826,0.056671672,-0.413219461,-2.606724186,0.000242109,0.001135594,-0.582386234,-4.115517187
KO:K02221,1.56E-08,3.53E-07,0.79100224,7.427040685,2.86E-06,4.64E-05,0.700003383,5.630851019
KO:K02224,0.934024084,0.999875552,-0.014519473,-0.083416818,0.643864506,0.322685786,0.08095495,0.466582217
KO:K02226,0.426535573,0.818438871,0.138790304,0.80508134,0.186652153,0.141491398,0.228545821,1.348588673
KO:K02227,4.01E-05,0.000321171,-0.636093449,-4.735642433,0.000789945,0.002582775,-0.54109049,-3.69614731
KO:K02230,0.637138201,0.990232565,0.082595679,0.47610283,0.197210973,0.146611338,0.223317141,1.316096211
KO:K02232,0.887696681,0.999875552,-0.024766235,-0.142314838,0.261321237,0.179052149,-0.195122188,-1.142858583
KO:K02233,0.525830507,0.919491522,-0.110927253,-0.641185614,0.090778708,0.084533556,-0.290232458,-1.742251713
KO:K02234,0.406942392,0.794892846,-0.144689888,-0.84001961,0.647013665,0.323417548,0.080189124,0.46213969
KO:K02237,7.75E-06,7.62E-05,-0.677687718,-5.294105531,5.83E-05,0.000398092,-0.625716536,-4.607993636
KO:K02238,0.214306144,0.519672284,0.215250742,1.266202661,0.071497104,0.071066911,0.308371986,1.862215691
KO:K02256,0.639452057,0.990754387,0.08203049,0.472822788,0.20942875,0.152954217,0.217505313,1.280120077
KO:K02258,0.080643513,0.244709174,-0.299348603,-1.802272134,0.472214951,0.26490419,-0.125591603,-0.727226995
KO:K02259,0.499007006,0.894674678,-0.118163837,-0.683588708,0.375069728,0.228462735,-0.154644713,-0.899183281
KO:K02261,0.422886796,0.813647634,0.139877258,0.811511767,0.026021597,0.034073001,0.37597347,2.330813975
KO:K02262,0.510276383,0.907444234,0.115100504,0.665625907,0.063585845,0.065412731,0.316936313,1.919623184
KO:K02274,0.632659456,0.988929161,-0.08369202,-0.482466707,0.075309652,0.073645727,-0.304507438,-1.836476398
KO:K02275,0.976054696,0.999875552,0.005264718,0.030243922,0.808614782,0.369269021,-0.042465323,-0.24416496
KO:K02276,0.693913094,0.999875552,0.068946844,0.397014226,0.341402556,0.213252567,0.165718334,0.965326803
KO:K02277,2.19E-05,0.000189258,-0.652110755,-4.941266218,4.35E-05,0.000322961,-0.633872627,-4.707970894
KO:K02278,9.06E-14,1.85E-11,-0.904625462,-12.19283683,7.58E-06,9.15E-05,-0.678194656,-5.301436221
KO:K02279,2.95E-05,0.000243794,-0.644353689,-4.840324926,0.001966018,0.005099151,-0.505183788,-3.362711811
KO:K02280,6.05E-07,7.87E-06,-0.731267158,-6.158722291,0.002336073,0.005807647,-0.497929867,-3.298353611
KO:K02281,0.383783601,0.769113362,-0.151875811,-0.882699798,0.221402698,0.159114381,-0.212032508,-1.246373299
KO:K02282,0.000127974,0.00090991,-0.602562519,-4.337277228,0.014210068,0.021696276,-0.410882815,-2.588979605
KO:K02283,4.42E-05,0.000348166,-0.633430942,-4.702490791,0.018642032,0.026322417,-0.395652522,-2.474793114
KO:K02291,0.854730251,0.999875552,-0.032105275,-0.184525891,0.895546984,0.39008808,-0.023025127,-0.132304361
KO:K02293,1.96E-06,2.25E-05,0.708008416,5.759240567,0.005914739,0.011440576,0.455913571,2.942644148
KO:K02297,0.600057867,0.971638927,-0.091771291,-0.529420024,0.448103251,0.255513807,0.132467813,0.767735465
KO:K02298,0.28216155,0.623705788,-0.186969863,-1.09334044,0.828724235,0.374019863,0.037932273,0.218061257
KO:K02299,0.585686964,0.962514278,0.095392,0.550495699,0.027445684,0.035393642,0.372722995,2.307395381
KO:K02300,0.395843852,0.782649579,-0.148103389,-0.860276427,0.704740545,0.342729522,0.066391101,0.382231163
KO:K02301,0.50601282,0.90317811,0.116255424,0.672395845,0.179888179,0.137523425,0.232005667,1.370156588
KO:K02302,0.950184001,0.999875552,0.010957987,0.062952625,0.06435888,0.066031492,0.316063703,1.91375048
KO:K02303,0.00022839,0.001563622,0.584288853,4.135914508,2.85E-05,0.000233015,0.645265762,4.852058277
KO:K02304,0.732023168,0.999875552,0.060009341,0.3453498,0.180657937,0.138043638,0.231607337,1.367670704
KO:K02305,0.578951395,0.958905728,-0.097102475,-0.560459768,0.539557005,0.289910078,0.107294145,0.619936632
KO:K02313,0.002237545,0.011780551,-0.499757213,-3.314478027,0.03924262,0.045560674,-0.35007998,-2.146913464
KO:K02314,0.010736638,0.046227193,-0.425933458,-2.704381635,0.005445722,0.010709041,-0.459868376,-2.974978712
KO:K02315,0.794248695,0.999875552,-0.045720216,-0.262917584,0.73831118,0.352584152,-0.058549506,-0.336919287
KO:K02316,0.136169952,0.371158929,-0.256971541,-1.527483588,0.006891365,0.012746535,-0.448475241,-2.882420892
KO:K02319,0.947404296,0.999875552,-0.011570261,-0.06647054,0.671768972,0.331872265,-0.074218488,-0.427531887
KO:K02322,0.313568835,0.674879899,0.175387409,1.023386971,0.049764452,0.054826729,0.33416854,2.036737353
KO:K02334,1.28E-05,0.000118452,0.665689295,5.124557901,0.036235797,0.042713208,0.355258678,2.183221574
KO:K02335,0.766879137,0.999875552,0.051964153,0.298915181,0.105078633,0.093595377,0.278613949,1.666503523
KO:K02337,0.940306116,0.999875552,0.013134374,0.075457744,0.957615646,0.406888273,0.009321656,0.053551165
KO:K02338,0.954396955,0.999875552,-0.010030258,-0.057622346,0.934110772,0.400688139,-0.014500354,-0.083306952
KO:K02339,0.104369603,0.300469698,-0.279160723,-1.670050119,0.557957982,0.295103922,-0.102492198,-0.591889859
KO:K02340,0.37592811,0.759896415,0.154370289,0.897548652,0.480567796,0.267365801,0.123253011,0.713474687
KO:K02341,0.057930569,0.188957033,0.323588404,1.964571868,0.133098149,0.111566361,0.258934897,1.539989418
KO:K02342,0.711345105,0.999875552,-0.064838779,-0.373255849,0.203682984,0.150061654,-0.220208318,-1.296834035
KO:K02343,0.637582,0.990232565,0.082487212,0.475473311,0.458541169,0.259763977,0.129467448,0.750046504
KO:K02346,0.044793816,0.153607114,0.341308658,2.085926173,0.03578496,0.042647706,0.356064984,2.188895178
KO:K02347,6.68E-06,6.67E-05,0.681136172,5.344250908,0.003811453,0.008224779,0.47644021,3.112965463
KO:K02351,0.164386571,0.428954856,0.240298813,1.422079999,0.116455245,0.101276246,0.270199478,1.612142494
KO:K02355,0.001235737,0.006979289,0.523960581,3.533843068,6.30E-05,0.000415966,0.623515231,4.58144152
KO:K02356,0.850006761,0.999875552,-0.033160947,-0.19059996,0.864001273,0.381848382,0.030036448,0.172624145
KO:K02357,0.900150098,0.999875552,0.022005226,0.126441016,0.270167007,0.182519381,0.191611823,1.121506759
KO:K02358,0.337030371,0.704799076,-0.167204104,-0.974229354,0.480567796,0.267365801,-0.123253011,-0.713474687
KO:K02371,0.673900084,0.999875552,0.073708423,0.424577576,0.797524055,0.367000229,-0.044976839,-0.258633997
KO:K02372,0.000364523,0.002365933,-0.568701308,-3.971750855,0.002558035,0.006246157,-0.494047783,-3.264291461
KO:K02377,0.703604487,0.999875552,0.066658617,0.383778184,0.938807995,0.401850964,-0.013464615,-0.077355335
KO:K02379,0.586675913,0.962884016,0.095141597,0.549037437,0.559577922,0.295767395,0.102073032,0.589443646
KO:K02380,0.524645818,0.918452995,-0.111242957,-0.643033291,0.717480459,0.346005528,-0.063401086,-0.364945733
KO:K02381,0.369563178,0.751736124,-0.156414034,-0.909727531,0.017336383,0.024895995,-0.399792476,-2.505584425
KO:K02386,0.594259625,0.969074597,-0.093227534,-0.53789403,0.699824178,0.341458858,-0.067549869,-0.388932819
KO:K02387,0.979536233,0.999875552,-0.004499079,-0.0258455,0.317555594,0.203461074,0.173970604,1.0148608
KO:K02388,0.276803881,0.616799908,-0.189027132,-1.105813965,0.756193936,0.356732567,-0.054418586,-0.313074886
KO:K02389,0.012983022,0.05462302,-0.415804138,-2.626424676,0.154271076,0.123297534,-0.246017888,-1.458078801
KO:K02390,2.69E-09,7.45E-08,-0.814197522,-8.055986133,0.000466861,0.001820684,-0.560125618,-3.884170514
KO:K02391,0.492869104,0.890381249,-0.119847012,-0.69346692,0.378365647,0.229520132,-0.153593014,-0.892919907
KO:K02392,0.454372053,0.849754684,-0.130661402,-0.757083041,0.927288819,0.398607031,-0.016005466,-0.091956184
KO:K02393,0.021952724,0.084648187,-0.386146567,-2.404762702,0.084875532,0.080424719,-0.295440398,-1.776475666
KO:K02394,0.400256802,0.788107271,-0.146739645,-0.852179803,0.490097733,0.271361849,-0.1206105,-0.697949668
KO:K02395,0.940693646,0.999875552,-0.013048956,-0.074966927,0.623888424,0.317180068,0.085848239,0.494987971
KO:K02396,0.224799771,0.535834403,-0.210516902,-1.23704954,0.209874572,0.153210681,-0.217297738,-1.278837826
KO:K02397,0.531949117,0.923632571,-0.109302202,-0.631678002,0.434089945,0.251088561,-0.136556185,-0.791873569
KO:K02398,0.885026853,0.999875552,-0.025358895,-0.145722622,0.709011552,0.34404404,-0.065386691,-0.376423486
KO:K02399,0.923091119,0.999875552,-0.016932148,-0.09728173,0.722187802,0.347447406,-0.062300781,-0.358587324
KO:K02400,0.850753017,0.999875552,-0.032994087,-0.189639852,0.630822283,0.319108651,-0.084142645,-0.485082935
KO:K02401,0.715046864,0.999875552,-0.063970855,-0.368238824,0.421622639,0.246520334,-0.140255065,-0.813747573
KO:K02402,0.076064018,0.233797398,-0.303760932,-1.831515974,0.026093996,0.034112603,-0.375804727,-2.329595784
KO:K02403,9.90E-11,4.26E-09,-0.850528137,-9.29005074,1.53E-07,8.08E-06,-0.75575203,-6.62962894
KO:K02404,0.77396499,0.999875552,-0.050341883,-0.289559247,0.79325994,0.366104571,-0.045944779,-0.264211671
KO:K02405,6.16E-07,7.99E-06,-0.730925528,-6.152543043,1.21E-05,0.000123035,-0.667016294,-5.142946409
KO:K02406,0.014469808,0.059712999,-0.409887221,-2.581437721,0.001723379,0.004595015,-0.510619616,-3.41156481
KO:K02407,0.000762471,0.004538515,-0.542407821,-3.708890461,0.002302846,0.005742687,-0.498538451,-3.303717212
KO:K02408,0.958945819,0.999875552,-0.009028859,-0.051868959,0.904582369,0.392810997,0.021023849,0.120799515
KO:K02409,0.910794529,0.999875552,-0.019649424,-0.112899145,0.291270415,0.192173606,-0.183529348,-1.072513301
KO:K02410,0.755789903,0.999875552,-0.054511591,-0.313611547,0.665948443,0.329712967,-0.075614674,-0.435620365
KO:K02411,0.86261131,0.999875552,0.030346357,0.174406875,0.201090276,0.148811741,0.22144535,1.304493632
KO:K02412,0.633464867,0.988991281,0.083494635,0.481320825,0.12425516,0.106120706,0.26478059,1.577346251
KO:K02415,0.330190221,0.694508896,-0.169552463,-0.98831439,0.519089324,0.283151889,-0.11272837,-0.65172941
KO:K02416,0.549024498,0.936798736,-0.104814029,-0.605445649,0.463976476,0.261916694,0.127919562,0.740929003
KO:K02417,0.409445389,0.798099274,-0.143927427,-0.835499131,0.635530459,0.320424894,-0.082988876,-0.478384998
KO:K02419,0.104359017,0.300469698,-0.279168908,-1.670103224,0.005568593,0.01087141,-0.458804827,-2.966261231
KO:K02420,0.225126878,0.536181102,-0.210371789,-1.236157323,0.713945376,0.344944394,-0.064228955,-0.36973068
KO:K02421,0.528605242,0.921168952,-0.110189176,-0.636866738,0.587262069,0.305802615,-0.09499327,-0.548173678
KO:K02422,0.641014987,0.991790293,-0.081649187,-0.470610177,0.384030553,0.231826926,-0.15179788,-0.882236174
KO:K02424,0.530712166,0.922615363,0.109629991,0.633595371,0.041314997,0.047523514,0.346694853,2.12330178
KO:K02426,4.19E-05,0.000332248,0.634884916,4.720559739,0.006891365,0.012746535,0.448475241,2.882420892
KO:K02427,0.64210685,0.992090927,0.081383029,0.469065845,0.054149011,0.058346594,0.328329449,1.99680545
KO:K02428,0.994050378,0.999875552,0.001307934,0.007513514,0.805336908,0.368395814,0.043206716,0.248435687
KO:K02429,0.834019392,0.999875552,0.036742777,0.211213806,0.169236765,0.131780703,0.237646119,1.405436233
KO:K02433,0.8727239,0.999875552,0.028093635,0.16144937,0.82698931,0.373445136,0.038322365,0.220307056
KO:K02434,0.727212669,0.999875552,0.061128841,0.351816394,0.341402556,0.213252567,0.165718334,0.965326803
KO:K02435,0.889089696,0.999875552,-0.024457114,-0.140537463,0.273891376,0.184313943,-0.190156359,-1.112667044
KO:K02437,0.995401668,0.999875552,-0.00101087,-0.005807008,0.55778026,0.295103922,0.102538219,0.592158451
KO:K02438,7.25E-05,0.000542033,0.619485368,4.533293399,0.003989123,0.008506102,0.474368731,3.095489755
KO:K02440,0.726540829,0.999875552,0.06128538,0.352720722,0.767652115,0.35938503,-0.051786979,-0.297893274
KO:K02441,0.718989497,0.999875552,-0.063048101,-0.362905774,0.669695588,0.331252416,-0.074715315,-0.430409845
KO:K02444,0.955060209,0.999875552,0.009884229,0.056783348,0.170681791,0.132612355,0.236866335,1.400550007
KO:K02446,3.55E-05,0.000288395,0.639409283,4.777326687,0.060836382,0.06362192,0.320109328,1.941023568
KO:K02448,0.012217353,0.051683671,-0.419077537,-2.651485189,0.024825136,0.033034123,-0.378819755,-2.351402757
KO:K02450,0.954182113,0.999875552,0.010077562,0.057894125,0.28357031,0.188786403,-0.186433126,-1.09008858
KO:K02452,0.90202749,0.999875552,-0.021589462,-0.12405093,0.683032131,0.335796542,0.07152943,0.411960533
KO:K02453,7.64E-14,1.64E-11,-0.905648723,-12.26934654,1.50E-07,8.08E-06,-0.756089898,-6.636546464
KO:K02454,2.22E-13,3.91E-11,-0.899047215,-11.79539359,2.50E-09,5.05E-07,-0.815127054,-8.083363004
KO:K02455,8.15E-05,0.000600566,-0.616065523,-4.492890518,4.06E-05,0.000304329,-0.635754368,-4.73140475
KO:K02456,1.11E-14,7.17E-12,-0.916490172,-13.16020606,7.98E-08,6.28E-06,-0.766447294,-6.854826569
KO:K02457,0.845198008,0.999875552,-0.034236853,-0.196791115,0.681633991,0.335414844,0.071862346,0.41388783
KO:K02458,0.657917607,0.996650011,-0.077548647,-0.446828651,0.126365247,0.107582206,-0.263358356,-1.568240481
KO:K02459,0.528801491,0.921168952,-0.110137045,-0.636561735,0.886574171,0.387691921,-0.025015381,-0.143747406
KO:K02460,0.219344703,0.527609183,-0.212958426,-1.252074018,0.274469645,0.184626319,-0.189931535,-1.11130226
KO:K02461,0.232908034,0.549311402,-0.206961343,-1.215212827,0.407870129,0.240828442,-0.144406972,-0.838342077
KO:K02462,0.011604074,0.049412952,-0.421826872,-2.67263039,0.000961787,0.002987695,-0.533666273,-3.625040646
KO:K02463,0.449857418,0.846722665,0.131960966,0.764745806,0.089893506,0.083996708,0.29099649,1.747261863
KO:K02469,1.37E-10,5.70E-09,0.847335388,9.165797332,9.85E-07,2.34E-05,0.721910492,5.992978715
KO:K02470,1.31E-05,0.000120792,0.665150552,5.117117384,0.00215731,0.005463948,0.50129796,3.328119313
KO:K02471,1.82E-10,7.21E-09,0.844446472,9.056411246,0.000799196,0.002597279,0.540656064,3.691953359
KO:K02472,0.041944047,0.145508667,0.345694502,2.116342329,0.161751118,0.127646031,0.241763836,1.431286439
KO:K02473,0.687313426,0.999875552,0.070511524,0.406068587,0.863931697,0.381848382,-0.030051959,-0.172713367
KO:K02474,0.064831032,0.206765636,-0.315534784,-1.910193456,0.01695881,0.024615882,-0.401038207,-2.514885233
KO:K02477,0.017521752,0.06999669,-0.399189168,-2.501085989,0.014131079,0.021612496,-0.411188616,-2.591298364
KO:K02478,0.472502756,0.866106044,-0.125510666,-0.726750834,0.977817658,0.411689138,-0.004877007,-0.028016603
KO:K02479,0.203802092,0.502055377,0.220151752,1.296483942,0.019688909,0.027532,0.392504383,2.451498437
KO:K02480,0.624256517,0.984131002,0.0857575,0.494460908,0.041401366,0.047589038,0.34655678,2.122340717
KO:K02481,4.87E-05,0.00038197,-0.630753991,-4.669440516,7.54E-05,0.000469276,-0.618336533,-4.519674533
KO:K02482,0.762399601,0.999875552,0.052991909,0.304843665,0.409312625,0.241327994,0.143967803,0.835738473
KO:K02483,0.000411189,0.002603528,0.564555491,3.929178062,0.003318925,0.007482333,0.482654647,3.165797883
KO:K02484,0.847356457,0.999875552,-0.033753773,-0.194011218,0.189175772,0.142470192,-0.227277623,-1.340696564
KO:K02485,0.314367064,0.675261847,0.175102836,1.021673921,0.751757265,0.355855305,0.055440682,0.318973059
KO:K02486,0.691989875,0.999875552,-0.069402262,-0.399649293,0.821844845,0.372510078,-0.03948015,-0.226973156
KO:K02488,0.79669118,0.999875552,-0.045165795,-0.259722783,0.903140297,0.392395353,-0.021343077,-0.122634575
KO:K02490,0.592510993,0.968359383,0.093667919,0.540457351,0.20531931,0.15097487,0.219433212,1.292038
KO:K02491,0.387610767,0.774222537,0.150671322,0.875536043,0.017550803,0.025159266,0.399095101,2.500384954
KO:K02492,0.703229418,0.999875552,0.06674697,0.38428914,0.877958868,0.385804566,-0.026929229,-0.154752767
KO:K02493,2.68E-05,0.000224597,0.646857455,4.872619858,0.009964648,0.016816602,0.429831928,2.734712651
KO:K02494,0.844277237,0.999875552,-0.034443005,-0.197977464,0.764841899,0.35899937,0.05243135,0.301610032
KO:K02495,0.011292936,0.048193974,-0.423268999,-2.683757604,0.006331655,0.012127057,-0.452618199,-2.915869377
KO:K02496,0.793495316,0.999875552,-0.045891314,-0.263903568,0.85175598,0.379545864,0.032769875,0.188349758
KO:K02498,0.325363442,0.689329326,-0.171227712,-0.998372808,0.382868122,0.231297749,-0.152164969,-0.884420174
KO:K02499,0.51755918,0.914001045,0.113138793,0.654132946,0.964019495,0.408536694,0.007912255,0.045453869
KO:K02500,0.958185617,0.999875552,0.009196192,0.052830332,0.451320899,0.256742689,0.131538927,0.762256855
KO:K02501,0.004810681,0.023099613,0.465718989,3.023226524,0.068282493,0.068896938,0.311757615,1.884848883
KO:K02502,0.00012189,0.000873056,-0.60405009,-4.354124428,0.002066112,0.005299311,-0.50311124,-3.344227715
KO:K02503,9.07E-05,0.000661759,-0.612925785,-4.456157666,6.00E-06,8.17E-05,-0.683588127,-5.380308373
KO:K02509,0.190743399,0.477783238,-0.22649582,-1.335834922,0.123605452,0.105733208,-0.265222119,-1.58017536
KO:K02510,8.41E-12,5.26E-10,-0.872608034,-10.26317459,1.32E-05,0.00012919,-0.664944814,-5.114279748
KO:K02517,0.971402092,0.999875552,-0.006288044,-0.036122775,0.995288539,0.416014594,-0.00103574,-0.005949874
KO:K02518,0.001276494,0.007179123,0.522682603,3.52197842,0.074272668,0.07298445,0.305543178,1.843364915
KO:K02519,6.02E-12,4.02E-10,0.875320531,10.39893487,2.54E-10,8.23E-08,0.841020544,8.930252818
KO:K02520,0.386681913,0.773164301,-0.150963013,-0.87727052,0.048748674,0.053891049,-0.335579626,-2.046426694
KO:K02523,0.002013452,0.010731946,-0.504190404,-3.353842582,0.003989123,0.008506102,-0.474368731,-3.095489755
KO:K02527,0.900602316,0.999875552,0.021905068,0.125865235,0.395458419,0.235864708,0.148222915,0.860986296
KO:K02528,0.85326203,0.999875552,0.032433293,0.186413156,0.422370761,0.246779449,0.140031404,0.812423938
KO:K02529,0.995890471,0.999875552,0.000903413,0.005189716,0.423062343,0.246949968,0.139824844,0.811201616
KO:K02533,0.818792222,0.999875552,0.040167932,0.230933577,0.742325014,0.353624097,0.057619679,0.331550692
KO:K02535,5.54E-08,9.90E-07,-0.772197733,-6.981526377,0.000917079,0.002876416,-0.535477366,-3.642276729
KO:K02536,0.53444878,0.925788566,0.108640917,0.627810526,0.045162141,0.050652758,0.340758324,2.082120523
KO:K02548,0.001982305,0.010609715,0.504840352,3.359643482,6.91E-05,0.000442117,0.620848295,4.549511553
KO:K02549,0.00013859,0.000981785,-0.600112965,-4.309689636,0.000348751,0.001458476,-0.570209862,-3.987352406
KO:K02551,0.777676557,0.999875552,0.049493787,0.284669042,0.8686747,0.383390348,0.028995101,0.166634233
KO:K02552,0.156410729,0.411746994,0.244786076,1.450311616,0.028246806,0.036232881,0.370954985,2.294698978
KO:K02553,0.860331262,0.999875552,0.030854918,0.177332443,0.33334935,0.21000538,0.168464188,0.981784973
KO:K02554,0.402324543,0.790171112,-0.146103614,-0.848405353,0.261425741,0.179052149,-0.195080264,-1.142603312
KO:K02556,0.025693113,0.096943344,-0.376743973,-2.336379828,0.101705448,0.091446402,-0.281240713,-1.683557915
KO:K02557,0.002367777,0.01236541,-0.49735617,-3.293303409,0.000799196,0.002597279,-0.540656064,-3.691953359
KO:K02558,0.226999045,0.539493228,-0.209544001,-1.23106934,0.164022777,0.128801547,-0.240500033,-1.423343887
KO:K02563,0.710451309,0.999875552,0.065048568,0.37446866,0.089942699,0.083996708,0.29095388,1.746982352
KO:K02564,0.532489074,0.923632571,-0.109159229,-0.630841768,0.094006628,0.086511078,-0.287493862,-1.724323145
KO:K02566,3.47E-08,6.80E-07,0.779342844,7.144908905,7.84E-07,2.01E-05,0.726338104,6.070517346
KO:K02567,4.60E-06,4.79E-05,-0.689623408,-5.470531534,0.001325084,0.003782292,-0.521205153,-3.508302578
KO:K02568,0.031164119,0.114465366,-0.36484598,-2.251050234,0.066242691,0.067512219,-0.313971262,-1.899690194
KO:K02569,0.001096122,0.006285072,-0.528639357,-3.577562965,0.000966686,0.002996643,-0.533472364,-3.623199367
KO:K02570,0.134717365,0.369447834,-0.257895854,-1.533368575,0.466701612,0.262996384,-0.127147115,-0.736381134
KO:K02571,0.109233828,0.312532266,-0.275464522,-1.646109129,0.043029278,0.048870199,-0.343996803,-2.104550158
KO:K02575,0.371462946,0.754017242,0.155801866,0.906078309,0.013943891,0.021370515,0.411919089,2.596841495
KO:K02584,0.980378385,0.999875552,0.00431389,0.024781643,0.437066213,0.251551453,0.135681886,0.786708213
KO:K02591,0.569628778,0.953894346,-0.099484722,-0.574345497,0.260857261,0.178814139,-0.195308455,-1.143992824
KO:K02600,0.568797792,0.953739267,0.099697922,0.575588685,0.149893009,0.120933149,0.248577501,1.474242535
KO:K02601,0.921346997,0.999875552,-0.01731731,-0.099495294,0.303044106,0.198004357,0.179182948,1.046260594
KO:K02609,0.873458011,0.999875552,-0.027930278,-0.160509848,0.831597495,0.374585418,0.037286625,0.214344406
KO:K02610,0.427662774,0.819704641,-0.138455563,-0.80310161,0.73313043,0.350731006,-0.059751991,-0.343863451
KO:K02611,0.896105999,0.999875552,-0.022901229,-0.131592055,0.206438077,0.15165971,0.218905729,1.288775619
KO:K02612,0.969621331,0.999875552,0.006679769,0.038373207,0.782905143,0.363894332,-0.048300921,-0.277791897
KO:K02613,0.45408702,0.849754684,-0.130743244,-0.757565499,0.968973079,0.409622907,0.006822377,0.039192482
KO:K02614,0.00701592,0.032452834,0.447592694,2.875325794,0.000190874,0.000938959,0.590068195,4.198512917
KO:K02616,0.920577061,0.999875552,-0.017487364,-0.100472621,0.615898785,0.314147919,0.087823265,0.506463185
KO:K02617,0.335770021,0.702922112,-0.16763459,-0.976810048,0.069109646,0.069519097,-0.31087473,-1.878939116
KO:K02618,0.901432089,0.999875552,0.021721306,0.124808849,0.370788174,0.226260593,0.156019087,0.907373072
KO:K02619,0.968754208,0.999875552,0.006870527,0.039469102,0.471345317,0.264510177,0.12583632,0.728666784
KO:K02621,0.01509638,0.061707249,-0.407545979,-2.5637458,0.004294609,0.008968438,-0.470986732,-3.06710033
KO:K02622,1.06E-08,2.46E-07,-0.796418658,-7.565290866,0.000492195,0.001868953,-0.558263637,-3.865398439
KO:K02624,0.255802044,0.586528356,0.19735225,1.156446614,0.008411489,0.014894351,0.438524014,2.803020018
KO:K02626,0.189450787,0.474938321,-0.22714014,-1.339841426,0.056388183,0.060000352,-0.325491571,-1.977491116
KO:K02635,0.793435583,0.999875552,-0.045904882,-0.263981755,0.730787974,0.350127852,-0.06029657,-0.347008804
KO:K02636,0.455805418,0.851413928,-0.130250254,-0.754659574,0.071574798,0.071066911,-0.308291645,-1.861679561
KO:K02638,0.702817915,0.999875552,-0.066843924,-0.384849848,0.74067633,0.353400805,-0.058001417,-0.333754648
KO:K02650,1.47E-12,1.36E-10,-0.886089899,-10.98177248,1.49E-06,2.91E-05,-0.713624575,-5.851956014
KO:K02651,1.71E-14,7.65E-12,-0.914196943,-12.95841981,3.87E-07,1.31E-05,-0.739518065,-6.311062492
KO:K02652,1.78E-14,7.65E-12,-0.913932131,-12.9356163,1.92E-06,3.38E-05,-0.708445877,-5.76638242
KO:K02653,5.43E-13,7.06E-11,-0.8931389,-11.40709126,1.21E-05,0.000123035,-0.667016294,-5.142946409
KO:K02654,0.714919857,0.999875552,0.064000608,0.368410799,0.263701698,0.1797741,0.19416994,1.137062056
KO:K02655,1.73E-14,7.65E-12,-0.914060684,-12.94667365,1.73E-06,3.14E-05,-0.710639154,-5.802391325
KO:K02656,1.42E-05,0.000129922,-0.663060937,-5.088393038,0.01339352,0.020743086,-0.414115707,-2.613546746
KO:K02657,2.60E-10,9.80E-09,-0.84076679,-8.921056887,0.000155264,0.000810594,-0.596586002,-4.270300018
KO:K02658,1.15E-06,1.41E-05,-0.718894885,-5.94105167,0.001596821,0.004328893,-0.513726835,-3.43973761
KO:K02659,0.073211129,0.22713621,-0.306615181,-1.850502212,0.120405724,0.103775219,-0.267422172,-1.594288256
KO:K02660,3.18E-09,8.56E-08,-0.812116796,-7.995366768,0.003203223,0.007270974,-0.484230021,-3.17928928
KO:K02662,5.11E-14,1.32E-11,-0.908034034,-12.45238299,1.49E-06,2.91E-05,-0.713624575,-5.851956014
