KO,p.Weighted,q.Weighted,cor.Weighted,Z.Weighted,p.Standard,q.Standard,cor.Standard,Z.Standard
KO:K01006,0.055889309,0.184472804,-0.326115977,-1.981735606,0.175571513,0.147209199,-0.234262126,-1.384252398
KO:K01007,0.30098991,0.674928079,-0.179933436,-1.050789045,0.452974492,0.284283622,-0.131062951,-0.759450318
KO:K01008,0.867176486,0.999810126,0.029328829,0.168553806,0.304825948,0.218166083,0.178534572,1.0423498
KO:K01011,0.000192479,0.001339058,0.589801001,4.195597273,0.004840655,0.011321866,0.465428277,3.0208173
KO:K01012,0.01451371,0.058952439,0.409720429,2.580175314,0.000733173,0.002858046,0.543859649,3.722979576
KO:K01014,0.965832479,0.999810126,0.007513334,0.043162037,0.31346894,0.223102559,0.175423054,1.023601563
KO:K01026,0.294293754,0.666114659,-0.182402702,-1.065702066,0.102312752,0.101140828,-0.280762968,-1.680453087
KO:K01027,0.104819756,0.307606364,-0.27881326,-1.66779613,0.227828266,0.177391535,-0.20917884,-1.228825768
KO:K01028,0.482677702,0.888962023,0.122665646,0.710022543,0.51394936,0.309523044,0.114109419,0.659818515
KO:K01029,0.998231787,0.999810126,0.000388712,0.002232978,0.604241103,0.343112999,-0.090724432,-0.523330379
KO:K01031,0.068026299,0.218033009,-0.312032772,-1.886691801,0.012505507,0.022647469,-0.417825819,-2.641887574
KO:K01032,0.006305478,0.028949914,-0.452819537,-2.917500906,0.152088242,0.134199881,-0.247287383,-1.466091466
KO:K01034,0.002625609,0.013440203,-0.49292427,-3.254481976,0.007833966,0.016204695,-0.44210827,-2.831468363
KO:K01035,0.759196062,0.999810126,-0.053727975,-0.309090167,0.545585823,0.321435319,-0.105712468,-0.61069377
KO:K01039,0.291792191,0.663553252,-0.183334375,-1.071334264,0.322971577,0.227244434,-0.172063578,-1.003394786
KO:K01040,0.492694634,0.895913519,-0.119895012,-0.693748711,0.231060376,0.179487371,-0.207764082,-1.220138469
KO:K01042,0.210607229,0.523814514,0.216957273,1.276735068,0.191729805,0.157292956,0.226006192,1.332791557
KO:K01046,0.415163825,0.829257639,-0.142195331,-0.825235521,0.03377197,0.046057236,-0.359769299,-2.21503303
KO:K01048,0.939051814,0.999810126,-0.013410865,-0.077046483,0.791032723,0.405123958,-0.04645088,-0.267128334
KO:K01051,0.694225363,0.999810126,-0.068872941,-0.396586642,0.143727621,0.128391005,-0.252275988,-1.497656427
KO:K01053,8.06E-07,1.01E-05,-0.725814772,-6.061270356,0.005858177,0.013069635,-0.4563759,-2.946412711
KO:K01055,0.071538507,0.226110697,-0.308329164,-1.861929927,0.027643281,0.0401471,-0.372283014,-2.30423308
KO:K01056,8.26E-11,4.64E-09,-0.852283724,-9.359943633,4.91E-05,0.000454815,-0.630546956,-4.666896005
KO:K01057,0.373028397,0.777142493,-0.155298815,-0.90308036,0.73699863,0.387806297,0.058853906,0.338677008
KO:K01058,0.702521299,0.999810126,-0.066913822,-0.385254089,0.994058939,0.459578862,0.001306052,0.007502703
KO:K01060,0.597466018,0.984345586,-0.092421483,-0.53320312,0.260494554,0.195690542,-0.19545422,-1.144880519
KO:K01061,9.20E-10,3.24E-08,-0.82696747,-8.449210095,1.25E-06,4.28E-05,-0.717234262,-5.912754294
KO:K01066,0.251966559,0.599736128,-0.198920836,-1.166015365,0.020092857,0.031701848,-0.391326846,-2.442811504
KO:K01067,1.64E-05,0.000149211,0.659566734,5.04083355,0.000175292,0.001085277,0.592773228,4.228150291
KO:K01069,0.682004951,0.999810126,0.071773991,0.41337632,0.737129577,0.387806297,-0.058823529,-0.3385016
KO:K01070,0.743777623,0.999810126,-0.057283557,-0.329610219,0.319462927,0.22602004,-0.173296714,-1.010807691
KO:K01075,0.080661991,0.249097313,-0.299331198,-1.802157032,0.045216811,0.056184011,-0.340676946,-2.081557989
KO:K01077,0.183585155,0.473338399,-0.230103454,-1.358291879,0.021660898,0.03321092,-0.386934665,-2.410533815
KO:K01078,0.484855521,0.889671346,-0.12206077,-0.706468266,0.260494554,0.195690542,-0.19545422,-1.144880519
KO:K01079,0.938164902,0.999810126,-0.01360639,-0.078169995,0.790659272,0.405123958,-0.046535777,-0.267617616
KO:K01081,2.48E-10,1.12E-08,0.841291963,8.940111224,0.000521055,0.002235746,0.55624355,3.84512831
KO:K01082,0.946985012,0.999810126,-0.011662627,-0.067001246,0.498659493,0.303378205,0.118258852,0.684146174
KO:K01083,0.854152822,0.999810126,0.032234267,0.185268042,0.261510074,0.195855521,-0.19504644,-1.142397366
KO:K01086,0.120028631,0.341742061,-0.267684314,-1.595971624,0.050532214,0.060627096,-0.333117195,-2.029528225
KO:K01087,0.002954971,0.014967992,0.487784308,3.209876838,0.012003967,0.022012121,0.42002064,2.658728582
KO:K01089,0.682152349,0.999810126,-0.071738889,-0.413173105,0.800722197,0.408294763,-0.044251731,-0.254456101
KO:K01090,0.958289195,0.999810126,-0.009173392,-0.052699341,0.976531036,0.45490117,-0.005159959,-0.029642101
KO:K01091,0.952687623,0.999810126,-0.010406634,-0.059784801,0.122801317,0.115219939,0.265770992,1.583693774
KO:K01092,0.771224015,0.999810126,-0.05096892,-0.293175209,0.175571513,0.147209199,-0.234262126,-1.384252398
KO:K01095,0.994985005,0.999810126,-0.001102468,-0.006333198,0.648872588,0.359444808,0.079737752,0.459521684
KO:K01104,0.676854596,0.999810126,-0.07300227,-0.420488069,0.633070256,0.353547645,-0.083591331,-0.481882169
KO:K01113,0.669150137,0.999810126,-0.074846112,-0.431167564,0.055077663,0.064326815,-0.327141383,-1.988712255
KO:K01114,0.054084252,0.179739688,0.328412901,1.997374333,0.090363549,0.093029099,0.290590073,1.744596327
KO:K01115,0.001229276,0.006913563,0.524166558,3.535758417,0.001692727,0.005304277,0.511353332,3.41820091
KO:K01118,0.460849476,0.870527779,0.128808892,0.746166739,0.076839393,0.082673626,0.302999614,1.826460954
KO:K01119,0.036416187,0.128517965,0.354938339,2.180969044,0.063150293,0.071109362,0.317431656,1.92295927
KO:K01120,0.763423612,0.999810126,0.052756814,0.303487465,0.222166545,0.174198538,0.211690341,1.244267525
KO:K01126,0.661082196,0.999810126,0.076785488,0.442405187,0.077481575,0.082767329,0.302373581,1.82230709
KO:K01129,0.966174919,0.999810126,-0.007437989,-0.042729177,0.561171949,0.326744815,0.101661118,0.587040067
KO:K01130,5.31E-09,1.38E-07,-0.805572975,-7.810449343,4.55E-05,0.000438078,-0.632610939,-4.692337115
KO:K01133,0.584264442,0.974193078,0.095752513,0.55259539,0.290204321,0.211508434,0.183928414,1.074926935
KO:K01137,0.003086629,0.015476384,-0.485868351,-3.193362672,0.003562383,0.008914764,-0.47948968,-3.138814081
KO:K01138,0.206763182,0.517910361,-0.218752818,-1.287830118,0.015818568,0.026955859,-0.404946588,-2.544174128
KO:K01139,0.209176172,0.522266538,-0.217623049,-1.280847446,0.19923451,0.162113196,-0.222337601,-1.310022481
KO:K01142,0.00320878,0.01596152,0.484153233,3.178630736,0.006276356,0.013779241,0.453044376,2.919323532
KO:K01147,0.799027747,0.999810126,-0.044635819,-0.256669073,0.301500366,0.216737171,-0.179746641,-1.049661746
KO:K01151,0.152542923,0.409535333,0.247021864,1.464414931,0.076839393,0.082673626,0.302999614,1.826460954
KO:K01153,0.99344538,0.999810126,0.001440936,0.008277556,0.850544137,0.42144866,-0.033040789,-0.189908572
KO:K01154,0.96914422,0.999810126,-0.006784727,-0.038976188,0.692101163,0.373724884,-0.069375897,-0.399496736
KO:K01156,0.138675528,0.381924428,-0.2553941,-1.517450564,0.008593772,0.017335466,-0.437436303,-2.794419711
KO:K01159,0.901359581,0.999810126,-0.021737363,-0.124901154,0.684385412,0.370962945,-0.07120743,-0.410096563
KO:K01166,0.863948891,0.999810126,0.030048126,0.172691318,0.559391162,0.326031342,0.102121328,0.589725482
KO:K01167,3.96E-10,1.60E-08,-0.836327921,-8.763369979,2.51E-06,6.71E-05,-0.702786378,-5.675
KO:K01173,0.003167438,0.015776123,-0.484727263,-3.183555995,0.006276194,0.013779241,-0.453045628,-2.919333684
KO:K01174,0.734947179,0.999810126,0.059330008,0.341426399,0.440008263,0.280474725,0.134820846,0.781623022
KO:K01176,0.771958449,0.999810126,0.050800847,0.292205941,0.334550566,0.23300915,0.168052053,0.979313219
KO:K01178,0.214509587,0.531133961,0.215157472,1.265627367,0.017082628,0.02825277,0.400627158,2.511814445
KO:K01179,0.029902763,0.108801134,-0.367427188,-2.269451429,0.002666285,0.007217393,-0.492260062,-3.248692839
KO:K01181,1.19E-06,1.42E-05,-0.718149977,-5.928332423,0.000459796,0.002051617,-0.56066089,-3.889582844
KO:K01182,0.001241454,0.006961846,0.523779093,3.532156153,0.015293085,0.026453698,0.40682781,2.558331035
KO:K01183,0.919755968,0.999810126,0.017668734,0.101514996,0.543361134,0.320441167,0.10629515,0.614098245
KO:K01185,0.845602883,0.999810126,0.03414622,0.196269552,0.865206104,0.425064606,-0.029767889,-0.171079316
KO:K01187,3.62E-05,0.000303229,0.638859386,4.770382872,0.000914029,0.00333084,0.535603715,3.643481807
KO:K01190,0.521399477,0.921305505,-0.112109856,-0.648107883,0.924877582,0.44152976,0.016537716,0.095014939
KO:K01191,0.235063927,0.568584717,-0.206030115,-1.209501979,0.013258716,0.023628876,-0.414665306,-2.617735037
KO:K01192,0.41798564,0.831038664,-0.141345571,-0.820203066,0.09963264,0.099480725,-0.282887818,-1.694272744
KO:K01194,1.13E-07,1.82E-06,0.760804194,6.734379014,0.00064146,0.00261445,0.548762568,3.770912617
KO:K01198,0.995717731,0.999810126,-0.000941388,-0.005407863,0.618265877,0.348423035,-0.087237018,-0.503056376
KO:K01201,0.48780694,0.892049029,-0.121243266,-0.701665849,0.12566135,0.116740285,-0.263830819,-1.571264178
KO:K01206,0.402657741,0.814103276,0.146001298,0.847798274,0.061885544,0.070037825,0.318885449,1.932760559
KO:K01207,0.333585314,0.71933394,0.168383157,0.981298955,0.014486394,0.025394141,0.409824158,2.580960378
KO:K01209,0.000188779,0.001315682,-0.59042015,-4.202356721,0.002038355,0.006034745,-0.503677019,-3.349265936
KO:K01210,0.408146812,0.819562831,0.144322667,0.83784224,0.060223771,0.068684819,0.320831687,1.945905645
KO:K01218,0.122337187,0.346347607,-0.26608901,-1.585733102,0.10944562,0.105967266,-0.275306434,-1.645086932
KO:K01222,0.947609368,0.999810126,0.011525086,0.066210978,0.506252233,0.306330992,0.116190442,0.672014862
KO:K01224,0.003066846,0.015453872,-0.486151655,-3.19580074,0.013334844,0.023693749,-0.414354355,-2.615364972
KO:K01225,0.918738626,0.999810126,-0.017893478,-0.102806663,0.27343166,0.202752766,-0.190335312,-1.113753497
KO:K01233,0.976231536,0.999810126,-0.005225826,-0.030020496,0.697858685,0.375987947,0.068013917,0.391617048
KO:K01235,0.604060913,0.988900206,-0.09076946,-0.523592277,0.867102963,0.425762701,-0.029345209,-0.168648024
KO:K01236,0.002450332,0.01264319,0.495893154,3.280450565,0.058403075,0.067158568,0.323013416,1.960673934
KO:K01239,0.458235001,0.867516921,-0.12955493,-0.750561965,0.04094312,0.052779683,-0.347292033,-2.127460289
KO:K01241,0.735045924,0.999810126,-0.059307082,-0.341293998,0.75704958,0.394170441,0.054221671,0.311938673
KO:K01243,0.283105963,0.647600712,0.186609851,1.091159171,0.020244358,0.031774188,0.390890288,2.439594525
KO:K01246,6.56E-05,0.000518557,0.622357887,4.567553315,0.004840655,0.011321866,0.465428277,3.0208173
KO:K01247,0.789109584,0.999810126,0.046888181,0.269648668,0.51912058,0.312110383,0.112719993,0.651680355
KO:K01250,0.895815647,0.999810126,-0.02296558,-0.131962019,0.413322824,0.268632458,-0.142751484,-0.828530183
KO:K01251,0.998794765,0.999810126,-0.00026495,-0.001522024,0.901655529,0.436499749,0.021671827,0.124524412
KO:K01253,0.92754547,0.999810126,0.015948822,0.091630664,0.772863856,0.399268061,0.050593708,0.29101142
KO:K01255,0.936475132,0.999810126,0.013978954,0.080310823,0.334076328,0.232769458,-0.168214654,-0.980288347
KO:K01256,4.88E-12,5.11E-10,0.876995461,10.48484793,9.92E-06,0.000169032,0.671826625,5.210349924
KO:K01258,0.119816762,0.341389672,0.267831867,1.596919321,0.122553129,0.115047402,0.265940937,1.584783497
KO:K01259,0.44653205,0.857366627,-0.132922706,-0.7704192,0.152969303,0.134491999,-0.246773394,-1.462846358
KO:K01262,0.99438534,0.999810126,0.001234296,0.007090498,0.179517062,0.149582518,0.232198142,1.371358039
KO:K01263,0.912815309,0.999810126,-0.019202584,-0.110330789,0.942038225,0.446505569,0.01275261,0.073264122
KO:K01264,0.000121828,0.000889049,0.604065464,4.354298923,0.068222061,0.075002984,0.311822447,1.885283061
KO:K01265,0.999157925,0.999810126,-0.000185116,-0.001063409,0.371373167,0.25018298,0.155830753,0.906250489
KO:K01266,5.92E-11,3.59E-09,0.855450128,9.488950177,1.91E-06,5.61E-05,0.708515754,5.76752445
KO:K01267,0.035316514,0.125092772,0.35691158,2.194858315,0.001692727,0.005304277,0.511353332,3.41820091
KO:K01270,0.800826081,0.999810126,-0.044228189,-0.254320468,0.426162287,0.273893102,0.138901266,0.805737654
KO:K01271,1.10E-07,1.78E-06,-0.761282539,-6.744445205,6.50E-05,0.000556401,-0.62261237,-4.570602925
KO:K01273,0.490394628,0.894249028,-0.120528602,-0.697468755,0.120403254,0.113394397,-0.267423887,-1.594299266
KO:K01277,0.627554106,0.999810126,-0.084945591,-0.48974541,0.186990101,0.15461041,-0.228375294,-1.347527048
KO:K01278,0.005304887,0.02476679,-0.461113132,-2.985202098,0.01370369,0.024181035,-0.412868624,-2.604055972
KO:K01279,0.735787759,0.999810126,-0.059134875,-0.340299519,0.551260489,0.323182531,-0.104231242,-0.602042171
KO:K01281,0.940688019,0.999810126,-0.013050196,-0.074974054,0.938903009,0.445315194,-0.013443669,-0.077234978
KO:K01283,0.01735943,0.068015969,-0.399717171,-2.50502272,0.015583319,0.026705852,-0.405782191,-2.550457569
KO:K01284,0.209906073,0.522769997,0.217283083,1.278747303,0.106207518,0.103899963,0.277749134,1.660897569
KO:K01286,0.000901434,0.005223996,-0.536129537,-3.648500621,0.00144902,0.004810177,-0.517641818,-3.475496505
KO:K01295,1.86E-07,2.87E-06,0.752406088,6.561783751,0.002028864,0.0060202,0.503872034,3.351003867
KO:K01297,0.985566519,0.999810126,-0.003173118,-0.018228269,0.881824019,0.430980386,-0.026070239,-0.149813041
KO:K01299,0.712203067,0.999810126,0.064637484,0.372092193,0.901146611,0.436499749,-0.021784525,-0.125172276
KO:K01301,0.25535489,0.604181411,-0.197534314,-1.157556772,0.144228419,0.128709848,-0.251971295,-1.495724891
KO:K01302,0.094137381,0.281996826,-0.287384456,-1.723607868,0.004525238,0.010853703,-0.468568616,-3.046908733
KO:K01303,0.000487168,0.003059607,-0.558626195,-3.869046983,0.000258864,0.001392752,-0.580189358,-4.092092479
KO:K01304,0.002394333,0.012403797,0.496880758,3.289122752,0.000770645,0.002957178,0.542011525,3.70505284
KO:K01305,0.025289756,0.09413814,0.377701293,2.343303061,0.186625902,0.1545943,0.228559077,1.3486712
KO:K01312,0.594238542,0.983208519,0.09323284,0.537924913,0.073458805,0.079755742,0.306363985,1.848829079
KO:K01318,5.83E-10,2.19E-08,-0.832109509,-8.618837476,3.16E-05,0.000340814,-0.642515253,-4.816781519
KO:K01322,0.092006817,0.278318826,-0.289181861,-1.735368358,0.015583319,0.026705852,-0.405782191,-2.550457569
KO:K01336,2.96E-06,3.29E-05,0.699313008,5.61997735,0.000270319,0.001418398,0.578759308,4.076916694
KO:K01338,0.88621973,0.999810126,-0.025094061,-0.144199813,0.277250929,0.204651864,-0.188854489,-1.104766628
KO:K01342,0.001888952,0.010040727,-0.506843404,-3.377569426,0.003922382,0.009680263,-0.47513733,-3.101966141
KO:K01354,0.863256815,0.999810126,0.030202423,0.173578896,0.976531036,0.45490117,0.005159959,0.029642101
KO:K01356,0.16466779,0.435257631,0.240143485,1.421104499,0.040640512,0.05246519,0.347781218,2.13086896
KO:K01358,0.833837219,0.999810126,0.036783673,0.211449213,0.424759006,0.273224739,0.139318885,0.808208059
KO:K01363,0.896402626,0.999810126,0.022835489,0.131214115,0.212738456,0.169367525,0.215971514,1.270649647
KO:K01365,0.009212288,0.040529596,-0.43388637,-2.766456229,0.001011172,0.003647695,-0.5317502,-3.60688137
KO:K01369,0.941376053,0.999810126,-0.012898548,-0.074102684,0.825808345,0.414096353,-0.038588004,-0.221836427
KO:K01372,0.958293156,0.999810126,0.00917252,0.052694332,0.429305309,0.275418466,0.137968661,0.800222467
KO:K01373,0.035027675,0.124296922,-0.357438149,-2.198570405,0.007048323,0.014977834,-0.447365303,-2.873499424
KO:K01392,0.086784933,0.265423534,-0.293726193,-1.765191841,0.066818613,0.073950963,-0.313340898,-1.895460456
KO:K01406,0.208581325,0.521453313,-0.217900718,-1.282563108,0.034566612,0.046808608,-0.358286057,-2.204552869
KO:K01409,0.879069054,0.999810126,-0.02668244,-0.153333538,0.827518264,0.414096353,0.038203412,0.219622224
KO:K01414,0.969804087,0.999810126,-0.006639565,-0.03814224,0.519989869,0.312110383,0.1124871,0.650316633
KO:K01415,0.111410743,0.322417199,0.273850483,1.63567956,0.213794151,0.16948824,0.215485739,1.267652301
KO:K01417,1.97E-06,2.24E-05,-0.707910352,-5.757641434,0.000278183,0.001454861,-0.577808602,-4.066859071
KO:K01419,0.847381757,0.999810126,-0.033748113,-0.193978643,0.929670513,0.442754692,-0.015479876,-0.088935775
KO:K01420,0.206731242,0.517910361,-0.218767833,-1.287922958,0.800175436,0.408132276,0.044375645,0.255170037
KO:K01421,0.002272808,0.011853472,0.49909528,3.308630369,0.021054363,0.032627513,0.388601262,2.422758525
KO:K01424,1.58E-09,4.98E-08,-0.820629551,-8.249314858,7.52E-06,0.00014384,-0.678368702,-5.303956265
KO:K01425,5.92E-09,1.50E-07,-0.804171328,-7.771923687,0.000293626,0.001488317,-0.576009505,-4.047894112
KO:K01426,0.555363406,0.952519401,-0.103164734,-0.595815382,0.445827619,0.281874536,-0.133126935,-0.771624249
KO:K01428,0.493932156,0.897321662,-0.119554734,-0.691751166,0.3462437,0.238277943,-0.164086687,-0.955557961
KO:K01429,0.736488849,0.999810126,-0.058972177,-0.33935998,0.156767195,0.136761809,-0.244582043,-1.449025811
KO:K01430,0.905926951,0.999810126,-0.020726262,-0.11908889,0.35867647,0.244273922,-0.15995872,-0.930879165
KO:K01432,0.484043044,0.889671346,-0.122286266,-0.707793196,0.841412825,0.418779624,0.035084611,0.201669903
KO:K01433,0.745998379,0.999810126,0.05677008,0.326646073,0.152311935,0.134199881,0.247156682,1.465266149
KO:K01434,0.19897603,0.50427215,0.222462336,1.310795682,0.065529848,0.073053232,0.314757482,1.904969627
KO:K01436,0.016513365,0.065428723,0.402538062,2.526105427,0.007048323,0.014977834,0.447365303,2.873499424
KO:K01438,0.711622536,0.999810126,-0.064773679,-0.372879513,0.510105217,0.308141379,-0.115146777,-0.665897097
KO:K01439,0.644935891,0.999810126,0.080694241,0.465069758,0.737129577,0.387806297,0.058823529,0.3385016
KO:K01442,0.943423022,0.999810126,-0.012447436,-0.071510614,0.459130536,0.287406587,-0.129299135,-0.74905482
KO:K01443,0.913765926,0.999810126,-0.018992422,-0.10912284,0.285535796,0.208700965,-0.185687145,-1.085570687
KO:K01444,0.436432434,0.845587841,-0.135867787,-0.787806363,0.352865721,0.241349855,-0.161877092,-0.942341709
KO:K01447,0.779262219,0.999810126,0.0491318,0.282581979,0.496739796,0.302649913,-0.118784332,-0.68722957
KO:K01448,0.280039696,0.64248302,0.187781571,1.098260153,0.011547938,0.021411764,0.422084623,2.674617339
KO:K01451,0.656984936,0.999810126,-0.077773834,-0.448134045,0.410783398,0.267432067,-0.143520928,-0.833089703
KO:K01453,0.048666541,0.164557457,0.335694747,2.047217869,0.111891348,0.1076041,0.273497351,1.633399692
KO:K01455,0.000170159,0.001203223,-0.593711682,-4.23848371,0.003147516,0.008209547,-0.485006208,-3.185951322
KO:K01457,0.21000421,0.522769997,-0.217237436,-1.278465355,0.341141496,0.236128991,-0.165806721,-0.965856215
KO:K01458,3.48E-07,4.94E-06,0.741461533,6.347841399,0.000426511,0.001971942,0.563285585,3.916225421
KO:K01459,0.965741414,0.999810126,-0.007533371,-0.043277148,0.773388289,0.399291367,-0.05047376,-0.290319721
KO:K01462,0.845583373,0.999810126,-0.034150587,-0.196294684,0.438742453,0.279967075,-0.135190918,-0.7838084
KO:K01464,0.575965331,0.968997436,-0.09786362,-0.564895289,0.123605806,0.115463124,-0.265221878,-1.580173817
KO:K01465,0.993462475,0.999810126,-0.001437178,-0.008255968,0.624671154,0.3499386,0.085655315,0.493867368
KO:K01466,0.722950693,0.999810126,0.062122683,0.357558261,0.835599853,0.416825294,-0.03638806,-0.209172015
KO:K01467,0.974053471,0.999810126,-0.005704858,-0.032772449,0.525503323,0.314223381,-0.111014409,-0.641695676
KO:K01468,0.928418213,0.999810126,-0.015756216,-0.090523806,0.260494554,0.195690542,-0.19545422,-1.144880519
KO:K01469,0.879221296,0.999810126,-0.026648601,-0.153138941,0.956985605,0.451080976,-0.00946035,-0.054348003
KO:K01470,0.038571341,0.134531004,-0.351207499,-2.154799256,0.046583321,0.0572459,-0.338668088,-2.06768821
KO:K01473,0.530331287,0.930300469,0.109730998,0.634186241,0.179517062,0.149582518,0.232198142,1.371358039
KO:K01474,0.363752823,0.764393811,-0.158298004,-0.920964893,0.217634055,0.171695579,-0.213732605,-1.256843216
KO:K01476,0.104609,0.307323635,0.278975796,1.668850416,0.015642005,0.026705852,0.405572755,2.548881967
KO:K01477,0.82591741,0.999810126,-0.038563468,-0.221695164,0.71729235,0.382884248,-0.063445104,-0.365200133
KO:K01478,0.25940118,0.611051411,-0.195894436,-1.147561886,0.566413416,0.329154012,-0.100310452,-0.579160857
KO:K01479,0.911491786,0.999810126,-0.019495231,-0.112012865,0.440727334,0.280526648,-0.134610878,-0.780383251
KO:K01480,0.615341946,0.998513418,0.087961312,0.507265481,0.081820978,0.086117429,0.298245614,1.794981743
KO:K01481,0.662529824,0.999810126,-0.076436849,-0.440384649,0.11624011,0.110925157,-0.270352736,-1.613128993
KO:K01482,0.001574122,0.008569906,0.514306847,3.445016784,0.002562935,0.006979872,0.493965453,3.263571902
KO:K01483,0.16830041,0.442484461,-0.238153953,-1.408619934,0.085666649,0.089428567,-0.294726587,-1.771774698
KO:K01484,0.820704242,0.999810126,-0.039737069,-0.228452522,0.426162287,0.273893102,-0.138901266,-0.805737654
KO:K01485,0.780236465,0.999810126,0.048909491,0.281300294,0.252229507,0.190907825,0.198812794,1.165355987
KO:K01486,0.811717797,0.999810126,0.041764147,0.240126272,0.313814476,0.223259679,0.175299788,1.022859489
KO:K01487,0.372244548,0.776762318,0.155550545,0.904580463,0.026311966,0.038812159,0.375299018,2.325946586
KO:K01488,0.048194292,0.163102954,0.336359708,2.05178985,0.12646167,0.116997816,0.263293788,1.567827353
KO:K01489,0.506126051,0.909073371,0.116224689,0.672215646,0.910936765,0.437501257,-0.019617969,-0.112718342
KO:K01491,0.984286862,0.999810126,-0.003454477,-0.019844576,0.352426995,0.241232786,0.162022704,0.943212206
KO:K01493,0.919031249,0.999810126,-0.017828831,-0.102435117,0.555949467,0.325185485,-0.103012695,-0.594927871
KO:K01494,0.374022654,0.777942359,-0.154979963,-0.901180518,0.5046888,0.305798627,-0.116615067,-0.674504577
KO:K01495,0.425309898,0.834891516,0.139154847,0.807237648,0.051904543,0.061749414,0.33126935,2.016878072
KO:K01496,0.987661646,0.999810126,0.002712479,0.01558206,0.547072285,0.322204985,0.105323766,0.60842303
KO:K01497,1.97E-05,0.000174969,0.654818843,4.97713441,0.000301574,0.001524285,0.575116236,4.038510588
KO:K01501,0.5823011,0.972319094,-0.096250728,-0.555497443,0.966803605,0.453481723,-0.007299667,-0.041934511
KO:K01502,0.464074383,0.873379423,-0.127891768,-0.740765341,0.031392166,0.043811811,-0.364388471,-2.247794964
KO:K01505,0.795546426,0.999810126,0.045425589,0.261219795,0.322559019,0.227235583,0.17220814,1.004263556
KO:K01507,0.034640407,0.123244556,0.35814973,2.203590585,0.045996222,0.056641124,0.339525284,2.073602628
KO:K01512,0.115763125,0.332529363,-0.270693292,-1.615321565,0.072699559,0.079171619,-0.307136127,-1.853973433
KO:K01515,0.928059316,0.999810126,0.015835419,0.090978965,0.55043232,0.323120323,0.104446966,0.603301924
KO:K01518,0.983174852,0.999810126,-0.003698982,-0.021249177,0.643723326,0.357366839,0.080989318,0.4667816
KO:K01520,0.900027469,0.999810126,-0.022032387,-0.126597158,0.967147789,0.453481723,0.007223942,0.041499471
KO:K01523,0.01434735,0.058337862,0.410354718,2.58497775,0.003306552,0.008488244,0.482820828,3.167219146
KO:K01524,0.329255125,0.71197746,0.169875822,0.990255188,0.043251618,0.054575967,0.343653251,2.102166706
KO:K01525,0.141436478,0.386779359,-0.25367994,-1.506562666,0.050624244,0.060635769,-0.332992031,-2.028670539
KO:K01531,0.991563705,0.999810126,-0.001854608,-0.010653929,0.479712965,0.295366445,0.123491363,0.714875784
KO:K01533,0.655071194,0.999810126,-0.07823628,-0.450815031,0.512310926,0.308744145,0.114551084,0.662406258
KO:K01534,0.983784082,0.999810126,-0.003565025,-0.020479642,0.482169437,0.296165525,0.122807018,0.71085336
KO:K01535,4.44E-11,2.88E-09,0.858129424,9.601202245,2.72E-07,2.01E-05,0.745860655,6.432413078
KO:K01537,0.866755557,0.999810126,-0.02942261,-0.169093233,0.737129577,0.387806297,-0.058823529,-0.3385016
KO:K01539,0.099454152,0.295087933,0.283030862,1.695204052,0.008527322,0.017220836,0.437830523,2.797534969
KO:K01546,0.834194612,0.999810126,-0.036703444,-0.210987396,0.753353537,0.393332686,-0.055072736,-0.31684965
KO:K01547,0.981368869,0.999810126,0.00409609,0.023530441,0.636758195,0.355485442,-0.082688579,-0.476642015
KO:K01548,0.974564183,0.999810126,0.005592532,0.03212715,0.441027305,0.280526648,0.134523342,0.779866421
KO:K01551,0.435495204,0.845039517,0.136142971,0.789432067,0.04933964,0.05956938,0.334755846,2.040768258
KO:K01555,0.458241951,0.867516921,0.129552944,0.750550262,0.038279832,0.050585572,0.35170209,2.15826176
KO:K01556,0.913233388,0.999810126,-0.019110152,-0.109799516,0.568169372,0.329853043,0.099859245,0.576529429
KO:K01560,0.333242472,0.718994755,-0.168500902,-0.982005188,0.397550918,0.261708977,-0.147574819,-0.857137686
KO:K01561,0.000703895,0.004228825,-0.545362788,-3.737616653,0.002731649,0.00736092,-0.491210978,-3.239564433
KO:K01563,0.484267962,0.889671346,-0.122223823,-0.707426289,0.95221141,0.449304081,-0.010511499,-0.060387304
KO:K01571,1.15E-11,9.92E-10,0.8699978,10.13629462,4.70E-05,0.000447259,0.631741119,4.681595337
KO:K01574,0.130260111,0.363658451,0.260778791,1.551752956,0.288228337,0.210325302,0.184670571,1.079417121
KO:K01576,0.008818642,0.039053987,-0.436121231,-2.784041956,0.102969438,0.101565538,-0.28024879,-1.677113005
KO:K01577,1.93E-09,5.83E-08,-0.818290914,-8.177954547,4.22E-05,0.000413095,-0.634674923,-4.717944917
KO:K01578,0.225138938,0.551811123,0.210366442,1.236124447,0.052431136,0.062128037,0.330570632,2.012101524
KO:K01579,9.42E-08,1.56E-06,0.763775775,6.797339252,1.37E-05,0.000217469,0.663913356,5.100084773
KO:K01580,0.038136111,0.133373132,0.35194706,2.159977497,0.033460117,0.045771487,0.36035917,2.219206239
KO:K01581,5.73E-05,0.000459949,-0.62617805,-4.613583269,2.46E-05,0.000295525,-0.649122807,-4.902072944
KO:K01583,0.019711158,0.075849788,-0.392439005,-2.451015758,0.031616761,0.043941405,-0.363940538,-2.244609644
