KO,p.Weighted,q.Weighted,cor.Weighted,Z.Weighted,p.Standard,q.Standard,cor.Standard,Z.Standard
KO:K02167,0.327183741,0.723238447,0.170594139,0.994567704,0.985469457,0.525912006,-0.003194459,-0.018350863
KO:K02169,0.020981339,0.10265491,0.388804593,2.424251895,0.127134068,0.176509747,0.262844543,1.564953529
KO:K02170,0.133339303,0.400273382,0.25877956,1.53899924,0.396781651,0.341299701,0.147812851,0.858551065
KO:K02182,0.847651967,0.999829032,0.033687655,0.193630747,0.446796267,0.360594917,0.13284615,0.769967504
KO:K02183,0.885249683,0.999829032,0.025309419,0.145438133,0.949801415,0.518641253,0.01104225,0.063436767
KO:K02188,0.56822393,0.946633972,0.099845236,0.576447736,0.164745963,0.206792397,0.24010034,1.420833563
KO:K02189,0.442697839,0.860307988,-0.13403645,-0.776992045,0.037026208,0.081370331,-0.353864522,-2.173424687
KO:K02192,0.65081513,0.999829032,0.079266616,0.456789353,0.107188938,0.161417581,0.277002917,1.656063918
KO:K02193,0.004855828,0.032022861,0.465281713,3.019603159,0.003094313,0.017960955,0.485758739,3.19241973
KO:K02194,0.000677514,0.006466416,0.546765362,3.751320743,0.001135286,0.00964702,0.527276213,3.564779141
KO:K02195,0.810669367,0.999829032,0.042000985,0.241490389,0.472020164,0.371326413,0.125646396,0.727549357
KO:K02196,1.74E-05,0.000344936,0.657941889,5.01891578,0.007294525,0.029911566,0.445666157,2.859874144
KO:K02197,0.819295201,0.999829032,0.040054566,0.230280766,0.318480177,0.302338523,0.17364362,1.012893972
KO:K02198,0.547631299,0.94098272,0.105177716,0.607569901,0.180817677,0.2180418,0.231524826,1.367155865
KO:K02199,0.02125532,0.103602973,0.388044721,2.41867312,0.446661197,0.360594917,0.132885283,0.770198396
KO:K02200,0.000866391,0.007899448,0.537627474,3.662830729,0.006381452,0.027839861,0.452237141,2.912783034
KO:K02203,0.039780568,0.165396673,0.34918763,2.140679971,0.072945195,0.125533844,0.306885633,1.852304089
KO:K02204,0.583221116,0.960876626,0.096017173,0.554136956,0.759114033,0.46313052,0.053746835,0.309198977
KO:K02217,0.995277063,0.999829032,-0.001038262,-0.005964367,0.406654553,0.345493688,-0.14477774,-0.840540565
KO:K02221,0.666560223,0.999829032,0.07546771,0.434768842,0.264382206,0.272354881,0.193898759,1.135411935
KO:K02224,0.499457871,0.918621228,0.118040614,0.682865772,0.062679593,0.114280127,0.317970006,1.926586998
KO:K02226,0.609571425,0.973437212,0.089394996,0.515599485,0.144865597,0.191550245,0.251584744,1.493275105
KO:K02227,0.216552341,0.555354282,0.214224305,1.259873544,0.243075987,0.25879341,0.20261895,1.188611845
KO:K02230,0.223763747,0.565617352,0.210977459,1.239881819,0.020241012,0.05474274,0.390899899,2.439665329
KO:K02232,0.724312476,0.999829032,0.061804925,0.355722318,0.326315885,0.306730189,0.170895932,0.996380049
KO:K02233,0.991099763,0.999829032,0.001956603,0.011239851,0.94675628,0.517804075,-0.011713016,-0.06729077
KO:K02234,0.07069404,0.252944971,0.309206433,1.867786721,0.19948357,0.23034373,0.222217517,1.309278181
KO:K02237,0.953860794,0.999829032,-0.01014831,-0.058300607,0.426832039,0.353991202,0.138702216,0.804560341
KO:K02238,0.024999607,0.116981915,0.378397749,2.348345251,0.002493736,0.016395512,0.495141127,3.273858315
KO:K02256,0.046370812,0.184105426,-0.338977357,-2.069821408,0.013561537,0.04351213,-0.413437189,-2.608380774
KO:K02258,0.000268507,0.003033428,0.578981872,4.079274829,0.013522719,0.04351213,0.413593321,2.609569033
KO:K02259,0.008232046,0.04968712,0.439614584,2.811658238,0.264926836,0.272354881,0.193682056,1.1340935
KO:K02261,0.836332564,0.999829032,-0.036223659,-0.208225733,0.248103003,0.261168426,-0.200517037,-1.175762156
KO:K02262,0.73266695,0.999829032,-0.059859698,-0.344485515,0.459480934,0.366229266,-0.129199122,-0.748465585
KO:K02274,0.663528374,0.999829032,-0.076196533,-0.438991987,0.107188938,0.161417581,-0.277002917,-1.656063918
KO:K02275,0.914653466,0.999829032,0.018796229,0.107995192,0.772635017,0.467756432,0.050646056,0.291313292
KO:K02276,0.99622701,0.999829032,0.00082943,0.004764714,0.658038474,0.431440349,-0.077519473,-0.44665954
KO:K02277,0.836305479,0.999829032,-0.036229735,-0.20826071,0.611605436,0.416133671,-0.088888996,-0.51265774
KO:K02278,0.232273967,0.580588421,0.207236334,1.216899896,0.747604149,0.459107334,0.056399089,0.324504614
KO:K02279,0.401504648,0.813718887,0.146355587,0.849900527,0.251605302,0.264043552,0.199069393,1.166922082
KO:K02280,0.190659555,0.511284273,0.22653752,1.336094164,0.42206038,0.351967324,0.14012417,0.812972914
KO:K02281,0.073990261,0.262797674,0.305827196,1.84525513,0.185570192,0.220702945,0.22909324,1.351997544
KO:K02282,0.181302732,0.492670467,0.231274596,1.365594706,0.110448937,0.164456452,0.274560643,1.640266612
KO:K02283,0.154076228,0.443877205,0.246130677,1.458790364,0.279173903,0.280373946,0.188113921,1.100275181
KO:K02291,0.395628407,0.806025277,0.148170192,0.860673168,0.184230735,0.220065933,0.229774067,1.356239059
KO:K02293,0.80628813,0.999829032,-0.042991492,-0.247195867,0.633566623,0.424055186,0.083469705,0.4811761
KO:K02297,0.000119902,0.001574989,0.604550468,4.359807441,0.056252735,0.106434464,0.325660668,1.978640289
KO:K02298,3.23E-05,0.000561449,0.641937657,4.809414039,0.082709282,0.136506511,0.297421593,1.789540392
KO:K02299,2.88E-09,3.98E-07,0.813376832,8.031967795,5.99E-05,0.001758158,0.624939197,4.598596852
KO:K02300,0.034044502,0.146093518,0.359257429,2.21141413,0.536065322,0.393534924,0.108214054,0.625314499
KO:K02301,0.70404286,0.999829032,-0.066555372,-0.38318112,0.692629584,0.442229464,-0.069250729,-0.398772491
KO:K02302,1.94E-05,0.000373638,0.655276621,4.98323059,0.000863673,0.008371086,0.537745893,3.663965658
KO:K02303,0.023882233,0.112995912,0.381143775,2.368271416,0.005092017,0.024701464,0.463049652,3.001151611
KO:K02304,0.953034373,0.999829032,0.01033028,0.059346109,0.797490227,0.475846025,0.044984512,0.258678212
KO:K02305,7.75E-08,5.17E-06,0.766921764,6.86512597,0.000215373,0.003899291,0.586190921,4.156409423
KO:K02313,0.783480085,0.999829032,-0.048169883,-0.277036507,0.640995887,0.4266269,0.081653845,0.470637203
KO:K02314,0.297087135,0.680788083,0.181368309,1.059452377,0.441563044,0.359335232,0.134367087,0.778943901
KO:K02315,0.174564981,0.48114176,0.23479393,1.387577946,0.018011114,0.05140159,0.397621722,2.489416708
KO:K02316,0.690672824,0.999829032,-0.069714398,-0.40145547,0.203794614,0.233290317,-0.220155303,-1.29650592
KO:K02319,0.967832511,0.999829032,0.007073299,0.040634023,0.692159195,0.442229464,-0.069362149,-0.399417188
KO:K02322,0.830329034,0.999829032,0.0375716,0.21598491,0.557182996,0.400619492,0.102692929,0.593061416
KO:K02334,0.705746432,0.999829032,-0.06615436,-0.380862184,0.855016296,0.492207112,-0.032041382,-0.184158285
KO:K02335,0.894134842,0.999829032,0.02333816,0.134104047,0.248103003,0.261168426,0.200517037,1.175762156
KO:K02337,0.889961975,0.999829032,-0.024263586,-0.13942474,0.500230436,0.380411145,-0.117829599,-0.681627849
KO:K02338,0.910211259,0.999829032,0.019778421,0.113640608,0.455866618,0.364763383,0.130232715,0.7545562
KO:K02339,7.77E-08,5.17E-06,0.766868129,6.863960339,0.001895671,0.013745435,0.506696376,3.376251135
KO:K02340,0.632065449,0.991199358,0.083837661,0.483312232,0.058843306,0.109520762,0.322481008,1.957066817
KO:K02341,0.54363702,0.940443506,-0.106222829,-0.613675659,0.562601713,0.401539108,0.101292111,0.584887113
KO:K02342,0.037362615,0.157028343,0.353278478,2.169311436,0.242910026,0.258750785,0.202688836,1.189039377
KO:K02343,0.701428403,0.999829032,0.067171452,0.386744094,0.318480177,0.302338523,0.17364362,1.012893972
KO:K02346,0.426780222,0.84126616,0.13871761,0.804651387,0.084143093,0.138206869,0.296105854,1.780861112
KO:K02347,0.946897392,0.999829032,0.011681929,0.067112153,0.732285352,0.454590984,0.059948392,0.344997782
KO:K02351,0.57380939,0.95173879,0.098414272,0.5681048,0.115253058,0.167958431,0.271058633,1.617674441
KO:K02355,0.691832832,0.999829032,0.069439469,0.399864588,0.09296165,0.148301288,0.28837244,1.730069814
KO:K02356,0.7550518,0.999829032,0.054681535,0.31459218,0.507830655,0.383742218,0.115762413,0.669505565
KO:K02357,0.906555412,0.999829032,0.020587188,0.118289462,0.507830655,0.383742218,0.115762413,0.669505565
KO:K02358,0.601872884,0.972438195,-0.091316697,-0.526775406,0.090538027,0.1455069,-0.290439626,-1.743609858
KO:K02371,0.767348628,0.999829032,0.051856535,0.298294457,0.720354936,0.451274878,0.062728918,0.361061271
KO:K02372,0.005855965,0.037199777,0.456394061,2.946560806,0.121497008,0.172054737,0.266666987,1.589440885
KO:K02377,0.427637765,0.842020498,0.138462984,0.803145499,0.582799647,0.407794511,0.096124147,0.55476008
KO:K02379,0.221129784,0.562423949,0.212154956,1.247126987,0.331560264,0.308834232,-0.169079718,-0.985477566
KO:K02380,0.104404618,0.338834083,0.279133655,1.669874506,0.078127735,0.131371904,0.301747725,1.818156996
KO:K02381,0.861525541,0.999829032,0.030588506,0.17579985,0.675807575,0.437506588,-0.073252386,-0.421936481
KO:K02386,0.001715414,0.013762376,0.510809177,3.413278327,0.021479368,0.05694684,0.387429356,2.414159525
KO:K02387,0.003646082,0.025595235,0.478444849,3.129941136,0.010822476,0.038251314,0.42551481,2.701135462
KO:K02388,0.000850613,0.007792258,0.538319461,3.669467106,0.822208182,0.483575667,0.039398326,0.226502013
KO:K02389,0.130672172,0.395376158,0.260509241,1.550032165,0.858047935,0.492993686,0.031364459,0.180263786
KO:K02390,0.266749866,0.636076697,0.192958811,1.129694489,0.384374731,0.336754835,-0.151689315,-0.881590337
KO:K02391,0.00321229,0.022885196,0.484104802,3.178215437,0.125297717,0.174786898,0.264075665,1.572831629
KO:K02392,0.004859211,0.032022861,0.465249087,3.019332922,0.666000389,0.434160522,0.075602194,0.43554805
KO:K02393,0.000206611,0.002494138,0.587530012,4.170900952,0.286004329,0.283771124,0.185509807,1.084496958
KO:K02394,0.00966129,0.055975231,0.431434326,2.747233876,0.244374652,0.259637938,0.202073183,1.18527375
KO:K02395,0.093048147,0.313263897,0.28829943,1.729592087,0.073452212,0.126003667,0.306370663,1.848873554
KO:K02396,0.005144669,0.033505199,0.462564264,2.997148755,0.950831743,0.518928061,-0.010815331,-0.062132978
KO:K02397,0.021083711,0.103025701,0.38851971,2.422159676,0.734282667,0.455286563,0.059484319,0.342317557
KO:K02398,0.132261148,0.398531841,0.259475657,1.543437443,0.172022398,0.211954164,0.236147106,1.396045762
KO:K02399,9.04E-05,0.001250912,0.613021707,4.457274845,0.000790207,0.007882107,0.54107811,3.696027737
KO:K02400,0.001218102,0.010465958,0.52452505,3.539094026,0.012967273,0.04267735,0.415869808,2.62692621
KO:K02401,0.996002613,0.999829032,0.00087876,0.005048096,0.271781127,0.276736598,-0.190979435,-1.117665031
KO:K02402,0.060643189,0.226819123,0.320336509,1.942558563,0.994652204,0.528594936,-0.00117563,-0.006753483
KO:K02403,0.546864968,0.94098272,0.105377948,0.608739539,0.177993128,0.215394204,-0.232991484,-1.376311965
KO:K02404,0.062472829,0.230335119,0.318207496,1.928188003,0.019635933,0.053654007,0.392660301,2.452649741
KO:K02405,0.944782262,0.999829032,-0.012147929,-0.069789686,0.957703411,0.520053916,-0.009302337,-0.053440169
KO:K02406,0.985075203,0.999829032,-0.003281143,-0.018848833,0.452267611,0.363582609,-0.131266308,-0.760649318
KO:K02407,0.188401077,0.505928048,0.227665659,1.343110578,0.413286853,0.348280404,0.142762365,0.828594647
KO:K02408,0.187177106,0.504388934,0.228281026,1.346940231,0.531888415,0.392009169,0.109318279,0.63177204
KO:K02409,0.564235784,0.945328399,0.100870903,0.582429893,0.261970272,0.270636078,0.194861992,1.141274385
KO:K02410,0.380182574,0.789923578,0.15301555,0.889482148,0.172262189,0.211954164,0.236018881,1.395242999
KO:K02411,0.013438502,0.072425863,0.413933353,2.612157859,0.003014518,0.017960955,0.486908743,3.202322582
KO:K02412,0.516071854,0.928599728,0.113538305,0.656472911,0.168454477,0.209274116,0.238070255,1.408095136
KO:K02415,0.044929008,0.180762357,0.341106239,2.084526135,0.20741001,0.235944986,0.21844908,1.285952299
KO:K02416,0.048544886,0.191559505,0.33586555,2.048391906,0.868944527,0.49569759,0.028935007,0.166288587
KO:K02417,0.369420682,0.775463241,0.156460026,0.91000174,0.801087283,0.475914044,-0.044169002,-0.253979462
KO:K02419,0.474127066,0.897529254,0.12505436,0.724066607,0.323415988,0.305401424,-0.171907983,-1.002459786
KO:K02420,0.009825498,0.056826573,0.430561726,2.740411391,0.221678903,0.244555098,0.211908689,1.245611229
KO:K02421,0.007041951,0.043660096,0.447409948,2.873857951,0.116410587,0.16833207,0.270231275,1.612347153
KO:K02422,0.000229504,0.002694929,0.584130609,4.13421409,0.045014022,0.092558731,0.340979201,2.083647633
KO:K02424,0.881946955,0.999829032,0.026042928,0.149655988,0.971648658,0.523393376,-0.006233807,-0.035811193
KO:K02426,0.990773995,0.999829032,0.002028222,0.011651272,0.924878615,0.511007205,-0.016537488,-0.095013627
KO:K02427,0.00462948,0.030983137,0.467510421,3.038100338,0.001334281,0.010751662,0.520930859,3.505768385
KO:K02428,0.275067594,0.648859652,0.189699383,1.109893188,0.122502283,0.172762483,0.265975784,1.585006966
KO:K02429,0.527994706,0.931243662,0.110351416,0.637815998,0.788221106,0.473300016,0.047090306,0.270813642
KO:K02433,0.94543027,0.999829032,0.012005153,0.068969322,0.434504283,0.35726977,0.136434273,0.7911532
KO:K02434,0.902121864,0.999829032,-0.021568565,-0.123930804,0.373838613,0.331104159,-0.155038946,-0.901531939
KO:K02435,0.917494598,0.999829032,0.018168338,0.104386385,0.403275055,0.344475172,0.145811867,0.846674375
KO:K02437,0.933003671,0.999829032,-0.01474454,-0.084710139,0.448683974,0.361408667,-0.132299901,-0.766744959
KO:K02438,0.821719157,0.999829032,0.039508457,0.227136149,0.507830655,0.383742218,0.115762413,0.669505565
KO:K02440,0.985555376,0.999829032,0.003175568,0.018242342,0.455866618,0.364763383,-0.130232715,-0.7545562
KO:K02441,0.315937355,0.707663151,0.174544339,1.018312686,0.875528606,0.497519815,0.027469645,0.157860666
KO:K02444,0.038185766,0.159967398,0.35186234,2.159384068,0.375504068,0.33243594,0.154505808,0.898355861
KO:K02446,0.244016532,0.601886736,0.202223489,1.186192959,0.181708058,0.218986966,0.231065859,1.36429264
KO:K02448,0.020871579,0.102376417,0.389111321,2.426505457,0.08182501,0.135155633,0.298241858,1.794956932
KO:K02450,0.966504845,0.999829032,0.007365399,0.042312144,0.670933175,0.435586104,0.074418694,0.428691576
KO:K02452,1.46E-05,0.000298937,0.662433434,5.07980883,0.002359504,0.015844109,0.49750521,3.294614841
KO:K02453,0.814878143,0.999829032,-0.041050672,-0.236017103,0.324364229,0.305594654,-0.171576434,-1.000467696
KO:K02454,0.999765541,0.999829032,-5.15E-05,-0.000296086,0.351670327,0.3208346,-0.162274097,-0.944715235
KO:K02455,0.364918074,0.768509531,-0.157918751,-0.91870193,0.031321641,0.071669873,-0.364529668,-2.248799408
KO:K02456,0.560475235,0.94345853,-0.10184109,-0.588090192,0.191022983,0.224807009,-0.226356861,-1.334971092
KO:K02457,4.08E-05,0.000678724,0.635623738,4.729773433,0.004708189,0.023596007,0.466724968,3.031573045
KO:K02458,0.778570621,0.999829032,0.049289659,0.283492111,0.850785798,0.491202658,0.032986758,0.189597682
KO:K02459,0.090155958,0.306720228,0.290769364,1.745772096,0.405134106,0.345406226,0.145242388,0.843296226
KO:K02460,0.17412422,0.480920422,0.235027494,1.389038918,0.089014882,0.144017705,0.291760578,1.752276026
KO:K02461,0.013754116,0.073818835,0.412668133,2.602531807,0.070693086,0.122893221,0.309207429,1.867793369
KO:K02462,0.657232312,0.999829032,0.077714095,0.447787735,0.581707008,0.407794511,-0.096401631,-0.556376521
KO:K02463,0.021920883,0.106046717,0.386232135,2.405388997,0.002612179,0.016716313,0.493145529,3.256412098
KO:K02469,0.027220745,0.124534104,0.373227043,2.31102038,0.004981443,0.024439363,0.464083245,3.00968682
KO:K02470,0.634773378,0.992984396,-0.08317417,-0.479460547,0.530972943,0.391896716,0.109560855,0.633190949
KO:K02471,0.756710406,0.999829032,-0.05429972,-0.312389014,0.649495312,0.429401419,0.079586659,0.458645394
KO:K02472,0.610943361,0.974642044,0.089053622,0.513614786,0.599506015,0.413654083,0.091909627,0.530224864
KO:K02473,0.244834795,0.60313721,-0.201880272,-1.184094122,0.01834018,0.051908137,-0.396587596,-2.48173205
KO:K02474,0.43266256,0.847822058,0.13697666,0.794358407,0.56039632,0.401499115,-0.101861482,-0.588209178
KO:K02477,0.577213028,0.954329792,0.097545369,0.563040577,0.445115766,0.360244445,0.133333494,0.772843147
KO:K02478,0.018395893,0.092938836,0.396414047,2.480443495,0.048196361,0.096618179,0.336356783,2.051769735
KO:K02479,0.515996308,0.928599728,0.113558613,0.656591863,0.067381101,0.11898671,0.31272934,1.891359568
KO:K02480,0.350280571,0.750926267,0.162736678,0.947481407,0.636943394,0.425207275,0.082643301,0.476379222
KO:K02481,0.90816356,0.999829032,-0.020231374,-0.116244188,0.574681817,0.405373575,0.098191332,0.566805316
KO:K02482,0.987822171,0.999829032,0.002677186,0.015379317,0.836546093,0.486949175,0.036175754,0.207950001
KO:K02483,0.93298784,0.999829032,0.014748031,0.084730205,0.836546093,0.486949175,-0.036175754,-0.207950001
KO:K02484,0.805640509,0.999829032,0.043138016,0.248039932,0.752061138,0.460175947,-0.055370621,-0.318568725
KO:K02485,0.741721934,0.999829032,0.057759286,0.332356696,0.179587772,0.216813176,0.232161448,1.371128975
KO:K02486,0.12028289,0.373041295,0.267507494,1.594836117,0.072116988,0.124525726,0.307732873,1.857951982
KO:K02488,0.758158855,0.999829032,0.053966484,0.310466278,0.425085338,0.353057055,0.1392217,0.807633123
KO:K02490,0.970265027,0.999829032,-0.006538167,-0.037559715,0.287982724,0.285041143,0.184763049,1.079976762
KO:K02491,3.16E-06,8.82E-05,0.697860462,5.59719949,1.70E-05,0.000850157,0.658650259,5.028455807
KO:K02492,0.930551557,0.999829032,-0.015285482,-0.087818669,0.47041512,0.371058179,0.126098343,0.73020854
KO:K02493,0.930842528,0.999829032,-0.015221286,-0.087449761,0.074905349,0.127730393,0.304909927,1.839152423
KO:K02494,4.76E-07,2.22E-05,0.735736125,6.240484372,0.000536002,0.006152547,0.555236013,3.835055358
KO:K02495,0.262732522,0.632353119,0.19455695,1.139417463,0.967096843,0.522531053,0.007235151,0.041563865
KO:K02496,6.21E-07,2.77E-05,0.730768936,6.149713993,0.000677303,0.007137021,0.54677674,3.751432095
KO:K02498,1.07E-05,0.0002325,0.669915127,5.183424109,0.007952087,0.031505935,0.441357251,2.825493644
KO:K02499,0.522813604,0.929739659,0.111731906,0.645895278,0.410178548,0.346799947,0.143704593,0.834178285
KO:K02500,3.47E-05,0.000591866,0.640045666,4.785378088,4.39E-05,0.001433377,0.633592493,4.7044943
KO:K02501,0.402824557,0.814679809,0.145950092,0.847494459,0.041591495,0.088196067,0.346253646,2.120231288
KO:K02502,0.000235135,0.002742603,0.583340975,4.125739761,0.100998565,0.155609927,0.28179953,1.687191342
KO:K02503,0.925642335,0.999829032,0.016368891,0.094044719,0.705765174,0.446216194,-0.06614995,-0.380836683
KO:K02509,0.126719937,0.385579977,0.263121025,1.566722054,0.739882299,0.456960121,-0.058185361,-0.3348167
KO:K02510,0.936476468,0.999829032,-0.013978659,-0.080309131,0.790765249,0.473582147,-0.046511684,-0.267478761
KO:K02517,0.901685246,0.999829032,-0.021665246,-0.124486583,0.390166005,0.339708089,-0.149870981,-0.87077819
KO:K02518,0.002392245,0.017826825,-0.496917969,-3.289449836,0.071847,0.124163873,-0.308010706,-1.859805147
KO:K02519,0.277773578,0.652742641,0.18865288,1.1035437,0.031675042,0.072397901,0.363824727,2.243786388
KO:K02520,0.028456889,0.128670296,-0.370498177,-2.291423263,0.002881272,0.017590178,-0.488889476,-3.219430227
KO:K02523,0.483139554,0.905736423,0.122537252,0.709268025,0.393480351,0.340286781,0.148837388,0.864636292
KO:K02527,0.121625485,0.374550756,0.266578412,1.588872549,0.032796108,0.074381095,0.36163024,2.2282092
KO:K02528,0.964278882,0.999829032,-0.007855178,-0.045125957,0.667153775,0.434367594,-0.075325173,-0.433942999
KO:K02529,0.901620797,0.999829032,0.021679518,0.124568625,0.534878964,0.39322595,0.108527262,0.627145911
KO:K02533,0.000107254,0.001433137,0.607921478,4.398306734,0.000249572,0.004242261,0.581391517,4.10489399
KO:K02535,0.341495781,0.740098519,0.165686781,0.965137814,0.790765249,0.473582147,0.046511684,0.267478761
KO:K02536,2.15E-05,0.000406309,0.652626034,4.948065454,0.000161522,0.003308112,0.595349553,4.256582565
KO:K02548,0.000594934,0.005851195,0.551492377,3.797840715,0.000440197,0.005500397,0.562185003,3.905032713
KO:K02549,0.897096375,0.999829032,0.022681751,0.130330268,0.885441904,0.500247855,-0.025266742,-0.145192734
KO:K02551,0.927863743,0.999829032,0.01587858,0.091227001,0.445134781,0.360244445,0.133327974,0.772810573
KO:K02552,0.59436001,0.965168128,0.09320227,0.537746985,0.096824822,0.151758309,0.285161075,1.709087646
KO:K02553,0.001282689,0.01086402,0.52249153,3.520207327,0.002505453,0.016395512,0.49494008,3.27209759
KO:K02554,0.355501251,0.756893037,0.161004657,0.937127433,0.899399757,0.504364591,0.022171428,0.127396472
KO:K02556,0.005937675,0.037595572,0.455727176,2.941125643,0.383531508,0.336402339,0.151955396,0.88317327
KO:K02557,0.114459908,0.360888643,-0.271629153,-1.621350216,0.022574268,0.058790227,-0.384496586,-2.39270017
KO:K02558,0.066762054,0.241102477,0.313402614,1.89587445,0.051783495,0.100952995,0.331430763,2.017982045
KO:K02563,0.224274781,0.56579738,0.210750101,1.238483534,0.065877961,0.117969411,0.314372701,1.902385295
KO:K02564,0.970901099,0.999829032,0.006398247,0.036755884,0.242163365,0.258357233,-0.203003652,-1.190965505
KO:K02566,0.009405133,0.054969671,0.432821043,2.758095549,0.002957442,0.017768819,0.487747679,3.209560547
KO:K02567,0.000244347,0.002809628,0.582085134,4.112298612,0.274072726,0.277283713,0.190085819,1.112238814
KO:K02568,6.50E-05,0.000987997,0.622601487,4.57047246,0.21928782,0.243063409,0.212984102,1.252232154
KO:K02569,0.05627177,0.214408171,0.325636884,1.97847864,0.840831313,0.48824943,-0.035214919,-0.202419858
KO:K02570,0.000737033,0.006898553,0.543665499,3.721092724,0.090591702,0.1455069,0.290393388,1.743306713
KO:K02571,0.265687341,0.635910096,0.193379947,1.132255744,0.294778924,0.289813497,0.182222595,1.064613612
KO:K02575,0.00155956,0.012722725,0.514682833,3.448442379,0.035392456,0.078931912,0.356773717,2.193886831
KO:K02584,0.724017761,0.999829032,0.061873677,0.356119545,0.176845692,0.214510987,0.233592012,1.380063824
KO:K02591,0.664281811,0.999829032,0.076015298,0.437941758,0.834538767,0.486949175,0.036626193,0.210542727
KO:K02600,0.374726207,0.782362096,0.15475464,0.899838132,0.091743707,0.146818142,0.289406033,1.736836521
KO:K02601,0.85256438,0.999829032,0.032589194,0.187310162,0.265934501,0.272354881,0.193281886,1.131659299
KO:K02609,0.653330735,0.999829032,0.078657307,0.453256145,0.260756161,0.269652949,0.195349072,1.144240169
KO:K02610,1.60E-05,0.000323553,0.660068524,5.047627473,0.000970026,0.008780632,0.533340695,3.621949547
KO:K02611,4.55E-09,5.34E-07,0.807588031,7.866491421,1.16E-05,0.000682703,0.667989483,5.156488111
KO:K02612,0.177347998,0.486050948,0.233328783,1.378419068,0.043491715,0.090905607,0.343283856,2.099605034
KO:K02613,8.14E-07,3.47E-05,0.725619439,6.057824631,0.002619194,0.016716313,0.493029826,3.255402679
KO:K02614,0.02074271,0.102132149,0.389473165,2.429165193,0.01363318,0.04351213,0.413150016,2.606195923
KO:K02616,0.123661357,0.379705039,0.26518406,1.579931451,0.23660427,0.254407761,0.205368297,1.205445404
KO:K02617,0.078913265,0.276982703,0.300992267,1.813150942,0.927724762,0.511805599,0.015909253,0.091403267
KO:K02618,0.059271263,0.22385589,0.321966459,1.953582668,0.054440472,0.104545794,0.327954837,1.994252424
KO:K02619,1.90E-05,0.000370705,0.655843153,4.990788363,8.90E-05,0.002314123,0.613488734,4.462718724
KO:K02621,0.028844975,0.130121395,0.369661548,2.285428902,0.4290107,0.354882837,0.138055917,0.800738383
KO:K02622,0.458775127,0.883215372,0.12940062,0.749652751,0.855016296,0.492207112,0.032041382,0.184158285
KO:K02624,1.34E-06,4.78E-05,0.715725708,5.887228111,3.72E-05,0.001295559,0.63814525,4.761383562
KO:K02626,0.744883784,0.999829032,0.057027736,0.328133406,0.398555778,0.34251374,0.147264288,0.855294048
KO:K02635,0.002566979,0.0188391,0.493897595,3.262978906,0.006334664,0.027694541,0.452595101,2.915682234
KO:K02636,0.514723385,0.928599728,0.113901012,0.658597581,0.189749809,0.223949987,0.226990814,1.338912726
KO:K02638,0.905811669,0.999829032,0.020751774,0.119235542,0.550639863,0.397978172,0.10439289,0.602986133
KO:K02650,0.996800235,0.999829032,0.000703415,0.004040814,0.603313958,0.414583613,-0.090956182,-0.52467833
KO:K02651,0.759744709,0.999829032,-0.053601851,-0.308362495,0.574681817,0.405373575,-0.098191332,-0.566805316
KO:K02652,0.478224962,0.902201425,0.123906791,0.717318076,0.474090049,0.372099993,-0.12506475,-0.72412772
KO:K02653,0.381033126,0.791266539,0.152745779,0.887876471,0.745662924,0.458463292,-0.056847614,-0.327093631
KO:K02654,5.64E-05,0.000881343,0.626637001,4.619149769,9.37E-05,0.002407023,0.611952098,4.444835187
KO:K02655,0.301061872,0.685205392,0.17990709,1.050630043,0.70725751,0.446747333,-0.065798937,-0.37880703
KO:K02656,0.000368781,0.00398057,0.568304022,3.967651971,0.905979383,0.505703191,0.020714658,0.119022192
KO:K02657,0.057124178,0.217228841,0.324578337,1.971288479,0.688270347,0.441402731,-0.070284322,-0.404753648
KO:K02658,0.248307223,0.608211433,0.200432252,1.175244194,0.354787618,0.32157731,-0.161240504,-0.938536795
KO:K02659,0.000109713,0.001455953,0.607239099,4.390483292,0.048286065,0.096703662,0.336230078,2.050898299
KO:K02660,0.014662278,0.077196096,0.409159124,2.575929214,0.40672127,0.345493688,0.144757374,0.840419794
KO:K02662,0.276503273,0.651337498,0.189143324,1.106518902,0.611605436,0.416133671,-0.088888996,-0.51265774
KO:K02663,0.062318413,0.230177201,0.318385262,1.929386653,0.615035529,0.417721766,0.088037298,0.507707111
KO:K02664,0.051936239,0.202467734,0.331227133,2.016589364,0.326315885,0.306730189,0.170895932,0.996380049
KO:K02665,0.009133009,0.05378482,0.434329836,2.769940763,0.711740397,0.448201191,0.064746026,0.37271965
KO:K02666,0.416495652,0.832649596,0.141793862,0.822857704,0.662326164,0.432732712,-0.07648588,-0.440668796
KO:K02667,0.267663316,0.636316165,0.192597641,1.127498447,0.273827771,0.277283713,0.190181107,1.112817285
KO:K02668,0.002500924,0.018529789,0.495017692,3.272777216,0.146873141,0.193130804,0.250374905,1.485612633
KO:K02669,0.766399876,0.999829032,0.052074029,0.299548944,0.611605436,0.416133671,-0.088888996,-0.51265774
KO:K02670,0.087807581,0.300843833,0.292820005,1.759234358,0.522337281,0.390177764,-0.111859155,-0.646640193
KO:K02671,0.08074626,0.281630746,0.299251861,1.801632381,0.695962847,0.443312576,-0.068461953,-0.394208897
KO:K02672,0.480178666,0.903687388,0.123361484,0.714112307,0.38767761,0.338401847,0.150650347,0.875411328
