"","name","xend","yend","coord","cos2","contrib"
"KO:K01262","KO:K01262",-17.3066446147417,-0.528748476096166,0.103107189781183,0.103107189781183,0.00769040308971059
"KO:K01263","KO:K01263",-16.0038554314581,5.11849484557896,0.0970964421650177,0.0970964421650177,0.00724208253964104
"KO:K01264","KO:K01264",-14.2082953873909,-2.99553469881761,0.0725152458466176,0.0725152458466176,0.00540865745534777
"KO:K01265","KO:K01265",-17.0146835582741,0.681082724579991,0.0997243219298089,0.0997243219298089,0.00743808686005194
"KO:K01266","KO:K01266",-19.336034148831,-3.31200601211084,0.132358339453434,0.132358339453434,0.00987214359000423
"KO:K01267","KO:K01267",-20.6855262664557,5.38573587650913,0.157136277264414,0.157136277264414,0.0117202429311134
"KO:K01269","KO:K01269",3.4882099726408,4.43070552616456,0.0109362442606343,0.0109362442606343,0.000815696042441851
"KO:K01270","KO:K01270",-34.900268043644,-1.13655256261024,0.419349253925874,0.419349253925874,0.0312777877556695
"KO:K01271","KO:K01271",-14.7685020282206,1.38119646711839,0.0756681263086741,0.0756681263086741,0.00564381973353948
"KO:K01273","KO:K01273",-18.5917299647428,-3.30998597200786,0.122644935362034,0.122644935362034,0.00914765490017921
"KO:K01274","KO:K01274",-23.0774554128169,26.9975413415611,0.433833713638778,0.433833713638778,0.0323581327244861
"KO:K01277","KO:K01277",-10.3508931084736,2.02573578601872,0.0382592918101694,0.0382592918101694,0.00285362617846038
"KO:K01278","KO:K01278",-16.2999387125822,-4.25464622758183,0.0976011930388685,0.0976011930388685,0.00727973013422716
"KO:K01280","KO:K01280",-60.2584573503684,4.42502368277632,1.25553753211653,1.25553753211653,0.0936461340545503
"KO:K01281","KO:K01281",-16.2170606394704,-9.77674434260129,0.123322237014275,0.123322237014275,0.00919817245118715
"KO:K01283","KO:K01283",-15.7813227242582,0.71068703030584,0.0858271470848468,0.0858271470848468,0.00640154540651453
"KO:K01284","KO:K01284",-14.07141592953,-0.437727009565868,0.0681637802750103,0.0681637802750103,0.0050840969242376
"KO:K01286","KO:K01286",-17.5078919406013,-4.4179824722765,0.112133494563722,0.112133494563722,0.00836364345573772
"KO:K01295","KO:K01295",-17.1748145547524,-4.18879513703269,0.107482111473707,0.107482111473707,0.00801671313048306
"KO:K01297","KO:K01297",-18.1920045080758,-4.29955421326257,0.12017791281898,0.12017791281898,0.0089636483548767
"KO:K01298","KO:K01298",-9.3180657932943,2.69776244202742,0.032364384625396,0.032364384625396,0.00241394575924279
"KO:K01299","KO:K01299",-21.2975673352132,3.41589078161994,0.160010605020101,0.160010605020101,0.01193462894144
"KO:K01301","KO:K01301",-11.5250253804665,0.101543928654879,0.0456851974731532,0.0456851974731532,0.00340749839605944
"KO:K01302","KO:K01302",-12.7750386248107,-3.4690918946374,0.0602673181037635,0.0602673181037635,0.00449512754966327
"KO:K01303","KO:K01303",-24.0619307247126,-2.06391009615345,0.200586874262661,0.200586874262661,0.0149610703274786
"KO:K01304","KO:K01304",-22.6947341042242,-4.28208725780699,0.183442780589567,0.183442780589567,0.013682352604363
"KO:K01305","KO:K01305",-17.5924013117899,0.328767945094194,0.106478005627472,0.106478005627472,0.00794182040264643
"KO:K01308","KO:K01308",-4.16884555541287,0.314971709168743,0.00601120703397031,0.00601120703397031,0.000448354816429806
"KO:K01312","KO:K01312",-1.39196441954833,28.1414316388767,0.273030797402042,0.273030797402042,0.0203644080726368
"KO:K01317","KO:K01317",-20.3007003348826,0.447643038601542,0.141804877685078,0.141804877685078,0.0105767276927994
"KO:K01318","KO:K01318",-9.98023208695728,1.05592081489802,0.0346396691709034,0.0346396691709034,0.00258365124084767
"KO:K01322","KO:K01322",-15.8517919098679,0.00987756116769475,0.0864201283236535,0.0864201283236535,0.00644577379408611
"KO:K01336","KO:K01336",-7.37375503941201,5.49816718575258,0.0290963951385855,0.0290963951385855,0.00217019790325093
"KO:K01337","KO:K01337",-12.3067678344824,-12.0900033570949,0.102359229134783,0.102359229134783,0.00763461533254004
"KO:K01338","KO:K01338",-14.112206288235,4.05951304266712,0.0741609487599115,0.0741609487599115,0.00553140465460711
"KO:K01341","KO:K01341",-30.3471790410396,-15.2284367313,0.396490958789251,0.396490958789251,0.0295728678182989
"KO:K01342","KO:K01342",-25.9169366194741,-4.98984922690812,0.23957024600914,0.23957024600914,0.0178687030848324
"KO:K01347","KO:K01347",5.15968248788675,8.2588390289704,0.0326142336089283,0.0326142336089283,0.00243258111725221
"KO:K01354","KO:K01354",-18.599456515668,-0.0325937825451128,0.118976134558431,0.118976134558431,0.00887401193604221
"KO:K01356","KO:K01356",-19.2072860519212,1.30651686700523,0.127466147733115,0.127466147733115,0.00950725219493038
"KO:K01358","KO:K01358",-16.8387089742567,0.354648290775394,0.0975591930506636,0.0975591930506636,0.00727659750264497
"KO:K01360","KO:K01360",0.986842985300118,2.92795051113676,0.0032833237773139,0.0032833237773139,0.000244891586854046
"KO:K01361","KO:K01361",1.1095986089215,-14.407038811535,0.0718085204064433,0.0718085204064433,0.00535594528735806
"KO:K01365","KO:K01365",-23.6639504586086,-7.99578860871883,0.214577198042814,0.214577198042814,0.0160045594328773
"KO:K01372","KO:K01372",-22.5316394389991,0.467137889180364,0.174674791998226,0.174674791998226,0.0130283791356213
"KO:K01387","KO:K01387",-23.7979446938414,1.41844665920411,0.195468625039278,0.195468625039278,0.0145793180973485
"KO:K01389","KO:K01389",12.2228584283139,11.0767697993068,0.0935783832033886,0.0935783832033886,0.00697968287996926
"KO:K01392","KO:K01392",-12.7703585014838,-2.31227887682399,0.0579260724950054,0.0579260724950054,0.00432050226405928
"KO:K01399","KO:K01399",-10.1414347368073,-12.6829788763447,0.0906941129587602,0.0906941129587602,0.0067645552943186
"KO:K01400","KO:K01400",-24.83624089611,-20.1065353897776,0.351181180553991,0.351181180553991,0.0261933706244171
"KO:K01401","KO:K01401",5.55945135526252,1.5296026157756,0.0114343866548065,0.0114343866548065,0.000852850733743085
"KO:K01402","KO:K01402",-11.4735402133213,-2.59646779285329,0.0475930098446582,0.0475930098446582,0.00354979541906576
"KO:K01406","KO:K01406",-14.1313760832335,-8.41527733261411,0.0930348462339025,0.0930348462339025,0.00693914236675792
"KO:K01408","KO:K01408",-12.8983090284907,10.6223281504857,0.0960226719242562,0.0960226719242562,0.00716199378933453
"KO:K01409","KO:K01409",-17.5327359492213,0.420041039940927,0.105780738557354,0.105780738557354,0.00788981370125371
"KO:K01414","KO:K01414",-14.4096673777468,11.1551251569218,0.11420750066415,0.11420750066415,0.00851833628517721
"KO:K01415","KO:K01415",-13.3606795780466,-0.205717291095333,0.0614070250942965,0.0614070250942965,0.0045801342905119
"KO:K01417","KO:K01417",-17.7890634637804,-9.22834158688502,0.138122950871614,0.138122950871614,0.010302105705696
"KO:K01419","KO:K01419",-15.4802733549778,0.891900908079291,0.0826902923820012,0.0826902923820012,0.00616757843340689
"KO:K01420","KO:K01420",-19.5995797645182,1.89615267930375,0.133351348391873,0.133351348391873,0.00994620863846972
"KO:K01421","KO:K01421",-39.4054611196789,28.2197160288868,0.807918251348787,0.807918251348787,0.0602597843040061
"KO:K01424","KO:K01424",-14.8943447194053,-1.08730679079548,0.0767024274860716,0.0767024274860716,0.00572096462505703
"KO:K01425","KO:K01425",-15.1468419326157,2.60628688904718,0.0812407369447684,0.0812407369447684,0.00605946118535795
"KO:K01426","KO:K01426",-14.6998066153635,1.96871169826295,0.0756487926279779,0.0756487926279779,0.00564237770221191
"KO:K01427","KO:K01427",-1.03899838122383,-1.14467068554964,0.000821897199629549,0.000821897199629549,6.13024249508653e-05
"KO:K01428","KO:K01428",-12.8020120317415,6.54278019915127,0.0710881818937037,0.0710881818937037,0.00530221776810584
"KO:K01429","KO:K01429",-13.8937463829642,6.69125270976935,0.0817873983441456,0.0817873983441456,0.00610023473881933
"KO:K01430","KO:K01430",-16.6335068245302,7.61346814113042,0.115089008427531,0.115089008427531,0.00858408485267766
"KO:K01432","KO:K01432",-12.4853555665415,2.9281271122692,0.0565604820200028,0.0565604820200028,0.00421864766759004
"KO:K01433","KO:K01433",-20.734488685569,-2.06253033380646,0.149320995913708,0.149320995913708,0.0111373285487703
"KO:K01434","KO:K01434",-18.7311401507374,-1.15103666903168,0.121122078450704,0.121122078450704,0.00903407035267153
"KO:K01436","KO:K01436",-21.3265216697879,1.56272376397943,0.157261974773285,0.157261974773285,0.0117296182667485
"KO:K01437","KO:K01437",-6.53532831323561,1.73134155869085,0.015719936936775,0.015719936936775,0.00117249487494705
"KO:K01438","KO:K01438",-17.409968639889,-0.944862452839677,0.104551741805013,0.104551741805013,0.00779814715072988
"KO:K01439","KO:K01439",-15.6512018087183,2.60377490835603,0.0865784546904815,0.0865784546904815,0.00645758280161721
"KO:K01442","KO:K01442",-39.5243514019235,-15.8873398333224,0.624071848892605,0.624071848892605,0.0465473269624597
"KO:K01443","KO:K01443",-17.7926868016587,-4.1176622740133,0.11470945774151,0.11470945774151,0.00855577550029722
"KO:K01444","KO:K01444",-17.3947417935178,-0.526940294474621,0.104157930537368,0.104157930537368,0.00776877415166077
"KO:K01446","KO:K01446",-11.3588346831046,-9.5592564881712,0.0758009326134607,0.0758009326134607,0.00565372528929007
"KO:K01447","KO:K01447",-17.466290897731,-5.43442199157219,0.115077251055707,0.115077251055707,0.00858320791161475
"KO:K01448","KO:K01448",-15.8101331006221,1.6134075495429,0.0868617181567917,0.0868617181567917,0.00647871042851828
"KO:K01449","KO:K01449",12.1230991178301,-4.89387490716839,0.0587827281371835,0.0587827281371835,0.00438439719914
"KO:K01451","KO:K01451",-14.6864686651862,1.94155317631543,0.0754774687574403,0.0754774687574403,0.00562959925653688
"KO:K01452","KO:K01452",-18.1447980028019,11.4050345944672,0.157965593584024,0.157965593584024,0.0117820987221616
"KO:K01453","KO:K01453",-17.8370770214098,8.29194810833623,0.133068920280778,0.133068920280778,0.0099251433177797
"KO:K01455","KO:K01455",-19.6240148992909,7.70190396541557,0.152845572931704,0.152845572931704,0.0114002143673698
"KO:K01456","KO:K01456",-19.7787216258109,-17.5675673284427,0.240681470880563,0.240681470880563,0.0179515854444689
"KO:K01457","KO:K01457",-15.0026251227271,7.57098390191703,0.0971226419090515,0.0971226419090515,0.00724403668651378
"KO:K01458","KO:K01458",-14.9518283750099,7.47875580198313,0.0961219717245732,0.0961219717245732,0.00716940021261874
"KO:K01459","KO:K01459",-17.3998858634258,9.38183588002575,0.134395473922577,0.134395473922577,0.0100240862939893
"KO:K01460","KO:K01460",2.26759783516448,2.55806534553968,0.0040189507190344,0.0040189507190344,0.000299759416318584
"KO:K01461","KO:K01461",-16.384746243323,-0.431011947977617,0.0923927461045954,0.0923927461045954,0.00689125037368928
"KO:K01462","KO:K01462",-17.3436031883184,1.34018265614103,0.104069182883616,0.104069182883616,0.0077621547759212
"KO:K01464","KO:K01464",-15.0424043073381,3.4608153194108,0.0819394519903176,0.0819394519903176,0.00611157588615158
"KO:K01465","KO:K01465",-15.2837589713892,1.09727841516787,0.080751598249691,0.080751598249691,0.0060229780483439
"KO:K01466","KO:K01466",-13.2788318526062,-0.133612748700702,0.0606487318428947,0.0606487318428947,0.0045235758606307
"KO:K01467","KO:K01467",-10.0173127236942,-16.943626840208,0.133246150956138,0.133246150956138,0.00993836233127692
"KO:K01468","KO:K01468",-17.3146200826137,0.255795413994114,0.103128504983253,0.103128504983253,0.00769199291575678
"KO:K01469","KO:K01469",-14.2905569326242,6.23113522764031,0.0835888579402954,0.0835888579402954,0.00623459928190911
"KO:K01470","KO:K01470",-21.5954465780382,-0.662755325081817,0.160542950316068,0.160542950316068,0.0119743347070377
"KO:K01471","KO:K01471",-13.7332037241653,15.7086064342442,0.149729624391114,0.149729624391114,0.0111678067114654
"KO:K01473","KO:K01473",-17.0615902716915,1.37304953789552,0.100762892029278,0.100762892029278,0.00751555015547089
"KO:K01474","KO:K01474",-16.8979916232691,1.97022759924058,0.0995388069095558,0.0995388069095558,0.00742424994637045
"KO:K01476","KO:K01476",-17.4426917901625,-2.82990064170556,0.10739117025048,0.10739117025048,0.00800993014410191
"KO:K01477","KO:K01477",-16.674505855572,-6.58849326884071,0.110552333920355,0.110552333920355,0.00824571023766744
"KO:K01478","KO:K01478",-17.5278739593848,4.67301784663538,0.113171656992007,0.113171656992007,0.00844107634439512
"KO:K01479","KO:K01479",-21.9741577690947,-2.01130389724097,0.16745795110627,0.16745795110627,0.0124901003248883
"KO:K01480","KO:K01480",-19.8821753951214,0.500614351939798,0.136038258365931,0.136038258365931,0.0101466158148278
"KO:K01481","KO:K01481",-10.3159000633734,-6.3353625584073,0.0504031298721194,0.0504031298721194,0.00375939240049362
"KO:K01482","KO:K01482",-24.3779855587248,3.72048339152919,0.209147722227639,0.209147722227639,0.0155995939045456
"KO:K01483","KO:K01483",-23.3336132520277,0.961740548824621,0.187568183866583,0.187568183866583,0.0139900519430337
"KO:K01484","KO:K01484",-19.032730818647,-6.81207241287388,0.140542811549885,0.140542811549885,0.0104825946131751
"KO:K01485","KO:K01485",-18.8932959891345,-1.25595908292157,0.1233072010959,0.1233072010959,0.00919705097485394
"KO:K01486","KO:K01486",-25.1604575402299,-0.53965132630551,0.217818531584661,0.217818531584661,0.0162463191155717
"KO:K01487","KO:K01487",-12.3839682590617,6.90473868920744,0.0691411110871903,0.0691411110871903,0.00515699259633971
"KO:K01488","KO:K01488",-18.2741575040725,0.729409647694442,0.115033439307279,0.115033439307279,0.0085799401472019
"KO:K01489","KO:K01489",-17.9801287982598,-2.5343021411181,0.113393230366781,0.113393230366781,0.00845760272407411
"KO:K01491","KO:K01491",-16.0188392731424,0.252566662364888,0.0882730332508598,0.0882730332508598,0.00658397546370167
"KO:K01492","KO:K01492",3.89154669651011,-6.78135082375567,0.0210241516641338,0.0210241516641338,0.00156811761875704
"KO:K01493","KO:K01493",-21.9366133715455,-0.274619504722586,0.165525623359771,0.165525623359771,0.012345974786179
"KO:K01494","KO:K01494",-16.3676128693374,1.02703818074503,0.0924986315474943,0.0924986315474943,0.00689914799691957
"KO:K01495","KO:K01495",-17.8865774787146,0.443952646065045,0.110098138382044,0.110098138382044,0.00821183338796786
"KO:K01496","KO:K01496",-15.9579425063569,5.24079695473804,0.097027487351504,0.097027487351504,0.00723693944232628
"KO:K01497","KO:K01497",-18.8019064124407,6.07081971249942,0.134255038880855,0.134255038880855,0.010013611737549
"KO:K01499","KO:K01499",-16.5875775585817,-3.59446356435439,0.0990724438476736,0.0990724438476736,0.00738946556382995
"KO:K01501","KO:K01501",-14.3615866784628,9.36833856320218,0.101119816715204,0.101119816715204,0.00754217191398514
"KO:K01502","KO:K01502",-15.2309640930303,-1.67776812107163,0.0807515517706803,0.0807515517706803,0.00602297458163776
"KO:K01505","KO:K01505",-19.6925135549272,-5.58517526981346,0.144098983475076,0.144098983475076,0.0107478369849153
"KO:K01507","KO:K01507",-17.3498048672564,-1.43204389743075,0.10423076275166,0.10423076275166,0.00777420645067905
"KO:K01512","KO:K01512",-20.2327980146282,-0.401531698465804,0.140844832260141,0.140844832260141,0.0105051212770115
"KO:K01513","KO:K01513",-4.72462978665245,7.0938317502509,0.0249839558303652,0.0249839558303652,0.00186346550147271
"KO:K01515","KO:K01515",-21.0162561663043,-0.863256188576801,0.152160121926926,0.152160121926926,0.0113490889847832
"KO:K01518","KO:K01518",-13.5961880900383,13.5396683719733,0.126624273918092,0.126624273918092,0.00944445978441145
"KO:K01520","KO:K01520",-16.7044908190145,2.40964603212612,0.09796450750614,0.09796450750614,0.00730682848408589
"KO:K01521","KO:K01521",-15.8109929695506,11.5776599048748,0.132075673678514,0.132075673678514,0.00985106054280436
"KO:K01523","KO:K01523",-11.9543200313518,4.45046534146953,0.0559601266095383,0.0559601266095383,0.00417386926645857
"KO:K01524","KO:K01524",-15.9533525045912,2.04650999871709,0.0889714179924689,0.0889714179924689,0.0066360655282847
"KO:K01525","KO:K01525",-16.0103331583274,9.06215132394499,0.116401033355876,0.116401033355876,0.00868194418318737
"KO:K01531","KO:K01531",-16.8708544021043,5.76160156295657,0.109305413061908,0.109305413061908,0.00815270679103317
"KO:K01533","KO:K01533",-19.3804845935853,3.59999905639848,0.133634826330293,0.133634826330293,0.00996735226209203
"KO:K01534","KO:K01534",-17.2824611907212,0.263025532399609,0.102747147866489,0.102747147866489,0.00766354882805279
"KO:K01535","KO:K01535",-17.2763236048022,4.89446814610135,0.110889302595725,0.110889302595725,0.00827084354745598
"KO:K01537","KO:K01537",-18.4406843536725,1.54945286854766,0.117778878168389,0.117778878168389,0.00878471278764434
"KO:K01539","KO:K01539",-22.5648137686641,3.56821585237485,0.179493114605077,0.179493114605077,0.0133877608930098
"KO:K01545","KO:K01545",-5.78316291339092,-5.23536017331816,0.0209289251585638,0.0209289251585638,0.00156101500821929
"KO:K01546","KO:K01546",-20.4237013727337,1.90378720849773,0.144705215712842,0.144705215712842,0.0107930537179511
"KO:K01547","KO:K01547",-18.2087240726214,3.46549963857554,0.118159830770933,0.118159830770933,0.00881312670405359
"KO:K01548","KO:K01548",-23.899149617886,-0.92171660080115,0.196729008017682,0.196729008017682,0.0146733256362205
"KO:K01551","KO:K01551",-19.440804953432,2.42601717315657,0.132007147184902,0.132007147184902,0.00984594939236648
"KO:K01555","KO:K01555",-16.9475672392743,8.28867904211513,0.122408938991336,0.122408938991336,0.00913005275989944
"KO:K01556","KO:K01556",-17.7026754260036,-0.294445474197055,0.107809233374616,0.107809233374616,0.00804111200395448
"KO:K01560","KO:K01560",-15.7463030295481,1.12048760073987,0.0857055122472296,0.0857055122472296,0.00639247309125685
"KO:K01561","KO:K01561",-13.440781242342,4.91144201974272,0.0704269529619711,0.0704269529619711,0.00525289902486015
"KO:K01562","KO:K01562",-31.5151624301626,-26.1696664742519,0.577118103155397,0.577118103155397,0.0430452120075547
"KO:K01563","KO:K01563",-19.7850283645341,-0.969677900816061,0.134950131670852,0.134950131670852,0.0100654562670253
"KO:K01565","KO:K01565",-32.4495305602347,-11.8684761081967,0.410583511545435,0.410583511545435,0.0306239818239086
"KO:K01567","KO:K01567",-4.69075730683656,-4.76100257158536,0.0153630471824519,0.0153630471824519,0.00114587572185835
"KO:K01568","KO:K01568",-0.853722128094837,9.14673222457661,0.0290239813363134,0.0290239813363134,0.00216479681211546
"KO:K01569","KO:K01569",-45.0531508882875,-14.4377818761756,0.769775137685596,0.769775137685596,0.057414823445417
"KO:K01571","KO:K01571",-17.453369676154,4.25017044724448,0.110977650999315,0.110977650999315,0.00827743314452854
"KO:K01572","KO:K01572",-17.7931864201255,11.9191778154366,0.157744031120915,0.157744031120915,0.0117655731563453
"KO:K01574","KO:K01574",-16.7624097899193,4.52618968616478,0.10367990410735,0.10367990410735,0.00773311983946226
"KO:K01575","KO:K01575",-45.7493313020474,-9.98932504017366,0.754144633354256,0.754144633354256,0.0562489990343495
"KO:K01576","KO:K01576",-16.7932109658137,2.36887364998967,0.0989196053663711,0.0989196053663711,0.00737806587840228
"KO:K01577","KO:K01577",-7.40193512050985,4.83871321355146,0.0268951952775174,0.0268951952775174,0.00200601813801289
"KO:K01578","KO:K01578",-12.6864176228269,7.09091481316548,0.0726450342200527,0.0726450342200527,0.00541833791420027
"KO:K01579","KO:K01579",-22.5428492965239,4.88787194816714,0.182990222274154,0.182990222274154,0.0136485978693681
"KO:K01580","KO:K01580",-14.0289302298498,15.6922481167327,0.152376551022971,0.152376551022971,0.0113652316707827
"KO:K01581","KO:K01581",-13.7795696316658,1.05590518524135,0.0656858759371327,0.0656858759371327,0.00489927874408486
"KO:K01582","KO:K01582",-23.6452869222671,16.2953005986885,0.283609335265996,0.283609335265996,0.0211534240515052
"KO:K01583","KO:K01583",-11.1122194494759,11.6872161994527,0.0894442344328955,0.0894442344328955,0.00667133124566135
"KO:K01584","KO:K01584",-11.0555364135734,4.40591866689086,0.0487118638071784,0.0487118638071784,0.00363324680580766
"KO:K01585","KO:K01585",-14.3241921322951,2.85960711115766,0.0733788119372117,0.0733788119372117,0.00547306781650074
"KO:K01586","KO:K01586",-16.9549688985399,2.28670703160221,0.100665518436883,0.100665518436883,0.00750828740126914
"KO:K01587","KO:K01587",-26.7578087662634,24.168923020537,0.447136895148499,0.447136895148499,0.0333503703017341
"KO:K01588","KO:K01588",-17.687173123897,1.5813702576298,0.10845078591291,0.10845078591291,0.00808896315413302
"KO:K01589","KO:K01589",-15.1834052868972,2.8369505254373,0.0820539480534061,0.0820539480534061,0.00612011574529433
"KO:K01590","KO:K01590",-53.8141269217921,-7.39484340256776,1.01478682985981,1.01478682985981,0.0756893848849303
"KO:K01591","KO:K01591",-18.0647128591428,0.653420109662011,0.112379727579024,0.112379727579024,0.00838200911137906
"KO:K01592","KO:K01592",1.27547605555026,3.78432113762793,0.00548481792258062,0.00548481792258062,0.000409093301716697
"KO:K01593","KO:K01593",-18.1338895366083,-4.10198631151937,0.118881004918645,0.118881004918645,0.00886691655038301
"KO:K01594","KO:K01594",-1.01000970947063,2.74939725553737,0.00295059848153921,0.00295059848153921,0.000220074775843283
"KO:K01595","KO:K01595",-15.5477839592547,5.63188385605503,0.0940456350764089,0.0940456350764089,0.00701453355581033
"KO:K01596","KO:K01596",-14.1424746274176,6.6714878389776,0.0840948594817514,0.0840948594817514,0.00627234015939855
"KO:K01597","KO:K01597",-21.7386436988287,15.4200265714346,0.244302471264075,0.244302471264075,0.0182216631431852
"KO:K01598","KO:K01598",-53.7687716493859,-16.2472463611434,1.08508756077407,1.08508756077407,0.0809328694506461
"KO:K01599","KO:K01599",-18.5292705430116,2.14466987883676,0.11966144102967,0.11966144102967,0.00892512653837978
"KO:K01601","KO:K01601",-18.7145629994207,2.99939440392608,0.123546971606631,0.123546971606631,0.00921493461498083
"KO:K01602","KO:K01602",-25.2587569076235,5.76326001606271,0.230846279654334,0.230846279654334,0.0172180130800722
"KO:K01607","KO:K01607",-15.5447830823405,0.327986149716349,0.0831420338379352,0.0831420338379352,0.00620127224172267
"KO:K01608","KO:K01608",-9.13019732070411,15.0913121124667,0.106996476765623,0.106996476765623,0.00798049134355003
"KO:K01609","KO:K01609",-17.8798034670605,-0.283953339040815,0.109974758177641,0.109974758177641,0.00820263089193279
"KO:K01610","KO:K01610",-17.180177189669,-2.76904782851702,0.104148096478467,0.104148096478467,0.00776804066375253
"KO:K01611","KO:K01611",-21.7925160753034,1.00298931770007,0.163678537441724,0.163678537441724,0.0122082071360156
"KO:K01612","KO:K01612",-29.8185067356629,7.49282282439637,0.325103105788661,0.325103105788661,0.0242482986350183
"KO:K01613","KO:K01613",-17.4418026696594,-0.563762872713496,0.1047355796195,0.1047355796195,0.00781185896752497
"KO:K01615","KO:K01615",-15.8509870135371,0.694906848781399,0.0865773964476358,0.0865773964476358,0.00645750387100076
"KO:K01616","KO:K01616",16.2679412209929,32.599957512964,0.456521099008907,0.456521099008907,0.0340503051027477
"KO:K01617","KO:K01617",-15.1090149512427,2.79511906986439,0.0811979090567457,0.0811979090567457,0.00605626680363661
"KO:K01619","KO:K01619",-20.4819073062254,-1.00105521524197,0.144622212211169,0.144622212211169,0.0107868627783369
"KO:K01620","KO:K01620",-18.9980609203241,2.27560635501135,0.125910897871236,0.125910897871236,0.00939125157103163
"KO:K01621","KO:K01621",-13.4342115731142,0.998415524302334,0.0624129221972495,0.0624129221972495,0.00465516062189479
"KO:K01622","KO:K01622",-21.2766134817199,-7.85085627195808,0.176888687732728,0.176888687732728,0.0131935058414606
"KO:K01623","KO:K01623",-15.7316718225199,3.94744753450641,0.0904744126724338,0.0904744126724338,0.00674816862172708
"KO:K01624","KO:K01624",-19.149390926388,2.66586626987726,0.128559536913842,0.128559536913842,0.00958880425305133
"KO:K01625","KO:K01625",-19.6017402558848,1.54962217096611,0.132969812664342,0.132969812664342,0.00991775122881602
"KO:K01626","KO:K01626",-16.0587624957424,6.37267580678328,0.102658486063873,0.102658486063873,0.00765693585564779
"KO:K01627","KO:K01627",-16.2155138802306,1.98722020683413,0.0917895969023549,0.0917895969023549,0.0068462635934433
"KO:K01628","KO:K01628",-18.3456667483646,-0.457175679456878,0.115822952444501,0.115822952444501,0.00863882715869691
"KO:K01629","KO:K01629",-33.442266438369,23.0590723359725,0.567505215104343,0.567505215104343,0.0423282204560852
"KO:K01630","KO:K01630",-21.0452385313871,-0.834974598981726,0.152562857232169,0.152562857232169,0.0113791275964683
"KO:K01631","KO:K01631",-14.9907167595309,-3.05018256345593,0.0804860553430928,0.0804860553430928,0.00600317213574278
"KO:K01633","KO:K01633",-17.724744336903,4.65589699113281,0.115503601853611,0.115503601853611,0.00861500791994067
"KO:K01634","KO:K01634",-9.56536726940416,-5.654699100577,0.0424645033312474,0.0424645033312474,0.00316727813370442
"KO:K01635","KO:K01635",-19.8869384329336,-9.33314449800772,0.165975293986075,0.165975293986075,0.0123795141385871
"KO:K01637","KO:K01637",-18.1374863237672,4.78155494768068,0.12100211249502,0.12100211249502,0.00902512251345482
"KO:K01638","KO:K01638",-14.9531981151942,2.22157155230246,0.0785973512733519,0.0785973512733519,0.00586230033384119
"KO:K01639","KO:K01639",-21.8787139707729,-12.0521400905726,0.21458305122336,0.21458305122336,0.0160049960010532
"KO:K01640","KO:K01640",-15.9049174307394,4.71573006602102,0.094648461170698,0.094648461170698,0.00705949623656923
"KO:K01641","KO:K01641",-16.3277014671935,6.29900723489464,0.105332975787719,0.105332975787719,0.00785641664917261
"KO:K01643","KO:K01643",-5.05835545885856,-2.9135261703662,0.0117192942019776,0.0117192942019776,0.000874100986860221
"KO:K01644","KO:K01644",-15.1150592904737,4.16644038778346,0.0845439866847604,0.0845439866847604,0.00630583897977202
"KO:K01646","KO:K01646",-8.37963617040243,4.09764691043931,0.0299241796211546,0.0299241796211546,0.00223193943995534
"KO:K01647","KO:K01647",-15.2675624210434,0.897290642250453,0.0804442312248697,0.0804442312248697,0.00600005262168474
"KO:K01649","KO:K01649",-15.6389103912651,1.37626356776796,0.0847659449619222,0.0847659449619222,0.00632239406796805
"KO:K01652","KO:K01652",-15.2180696277204,3.9355701218486,0.0849753016390714,0.0849753016390714,0.00633800924708617
"KO:K01653","KO:K01653",-17.4199165722144,2.69355266324473,0.106859085680609,0.106859085680609,0.00797024382514772
"KO:K01654","KO:K01654",-15.4745757598861,0.12333867777818,0.0823612832824882,0.0823612832824882,0.006143038800421
"KO:K01655","KO:K01655",-30.9946036801167,2.33612836647137,0.33226945042877,0.33226945042877,0.02478281110771
"KO:K01657","KO:K01657",-15.4769829146378,3.39486066924482,0.0863453857352607,0.0863453857352607,0.00644019900697448
"KO:K01658","KO:K01658",-14.5985442719675,4.83021118033685,0.0813194545009015,0.0813194545009015,0.00606533245135002
"KO:K01659","KO:K01659",-15.2779320340721,4.99785165830199,0.0888668899463087,0.0888668899463087,0.00662826914850888
"KO:K01661","KO:K01661",-19.0507360509827,10.0425365438372,0.159504491701635,0.159504491701635,0.011896879726896
"KO:K01662","KO:K01662",-15.7992934449227,3.23515697908324,0.0894481793560332,0.0894481793560332,0.00667162548362042
"KO:K01663","KO:K01663",-9.44103216502517,-1.02482636071262,0.0310159017655196,0.0310159017655196,0.00231336715969
"KO:K01664","KO:K01664",-21.3156309408812,25.5550188280563,0.380862713948658,0.380862713948658,0.0284072119347091
"KO:K01665","KO:K01665",-15.1983072597366,1.60609843797193,0.0803288469342823,0.0803288469342823,0.00599144651277303
"KO:K01666","KO:K01666",-24.3644597965644,9.96654719565026,0.238322765726306,0.238322765726306,0.0177756579126983
"KO:K01667","KO:K01667",-24.8558034718495,-0.604633468407042,0.212603562705478,0.212603562705478,0.0158573529060733
"KO:K01668","KO:K01668",-26.5979119806183,5.65275084908157,0.254295652706513,0.254295652706513,0.0189670194428192
"KO:K01669","KO:K01669",-18.5874209189073,7.25048689880738,0.136901589348632,0.136901589348632,0.0102110086401089
