"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"KO:K00098",0.787920921554113,0.00399120977565264,0.377848205072683,0.847417342378834,0.999105408904069
"KO:K00099",204.265160737119,-0.0415245642145052,0.349522373314195,0.761046390651754,0.999105408904069
"KO:K00100",153.723976941927,0.288463829224834,0.393120125823988,0.157960058711569,0.999105408904069
"KO:K00101",32.2993605285266,-0.0915761210121876,0.374008958919141,0.415342007372483,0.999105408904069
"KO:K00102",64.7379116236319,-0.0338936430974266,0.354267208293689,0.789353602414117,0.999105408904069
"KO:K00103",1.50572379498198,-0.0103191188777792,0.378583369784597,0.325474522955195,0.999105408904069
"KO:K00104",105.938008213138,-0.0670691217346118,0.338124947611504,0.671606028123723,0.999105408904069
"KO:K00106",2.07695923561038,-0.00513803752658547,0.377499565668431,0.909152649783066,0.999105408904069
"KO:K00107",0.368988990586525,-0.00154783174261025,0.378483513416609,0.862699528719973,NA
"KO:K00108",116.238788439424,-0.0536668254853632,0.355541235518053,0.675772109925568,0.999105408904069
"KO:K00111",120.615070288507,0.0278691951283936,0.359955466704157,0.806067613396409,0.999105408904069
"KO:K00112",0.394289069026599,-0.0096344696230837,0.37864412791502,0.651655553298738,NA
"KO:K00113",8.40057668349106,-0.0446139569308151,0.375069006338911,0.504544736582961,0.999105408904069
"KO:K00114",688.455395953962,-0.542307331153929,0.887081526222359,0.0212847935171435,0.464765347001453
"KO:K00116",36.6681706018541,0.031236635631927,0.370046073030938,0.713904773921488,0.999105408904069
"KO:K00117",727.56357429297,-0.233965724951518,0.454151594718341,0.0972092112169317,0.92557388034192
"KO:K00118",432.073785825034,3.43917603265343,1.15727150419244,4.89143436821749e-05,0.00678075089294149
"KO:K00121",161.753781596488,-0.159635380709113,0.38186189267051,0.300249328483929,0.999105408904069
"KO:K00122",33.5562451528231,-0.103607973611925,0.353850870869003,0.505076921713217,0.999105408904069
"KO:K00123",1350.48194705533,-0.15141057834568,0.365854422089453,0.36028889417083,0.999105408904069
"KO:K00124",188.508503055242,-0.245561771235087,0.438425522756279,0.142555421155089,0.999105408904069
"KO:K00125",1.58872708361793,0.0132193204050279,0.378799146886733,0.333458925679427,0.999105408904069
"KO:K00126",4.45969895662081,-0.0326105271647491,0.37473318603471,0.57798893732845,0.999105408904069
"KO:K00127",81.7027167978305,-0.193457108058169,0.420792070011616,0.134075178912447,0.999105408904069
"KO:K00128",333.668150856745,0.0555515673529972,0.311400616367775,0.757054955362,0.999105408904069
"KO:K00129",1.75668071302961,-0.000612140397501765,0.378258294006291,0.660518710886796,0.999105408904069
"KO:K00130",360.949367320624,0.0867029563304153,0.378067347566387,0.382854963382966,0.999105408904069
"KO:K00131",16.0802708140461,0.0509022534186521,0.373800264410917,0.54054447737045,0.999105408904069
"KO:K00132",5.39968969865492,-0.108661750393343,0.387323562407158,0.249203772421974,0.999105408904069
"KO:K00133",265.42778162749,-0.43080006665115,0.372311156891491,0.0721874917766302,0.836582701915443
"KO:K00134",999.144064562613,-0.0280702362951537,0.272417422953462,0.874733743038101,0.999105408904069
"KO:K00135",770.44970913439,-0.0141718670829904,0.345978528224997,0.918488375405123,0.999105408904069
"KO:K00137",7.47893574443137,-0.054761129695097,0.380695711449796,0.337718661453543,0.999105408904069
"KO:K00138",253.230054533493,0.189354473385768,0.421390260712744,0.140111063888072,0.999105408904069
"KO:K00140",351.344222141676,0.113466734517254,0.348033267376085,0.489119635873063,0.999105408904069
"KO:K00141",8.26459733806344,0.0177493131202499,0.377350880924075,0.636881449037688,0.999105408904069
"KO:K00143",0.822356975168788,-0.0106354882491143,0.378654579757053,0.848189346076409,0.999105408904069
"KO:K00145",165.314609406432,-0.133486829452475,0.324642732467605,0.471985614078324,0.999105408904069
"KO:K00146",33.6196535777369,-0.0602155196902307,0.366420741718217,0.578302601698796,0.999105408904069
"KO:K00147",84.9420178597206,-0.104839514133521,0.339672078722138,0.535686232502221,0.999105408904069
"KO:K00148",25.2386385298533,0.104620146843918,0.379109574603863,0.357221304797103,0.999105408904069
"KO:K00150",315.927696884071,0.0889076654510969,0.328845650788862,0.615454042462728,0.999105408904069
"KO:K00151",3.2983678578269,0.0197628533592422,0.375143110440774,0.814836446570741,0.999105408904069
"KO:K00153",24.4236686090618,-0.0341207757994506,0.364838652690097,0.733400275055847,0.999105408904069
"KO:K00154",22.0681922445219,-0.0671123131325369,0.373646084530202,0.451293802756359,0.999105408904069
"KO:K00156",211.435890536601,0.255052021723038,0.523334686395261,4.24109458843505e-05,0.0065324637480201
"KO:K00158",187.651868403795,0.218020865082324,0.479960858197614,9.42348339989376e-05,0.0113593946635676
"KO:K00161",383.882487044706,0.158304761429557,0.340015183456371,0.397181055923001,0.999105408904069
"KO:K00162",241.22637035333,-0.0129688523831881,0.330538011717298,0.931026522827081,0.999105408904069
"KO:K00163",737.535952016861,-0.294324402224943,0.374795706621821,0.173774729110597,0.999105408904069
"KO:K00164",994.387110862598,-0.53635830595296,0.822445742513593,0.0178004267215429,0.42499368525281
"KO:K00166",71.02061253238,0.0263888031507384,0.351229162143139,0.850539818006875,0.999105408904069
"KO:K00167",43.6709095835345,0.207204015097269,0.417259445340188,0.174913910485647,0.999105408904069
"KO:K00169",384.981769088185,-2.66027893496965,1.14915192720372,0.000215404907732574,0.0183718843833723
"KO:K00170",328.660707096719,-0.263853188631533,0.427904706471283,0.144265087966151,0.999105408904069
"KO:K00171",139.740485877087,-0.032791272115883,0.346131171550614,0.77219613582609,0.999105408904069
"KO:K00172",71.6882396281363,-0.262190919540429,0.400840398124874,0.176819328732427,0.999105408904069
"KO:K00174",1439.94407408089,-0.0926124020107111,0.285206143806462,0.614737680714498,0.999105408904069
"KO:K00175",773.095067523278,-0.313280174714277,0.253815383202332,0.110827068830843,0.963971341481799
"KO:K00176",8.00660285036144,-0.0157354469625487,0.378954573513467,0.367678176342924,0.999105408904069
"KO:K00177",5.48683245531779,-0.0177946001137131,0.379117996833459,0.178557339869227,0.999105408904069
"KO:K00179",34.8096273020526,-0.105242250941773,0.389171479346776,0.242196758941668,0.999105408904069
"KO:K00180",2.2477275182065,-0.0720603462412708,0.388068842005964,0.0794399114297591,0.865355735582366
"KO:K00183",4.97364055959354,-0.00914565264129211,0.377763456837082,0.702693562492624,0.999105408904069
"KO:K00184",409.239040153057,-1.62695517035201,1.63923255944426,0.00566062092618467,0.196175893973087
"KO:K00185",203.04645661402,-0.323634617507127,0.565833288433755,0.0317179700276042,0.567322222046943
"KO:K00186",0.340488944953758,-0.00646723184787961,0.378561425252471,0.772016426904809,NA
"KO:K00187",10.3882492066019,-0.0123048759091645,0.378805307772807,0.264059271697139,0.999105408904069
"KO:K00189",0.0731137188423325,-0.00115218847365265,0.378508448191718,0.846782212170976,NA
"KO:K00192",0.453305056822462,-0.00140171822880619,0.378503129547984,0.837863939129396,NA
"KO:K00193",0.116981950147732,-0.0012402785628758,0.37850733129088,0.843270239403889,NA
"KO:K00194",1.62599837677794,-0.00639543827655682,0.378585617907747,0.728403812165669,0.999105408904069
"KO:K00196",1.72589451375798,0.00662179178028138,0.377888370208749,0.802895995542869,0.999105408904069
"KO:K00197",2.3521989604961,-0.0105065969144941,0.378537661019256,0.594050375159993,0.999105408904069
"KO:K00198",9.04271173017274,-0.0367744627652977,0.378224711680109,0.350189252495605,0.999105408904069
"KO:K00200",5.66790333058156,-0.0345953440824463,0.365451164142285,0.740697701276245,0.999105408904069
"KO:K00201",38.0618181011484,-0.00910644888765011,0.357908368747689,0.928900295251864,0.999105408904069
"KO:K00202",2.36363320621349,-0.0204433738444887,0.376943832046066,0.799891210711063,0.999105408904069
"KO:K00203",14.0840468925732,-0.0467592804186098,0.371839988811384,0.576617540877173,0.999105408904069
"KO:K00204",0.126112513261362,0.0128414456118401,0.378638933489298,0.532188092552263,NA
"KO:K00205",0.208110716080407,0.011498211617198,0.378584529925277,0.59257718528304,NA
"KO:K00207",17.2168452331651,-0.011849229203381,0.378790919434385,6.84410367991761e-06,0.00183712686318848
"KO:K00208",12153.687699662,0.000930252280601995,0.361720016472426,0.990517180114929,0.999105408904069
"KO:K00209",5.13822111947754,-0.0121612717694042,0.378774950145603,0.535725795120038,0.999105408904069
"KO:K00210",15.4149943834235,0.0108245675869454,0.378598144933206,0.00275480025736276,0.108335939199124
"KO:K00213",0.0677265543993666,0.0134937968251026,0.378620948776012,0.621563898023076,NA
"KO:K00215",127.759939572303,-0.0269798635540305,0.347095861687607,0.842803750163235,0.999105408904069
"KO:K00216",1.91825313847648,0.00487386908779357,0.378396383450058,0.95458945608824,0.999105408904069
"KO:K00217",2.7943248833534,0.0118951925080773,0.37621376210167,0.724066411756229,0.999105408904069
"KO:K00219",29.095709441293,-0.136674874940029,0.399385811634584,0.214253584393922,0.999105408904069
"KO:K00220",6.60819406796997,0.0130759258405009,0.368621315293998,0.845944089822272,0.999105408904069
"KO:K00221",0.518117769166608,-0.0087235616485479,0.378584437654522,0.765054069810028,0.999105408904069
"KO:K00222",0.050794915799525,0.0128410794402326,0.378587308753908,0.653276942741232,NA
"KO:K00226",72.5198913170468,-0.0673885732424735,0.381691298585493,0.257881684800241,0.999105408904069
"KO:K00227",3.70059365730754,-0.065854577399977,0.386130553389048,0.176457891280469,0.999105408904069
"KO:K00228",12.2939587884179,-0.109275337496116,0.389259829751127,0.254377286578169,0.999105408904069
"KO:K00230",112.920833556678,-0.0407868026025518,0.375675077612207,0.518804598089429,0.999105408904069
"KO:K00231",39.1284406098249,-0.240430741235169,0.482608327913434,0.0276329446474456,0.520196290203386
"KO:K00232",7.76343847449109,0.00965765737701232,0.37357866273291,0.646920745868264,0.999105408904069
"KO:K00234",6.02277945072432,-0.00331825820552462,0.37839040889971,0.779901273589295,0.999105408904069
"KO:K00235",2.33934174057896,-0.00316206099305383,0.378442843694977,0.887709902102923,0.999105408904069
"KO:K00236",1.209281010282,-0.00153001485140169,0.378481032266741,0.864563982414212,0.999105408904069
"KO:K00237",0.725490359813352,0.012592381857211,0.378585141219527,0.541043335189988,0.999105408904069
"KO:K00239",476.599107763361,0.0486909467343721,0.292516302561966,0.799334022828128,0.999105408904069
"KO:K00240",368.675760617885,0.109432237492068,0.303149108302542,0.577344853384028,0.999105408904069
"KO:K00241",241.01353886703,-0.0394071643815641,0.316913697543924,0.814243956417439,0.999105408904069
"KO:K00242",100.182670066685,0.00880904354313531,0.359000760747973,0.948730121607291,0.999105408904069
"KO:K00243",3.47238300926349,-0.0132042846674373,0.376558275913002,0.975722664612751,0.999105408904069
"KO:K00244",70.2777060533914,-1.72564894699526,1.08792458009279,0.00344137308670176,0.132516762262231
"KO:K00245",28.1155397993828,-0.246724404279252,0.484457653453833,0.03414793990712,0.589690171166224
"KO:K00246",743.09461653676,-0.122644903643183,0.406842987476431,8.71070999961356e-06,0.0020245027922823
"KO:K00247",747.042846166825,-0.150160493660341,0.42506811921896,1.99883512898622e-10,1.58336297003266e-07
"KO:K00248",65.6735015014182,0.152846453876822,0.337676194249427,0.412571607550155,0.999105408904069
"KO:K00249",456.146948256067,-2.35282816701035,0.743278162752089,4.61464149158237e-05,0.00674288880436456
"KO:K00252",88.0494398253486,-0.346768321934702,0.470501762376297,0.0999886239067418,0.939723592479463
"KO:K00253",75.8987226045568,-0.0358685483111744,0.362421888308839,0.742058930722483,0.999105408904069
"KO:K00254",203.552317633645,-0.125948025189387,0.405249587816587,0.0261649337963169,0.507992409968051
"KO:K00255",2.77203031735812,-0.026061888385727,0.379635993497482,0.351407761885778,0.999105408904069
"KO:K00256",124.194191189027,-0.335805078523377,0.664553508759829,4.80879549318857e-05,0.00678075089294149
"KO:K00257",548.660823431816,0.102584009095849,0.315036980488363,0.582631619366266,0.999105408904069
"KO:K00259",328.29308150608,0.346375381884953,0.494818600594094,0.0926514708587324,0.914150188454931
"KO:K00260",8.53271419484205,0.0648635927726784,0.385835605787965,0.0696718990316867,0.832609224419618
"KO:K00261",220.174941107271,-0.101944900134678,0.353416883647225,0.510871252625165,0.999105408904069
"KO:K00262",41.2699478618188,-0.138615218043835,0.393489358996811,0.243442708001241,0.999105408904069
"KO:K00263",165.851394565441,-0.123029195882717,0.362250016850438,0.425529394082413,0.999105408904069
"KO:K00264",11.5701136147016,-0.0187527695237279,0.377529787458764,0.671143452669615,0.999105408904069
"KO:K00265",863.404319251643,-0.13467055472437,0.353742289691567,0.419104337618698,0.999105408904069
"KO:K00266",594.618133914374,-0.0605913443447439,0.3508441582874,0.661263016407263,0.999105408904069
"KO:K00270",1.27107407419406,-0.0111304534716705,0.378667981585644,0.879223214014762,0.999105408904069
"KO:K00271",13.2780552740558,0.0722007797776139,0.387709442780653,0.00685391862886392,0.233159379123009
"KO:K00273",0.505221161226042,-0.0108180148726874,0.378651895919401,0.825513180842678,0.999105408904069
"KO:K00274",690.34668914908,-0.0424927114601429,0.370811231220484,0.617813549244109,0.999105408904069
"KO:K00275",34.038998785729,-0.00510654587697528,0.358485657524238,0.966453292368061,0.999105408904069
"KO:K00276",19.6678695526222,-0.0963349549319598,0.374563621763756,0.397306903283838,0.999105408904069
"KO:K00278",140.131630584954,0.353404928879047,0.550103642168484,0.0566449585495006,0.753911526847336
"KO:K00279",1.1331105153783,-0.0253353972379584,0.379011553054519,0.422903497016723,0.999105408904069
"KO:K00280",0.053870512516954,-0.0067110066093216,0.378531346191865,0.90242934951322,NA
"KO:K00281",165.616909549169,-0.00830453013041486,0.313611313416667,0.95867146252049,0.999105408904069
"KO:K00282",37.0520743994913,-0.116374590818478,0.354197396164616,0.469982316844764,0.999105408904069
"KO:K00283",70.4144018677036,-0.116096809230306,0.374354844399407,0.391183745756145,0.999105408904069
"KO:K00284",745.139529153838,-0.0779498750611471,0.35113939311881,0.589221721231354,0.999105408904069
"KO:K00285",175.917566791714,-0.00880690247664502,0.356749412780666,0.93762738237634,0.999105408904069
"KO:K00286",84.521743414119,-0.0956420366758218,0.357490155881506,0.533345107495524,0.999105408904069
"KO:K00287",12.2595023107147,-0.0522375689696484,0.36587121499296,0.636402590137486,0.999105408904069
"KO:K00288",2.06338954994507,-0.0154764901425043,0.378918764727651,0.553636312300398,0.999105408904069
"KO:K00289",0.0718273500226053,-0.00684681522600545,0.378542204192135,0.874048191898249,NA
"KO:K00290",31.9724597833261,0.171749845917354,0.40731817683807,0.192163237194913,0.999105408904069
"KO:K00292",2.75397097603026,-0.00348123195868789,0.37844318060046,0.864106091552042,0.999105408904069
"KO:K00293",3.45570879829553,-0.0344422925558028,0.380720867691638,0.187885106745613,0.999105408904069
"KO:K00294",191.393325685153,0.143123792180986,0.350768580873067,0.413403922024849,0.999105408904069
"KO:K00296",0.795944783312348,0.00682412008419349,0.377935364764213,0.862081015613814,0.999105408904069
"KO:K00297",148.607616486601,0.154013566589574,0.394183181184549,0.235724362565661,0.999105408904069
"KO:K00299",8.80360169935691,0.0923213565826031,0.3812767117012,0.350529322243675,0.999105408904069
"KO:K00301",10.2236282867755,-0.0463971673554264,0.373187157884479,0.568192097483462,0.999105408904069
"KO:K00302",421.38374008074,-0.0419887124269574,0.378493630205067,0.399183013150904,0.999105408904069
"KO:K00303",73.7610156630199,0.172667510672818,0.416635078480705,0.107336618166655,0.958761300154318
"KO:K00304",1.47801177339125,-0.0192086596542869,0.379129548855418,0.357579462880079,0.999105408904069
"KO:K00305",2.11731758610095,-0.0332989347618193,0.380243648257557,0.453710520471481,0.999105408904069
"KO:K00306",0.0942563557281935,-0.00116192443977628,0.378510215173697,0.849670297325067,NA
"KO:K00311",105.381694607195,-0.514526969591217,0.651570828391592,0.039467442706013,0.617834533450242
"KO:K00313",10.0155345822259,0.0798351273710748,0.38891642911848,0.0348014529623345,0.594766395843508
"KO:K00314",0.07461448854584,-0.00123102301242081,0.378508218126837,0.846811533527214,NA
"KO:K00315",4.30380171274383,-0.0754254697085576,0.387912472346103,0.10657203221174,0.958761300154318
"KO:K00316",3.69195109822288,-0.0141809290229075,0.373641595201676,0.837666923477898,0.999105408904069
"KO:K00317",1.57118786885464,0.00795267708845412,0.378202816440962,0.60728092175984,0.999105408904069
"KO:K00318",50.9372287244111,0.185543940766865,0.421820458037136,0.11733924663817,0.979317463332935
"KO:K00319",1.08193840632647,0.0144499779791944,0.378779858222054,0.298531319502742,0.999105408904069
"KO:K00320",122.168384611032,-0.144235560775998,0.418211834635026,0.0021486890614985,0.0930818816094469
"KO:K00322",24.4522250720963,-0.0539973554815882,0.364489528846039,0.636858873445251,0.999105408904069
"KO:K00323",1.16262176587763,-0.00375711264156042,0.37808382090077,0.980344832028988,0.999105408904069
"KO:K00324",77.3237754117883,-0.305936205913217,0.450214273001197,0.124409545775631,0.999105408904069
"KO:K00325",117.681867225836,-0.226216836010512,0.433173463708267,0.14572505342624,0.999105408904069
"KO:K00326",3.15718115310943,-0.0206896861691998,0.379101655531284,0.635275845205055,0.999105408904069
"KO:K00327",1.80909708631122,-0.0101508595362969,0.378549635084042,0.833261134162383,0.999105408904069
"KO:K00329",0.0780359773519458,-0.00699023152949179,0.378534347511019,0.709703144940834,NA
"KO:K00330",629.071468689473,-1.82247134112064,0.668989368324179,0.000103813352882365,0.0119926050360982
"KO:K00331",926.085358887328,-0.864343876719075,0.75872954760025,0.00933074932574729,0.287930394518094
"KO:K00332",229.016631720142,-0.0658689179740476,0.257309272752345,0.726697869910286,0.999105408904069
"KO:K00333",370.750360681593,-0.206427030661943,0.275430032772566,0.301172638248343,0.999105408904069
"KO:K00334",81.6081333569816,-0.0531538718551857,0.329263936231705,0.752658159049929,0.999105408904069
"KO:K00335",1024.9614111255,2.59811538417589,1.37957720181831,0.000377431057013345,0.028024088165608
"KO:K00336",220.685945070852,-0.0797202230550832,0.305223008720208,0.67101080296101,0.999105408904069
"KO:K00337",249.755274249888,-0.198184682936954,0.304380047198282,0.325840844256435,0.999105408904069
"KO:K00338",229.812249488364,-0.0056442695253833,0.321293455213823,0.971971054672516,0.999105408904069
"KO:K00339",72.2376926370253,-0.0652541537768078,0.346891230865079,0.660069612189254,0.999105408904069
"KO:K00340",65.5477663503221,-0.0522475298141546,0.33195508171503,0.744693839965731,0.999105408904069
"KO:K00341",215.595616203953,-0.0785530006002409,0.322320405777593,0.641296260382576,0.999105408904069
"KO:K00342",161.749949476962,-0.18691832661238,0.370783455541925,0.299890094235373,0.999105408904069
"KO:K00343",151.616072355737,-0.0575598216382028,0.35821649716652,0.64704199536571,0.999105408904069
"KO:K00344",219.627232646835,-0.504288521755452,0.586560506464059,0.0466956300252902,0.674289761693318
"KO:K00346",2.3951279090923,-0.0160217116154849,0.376853136214747,0.580930264175019,0.999105408904069
"KO:K00347",3.41612921307372,-0.0376230762739688,0.379368665445699,0.372503835063651,0.999105408904069
"KO:K00348",2.40586337569233,-0.0386082533102297,0.379572486238721,0.232255518724657,0.999105408904069
"KO:K00349",1.95465101559138,-0.031886865694686,0.3802157122801,0.248146411003027,0.999105408904069
"KO:K00350",1.82035816358612,-0.0337995427639694,0.380736441983722,0.202270938692951,0.999105408904069
"KO:K00351",3.85177458761729,0.00313026557534093,0.377270659902217,0.906024352395912,0.999105408904069
"KO:K00354",2.14856076116485,-0.00282028771516747,0.37812214270694,0.975064400116752,0.999105408904069
"KO:K00355",1.458508678988,-0.0189171450744866,0.379269683533036,0.309514550859848,0.999105408904069
"KO:K00356",52.1249907324989,-0.0105881579764149,0.360564891793714,0.917106927807987,0.999105408904069
"KO:K00357",0.0474178157487023,-0.00669633433403016,0.378546503260413,0.811101772114381,NA
"KO:K00360",0.750207154774542,-0.00185043097013626,0.378462400115816,0.882810673116194,0.999105408904069
"KO:K00362",369.774355807199,-0.33717410388989,0.573924153722047,0.0358082823204741,0.595449021876306
"KO:K00363",65.1892219199886,-0.1885399528968,0.426422710020572,0.111687422198363,0.963971341481799
"KO:K00364",10.4948296440475,-0.0821064185861728,0.379304990602145,0.346090623143535,0.999105408904069
"KO:K00365",13.7468581544582,0.0276095409215681,0.376516700907571,0.426592375533486,0.999105408904069
"KO:K00366",31.1668969398134,-0.195097098395953,0.413271657447887,0.178579176256655,0.999105408904069
"KO:K00367",7.57508310262299,-0.116238731361842,0.391930998149993,0.223136821347839,0.999105408904069
"KO:K00368",837.357801062462,-0.172765794379543,0.376805513719945,0.2993179728489,0.999105408904069
"KO:K00370",926.952166928354,-0.202281976139617,0.422115366427841,0.123554628209068,0.999105408904069
"KO:K00371",781.205558493926,-0.481614147226129,0.772000905756082,0.0260610998861451,0.507992409968051
"KO:K00372",147.726015792301,-0.107818664398069,0.375050540679254,0.390190959309924,0.999105408904069
"KO:K00373",4.52591134771889,-0.0199704857418772,0.37696268203357,0.7337413394323,0.999105408904069
"KO:K00374",7.37165534084967,-0.0369215988972879,0.377569173971123,0.51993107945077,0.999105408904069
