"","X1","X2","X3"
"842",NA,NA,NA
"843","S3P5.C1",-0.01156,0.40057
"844",NA,NA,NA
"845","S1P2.C2",0.000952,-0.34106
"846",NA,NA,NA
"847",NA,NA,NA
"848",NA,NA,NA
"849","S2P2.C2",0.03923,0.27701
"850",NA,NA,NA
"851","S2P4.C2",0.05619,0.31792
"852",NA,NA,NA
"853","S2P6.C2",-0.00494,0.33637
"854",NA,NA,NA
"855","S3P2.C2",0.00474,0.40076
"856",NA,NA,NA
"857","S3P4.C2",0.02086,0.31109
"858",NA,NA,NA
"859","S3P6.C2",0.01922,0.30844
"860",NA,NA,NA
"861","S1P2.W",0.00497,0.28903
"862",NA,NA,NA
"863","S1P4.W",0.00211,0.29615
"864",NA,NA,NA
"865","S1P1.C1",0.01687,0.36685
"866",NA,NA,NA
"867",NA,NA,NA
"868","S1P5.C1",0.000281,-0.327
"869",NA,NA,NA
"870","S2P1.C1",0.01327,0.36037
"871",NA,NA,NA
"872","S2P3.C1",0.01798,0.37888
"873",NA,NA,NA
"874","S2P5.C1",0.0159,0.31245
"875",NA,NA,NA
"876","S3P1.C1",0.07034,0.35156
"877",NA,NA,NA
"878","S3P3.C1",0.00693,0.35086
"879",NA,NA,NA
"880","S3P5.C1",-0.00132,0.44319
"881",NA,NA,NA
"882","S1P2.C2",-0.00455,-0.32683
"883",NA,NA,NA
"884",NA,NA,NA
"885","S1P6.C2",0.01062,0.38769
"886",NA,NA,NA
"887","S2P2.C2",0.03261,0.31264
"888",NA,NA,NA
"889","S2P4.C2",0.05547,0.36054
"890",NA,NA,NA
"891","S2P6.C2",0.0018,0.37907
"892",NA,NA,NA
"893","S3P2.C2",0.01749,0.44339
"894",NA,NA,NA
"895","S3P4.C2",0.01527,0.35172
"896",NA,NA,NA
"897","S3P6.C2",0.01489,0.35104
"898",NA,NA,NA
"899","S1P2.W",0.00475,0.31041
"900",NA,NA,NA
"901","S1P4.W",0.00634,0.31751
"902",NA,NA,NA
"903","S1P1.C1",0.01666,0.40251
"904",NA,NA,NA
"905","S1P3.C1",0.04615,0.38751
"906",NA,NA,NA
"907","S1P5.C1",-0.00224,-0.30572
"908",NA,NA,NA
"909","S2P1.C1",0.00704,0.39601
"910",NA,NA,NA
"911","S2P3.C1",0.01479,0.41454
"912",NA,NA,NA
"913","S2P5.C1",0.03089,0.35509
"914",NA,NA,NA
"915","S3P1.C1",0.04615,0.38725
"916",NA,NA,NA
"917","S3P3.C1",0.0116,0.38642
"918",NA,NA,NA
"919","S3P5.C1",0.00385,0.47883
"920",NA,NA,NA
"921","S1P2.C2",-0.01054,-0.30554
"922",NA,NA,NA
"923",NA,NA,NA
"924","S1P6.C2",-0.00408,0.43038
"925",NA,NA,NA
"926","S2P2.C2",0.03127,0.35528
"927",NA,NA,NA
"928","S2P4.C2",0.03799,0.39618
"929",NA,NA,NA
"930","S2P6.C2",0.0126,0.41473
"931",NA,NA,NA
"932","S3P2.C2",0.0108,0.47904
"933",NA,NA,NA
"934","S3P4.C2",0.00785,0.38741
"935",NA,NA,NA
"936","S3P6.C2",0.02364,0.38661
"937",NA,NA,NA
"938","S1P2.W",-0.000509,0.33176
"939",NA,NA,NA
"940","S1P4.W",0.00152,0.33888
"941",NA,NA,NA
"942","S1P1.C1",0.0231,0.44519
"943",NA,NA,NA
"944","S1P3.C1",0.02571,0.43021
"945",NA,NA,NA
"946","S1P5.C1",0.00899,-0.29148
"947",NA,NA,NA
"948","S2P1.C1",0.00809,0.43867
"949",NA,NA,NA
"950","S2P3.C1",0.01681,0.45725
"951",NA,NA,NA
"952","S2P5.C1",0.02136,0.39071
"953",NA,NA,NA
"954","S3P1.C1",0.0456,0.42795
"955",NA,NA,NA
"956","S3P3.C1",0.00802,0.429
"957",NA,NA,NA
"958","S3P5.C1",0.00205,0.52152
"959",NA,NA,NA
"960","S1P2.C2",-0.000116,-0.29131
"961",NA,NA,NA
"962",NA,NA,NA
"963","S1P6.C2",0.01764,0.466
"964",NA,NA,NA
"965","S2P2.C2",0.02315,0.39089
"966",NA,NA,NA
"967","S2P4.C2",0.05545,0.43884
"968",NA,NA,NA
"969","S2P6.C2",-0.00608,0.45744
"970",NA,NA,NA
"971","S3P2.C2",0.00974,0.52171
"972",NA,NA,NA
"973","S3P4.C2",0.02447,0.42811
"974",NA,NA,NA
"975","S3P6.C2",-0.00752,0.42919
"976",NA,NA,NA
"977","S1P2.W",0.00831,0.36017
"978",NA,NA,NA
"979","S1P4.W",0.00459,0.3673
"980",NA,NA,NA
"981","S1P1.C1",0.01986,0.48086
"982",NA,NA,NA
"983","S1P3.C1",0.04116,0.46581
"984",NA,NA,NA
"985","S1P5.C1",0.00223,-0.27725
"986",NA,NA,NA
"987","S2P1.C1",-0.00216,0.47435
"988",NA,NA,NA
"989","S2P3.C1",0.03102,0.49292
"990",NA,NA,NA
"991","S2P5.C1",0.00631,0.43339
"992",NA,NA,NA
"993","S3P1.C1",0.02727,0.46361
"994",NA,NA,NA
"995","S3P3.C1",-0.00567,0.46459
"996",NA,NA,NA
"997","S3P5.C1",0.00201,0.55713
"998",NA,NA,NA
"999","S1P2.C2",0.00163,-0.27707
"1000",NA,NA,NA
"1001","S1P4.C2",-0.00153,-0.03403
"1002",NA,NA,NA
"1003","S1P6.C2",0.00549,0.50873
"1004",NA,NA,NA
"1005","S2P2.C2",0.04138,0.43356
"1006",NA,NA,NA
"1007","S2P4.C2",0.04404,0.47453
"1008",NA,NA,NA
"1009","S2P6.C2",-0.000228,0.49311
"1010",NA,NA,NA
"1011","S3P2.C2",0.01238,0.55734
"1012",NA,NA,NA
"1013","S3P4.C2",0.00468,0.46377
"1014",NA,NA,NA
"1015","S3P6.C2",0.01641,0.46478
"1016",NA,NA,NA
"1017","S1P2.W",0.00513,0.38155
"1018",NA,NA,NA
"1019","S1P4.W",3.48e-05,0.38867
"1020",NA,NA,NA
"1021","S1P1.C1",0.00438,0.52355
"1022",NA,NA,NA
"1023","S1P3.C1",0.03567,0.50854
"1024",NA,NA,NA
"1025","S1P5.C1",0.0035,-0.26301
"1026",NA,NA,NA
"1027","S2P1.C1",0.02078,0.51705
"1028",NA,NA,NA
"1029","S2P3.C1",0.02592,0.53561
"1030",NA,NA,NA
"1031","S2P5.C1",0.00789,0.469
"1032",NA,NA,NA
"1033","S3P1.C1",0.01411,0.50433
"1034",NA,NA,NA
"1035","S3P3.C1",0.00795,0.50721
"1036",NA,NA,NA
"1037",NA,NA,NA
"1038","S1P2.C2",-0.01343,-0.26284
"1039",NA,NA,NA
"1040","S1P4.C2",-0.00269,0.000521
"1041",NA,NA,NA
"1042","S1P6.C2",0.000647,0.54436
"1043",NA,NA,NA
"1044","S2P2.C2",0.03395,0.46919
"1045",NA,NA,NA
"1046","S2P4.C2",0.03317,0.51722
"1047",NA,NA,NA
"1048","S2P6.C2",0.00301,0.53581
"1049",NA,NA,NA
"1050",NA,NA,NA
"1051","S3P4.C2",0.01213,0.50449
"1052",NA,NA,NA
"1053","S3P6.C2",0.01337,0.5074
"1054",NA,NA,NA
"1055","S1P2.W",0.00137,0.40292
"1056",NA,NA,NA
"1057","S1P4.W",0.00409,0.41005
"1058",NA,NA,NA
"1059","S1P1.C1",0.00475,0.55922
"1060",NA,NA,NA
"1061","S1P3.C1",0.03409,0.54418
"1062",NA,NA,NA
"1063","S1P5.C1",-0.00147,-0.24877
"1064",NA,NA,NA
"1065","S2P1.C1",0.00833,0.55272
"1066",NA,NA,NA
"1067","S2P3.C1",0.02705,0.5713
"1068",NA,NA,NA
"1069","S2P5.C1",0.00524,0.51169
"1070",NA,NA,NA
"1071","S3P1.C1",0.02567,0.53999
"1072",NA,NA,NA
"1073","S3P3.C1",0.0166,0.54279
"1074",NA,NA,NA
"1075",NA,NA,NA
"1076","S1P2.C2",0.00248,-0.2486
"1077",NA,NA,NA
"1078","S1P4.C2",-0.00891,0.02187
"1079",NA,NA,NA
"1080",NA,NA,NA
"1081","S2P2.C2",0.03736,0.51186
"1082",NA,NA,NA
"1083","S2P4.C2",0.02303,0.55289
"1084",NA,NA,NA
"1085","S2P6.C2",-0.000537,0.57149
"1086",NA,NA,NA
"1087","S3P2.C2",-0.00999,0.63566
"1088",NA,NA,NA
"1089","S3P4.C2",0.02143,0.54015
"1090",NA,NA,NA
"1091","S3P6.C2",0.00186,0.54297
"1092",NA,NA,NA
"1093","S1P2.W",-0.00693,0.42428
"1094",NA,NA,NA
"1095","S1P4.W",-0.00108,0.43141
"1096",NA,NA,NA
"1097","S1P1.C1",0.02145,0.60186
"1098",NA,NA,NA
"1099",NA,NA,NA
"1100","S1P5.C1",-0.0219,-0.23454
"1101",NA,NA,NA
"1102",NA,NA,NA
"1103",NA,NA,NA
"1104","S2P5.C1",0.00772,0.5473
"1105",NA,NA,NA
"1106","S3P1.C1",0.02531,0.58073
"1107",NA,NA,NA
"1108","S3P3.C1",0.00506,0.58542
"1109",NA,NA,NA
"1110","S3P5.C1",-0.00234,0.67809
"1111",NA,NA,NA
"1112","S1P2.C2",0.00292,-0.23436
"1113",NA,NA,NA
"1114","S1P4.C2",0.00946,0.04328
"1115",NA,NA,NA
"1116",NA,NA,NA
"1117","S2P2.C2",0.0324,0.54747
"1118",NA,NA,NA
"1119",NA,NA,NA
"1120",NA,NA,NA
"1121","S3P2.C2",-0.01093,0.67829
"1122",NA,NA,NA
"1123",NA,NA,NA
"1124",NA,NA,NA
"1125","S1P2.W",0.0062,0.45272
"1126",NA,NA,NA
"1127","S1P4.W",-0.00316,0.45985
"1128",NA,NA,NA
"1129","S1P1.C1",0.01769,0.63756
"1130",NA,NA,NA
"1131",NA,NA,NA
"1132","S1P5.C1",0.00135,-0.21328
"1133",NA,NA,NA
"1134",NA,NA,NA
"1135","S2P3.C1",0.01992,0.64958
"1136",NA,NA,NA
"1137","S2P5.C1",0.00346,0.58992
"1138",NA,NA,NA
"1139",NA,NA,NA
"1140",NA,NA,NA
"1141","S3P5.C1",-0.01727,0.71373
"1142",NA,NA,NA
"1143","S1P2.C2",-0.00231,-0.2131
"1144",NA,NA,NA
"1145","S1P4.C2",0.000571,0.06463
"1146",NA,NA,NA
"1147","S1P6.C2",0.00855,0.66541
"1148",NA,NA,NA
"1149",NA,NA,NA
"1150",NA,NA,NA
"1151","S2P6.C2",-0.00193,0.64976
"1152",NA,NA,NA
"1153","S3P2.C2",-0.00291,0.71392
"1154",NA,NA,NA
"1155",NA,NA,NA
"1156",NA,NA,NA
"1157","S1P2.W",0.00214,0.4741
"1158",NA,NA,NA
"1159","S1P4.W",0.00766,0.48122
"1160",NA,NA,NA
"1161","S1P1.C1",0.01527,0.6802
"1162",NA,NA,NA
"1163","S1P3.C1",0.03433,0.66522
"1164",NA,NA,NA
"1165","S1P5.C1",-0.00477,-0.19904
"1166",NA,NA,NA
"1167",NA,NA,NA
"1168","S2P3.C1",0.03343,0.69226
"1169",NA,NA,NA
"1170",NA,NA,NA
"1171","S3P1.C1",0.03194,0.65712
"1172",NA,NA,NA
"1173","S3P3.C1",-0.000133,0.66372
"1174",NA,NA,NA
"1175","S3P5.C1",0.00319,0.75635
"1176",NA,NA,NA
"1177","S1P2.C2",-0.00109,-0.19887
"1178",NA,NA,NA
"1179","S1P4.C2",0.01395,0.09302
"1180",NA,NA,NA
"1181","S1P6.C2",0.01296,0.70102
"1182",NA,NA,NA
"1183",NA,NA,NA
"1184",NA,NA,NA
"1185","S2P6.C2",-0.00666,0.69247
"1186",NA,NA,NA
"1187","S3P2.C2",0.01953,0.75655
"1188",NA,NA,NA
"1189","S3P4.C2",0.00598,0.65728
"1190",NA,NA,NA
"1191","S3P6.C2",0.01889,0.6639
"1192",NA,NA,NA
"1193","S1P2.W",0.00121,0.49549
"1194",NA,NA,NA
"1195","S1P4.W",0.00499,0.50262
"1196",NA,NA,NA
"1197","S1P1.C1",0.00901,0.71583
"1198",NA,NA,NA
"1199","S1P3.C1",0.01441,0.70084
"1200",NA,NA,NA
"1201","S1P5.C1",0.00191,-0.18479
"1202",NA,NA,NA
"1203",NA,NA,NA
"1204","S2P3.C1",0.03055,0.72794
"1205",NA,NA,NA
"1206","S2P5.C1",0.01943,0.66815
"1207",NA,NA,NA
"1208","S3P1.C1",0.00827,0.69278
"1209",NA,NA,NA
"1210","S3P3.C1",0.00228,0.69938
"1211",NA,NA,NA
"1212","S3P5.C1",0.000674,0.79199
"1213",NA,NA,NA
"1214","S1P2.C2",0.00226,-0.18462
"1215",NA,NA,NA
"1216","S1P4.C2",0.00543,0.11439
"1217",NA,NA,NA
"1218","S1P6.C2",0.01339,0.74369
"1219",NA,NA,NA
"1220","S2P2.C2",0.02143,0.66833
"1221",NA,NA,NA
"1222",NA,NA,NA
"1223","S2P6.C2",-0.00562,0.72814
"1224",NA,NA,NA
"1225","S3P2.C2",0.00151,0.79219
"1226",NA,NA,NA
"1227","S3P4.C2",0.02231,0.69294
"1228",NA,NA,NA
"1229","S3P6.C2",0.00643,0.69956
"1230",NA,NA,NA
"1231","S1P2.W",-0.01269,0.51685
"1232",NA,NA,NA
"1233","S1P4.W",-0.00163,0.52398
"1234",NA,NA,NA
"1235","S1P1.C1",0.00585,0.75846
"1236",NA,NA,NA
"1237","S1P3.C1",0.04369,0.74351
"1238",NA,NA,NA
"1239","S1P5.C1",0.00134,-0.17056
"1240",NA,NA,NA
"1241",NA,NA,NA
"1242","S2P3.C1",0.03499,0.77064
"1243",NA,NA,NA
"1244","S2P5.C1",0.00852,0.70378
"1245",NA,NA,NA
"1246","S3P1.C1",0.00699,0.73351
"1247",NA,NA,NA
"1248","S3P3.C1",0.00324,0.74206
"1249",NA,NA,NA
"1250","S3P5.C1",-0.00103,0.83464
"1251",NA,NA,NA
"1252","S1P2.C2",0.000519,-0.17038
"1253",NA,NA,NA
"1254","S1P4.C2",-0.0116,0.13575
"1255",NA,NA,NA
"1256","S1P6.C2",0.01785,0.77927
"1257",NA,NA,NA
"1258","S2P2.C2",0.02136,0.70396
"1259",NA,NA,NA
"1260",NA,NA,NA
"1261","S2P6.C2",-0.00583,0.77084
"1262",NA,NA,NA
"1263","S3P2.C2",0.00848,0.83484
"1264",NA,NA,NA
"1265","S3P4.C2",-0.00702,0.73367
"1266",NA,NA,NA
"1267","S3P6.C2",0.01327,0.74225
"1268",NA,NA,NA
"1269","S1P2.W",-0.000854,0.54524
"1270",NA,NA,NA
"1271","S1P4.W",-0.0143,0.55236
"1272",NA,NA,NA
"1273","S1P1.C1",0.00863,0.7941
"1274",NA,NA,NA
"1275","S1P3.C1",0.03651,0.7791
"1276",NA,NA,NA
"1277","S1P5.C1",0.00865,-0.15632
"1278",NA,NA,NA
"1279",NA,NA,NA
"1280","S2P3.C1",0.03403,0.8063
"1281",NA,NA,NA
"1282","S2P5.C1",0.01112,0.74646
"1283",NA,NA,NA
"1284","S3P1.C1",0.01154,0.76918
"1285",NA,NA,NA
"1286","S3P3.C1",-0.00269,0.77772
"1287",NA,NA,NA
"1288","S3P5.C1",0.00422,0.87028
"1289",NA,NA,NA
"1290","S1P2.C2",0.01079,-0.15615
"1291",NA,NA,NA
"1292","S1P4.C2",-0.00188,0.15711
"1293",NA,NA,NA
"1294","S1P6.C2",0.02097,0.82191
"1295",NA,NA,NA
"1296","S2P2.C2",0.02435,0.74662
"1297",NA,NA,NA
"1298",NA,NA,NA
"1299","S2P6.C2",0.0062,0.80649
"1300",NA,NA,NA
"1301","S3P2.C2",0.01719,0.87047
"1302",NA,NA,NA
"1303","S3P4.C2",0.01064,0.76934
"1304",NA,NA,NA
"1305","S3P6.C2",0.00948,0.77791
"1306",NA,NA,NA
"1307","S1P2.W",-0.00158,0.5666
"1308",NA,NA,NA
"1309","S1P4.W",0.00766,0.57373
"1310",NA,NA,NA
"1311","S1P1.C1",0.00949,0.83676
"1312",NA,NA,NA
"1313","S1P3.C1",0.02135,0.82172
"1314",NA,NA,NA
"1315","S1P5.C1",-0.01595,-0.14208
"1316",NA,NA,NA
"1317",NA,NA,NA
"1318","S2P3.C1",0.03142,0.84902
"1319",NA,NA,NA
"1320","S2P5.C1",0.013,0.78206
"1321",NA,NA,NA
"1322","S3P1.C1",0.02088,0.8099
"1323",NA,NA,NA
"1324","S3P3.C1",0.00151,0.82037
"1325",NA,NA,NA
"1326","S3P5.C1",-8.37e-05,0.91292
"1327",NA,NA,NA
"1328","S1P2.C2",-0.00647,-0.14191
"1329",NA,NA,NA
"1330","S1P4.C2",0.01559,0.18553
"1331",NA,NA,NA
"1332","S1P6.C2",0.01244,0.85755
"1333",NA,NA,NA
"1334","S2P2.C2",0.02462,0.78223
"1335",NA,NA,NA
"1336",NA,NA,NA
"1337","S2P6.C2",-0.00276,0.8492
"1338",NA,NA,NA
"1339","S3P2.C2",0.00305,0.91312
"1340",NA,NA,NA
"1341","S3P4.C2",0.01997,0.81006
"1342",NA,NA,NA
"1343","S3P6.C2",0.01148,0.82056
"1344",NA,NA,NA
"1345",NA,NA,NA
"1346",NA,NA,NA
"1347","S1P1.C1",0.01817,0.8724
"1348",NA,NA,NA
"1349","S1P3.C1",0.01935,0.85736
"1350",NA,NA,NA
"1351","S1P5.C1",-0.000456,-0.12081
"1352",NA,NA,NA
"1353",NA,NA,NA
"1354","S2P3.C1",0.02787,0.88469
"1355",NA,NA,NA
"1356","S2P5.C1",0.00373,0.82473
"1357",NA,NA,NA
"1358","S3P1.C1",0.02822,0.84558
"1359",NA,NA,NA
"1360","S3P3.C1",0.00337,0.85601
"1361",NA,NA,NA
"1362","S3P5.C1",0.00809,0.94856
"1363",NA,NA,NA
"1364","S1P2.C2",0.00921,-0.12064
"1365",NA,NA,NA
"1366","S1P4.C2",0.01117,0.20691
"1367",NA,NA,NA
"1368","S1P6.C2",0.01149,0.90022
"1369",NA,NA,NA
"1370","S2P2.C2",0.02186,0.82491
"1371",NA,NA,NA
"1372",NA,NA,NA
"1373","S2P6.C2",-0.00338,0.88488
"1374",NA,NA,NA
"1375","S3P2.C2",0.000311,0.94875
"1376",NA,NA,NA
"1377","S3P4.C2",0.01032,0.84574
"1378",NA,NA,NA
"1379","S3P6.C2",0.00226,0.85619
"1380",NA,NA,NA
"1381",NA,NA,NA
"1382",NA,NA,NA
"1383","S1P1.C1",0.01723,0.91507
"1384",NA,NA,NA
"1385","S1P3.C1",0.02063,0.90003
"1386",NA,NA,NA
"1387","S1P5.C1",-0.00178,-0.10657
"1388",NA,NA,NA
"1389",NA,NA,NA
"1390","S2P3.C1",0.02286,0.92742
"1391",NA,NA,NA
"1392","S2P5.C1",0.00255,0.86036
"1393",NA,NA,NA
"1394","S3P1.C1",0.02749,0.88627
"1395",NA,NA,NA
"1396",NA,NA,NA
"1397","S3P5.C1",0.00379,1.00681
"1398",NA,NA,NA
"1399","S1P2.C2",0.00554,-0.1064
"1400",NA,NA,NA
"1401","S1P4.C2",-0.00519,0.2283
"1402",NA,NA,NA
"1403","S1P6.C2",0.01031,0.93578
"1404",NA,NA,NA
"1405","S2P2.C2",0.02133,0.86053
"1406",NA,NA,NA
"1407",NA,NA,NA
"1408","S2P6.C2",0.00473,0.92758
"1409",NA,NA,NA
"1410","S3P2.C2",-0.00116,1.02126
"1411",NA,NA,NA
"1412","S3P4.C2",0.00728,0.88644
"1413",NA,NA,NA
"1414",NA,NA,NA
"1415",NA,NA,NA
"1416",NA,NA,NA
"1417","S1P1.C1",0.01331,0.95073
"1418",NA,NA,NA
"1419","S1P3.C1",0.02011,0.9356
"1420",NA,NA,NA
"1421","S1P5.C1",-0.00207,-0.09234
"1422",NA,NA,NA
"1423",NA,NA,NA
"1424","S2P3.C1",0.01514,0.96304
"1425",NA,NA,NA
"1426","S2P5.C1",0.0049,0.90302
"1427",NA,NA,NA
"1428","S3P1.C1",0.01767,0.92193
"1429",NA,NA,NA
"1430",NA,NA,NA
"1431","S3P5.C1",0.00171,1.04956
"1432",NA,NA,NA
"1433","S1P2.C2",-0.01116,-0.09216
"1434",NA,NA,NA
"1435","S1P4.C2",0.0162,0.24968
"1436",NA,NA,NA
"1437","S1P6.C2",0.02032,1.02119
"1438",NA,NA,NA
"1439","S2P2.C2",0.02205,0.90319
"1440",NA,NA,NA
"1441",NA,NA,NA
"1442","S2P6.C2",-0.00452,0.96324
"1443",NA,NA,NA
"1444","S3P2.C2",0.00205,1.06404
"1445",NA,NA,NA
"1446","S3P4.C2",0.01394,0.92211
"1447",NA,NA,NA
"1448",NA,NA,NA
"1449",NA,NA,NA
"1450",NA,NA,NA
"1451","S1P1.C1",0.01013,1.00676
"1452",NA,NA,NA
"1453","S1P3.C1",0.03173,0.97824
"1454",NA,NA,NA
"1455","S1P5.C1",0.01556,-0.0781
"1456",NA,NA,NA
"1457","S2P1.C1",0.000491,1.01458
"1458",NA,NA,NA
"1459","S2P3.C1",0.03482,1.00683
"1460",NA,NA,NA
"1461","S2P5.C1",0.01558,0.93861
"1462",NA,NA,NA
"1463","S3P1.C1",0.01301,0.96266
"1464",NA,NA,NA
"1465","S3P3.C1",0.01296,0.99479
"1466",NA,NA,NA
"1467","S3P5.C1",0.0112,1.0994
"1468",NA,NA,NA
"1469","S1P2.C2",0.000621,-0.07793
"1470",NA,NA,NA
"1471","S1P4.C2",0.0118,0.28872
"1472",NA,NA,NA
"1473","S1P6.C2",0.0116,1.06388
"1474",NA,NA,NA
"1475","S2P2.C2",0.01936,0.93877
"1476",NA,NA,NA
"1477","S2P4.C2",0.01951,1.029
"1478",NA,NA,NA
"1479","S2P6.C2",-0.00289,1.02123
"1480",NA,NA,NA
"1481","S3P2.C2",0.00466,1.11385
"1482",NA,NA,NA
"1483","S3P4.C2",0.01974,0.96282
"1484",NA,NA,NA
"1485","S3P6.C2",0.01578,1.00922
"1486",NA,NA,NA
"1487",NA,NA,NA
"1488",NA,NA,NA
"1489","S1P1.C1",-0.00229,1.04949
"1490",NA,NA,NA
"1491","S1P3.C1",0.04077,1.00678
"1492",NA,NA,NA
"1493","S1P5.C1",-0.00541,-0.06387
"1494",NA,NA,NA
"1495","S2P1.C1",0.000336,1.05734
"1496",NA,NA,NA
"1497","S2P3.C1",0.01834,1.04953
"1498",NA,NA,NA
"1499","S2P5.C1",0.01291,0.98123
"1500",NA,NA,NA
"1501","S3P1.C1",0.0247,1.00693
"1502",NA,NA,NA
"1503","S3P3.C1",0.01042,1.03751
"1504",NA,NA,NA
"1505","S3P5.C1",-0.00749,1.14216
"1506",NA,NA,NA
"1507","S1P2.C2",0.0032,-0.0637
"1508",NA,NA,NA
"1509","S1P4.C2",0.01665,0.3244
"1510",NA,NA,NA
"1511","S1P6.C2",0.01785,1.11361
"1512",NA,NA,NA
"1513","S2P2.C2",0.01504,1.02123
"1514",NA,NA,NA
"1515","S2P4.C2",0.02722,1.07176
"1516",NA,NA,NA
"1517","S2P6.C2",0.01622,1.06391
"1518",NA,NA,NA
"1519","S3P2.C2",0.00657,1.15661
"1520",NA,NA,NA
"1521","S3P4.C2",0.0191,1.02138
"1522",NA,NA,NA
"1523","S3P6.C2",0.00134,1.05196
"1524",NA,NA,NA
"1525",NA,NA,NA
"1526",NA,NA,NA
"1527","S1P1.C1",0.01302,1.09922
"1528",NA,NA,NA
"1529","S1P3.C1",0.05533,1.04948
"1530",NA,NA,NA
"1531","S1P5.C1",-0.00618,-0.04964
"1532",NA,NA,NA
"1533","S2P1.C1",0.01465,1.10708
"1534",NA,NA,NA
"1535","S2P3.C1",0.02594,1.09926
"1536",NA,NA,NA
"1537","S2P5.C1",0.01492,1.00682
"1538",NA,NA,NA
"1539","S3P1.C1",0.02063,1.04972
"1540",NA,NA,NA
"1541","S3P3.C1",0.00711,1.08728
"1542",NA,NA,NA
"1543","S3P5.C1",0.00329,1.19193
"1544",NA,NA,NA
"1545","S1P2.C2",-0.00069,-0.04948
"1546",NA,NA,NA
"1547","S1P4.C2",0.01207,0.36705
"1548",NA,NA,NA
"1549","S1P6.C2",0.02204,1.15631
"1550",NA,NA,NA
"1551","S2P2.C2",0.03164,1.06398
"1552",NA,NA,NA
"1553","S2P4.C2",0.01779,1.1215
"1554",NA,NA,NA
"1555","S2P6.C2",0.01098,1.11366
"1556",NA,NA,NA
"1557","S3P2.C2",-0.00149,1.20639
"1558",NA,NA,NA
"1559","S3P4.C2",0.01041,1.06414
"1560",NA,NA,NA
"1561","S3P6.C2",0.00802,1.10169
"1562",NA,NA,NA
"1563",NA,NA,NA
"1564",NA,NA,NA
"1565","S1P1.C1",0.01538,1.14197
"1566",NA,NA,NA
"1567","S1P3.C1",0.04521,1.09921
"1568",NA,NA,NA
"1569","S1P5.C1",-0.03035,-0.000486
"1570",NA,NA,NA
"1571","S2P1.C1",0.01022,1.1498
"1572",NA,NA,NA
"1573",NA,NA,NA
"1574","S2P5.C1",0.00565,1.04956
"1575",NA,NA,NA
"1576","S3P1.C1",0.00582,1.09953
"1577",NA,NA,NA
"1578","S3P3.C1",-0.01042,1.12999
"1579",NA,NA,NA
"1580","S3P5.C1",0.00847,1.23472
"1581",NA,NA,NA
"1582","S1P2.C2",0.02249,-0.000324
"1583",NA,NA,NA
"1584","S1P4.C2",0.00649,0.40271
"1585",NA,NA,NA
"1586","S1P6.C2",0.02904,1.20608
"1587",NA,NA,NA
"1588","S2P2.C2",0.02161,1.11377
"1589",NA,NA,NA
"1590","S2P4.C2",0.01117,1.16424
"1591",NA,NA,NA
"1592",NA,NA,NA
"1593","S3P2.C2",-0.00476,1.24918
"1594",NA,NA,NA
"1595","S3P4.C2",0.0048,1.11392
"1596",NA,NA,NA
"1597","S3P6.C2",0.00948,1.14444
"1598",NA,NA,NA
"1599",NA,NA,NA
"1600",NA,NA,NA
"1601","S1P1.C1",0.01179,1.19175
"1602",NA,NA,NA
"1603","S1P3.C1",0.04609,1.1419
"1604",NA,NA,NA
"1605","S1P5.C1",0.00878,0.01374
"1606",NA,NA,NA
"1607","S2P1.C1",-0.00929,1.19959
"1608",NA,NA,NA
"1609",NA,NA,NA
"1610","S2P5.C1",0.01358,1.09935
"1611",NA,NA,NA
"1612","S3P1.C1",0.00712,1.14226
"1613",NA,NA,NA
"1614","S3P3.C1",0.00289,1.17977
"1615",NA,NA,NA
"1616","S3P5.C1",-0.00686,1.29635
"1617",NA,NA,NA
"1618","S1P2.C2",0.0289,0.0139
"1619",NA,NA,NA
"1620","S1P4.C2",0.00931,0.44538
"1621",NA,NA,NA
"1622","S1P6.C2",0.0172,1.24881
"1623",NA,NA,NA
"1624","S2P2.C2",0.00959,1.15652
"1625",NA,NA,NA
"1626","S2P4.C2",0.02254,1.21404
"1627",NA,NA,NA
"1628",NA,NA,NA
"1629","S3P2.C2",0.000166,1.29655
"1630",NA,NA,NA
"1631","S3P4.C2",0.00196,1.15669
"1632",NA,NA,NA
"1633","S3P6.C2",0.01462,1.19419
"1634",NA,NA,NA
"1635",NA,NA,NA
"1636",NA,NA,NA
"1637","S1P1.C1",0.01544,1.23447
"1638",NA,NA,NA
"1639","S1P3.C1",0.04367,1.19168
"1640",NA,NA,NA
"1641","S1P5.C1",-0.00173,0.02795
"1642",NA,NA,NA
"1643","S2P1.C1",0.00139,1.24236
"1644",NA,NA,NA
"1645",NA,NA,NA
"1646","S2P5.C1",0.02186,1.14209
"1647",NA,NA,NA
"1648","S3P1.C1",0.00499,1.19208
"1649",NA,NA,NA
"1650","S3P3.C1",0.00438,1.22248
"1651",NA,NA,NA
"1652","S3P5.C1",-0.01541,1.33197
"1653",NA,NA,NA
"1654","S1P2.C2",-0.00239,0.02811
"1655",NA,NA,NA
"1656","S1P4.C2",0.00663,0.48106
"1657",NA,NA,NA
"1658","S1P6.C2",0.01491,1.28704
"1659",NA,NA,NA
"1660","S2P2.C2",0.01595,1.20626
"1661",NA,NA,NA
"1662","S2P4.C2",0.02363,1.25681
