"","Label","Time","Time_Flux"
"219","S1P3.C1","time",-0.04495
"220","S1P3.C1","Flux",0.00132
"221","S1P5.C1","time",-1.48253
"222","S1P5.C1","Flux",-0.01202
"223","S2P1.C1","time",-0.12216
"224","S2P1.C1","Flux",0.00985
"225","S2P3.C1","time",-0.07897
"226","S2P3.C1","Flux",-0.01397
"227","S2P7.C1","time",-0.08367
"228","S2P7.C1","Flux",0.00227
"229","S3P1.C1","time",-0.1727
"230","S3P1.C1","Flux",-0.00732
"231","S3P3.C1","time",-0.12685
"232","S3P3.C1","Flux",-0.01763
"233","S3P5.C1","time",-0.11728
"234","S3P5.C1","Flux",-0.00212
"235","S1P2.C2","time",-1.48236
"236","S1P2.C2","Flux",-0.00864
"237","S1P4.C2","time",-0.07598
"238","S1P4.C2","Flux",-0.000735
"239","S1P6.C2","time",-0.00735
"240","S1P6.C2","Flux",0.01102
"241","S2P8.C2","time",-0.04801
"242","S2P8.C2","Flux",-0.00376
"243","S2P4.C2","time",-0.09343
"244","S2P4.C2","Flux",0.01416
"245","S2P6.C2","time",-0.06207
"246","S2P6.C2","Flux",-0.02382
"247","S3P2.C2","time",-0.08854
"248","S3P2.C2","Flux",0.00125
"249","S3P4.C2","time",-0.06925
"250","S3P4.C2","Flux",-0.0077
"251","S3P6.C2","time",-0.09814
"252","S3P6.C2","Flux",0.0028
"253","S1P1.C1","time",-0.02986
"254","S1P1.C1","Flux",-0.00404
"255","S1P3.C1","time",-0.00755
"256","S1P3.C1","Flux",0.00198
"257","S1P5.C1","time",-1.46832
"258","S1P5.C1","Flux",-0.00177
"259","S2P1.C1","time",-0.04726
"260","S2P1.C1","Flux",0.00922
"261","S2P3.C1","time",-0.02704
"262","S2P3.C1","Flux",-0.00183
"263","S2P7.C1","time",-0.00747
"264","S2P7.C1","Flux",-0.01536
"265","S3P1.C1","time",-0.09791
"266","S3P1.C1","Flux",0.00505
"267","S3P3.C1","time",-0.05207
"268","S3P3.C1","Flux",-0.00842
"269","S3P5.C1","time",-0.04241
"270","S3P5.C1","Flux",-0.00388
"271","S1P2.C2","time",-1.46814
"272","S1P2.C2","Flux",0.00446
"273","S1P4.C2","time",-0.00652
"274","S1P4.C2","Flux",0.00741
"275","S1P6.C2","time",0.01405
"276","S1P6.C2","Flux",0.00419
"277","S2P8.C2","time",-0.000324
"278","S2P8.C2","Flux",-0.00679
"279","S2P4.C2","time",-0.00723
"280","S2P4.C2","Flux",-0.000286
"281","S2P6.C2","time",-0.03867
"282","S2P6.C2","Flux",-0.0054
"283","S3P2.C2","time",-0.01366
"284","S3P2.C2","Flux",0.00317
"285","S3P4.C2","time",-0.00716
"286","S3P4.C2","Flux",-0.00382
"287","S3P6.C2","time",-0.02815
"288","S3P6.C2","Flux",0.00782
"289","S1P1.C1","time",-0.0067
"290","S1P1.C1","Flux",-0.02583
"291","S1P3.C1","time",0.01385
"292","S1P3.C1","Flux",0.00745
"293","S1P5.C1","time",-1.45409
"294","S2P1.C1","time",-0.00742
"295","S2P1.C1","Flux",-0.00292
"296","S2P3.C1","time",-0.00565
"297","S2P3.C1","Flux",-0.00545
"298","S2P7.C1","time",0.01391
"299","S2P7.C1","Flux",-0.004
"300","S3P1.C1","time",-0.02315
"301","S3P1.C1","Flux",0.01038
"302","S3P3.C1","time",-0.02834
"303","S3P3.C1","Flux",-0.00136
"304","S3P5.C1","time",0.01333
"305","S3P5.C1","Flux",-0.00508
"306","S1P2.C2","time",-1.45391
"307","S1P4.C2","time",0.01488
"308","S1P4.C2","Flux",-0.00684
"309","S1P6.C2","time",0.03545
"310","S1P6.C2","Flux",1.39e-05
"311","S2P8.C2","time",0.02105
"312","S2P8.C2","Flux",-0.00749
"313","S2P4.C2","time",0.01417
"314","S2P4.C2","Flux",-0.00246
"315","S2P6.C2","time",-0.01727
"316","S3P2.C2","time",0.01354
"317","S3P2.C2","Flux",0.0015
"318","S3P4.C2","time",0.01422
"319","S3P4.C2","Flux",-0.00488
"320","S3P6.C2","time",-0.00682
"321","S3P6.C2","Flux",-0.0028
"322","S1P1.C1","time",0.01469
"323","S1P1.C1","Flux",0.01114
"324","S1P3.C1","time",0.03525
"325","S1P3.C1","Flux",0.00876
"326","S1P5.C1","time",-1.43986
"327","S2P1.C1","time",0.01398
"328","S2P1.C1","Flux",0.02082
"329","S2P3.C1","time",0.01573
"330","S2P3.C1","Flux",-0.00451
"331","S2P7.C1","time",0.0353
"332","S2P7.C1","Flux",-0.000324
"333","S3P1.C1","time",-0.00731
"334","S3P1.C1","Flux",-0.00454
"335","S3P3.C1","time",-0.00703
"336","S3P3.C1","Flux",-0.0024
"337","S3P5.C1","time",0.03475
"338","S3P5.C1","Flux",0.01305
"339","S1P2.C2","time",-1.43969
"340","S1P4.C2","time",0.0363
"341","S1P4.C2","Flux",-0.01218
"342","S1P6.C2","time",0.05686
"343","S1P6.C2","Flux",-0.00387
"344","S2P8.C2","time",0.04244
"345","S2P8.C2","Flux",-0.00082
"346","S2P4.C2","time",0.03558
"347","S2P4.C2","Flux",-0.00539
"348","S2P6.C2","time",0.01428
"349","S2P6.C2","Flux",-0.00163
"350","S3P2.C2","time",0.03495
"351","S3P2.C2","Flux",0.00152
"352","S3P4.C2","time",0.03561
"353","S3P4.C2","Flux",0.00151
"354","S3P6.C2","time",0.01455
"355","S3P6.C2","Flux",0.01021
"356","S1P1.C1","time",0.0361
"357","S1P1.C1","Flux",0.01453
"358","S1P3.C1","time",0.05667
"359","S1P3.C1","Flux",-0.00396
"360","S1P5.C1","time",-1.42565
"361","S2P1.C1","time",0.03539
"362","S2P1.C1","Flux",0.00076
"363","S2P3.C1","time",0.02591
"364","S2P3.C1","Flux",-0.00761
"365","S2P7.C1","time",0.05667
"366","S2P7.C1","Flux",-0.01169
"367","S3P1.C1","time",0.01405
"368","S3P1.C1","Flux",0.00451
"369","S3P3.C1","time",0.01434
"370","S3P3.C1","Flux",-0.01034
"371","S3P5.C1","time",0.05618
"372","S3P5.C1","Flux",0.00395
"373","S1P2.C2","time",-1.42546
"374","S1P4.C2","time",0.0577
"375","S1P4.C2","Flux",0.01912
"376","S1P6.C2","time",0.08181
"377","S1P6.C2","Flux",0.00122
"378","S2P8.C2","time",0.06381
"379","S2P8.C2","Flux",0.00124
"380","S2P4.C2","time",0.05697
"381","S2P4.C2","Flux",-0.00121
"382","S2P6.C2","time",0.03568
"383","S2P6.C2","Flux",0.000404
"384","S3P2.C2","time",0.05638
"385","S3P2.C2","Flux",0.00151
"386","S3P4.C2","time",0.05701
"387","S3P6.C2","time",0.03595
"388","S3P6.C2","Flux",0.00275
"389","S1P1.C1","time",0.0575
"390","S1P1.C1","Flux",-0.00759
"391","S1P3.C1","time",0.08161
"392","S1P3.C1","Flux",-0.00043
"393","S1P5.C1","time",-1.40788
"394","S2P1.C1","time",0.05678
"395","S2P1.C1","Flux",-0.00282
"396","S2P3.C1","time",0.0473
"397","S2P3.C1","Flux",-0.00323
"398","S2P7.C1","time",0.0816
"399","S2P7.C1","Flux",-0.0031
"400","S3P1.C1","time",0.03544
"401","S3P1.C1","Flux",-0.0031
"402","S3P3.C1","time",0.03574
"403","S3P3.C1","Flux",-0.0056
"404","S3P5.C1","time",0.07759
"405","S3P5.C1","Flux",-0.00557
"406","S1P2.C2","time",-1.40769
"407","S1P4.C2","time",0.08265
"408","S1P4.C2","Flux",0.00156
"409","S1P6.C2","time",0.10321
"410","S1P6.C2","Flux",-0.00801
"411","S2P8.C2","time",0.08874
"412","S2P8.C2","Flux",0.00449
"413","S2P4.C2","time",0.0819
"414","S2P4.C2","Flux",0.01133
"415","S2P6.C2","time",0.05706
"416","S2P6.C2","Flux",-0.01173
"417","S3P2.C2","time",0.0778
"418","S3P2.C2","Flux",-0.00576
"419","S3P4.C2","time",0.08193
"420","S3P4.C2","Flux",-0.01579
"421","S3P6.C2","time",0.06083
"422","S3P6.C2","Flux",-0.00144
"423","S1P1.C1","time",0.08245
"424","S1P1.C1","Flux",-0.00186
"425","S1P3.C1","time",0.10301
"426","S1P3.C1","Flux",-0.00833
"427","S1P5.C1","time",-1.39363
"428","S2P1.C1","time",0.08171
"429","S2P1.C1","Flux",-0.0168
"430","S2P3.C1","time",0.06868
"431","S2P3.C1","Flux",0.00462
"432","S2P7.C1","time",0.10296
"433","S2P7.C1","Flux",0.01024
"434","S3P1.C1","time",0.05684
"435","S3P3.C1","time",0.06062
"436","S3P3.C1","Flux",-0.01317
"437","S3P5.C1","time",0.10253
"438","S3P5.C1","Flux",0.01337
"439","S1P2.C2","time",-1.39345
"440","S1P4.C2","time",0.10404
"441","S1P4.C2","Flux",0.01076
"442","S1P6.C2","time",0.12461
"443","S1P6.C2","Flux",-0.01322
"444","S2P8.C2","time",0.1101
"445","S2P8.C2","Flux",-0.00103
"446","S2P4.C2","time",0.1033
"447","S2P4.C2","Flux",1.55e-05
"448","S2P6.C2","time",0.07846
"449","S2P6.C2","Flux",-0.00271
"450","S3P2.C2","time",0.10272
"451","S3P2.C2","Flux",0.00487
"452","S3P4.C2","time",0.10334
"453","S3P4.C2","Flux",0.00487
"454","S3P6.C2","time",0.08222
"455","S3P6.C2","Flux",0.00621
"456","S1P1.C1","time",0.10384
"457","S1P1.C1","Flux",-0.00536
"458","S1P3.C1","time",0.12441
"459","S1P3.C1","Flux",-0.00406
"460","S1P5.C1","time",-1.37941
"461","S2P1.C1","time",0.10311
"462","S2P1.C1","Flux",-0.0065
"463","S2P3.C1","time",0.09008
"464","S2P3.C1","Flux",0.01234
"465","S2P7.C1","time",0.1244
"466","S2P7.C1","Flux",-0.01184
"467","S3P1.C1","time",0.08177
"468","S3P1.C1","Flux",-0.01914
"469","S3P3.C1","time",0.08201
"470","S3P3.C1","Flux",-0.00191
"471","S3P5.C1","time",0.12394
"472","S3P5.C1","Flux",0.00726
"473","S1P2.C2","time",-1.37922
"474","S1P4.C2","time",0.12547
"475","S1P4.C2","Flux",-0.00524
"476","S1P6.C2","time",0.14601
"477","S1P6.C2","Flux",-9.49e-05
"478","S2P8.C2","time",0.13154
"479","S2P8.C2","Flux",0.00927
"480","S2P4.C2","time",0.12471
"481","S2P4.C2","Flux",-0.00144
"482","S2P6.C2","time",0.10339
"483","S2P6.C2","Flux",0.00914
"484","S3P2.C2","time",0.12414
"485","S3P2.C2","Flux",-0.00343
"486","S3P4.C2","time",0.12472
"487","S3P4.C2","Flux",-0.00161
"488","S3P6.C2","time",0.1036
"489","S3P6.C2","Flux",0.00176
"490","S1P1.C1","time",0.12527
"491","S1P1.C1","Flux",0.0036
"492","S1P3.C1","time",0.14581
"493","S1P3.C1","Flux",-0.00339
"494","S1P5.C1","time",-1.36516
"495","S2P1.C1","time",0.12453
"496","S2P1.C1","Flux",0.01884
"497","S2P3.C1","time",0.11501
"498","S2P3.C1","Flux",0.00451
"499","S2P7.C1","time",0.14576
"500","S2P7.C1","Flux",-0.01348
"501","S3P1.C1","time",0.10317
"502","S3P1.C1","Flux",-0.00268
"503","S3P3.C1","time",0.10339
"504","S3P3.C1","Flux",0.01422
"505","S3P5.C1","time",0.14536
"506","S3P5.C1","Flux",0.00872
"507","S1P2.C2","time",-1.36498
"508","S1P4.C2","time",0.14685
"509","S1P4.C2","Flux",-0.00091
"510","S1P6.C2","time",0.17093
"511","S1P6.C2","Flux",-0.00546
"512","S2P8.C2","time",0.15291
"513","S2P8.C2","Flux",-0.00532
"514","S2P4.C2","time",0.14608
"515","S2P4.C2","Flux",-0.00364
"516","S2P6.C2","time",0.12477
"517","S2P6.C2","Flux",0.00222
"518","S3P2.C2","time",0.14557
"519","S3P2.C2","Flux",-0.000489
"520","S3P4.C2","time",0.14611
"521","S3P4.C2","Flux",0.01686
"522","S3P6.C2","time",0.12501
"523","S3P6.C2","Flux",0.000888
"524","S1P1.C1","time",0.14666
"525","S1P1.C1","Flux",-0.00546
"526","S1P3.C1","time",0.17073
"527","S1P3.C1","Flux",-0.00335
"528","S1P5.C1","time",-1.35091
"529","S2P1.C1","time",0.1459
"530","S2P1.C1","Flux",-0.01367
"531","S2P3.C1","time",0.13639
"532","S2P3.C1","Flux",0.0099
"533","S2P7.C1","time",0.17072
"534","S2P7.C1","Flux",-0.00292
"535","S3P1.C1","time",0.12455
"536","S3P1.C1","Flux",0.00864
"537","S3P3.C1","time",0.1248
"538","S3P3.C1","Flux",-0.00986
"539","S3P5.C1","time",0.16678
"540","S3P5.C1","Flux",-0.01404
"541","S1P2.C2","time",-1.35072
"542","S1P4.C2","time",0.17178
"543","S1P4.C2","Flux",0.00501
"544","S1P6.C2","time",0.19233
"545","S1P6.C2","Flux",0.01304
"546","S2P8.C2","time",0.17786
"547","S2P8.C2","Flux",0.00885
"548","S2P4.C2","time",0.171
"549","S2P4.C2","Flux",0.00497
"550","S2P6.C2","time",0.14615
"551","S2P6.C2","Flux",0.01079
"552","S3P2.C2","time",0.16698
"553","S3P2.C2","Flux",-0.0059
"554","S3P4.C2","time",0.17102
"555","S3P4.C2","Flux",-0.000753
"556","S3P6.C2","time",0.14993
"557","S3P6.C2","Flux",-0.000459
"558","S1P1.C1","time",0.17159
"559","S1P1.C1","Flux",0.01632
"560","S1P3.C1","time",0.19213
"561","S1P3.C1","Flux",-0.00176
"562","S1P5.C1","time",-1.33666
"563","S2P1.C1","time",0.17081
"564","S2P1.C1","Flux",-0.004
"565","S2P3.C1","time",0.15777
"566","S2P3.C1","Flux",0.00192
"567","S2P7.C1","time",0.19207
"568","S2P7.C1","Flux",0.00289
"569","S3P1.C1","time",0.14594
"570","S3P1.C1","Flux",-0.00179
"571","S3P3.C1","time",0.14972
"572","S3P3.C1","Flux",0.00771
"573","S3P5.C1","time",0.19174
"574","S3P5.C1","Flux",-0.0073
"575","S1P2.C2","time",-1.33646
"576","S1P4.C2","time",0.19318
"577","S1P4.C2","Flux",-0.00439
"578","S1P6.C2","time",0.21373
"579","S1P6.C2","Flux",-0.00547
"580","S2P8.C2","time",0.19921
"581","S2P8.C2","Flux",-0.0025
"582","S2P4.C2","time",0.19236
"583","S2P4.C2","Flux",-0.00968
"584","S2P6.C2","time",0.16755
"585","S2P6.C2","Flux",0.00276
"586","S3P2.C2","time",0.19192
"587","S3P2.C2","Flux",-0.00454
"588","S3P4.C2","time",0.19242
"589","S3P4.C2","Flux",0.01941
"590","S3P6.C2","time",0.17134
"591","S3P6.C2","Flux",0.00701
"592","S1P1.C1","time",0.193
"593","S1P1.C1","Flux",-0.00392
"594","S1P3.C1","time",0.21353
"595","S1P3.C1","Flux",0.01122
"596","S1P5.C1","time",-1.31887
"597","S2P1.C1","time",0.19218
"598","S2P1.C1","Flux",-0.00163
"599","S2P3.C1","time",0.17917
"600","S2P3.C1","Flux",-0.00905
"601","S2P7.C1","time",0.21347
"602","S2P7.C1","Flux",-0.01318
"603","S3P1.C1","time",0.17086
"604","S3P1.C1","Flux",-0.00546
"605","S3P3.C1","time",0.17113
"606","S3P3.C1","Flux",-0.00387
"607","S3P5.C1","time",0.21314
"608","S3P5.C1","Flux",-0.0053
"609","S1P2.C2","time",-1.31868
"610","S1P4.C2","time",0.21457
"611","S1P4.C2","Flux",0.00374
"612","S1P6.C2","time",0.23512
"613","S1P6.C2","Flux",-0.00092
"614","S2P8.C2","time",0.2206
"615","S2P8.C2","Flux",0.00969
"616","S2P4.C2","time",0.21375
"617","S2P4.C2","Flux",-0.00633
"618","S2P6.C2","time",0.19243
"619","S2P6.C2","Flux",0.00056
"620","S3P2.C2","time",0.2133
"621","S3P2.C2","Flux",0.01305
"622","S3P4.C2","time",0.21381
"623","S3P4.C2","Flux",0.01075
"624","S3P6.C2","time",0.19274
"625","S3P6.C2","Flux",0.01254
"626","S1P1.C1","time",0.21438
"627","S1P1.C1","Flux",-0.00213
"628","S1P3.C1","time",0.23492
"629","S1P3.C1","Flux",-0.00713
"630","S1P5.C1","time",-1.30458
"631","S2P1.C1","time",0.21356
"632","S2P1.C1","Flux",0.00316
"633","S2P3.C1","time",0.20405
"634","S2P3.C1","Flux",-0.000187
"635","S2P7.C1","time",0.23481
"636","S2P7.C1","Flux",-0.01091
"637","S3P1.C1","time",0.19225
"638","S3P1.C1","Flux",-0.00226
"639","S3P3.C1","time",0.19253
"640","S3P3.C1","Flux",-0.01492
"641","S3P5.C1","time",0.23451
"642","S3P5.C1","Flux",-0.00485
"643","S1P2.C2","time",-1.30439
"644","S1P4.C2","time",0.23598
"645","S1P4.C2","Flux",-0.01297
"646","S1P6.C2","time",0.26002
"647","S1P6.C2","Flux",0.00466
"648","S2P8.C2","time",0.24196
"649","S2P8.C2","Flux",0.00327
"650","S2P4.C2","time",0.23514
"651","S2P4.C2","Flux",0.00103
"652","S2P6.C2","time",0.21383
"653","S2P6.C2","Flux",0.01019
"654","S3P2.C2","time",0.23471
"655","S3P2.C2","Flux",-0.00766
"656","S3P4.C2","time",0.23521
"657","S3P4.C2","Flux",0.00966
"658","S3P6.C2","time",0.21414
"659","S3P6.C2","Flux",-0.00977
"660","S1P1.C1","time",0.23578
"661","S1P1.C1","Flux",0.00677
"662","S1P3.C1","time",0.25983
"663","S1P3.C1","Flux",-0.00363
"664","S1P5.C1","time",-1.2903
"665","S2P1.C1","time",0.23495
"666","S2P1.C1","Flux",-0.00427
"667","S2P3.C1","time",0.22545
"668","S2P3.C1","Flux",0.00476
"669","S2P7.C1","time",0.25977
"670","S2P7.C1","Flux",0.00263
"671","S3P1.C1","time",0.21363
"672","S3P1.C1","Flux",0.00663
"673","S3P3.C1","time",0.21394
"674","S3P3.C1","Flux",-0.0146
"675","S3P5.C1","time",0.2559
"676","S3P5.C1","Flux",-0.006
"677","S1P2.C2","time",-1.29012
"678","S1P2.C2","Flux",-0.000589
"679","S1P4.C2","time",0.26093
"680","S1P4.C2","Flux",-0.000485
"681","S1P6.C2","time",0.28142
"682","S1P6.C2","Flux",0.00537
"683","S2P8.C2","time",0.26691
"684","S2P8.C2","Flux",0.00057
"685","S2P4.C2","time",0.26007
"686","S2P4.C2","Flux",0.00864
"687","S2P6.C2","time",0.2352
"688","S2P6.C2","Flux",-0.00997
"689","S3P2.C2","time",0.2561
"690","S3P2.C2","Flux",0.00363
"691","S3P4.C2","time",0.26014
"692","S3P4.C2","Flux",0.00801
"693","S3P6.C2","time",0.23906
"694","S3P6.C2","Flux",-0.00286
"695","S1P1.C1","time",0.26072
"696","S1P1.C1","Flux",-0.00171
"697","S1P3.C1","time",0.28123
"698","S1P3.C1","Flux",-0.02035
"699","S1P5.C1","time",-1.27603
"700","S1P5.C1","Flux",0.03257
"701","S2P1.C1","time",0.25988
"702","S2P1.C1","Flux",-0.00579
"703","S2P3.C1","time",0.24683
"704","S2P3.C1","Flux",-0.00721
"705","S2P7.C1","time",0.28113
"706","S2P7.C1","Flux",0.00252
"707","S3P1.C1","time",0.23503
"708","S3P1.C1","Flux",-0.01156
"709","S3P3.C1","time",0.23885
"710","S3P3.C1","Flux",-0.00393
"711","S3P5.C1","time",0.28087
"712","S3P5.C1","Flux",-0.00811
"713","S1P2.C2","time",-1.27587
"714","S1P2.C2","Flux",-0.00325
"715","S1P4.C2","time",0.29495
"716","S1P4.C2","Flux",0.01549
"717","S1P6.C2","time",0.30277
"718","S1P6.C2","Flux",0.01277
"719","S2P8.C2","time",0.28828
"720","S2P8.C2","Flux",0.000591
"721","S2P4.C2","time",0.28146
"722","S2P4.C2","Flux",0.00526
"723","S2P6.C2","time",0.2566
"724","S2P6.C2","Flux",0.01142
"725","S3P2.C2","time",0.28106
"726","S3P2.C2","Flux",0.00566
"727","S3P4.C2","time",0.28153
"728","S3P4.C2","Flux",0.00463
"729","S3P6.C2","time",0.34396
"730","S3P6.C2","Flux",0.00476
"731","S1P1.C1","time",0.28212
"732","S1P1.C1","Flux",0.00341
"733","S1P3.C1","time",0.3026
"734","S1P3.C1","Flux",0.00591
"735","S1P5.C1","time",-1.26178
"736","S1P5.C1","Flux",0.00241
"737","S2P1.C1","time",0.28127
"738","S2P1.C1","Flux",0.000995
"739","S2P3.C1","time",0.26822
"740","S2P3.C1","Flux",0.00165
"741","S2P7.C1","time",0.30252
"742","S2P7.C1","Flux",-0.00497
"743","S3P1.C1","time",0.25998
"744","S3P1.C1","Flux",-0.02431
"745","S3P3.C1","time",0.26025
"746","S3P3.C1","Flux",-0.00621
"747","S3P5.C1","time",0.30227
"748","S3P5.C1","Flux",-0.01141
"749","S1P2.C2","time",-1.26161
"750","S1P2.C2","Flux",0.00606
"751","S1P4.C2","time",0.33061
"752","S1P4.C2","Flux",-0.000558
"753","S1P6.C2","time",0.32416
"754","S1P6.C2","Flux",-0.00573
"755","S2P8.C2","time",0.30966
"756","S2P8.C2","Flux",0.01601
"757","S2P4.C2","time",0.30286
"758","S2P4.C2","Flux",0.00293
"759","S2P6.C2","time",0.28152
"760","S2P6.C2","Flux",0.00966
"761","S3P2.C2","time",0.30247
"762","S3P2.C2","Flux",-0.00151
"763","S3P4.C2","time",0.30292
"764","S3P4.C2","Flux",0.00882
"765","S3P6.C2","time",0.37954
"766","S3P6.C2","Flux",0.02704
"767","S1P1.C1","time",0.29477
"768","S1P1.C1","Flux",0.00186
"769","S1P3.C1","time",0.32397
"770","S1P3.C1","Flux",0.00753
"771","S1P5.C1","time",-1.24755
"772","S1P5.C1","Flux",0.01175
"773","S2P1.C1","time",0.30267
"774","S2P1.C1","Flux",0.00328
"775","S2P3.C1","time",0.29314
"776","S2P3.C1","Flux",-0.01256
"777","S2P7.C1","time",0.32389
"778","S2P7.C1","Flux",-0.00336
"779","S3P1.C1","time",0.28135
"780","S3P1.C1","Flux",-0.0089
"781","S3P3.C1","time",0.34375
"782","S3P3.C1","Flux",-0.00932
"783","S3P5.C1","time",0.32558
"784","S3P5.C1","Flux",1.65e-05
"785","S1P2.C2","time",-1.24737
"786","S1P2.C2","Flux",-0.000842
"787","S1P4.C2","time",0.34993
"788","S1P4.C2","Flux",0.00466
"789","S1P6.C2","time",0.34215
"790","S1P6.C2","Flux",0.0016
"791","S2P8.C2","time",0.33103
"792","S2P8.C2","Flux",0.00176
"793","S2P4.C2","time",0.32426
"794","S2P4.C2","Flux",0.0115
"795","S2P6.C2","time",0.30757
"796","S2P6.C2","Flux",0.01124
"797","S3P2.C2","time",0.32579
"798","S3P2.C2","Flux",0.00557
"799","S3P4.C2","time",0.32431
"800","S3P4.C2","Flux",0.004
"801","S3P6.C2","time",0.41865
"802","S3P6.C2","Flux",0.01746
"803","S1P1.C1","time",0.33043
"804","S1P1.C1","Flux",0.00684
"805","S1P3.C1","time",0.34196
"806","S1P3.C1","Flux",0.01114
"807","S1P5.C1","time",-1.22977
"808","S1P5.C1","Flux",0.000285
"809","S2P1.C1","time",0.32407
"810","S2P1.C1","Flux",0.00693
"811","S2P3.C1","time",0.3192
"812","S2P3.C1","Flux",0.00135
"813","S2P7.C1","time",0.3488
"814","S2P7.C1","Flux",-0.00492
"815","S3P1.C1","time",0.30275
"816","S3P1.C1","Flux",0.00722
"817","S3P3.C1","time",0.37933
"818","S3P3.C1","Flux",-0.00448
"819","S3P5.C1","time",0.36125
"820","S3P5.C1","Flux",-0.00361
"821","S1P2.C2","time",-1.22959
"822","S1P2.C2","Flux",0.00207
"823","S1P4.C2","time",0.38561
"824","S1P4.C2","Flux",0.01462
"825","S1P6.C2","time",0.37781
"826","S1P6.C2","Flux",0.009
"827","S2P8.C2","time",0.35594
"828","S2P8.C2","Flux",-0.00412
"829","S2P4.C2","time",0.34347
"830","S2P4.C2","Flux",0.01197
"831","S2P6.C2","time",0.34316
"832","S2P6.C2","Flux",-0.00598
"833","S3P2.C2","time",0.36145
"834","S3P2.C2","Flux",0.01589
"835","S3P4.C2","time",0.34922
"836","S3P4.C2","Flux",0.04809
"837","S3P6.C2","time",0.45426
"838","S3P6.C2","Flux",0.01596
"839","S1P1.C1","time",0.34973
"840","S1P1.C1","Flux",-0.00931
"841","S1P3.C1","time",0.37762
"842","S1P3.C1","Flux",0.00895
"843","S1P5.C1","time",-1.21551
"844","S1P5.C1","Flux",0.02094
"845","S2P1.C1","time",0.34326
"846","S2P1.C1","Flux",0.00816
"847","S2P3.C1","time",0.3548
"848","S2P3.C1","Flux",0.00102
"849","S2P7.C1","time",0.37016
"850","S2P7.C1","Flux",0.0065
"851","S3P1.C1","time",0.32414
"852","S3P1.C1","Flux",0.0034
"853","S3P3.C1","time",0.41844
"854","S3P3.C1","Flux",-0.00112
"855","S3P5.C1","time",0.40043
"856","S3P5.C1","Flux",0.00596
"857","S1P2.C2","time",-1.21531
"858","S1P2.C2","Flux",0.01177
"859","S1P4.C2","time",0.4248
"860","S1P4.C2","Flux",0.00975
"861","S1P6.C2","time",0.41703
"862","S1P6.C2","Flux",-0.01198
"863","S2P8.C2","time",0.37727
"864","S2P8.C2","Flux",0.0107
"865","S2P4.C2","time",0.3791
"866","S2P4.C2","Flux",0.00634
"867","S2P6.C2","time",0.39405
"868","S2P6.C2","Flux",-0.0208
"869","S3P2.C2","time",0.4006
"870","S3P2.C2","Flux",0.00817
"871","S3P4.C2","time",0.36887
"872","S3P4.C2","Flux",0.02486
"873","S3P6.C2","time",0.49346
"874","S3P6.C2","Flux",0.01065
"875","S1P1.C1","time",0.38542
"876","S1P1.C1","Flux",-0.000353
"877","S1P3.C1","time",0.41683
"878","S1P3.C1","Flux",-0.00662
"879","S1P5.C1","time",-1.20125
"880","S1P5.C1","Flux",0.01324
"881","S2P1.C1","time",0.37892
"882","S2P1.C1","Flux",0.00345
"883","S2P3.C1","time",0.40569
"884","S2P3.C1","Flux",-0.00091
"885","S2P7.C1","time",0.3915
"886","S2P7.C1","Flux",0.00403
"887","S3P1.C1","time",0.34906
"888","S3P1.C1","Flux",-0.01176
"889","S3P3.C1","time",0.45405
"890","S3P3.C1","Flux",-0.00434
"891","S3P5.C1","time",0.43609
"892","S3P5.C1","Flux",-0.00472
"893","S1P2.C2","time",-1.20104
"894","S1P2.C2","Flux",0.000834
"895","S1P4.C2","time",0.46047
"896","S1P4.C2","Flux",-0.01005
"897","S1P6.C2","time",0.45263
"898","S1P6.C2","Flux",0.00713
"899","S2P8.C2","time",0.39861
"900","S2P8.C2","Flux",0.00726
"901","S2P4.C2","time",0.41819
"902","S2P4.C2","Flux",0.00216
"903","S2P6.C2","time",0.42963
"904","S2P6.C2","Flux",0.00799
"905","S3P2.C2","time",0.4363
"906","S3P2.C2","Flux",0.00158
"907","S3P4.C2","time",0.40442
"908","S3P4.C2","Flux",0.02415
"909","S3P6.C2","time",0.52911
"910","S1P1.C1","time",0.42461
"911","S1P1.C1","Flux",-0.0023
"912","S1P3.C1","time",0.45247
"913","S1P3.C1","Flux",0.01311
"914","S1P5.C1","time",-1.18696
"915","S1P5.C1","Flux",-0.01819
"916","S2P1.C1","time",0.41803
"917","S2P1.C1","Flux",0.00113
"918","S2P3.C1","time",0.44126
"919","S2P3.C1","Flux",0.01152
"920","S2P7.C1","time",0.41285
"921","S2P7.C1","Flux",0.000784
"922","S3P1.C1","time",0.36872
"923","S3P1.C1","Flux",-0.00646
"924","S3P3.C1","time",0.49325
"925","S3P3.C1","Flux",0.01034
"926","S3P5.C1","time",0.47529
"927","S3P5.C1","Flux",0.000924
"928","S1P2.C2","time",-1.18678
"929","S1P2.C2","Flux",-0.00308
"930","S1P4.C2","time",0.49965
"931","S1P4.C2","Flux",-0.00759
"932","S1P6.C2","time",0.49179
"933","S1P6.C2","Flux",0.00978
"934","S2P8.C2","time",0.41995
"935","S2P8.C2","Flux",0.00224
"936","S2P4.C2","time",0.45376
"937","S2P4.C2","Flux",-0.00764
"938","S2P6.C2","time",0.48088
"939","S2P6.C2","Flux",0.00836
"940","S3P2.C2","time",0.47547
"941","S3P2.C2","Flux",-0.00352
"942","S3P4.C2","time",0.44353
