"","X1","X2","X3"
"1718",NA,NA,NA
"1719",NA,NA,NA
"1720",NA,NA,NA
"1721","S1P1.C1",-0.01164,1.51855
"1722",NA,NA,NA
"1723","S1P3.C1",0.02083,1.47885
"1724",NA,NA,NA
"1725","S1P5.C1",0.00381,0.13454
"1726",NA,NA,NA
"1727","S2P1.C1",-0.01606,1.53781
"1728",NA,NA,NA
"1729","S2P3.C1",0.000112,1.52279
"1730",NA,NA,NA
"1731","S2P5.C1",0.00825,1.46941
"1732",NA,NA,NA
"1733","S3P1.C1",0.01421,1.50721
"1734",NA,NA,NA
"1735","S3P3.C1",-0.01317,1.52594
"1736",NA,NA,NA
"1737",NA,NA,NA
"1738","S1P2.C2",0.0028,0.1347
"1739",NA,NA,NA
"1740","S1P4.C2",0.04638,0.75866
"1741",NA,NA,NA
"1742",NA,NA,NA
"1743","S2P2.C2",0.089,1.52659
"1744",NA,NA,NA
"1745",NA,NA,NA
"1746","S2P6.C2",0.01315,1.52299
"1747",NA,NA,NA
"1748",NA,NA,NA
"1749","S3P4.C2",0.30023,1.50737
"1750",NA,NA,NA
"1751","S3P6.C2",0.12449,1.52612
"1752",NA,NA,NA
"1753","S1P2.W",-0.00538,0.95789
"1754",NA,NA,NA
"1755","S1P4.W",0.00632,0.96501
"1756",NA,NA,NA
"1757",NA,NA,NA
"1758","S1P3.C1",0.02754,1.52147
"1759",NA,NA,NA
"1760","S1P5.C1",-0.00509,0.14875
"1761",NA,NA,NA
"1762",NA,NA,NA
"1763",NA,NA,NA
"1764","S2P5.C1",0.00674,1.51216
"1765",NA,NA,NA
"1766",NA,NA,NA
"1767",NA,NA,NA
"1768",NA,NA,NA
"1769","S1P2.C2",0.00395,0.14891
"1770",NA,NA,NA
"1771","S1P4.C2",0.04869,0.79429
"1772",NA,NA,NA
"1773",NA,NA,NA
"1774",NA,NA,NA
"1775",NA,NA,NA
"1776",NA,NA,NA
"1777",NA,NA,NA
"1778",NA,NA,NA
"1779",NA,NA,NA
"1780","S1P2.W",0.00291,0.97927
"1781",NA,NA,NA
"1782","S1P4.W",-0.00217,0.98639
"1783",NA,NA,NA
"1784",NA,NA,NA
"1785",NA,NA,NA
"1786","S1P5.C1",0.00148,0.16296
"1787",NA,NA,NA
"1788",NA,NA,NA
"1789",NA,NA,NA
"1790",NA,NA,NA
"1791",NA,NA,NA
"1792",NA,NA,NA
"1793",NA,NA,NA
"1794","S1P2.C2",0.00348,0.16314
"1795",NA,NA,NA
"1796","S1P4.C2",0.04725,0.83696
"1797",NA,NA,NA
"1798",NA,NA,NA
"1799",NA,NA,NA
"1800",NA,NA,NA
"1801",NA,NA,NA
"1802",NA,NA,NA
"1803",NA,NA,NA
"1804",NA,NA,NA
"1805","S1P2.W",-0.01107,1.00771
"1806",NA,NA,NA
"1807","S1P4.W",0.00577,1.01481
"1808",NA,NA,NA
"1809",NA,NA,NA
"1810",NA,NA,NA
"1811","S1P5.C1",-0.00895,0.18421
"1812",NA,NA,NA
"1813",NA,NA,NA
"1814",NA,NA,NA
"1815",NA,NA,NA
"1816",NA,NA,NA
"1817",NA,NA,NA
"1818",NA,NA,NA
"1819","S1P2.C2",0.00859,0.18438
"1820",NA,NA,NA
"1821","S1P4.C2",0.06151,0.8726
"1822",NA,NA,NA
"1823",NA,NA,NA
"1824",NA,NA,NA
"1825",NA,NA,NA
"1826",NA,NA,NA
"1827",NA,NA,NA
"1828",NA,NA,NA
"1829",NA,NA,NA
"1830","S1P2.W",-0.00762,1.0599
"1831",NA,NA,NA
"1832","S1P4.W",0.0075,1.06701
"1833",NA,NA,NA
"1834",NA,NA,NA
"1835",NA,NA,NA
"1836","S1P5.C1",-0.000684,0.19843
"1837",NA,NA,NA
"1838",NA,NA,NA
"1839",NA,NA,NA
"1840",NA,NA,NA
"1841",NA,NA,NA
"1842",NA,NA,NA
"1843",NA,NA,NA
"1844","S1P2.C2",0.00817,0.1986
"1845",NA,NA,NA
"1846","S1P4.C2",0.04434,0.91525
"1847",NA,NA,NA
"1848","S1P6.C2",0.25317,1.71382
"1849",NA,NA,NA
"1850",NA,NA,NA
"1851",NA,NA,NA
"1852",NA,NA,NA
"1853",NA,NA,NA
"1854",NA,NA,NA
"1855",NA,NA,NA
"1856","S1P2.W",-0.0031,1.11903
"1857",NA,NA,NA
"1858","S1P4.W",0.00121,1.12613
"1859",NA,NA,NA
"1860",NA,NA,NA
"1861",NA,NA,NA
"1862","S1P5.C1",-0.00647,0.21267
"1863",NA,NA,NA
"1864","S2P1.C1",-0.02462,1.73009
"1865",NA,NA,NA
"1866","S2P3.C1",0.01413,1.71508
"1867",NA,NA,NA
"1868",NA,NA,NA
"1869",NA,NA,NA
"1870","S3P3.C1",-0.00517,1.71804
"1871",NA,NA,NA
"1872",NA,NA,NA
"1873","S1P2.C2",0.00198,0.21282
"1874",NA,NA,NA
"1875","S1P4.C2",0.0711,0.95091
"1876",NA,NA,NA
"1877","S1P6.C2",0.28107,1.7565
"1878",NA,NA,NA
"1879",NA,NA,NA
"1880","S2P4.C2",0.23187,1.73027
"1881",NA,NA,NA
"1882","S2P6.C2",0.0457,1.71528
"1883",NA,NA,NA
"1884",NA,NA,NA
"1885","S3P4.C2",0.34288,1.70674
"1886",NA,NA,NA
"1887","S3P6.C2",0.13061,1.71823
"1888",NA,NA,NA
"1889","S1P2.W",-0.000401,1.17814
"1890",NA,NA,NA
"1891","S1P4.W",0.000352,1.18524
"1892",NA,NA,NA
"1893","S1P1.C1",0.00929,1.74774
"1894",NA,NA,NA
"1895","S1P3.C1",0.00433,1.71363
"1896",NA,NA,NA
"1897","S1P5.C1",0.00614,0.22689
"1898",NA,NA,NA
"1899","S2P1.C1",0.00997,1.77272
"1900",NA,NA,NA
"1901","S2P3.C1",0.01059,1.75775
"1902",NA,NA,NA
"1903",NA,NA,NA
"1904","S3P1.C1",0.00755,1.74223
"1905",NA,NA,NA
"1906","S3P3.C1",-0.00168,1.76069
"1907",NA,NA,NA
"1908",NA,NA,NA
"1909","S1P2.C2",0.01556,0.22705
"1910",NA,NA,NA
"1911","S1P4.C2",0.06736,1.0212
"1912",NA,NA,NA
"1913","S1P6.C2",0.26612,1.79218
"1914",NA,NA,NA
"1915",NA,NA,NA
"1916","S2P4.C2",0.2527,1.77289
"1917",NA,NA,NA
"1918","S2P6.C2",0.03449,1.75792
"1919",NA,NA,NA
"1920",NA,NA,NA
"1921","S3P4.C2",0.30314,1.74241
"1922",NA,NA,NA
"1923","S3P6.C2",0.12623,1.76088
"1924",NA,NA,NA
"1925","S1P2.W",0.00157,1.24434
"1926",NA,NA,NA
"1927","S1P4.W",0.00302,1.25145
"1928",NA,NA,NA
"1929","S1P1.C1",-0.00125,1.78341
"1930",NA,NA,NA
"1931","S1P3.C1",0.01921,1.75632
"1932",NA,NA,NA
"1933","S1P5.C1",-0.00199,0.24111
"1934",NA,NA,NA
"1935","S2P1.C1",0.0019,1.80836
"1936",NA,NA,NA
"1937","S2P3.C1",0.00491,1.79333
"1938",NA,NA,NA
"1939",NA,NA,NA
"1940","S3P1.C1",0.02275,1.78493
"1941",NA,NA,NA
"1942","S3P3.C1",-0.00566,1.79631
"1943",NA,NA,NA
"1944",NA,NA,NA
"1945","S1P2.C2",0.03753,0.24128
"1946",NA,NA,NA
"1947","S1P4.C2",0.05756,1.06392
"1948",NA,NA,NA
"1949","S1P6.C2",0.24579,1.83479
"1950",NA,NA,NA
"1951",NA,NA,NA
"1952","S2P4.C2",0.23226,1.80853
"1953",NA,NA,NA
"1954","S2P6.C2",0.03439,1.7935
"1955",NA,NA,NA
"1956",NA,NA,NA
"1957","S3P4.C2",0.34893,1.7851
"1958",NA,NA,NA
"1959","S3P6.C2",0.12586,1.79649
"1960",NA,NA,NA
"1961","S1P2.W",0.0039,1.30344
"1962",NA,NA,NA
"1963","S1P4.W",-0.00536,1.31054
"1964",NA,NA,NA
"1965","S1P1.C1",0.00887,1.82413
"1966",NA,NA,NA
"1967","S1P3.C1",0.03094,1.79199
"1968",NA,NA,NA
"1969","S1P5.C1",-0.00767,0.25534
"1970",NA,NA,NA
"1971","S2P1.C1",-0.00547,1.85102
"1972",NA,NA,NA
"1973","S2P3.C1",0.01085,1.83597
"1974",NA,NA,NA
"1975",NA,NA,NA
"1976","S3P1.C1",0.00389,1.82059
"1977",NA,NA,NA
"1978","S3P3.C1",-0.00902,1.83899
"1979",NA,NA,NA
"1980",NA,NA,NA
"1981","S1P2.C2",0.03342,0.2555
"1982",NA,NA,NA
"1983","S1P4.C2",0.05991,1.11366
"1984",NA,NA,NA
"1985","S1P6.C2",0.26374,1.87046
"1986",NA,NA,NA
"1987",NA,NA,NA
"1988","S2P4.C2",0.19937,1.85119
"1989",NA,NA,NA
"1990","S2P6.C2",0.02661,1.83617
"1991",NA,NA,NA
"1992",NA,NA,NA
"1993","S3P4.C2",0.33749,1.82075
"1994",NA,NA,NA
"1995","S3P6.C2",0.10499,1.83918
"1996",NA,NA,NA
"1997","S1P2.W",0.00413,1.36259
"1998",NA,NA,NA
"1999","S1P4.W",-8.15e-05,1.3697
"2000",NA,NA,NA
"2001","S1P1.C1",0.00707,1.85981
"2002",NA,NA,NA
"2003","S1P3.C1",0.01972,1.83464
"2004",NA,NA,NA
"2005","S1P5.C1",-0.0065,0.27657
"2006",NA,NA,NA
"2007","S2P1.C1",-0.000347,1.88667
"2008",NA,NA,NA
"2009","S2P3.C1",-0.000256,1.87161
"2010",NA,NA,NA
"2011",NA,NA,NA
"2012","S3P1.C1",0.00944,1.8633
"2013",NA,NA,NA
"2014","S3P3.C1",0.00619,1.87462
"2015",NA,NA,NA
"2016","S3P5.C1",-0.00893,1.95865
"2017",NA,NA,NA
"2018","S1P2.C2",0.05232,0.27674
"2019",NA,NA,NA
"2020","S1P4.C2",0.0719,1.1564
"2021",NA,NA,NA
"2022",NA,NA,NA
"2023",NA,NA,NA
"2024","S2P4.C2",0.23635,1.88684
"2025",NA,NA,NA
"2026","S2P6.C2",0.000351,1.87181
"2027",NA,NA,NA
"2028","S3P2.C2",0.10694,1.95884
"2029",NA,NA,NA
"2030","S3P4.C2",0.1896,1.86347
"2031",NA,NA,NA
"2032","S3P6.C2",0.12256,1.87481
"2033",NA,NA,NA
"2034","S1P2.W",-0.00176,1.42877
"2035",NA,NA,NA
"2036","S1P4.W",0.01487,1.43589
"2037",NA,NA,NA
"2038","S1P1.C1",-0.00507,1.9005
"2039",NA,NA,NA
"2040","S1P3.C1",0.02284,1.87028
"2041",NA,NA,NA
"2042","S1P5.C1",-0.00706,0.29079
"2043",NA,NA,NA
"2044","S2P1.C1",0.01215,1.92932
"2045",NA,NA,NA
"2046","S2P3.C1",0.003,1.91428
"2047",NA,NA,NA
"2048",NA,NA,NA
"2049","S3P1.C1",0.01022,1.89898
"2050",NA,NA,NA
"2051","S3P3.C1",0.00249,1.91726
"2052",NA,NA,NA
"2053","S1P2.C2",0.03953,0.29095
"2054",NA,NA,NA
"2055","S1P4.C2",0.08339,1.20617
"2056",NA,NA,NA
"2057",NA,NA,NA
"2058","S2P2.C2",0.11821,1.989
"2059",NA,NA,NA
"2060","S2P4.C2",0.27287,1.92949
"2061",NA,NA,NA
"2062","S2P6.C2",0.01292,1.91444
"2063",NA,NA,NA
"2064","S3P4.C2",0.24651,1.89916
"2065",NA,NA,NA
"2066","S3P6.C2",0.11843,1.91744
"2067",NA,NA,NA
"2068","S1P2.W",-0.000405,1.48791
"2069",NA,NA,NA
"2070","S1P4.W",0.000884,1.49501
"2071",NA,NA,NA
"2072","S1P1.C1",0.00949,1.93617
"2073",NA,NA,NA
"2074",NA,NA,NA
"2075","S1P5.C1",-0.00344,0.30501
"2076",NA,NA,NA
"2077","S2P1.C1",9.86e-06,1.96498
"2078",NA,NA,NA
"2079","S2P3.C1",0.00577,1.94984
"2080",NA,NA,NA
"2081","S2P5.C1",0.01034,1.97457
"2082",NA,NA,NA
"2083","S3P1.C1",0.01716,1.94168
"2084",NA,NA,NA
"2085","S3P3.C1",-0.00639,1.95284
"2086",NA,NA,NA
"2087","S1P2.C2",0.06309,0.30517
"2088",NA,NA,NA
"2089","S1P4.C2",0.08167,1.24894
"2090",NA,NA,NA
"2091","S2P4.C2",0.20504,1.96515
"2092",NA,NA,NA
"2093","S2P6.C2",0.03713,1.95
"2094",NA,NA,NA
"2095","S3P4.C2",0.49261,1.94185
"2096",NA,NA,NA
"2097","S3P6.C2",0.15008,1.95302
"2098",NA,NA,NA
"2099","S1P2.W",0.0038,1.54704
"2100",NA,NA,NA
"2101","S1P4.W",-0.000853,1.55414
"2102",NA,NA,NA
"2103","S1P1.C1",-0.00223,1.97689
"2104",NA,NA,NA
"2105",NA,NA,NA
"2106","S1P5.C1",0.00512,0.31922
"2107",NA,NA,NA
"2108","S2P5.C1",0.00622,2.02438
"2109",NA,NA,NA
"2110","S3P1.C1",0.00907,1.97733
"2111",NA,NA,NA
"2112","S1P2.C2",0.05431,0.31939
"2113",NA,NA,NA
"2114","S1P4.C2",0.07427,1.2897
"2115",NA,NA,NA
"2116","S1P2.W",0.00524,1.61324
"2117",NA,NA,NA
"2118","S1P4.W",0.00254,1.62037
"2119",NA,NA,NA
"2120","S1P5.C1",0.00221,0.33345
"2121",NA,NA,NA
"2122","S1P2.C2",0.07051,0.33361
"2123",NA,NA,NA
"2124","S1P4.C2",0.09008,1.32536
"2125",NA,NA,NA
"2126","S1P2.W",0.00034,1.67236
"2127",NA,NA,NA
"2128","S1P4.W",-0.000543,1.67948
"2129",NA,NA,NA
"2130","S1P5.C1",-0.00287,0.34767
"2131",NA,NA,NA
"2132","S1P2.C2",0.0755,0.34785
"2133",NA,NA,NA
"2134","S1P4.C2",0.09,1.36601
"2135",NA,NA,NA
"2136","S1P2.W",-0.00341,1.7315
"2137",NA,NA,NA
"2138","S1P4.W",-0.00125,1.73862
"2139",NA,NA,NA
"2140","S1P5.C1",0.00567,0.37656
"2141",NA,NA,NA
"2142","S1P2.C2",0.0963,0.37672
"2143",NA,NA,NA
"2144","S1P4.C2",0.05637,1.40169
"2145",NA,NA,NA
"2146","S1P2.W",-0.00558,1.79767
"2147",NA,NA,NA
"2148","S1P4.W",-0.000734,1.80479
"2149",NA,NA,NA
"2150","S1P5.C1",-0.01165,0.39079
"2151",NA,NA,NA
"2152","S1P2.C2",0.10445,0.39096
"2153",NA,NA,NA
"2154","S1P4.C2",0.07586,1.44237
"2155",NA,NA,NA
"2156","S1P2.W",0.00247,1.85679
"2157",NA,NA,NA
"2158","S1P4.W",0.00717,1.8639
"2159",NA,NA,NA
"2160","S1P5.C1",0.00166,0.41215
"2161",NA,NA,NA
"2162","S1P2.C2",0.11919,0.41231
"2163",NA,NA,NA
"2164","S1P4.C2",0.06385,1.47804
"2165",NA,NA,NA
"2166","S1P2.W",0.00886,1.91595
"2167",NA,NA,NA
"2168","S1P4.W",0.000365,1.92306
"2169",NA,NA,NA
"2170","S1P5.C1",0.00386,0.42638
"2171",NA,NA,NA
"2172","S1P2.C2",0.10744,0.42655
"2173",NA,NA,NA
"2174","S1P4.C2",0.06276,1.51875
"2175",NA,NA,NA
"2176","S1P5.C1",-0.00687,0.45475
"2177",NA,NA,NA
"2178","S1P2.C2",0.11494,0.45491
"2179",NA,NA,NA
"2180",NA,NA,NA
"2181","S1P5.C1",-0.000467,0.46897
"2182",NA,NA,NA
"2183","S1P2.C2",0.09397,0.46914
"2184",NA,NA,NA
"2185",NA,NA,NA
"2186","S1P5.C1",-0.000604,0.49034
"2187",NA,NA,NA
"2188","S1P2.C2",0.13836,0.49051
"2189",NA,NA,NA
"2190",NA,NA,NA
"2191","S1P5.C1",-0.000627,0.50457
"2192",NA,NA,NA
"2193","S1P2.C2",0.10117,0.50473
"2194",NA,NA,NA
"2195",NA,NA,NA
"2196","S1P5.C1",-8.23e-05,0.53296
"2197",NA,NA,NA
"2198","S1P2.C2",0.09463,0.53313
"2199",NA,NA,NA
"2200","S1P4.C2",0.06395,1.70721
"2201",NA,NA,NA
"2202",NA,NA,NA
"2203",NA,NA,NA
"2204","S1P4.C2",0.07657,1.74793
"2205",NA,NA,NA
"2206",NA,NA,NA
"2207",NA,NA,NA
"2208","S1P4.C2",0.05604,1.78362
"2209",NA,NA,NA
"2210",NA,NA,NA
"2211",NA,NA,NA
"2212","S1P4.C2",0.05646,1.82433
"2213",NA,NA,NA
"2214",NA,NA,NA
"2215",NA,NA,NA
"2216","S1P4.C2",-0.00511,1.86
"2217",NA,NA,NA
"2218",NA,NA,NA
"2219",NA,NA,NA
"2220","S1P4.C2",0.06421,1.90069
"2221",NA,NA,NA
"2222",NA,NA,NA
"2223",NA,NA,NA
"2224","S1P4.C2",0.06575,1.93635
"2225",NA,NA,NA
"2226",NA,NA,NA
"2227",NA,NA,NA
"2228",NA,NA,NA
"2229",NA,NA,NA
"2230",NA,NA,NA
"2231",NA,NA,NA
"2232","S1P5.C1",-0.00222,0.72491
"2233",NA,NA,NA
"2234","S1P2.C2",0.14484,0.72508
"2235",NA,NA,NA
"2236","S1P5.C1",-0.01806,0.73914
"2237",NA,NA,NA
"2238","S1P2.C2",0.14325,0.73931
"2239",NA,NA,NA
"2240","S1P5.C1",-0.02018,0.76752
"2241",NA,NA,NA
"2242",NA,NA,NA
"2243",NA,NA,NA
"2244",NA,NA,NA
"2245",NA,NA,NA
"2246",NA,NA,NA
"2247",NA,NA,NA
"2248",NA,NA,NA
"2249",NA,NA,NA
"2250",NA,NA,NA
"2251",NA,NA,NA
"2252",NA,NA,NA
"2253",NA,NA,NA
"2254",NA,NA,NA
"2255",NA,NA,NA
"2256",NA,NA,NA
"2257",NA,NA,NA
"2258",NA,NA,NA
"2259",NA,NA,NA
"2260",NA,NA,NA
"2261","S1P5.C1",-0.000189,1.00744
"2262",NA,NA,NA
"2263","S1P2.C2",0.12771,1.02184
"2264",NA,NA,NA
"2265","S1P5.C1",-0.00671,1.05015
"2266",NA,NA,NA
"2267","S1P2.C2",0.10421,1.06456
"2268",NA,NA,NA
"2269","S1P5.C1",0.00474,1.09988
"2270",NA,NA,NA
"2271","S1P2.C2",0.11836,1.11429
"2272",NA,NA,NA
"2273","S1P5.C1",0.000471,1.14266
"2274",NA,NA,NA
"2275","S1P2.C2",0.13225,1.15707
"2276",NA,NA,NA
"2277","S1P5.C1",-0.00926,1.19242
"2278",NA,NA,NA
"2279","S1P2.C2",0.15749,1.2069
"2280",NA,NA,NA
"2281","S1P5.C1",0.00281,1.23519
"2282",NA,NA,NA
"2283","S1P2.C2",0.16262,1.24959
"2284","S1P2.C2",0.16262,1.30104
"2285","S1P2.C2",0.09073,1.30104
"2286","S1P2.C2",0.09073,1.33664
"2287","S1P2.C2",0.08619,1.33664
"2288","S1P2.C2",0.08619,1.37934
"2289","S1P2.C2",0.12044,1.37934
"2290","S1P2.C2",0.12044,1.41498
"2291","S1P2.C2",0.14282,1.41498
"2292","S1P2.C2",0.14282,1.45762
"2293","S1P2.C2",0.12019,1.45762
"2294","S1P2.C2",0.12019,1.49326
"2295","S1P2.C2",0.1316,1.49326
"2296","S1P2.C2",0.1316,1.53593
"2297","S1P2.C2",0.05071,1.53593
"2298","S1P2.C2",0.05071,1.57156
