"","X1","X2","X3"
"1621","S1P3.C1",-0.00164,1.13851
"1622",NA,NA,NA
"1623","S1P5.C1",0.0101,-0.92795
"1624",NA,NA,NA
"1625","S2P1.C1",-0.01734,1.09672
"1626",NA,NA,NA
"1627","S2P3.C1",-0.00831,1.2278
"1628",NA,NA,NA
"1629","S2P7.C1",0.00177,0.81517
"1630",NA,NA,NA
"1631","S3P1.C1",0.000301,1.08296
"1632",NA,NA,NA
"1633","S3P3.C1",0.01216,1.20686
"1634",NA,NA,NA
"1635","S3P5.C1",0.021,1.18507
"1636",NA,NA,NA
"1637","S1P2.C2",-0.01146,-0.87701
"1638",NA,NA,NA
"1639","S1P4.C2",-0.00385,1.24234
"1640",NA,NA,NA
"1641","S1P6.C2",0.01514,1.24209
"1642",NA,NA,NA
"1643","S2P8.C2",0.00486,0.8223
"1644",NA,NA,NA
"1645","S2P4.C2",-0.0133,1.20032
"1646",NA,NA,NA
"1647","S2P6.C2",0.0019,1.27672
"1648",NA,NA,NA
"1649","S3P2.C2",-0.01877,1.1995
"1650",NA,NA,NA
"1651","S3P4.C2",-0.02054,1.18647
"1652",NA,NA,NA
"1653","S3P6.C2",0.00774,1.31038
"1654",NA,NA,NA
"1655","S1P1.C1",0.00224,1.18509
"1656",NA,NA,NA
"1657","S1P3.C1",0.00813,1.18484
"1658",NA,NA,NA
"1659","S1P5.C1",0.000552,-0.89146
"1660",NA,NA,NA
"1661","S2P1.C1",8.32e-05,1.13954
"1662",NA,NA,NA
"1663","S2P3.C1",0.01081,1.2741
"1664",NA,NA,NA
"1665","S2P7.C1",-0.00672,0.83655
"1666",NA,NA,NA
"1667","S3P1.C1",-0.00408,1.12927
"1668",NA,NA,NA
"1669","S3P3.C1",-0.01462,1.25317
"1670",NA,NA,NA
"1671","S3P5.C1",0.01032,1.22782
"1672",NA,NA,NA
"1673","S1P2.C2",-0.000307,-0.86273
"1674",NA,NA,NA
"1675","S1P4.C2",0.00107,1.28867
"1676",NA,NA,NA
"1677","S1P6.C2",0.00402,1.379
"1678",NA,NA,NA
"1679","S2P8.C2",-0.01013,0.84368
"1680",NA,NA,NA
"1681","S2P4.C2",0.00349,1.24311
"1682",NA,NA,NA
"1683","S2P6.C2",-0.0103,1.34462
"1684",NA,NA,NA
"1685","S3P2.C2",0.01113,1.24228
"1686",NA,NA,NA
"1687","S3P4.C2",0.0026,1.23275
"1688",NA,NA,NA
"1689","S3P6.C2",0.00336,1.35662
"1690",NA,NA,NA
"1691","S1P1.C1",-0.0081,1.22788
"1692",NA,NA,NA
"1693","S1P3.C1",-0.01765,1.22764
"1694",NA,NA,NA
"1695","S1P5.C1",-0.000834,-0.87721
"1696",NA,NA,NA
"1697","S2P1.C1",0.01756,1.18587
"1698",NA,NA,NA
"1699","S2P3.C1",0.00843,1.31684
"1700",NA,NA,NA
"1701","S2P7.C1",-4.2e-05,0.85791
"1702",NA,NA,NA
"1703","S3P1.C1",-0.00116,1.17205
"1704",NA,NA,NA
"1705","S3P3.C1",0.0071,1.29593
"1706",NA,NA,NA
"1707","S3P5.C1",0.00298,1.27414
"1708",NA,NA,NA
"1709","S1P2.C2",-0.0028,-0.84848
"1710",NA,NA,NA
"1711","S1P4.C2",0.00694,1.33145
"1712",NA,NA,NA
"1713","S1P6.C2",0.0114,1.41459
"1714",NA,NA,NA
"1715","S2P8.C2",0.00296,0.86502
"1716",NA,NA,NA
"1717","S2P4.C2",-0.00528,1.30921
"1718",NA,NA,NA
"1719","S2P6.C2",-0.00638,1.38025
"1720",NA,NA,NA
"1721","S3P2.C2",0.000439,1.2886
"1722",NA,NA,NA
"1723","S3P4.C2",0.0164,1.27552
"1724",NA,NA,NA
"1725","S3P6.C2",-0.00819,1.39934
"1726",NA,NA,NA
"1727","S1P1.C1",-0.00235,1.2742
"1728",NA,NA,NA
"1729","S1P3.C1",-0.01131,1.27396
"1730",NA,NA,NA
"1731","S1P5.C1",-0.00015,-0.86294
"1732",NA,NA,NA
"1733","S2P1.C1",0.00923,1.22866
"1734",NA,NA,NA
"1735","S2P3.C1",-0.00102,1.35624
"1736",NA,NA,NA
"1737","S2P7.C1",0.00221,0.88278
"1738",NA,NA,NA
"1739","S3P1.C1",0.00487,1.21833
"1740",NA,NA,NA
"1741","S3P3.C1",-0.0092,1.3422
"1742",NA,NA,NA
"1743","S3P5.C1",0.00259,1.31694
"1744",NA,NA,NA
"1745","S1P2.C2",-0.00301,-0.83419
"1746",NA,NA,NA
"1747","S1P4.C2",-0.00684,1.38308
"1748",NA,NA,NA
"1749","S1P6.C2",-0.0119,1.45369
"1750",NA,NA,NA
"1751","S2P8.C2",0.00541,0.88991
"1752",NA,NA,NA
"1753","S2P4.C2",-0.01096,1.36419
"1754",NA,NA,NA
"1755","S2P6.C2",0.0017,1.41949
"1756",NA,NA,NA
"1757","S3P2.C2",0.02184,1.35771
"1758",NA,NA,NA
"1759","S3P4.C2",-0.00204,1.33362
"1760",NA,NA,NA
"1761","S3P6.C2",0.00207,1.44567
"1762",NA,NA,NA
"1763","S1P1.C1",0.0228,1.317
"1764",NA,NA,NA
"1765","S1P3.C1",-0.00689,1.37884
"1766",NA,NA,NA
"1767","S1P5.C1",0.00375,-0.84869
"1768",NA,NA,NA
"1769","S2P1.C1",-0.01514,1.275
"1770",NA,NA,NA
"1771","S2P3.C1",0.00423,1.3919
"1772",NA,NA,NA
"1773","S2P7.C1",0.00935,0.90413
"1774",NA,NA,NA
"1775","S3P1.C1",0.0075,1.2611
"1776",NA,NA,NA
"1777","S3P3.C1",0.00241,1.38488
"1778",NA,NA,NA
"1779","S3P5.C1",0.0049,1.35753
"1780",NA,NA,NA
"1781","S1P2.C2",0.00555,-0.81991
"1782",NA,NA,NA
"1783","S1P4.C2",-0.00488,1.41868
"1784",NA,NA,NA
"1785","S1P6.C2",-0.0159,1.48934
"1786",NA,NA,NA
"1787","S2P8.C2",0.00262,0.91127
"1788",NA,NA,NA
"1789","S2P4.C2",-0.00869,1.39985
"1790",NA,NA,NA
"1791","S2P6.C2",0.000933,1.45508
"1792",NA,NA,NA
"1793","S3P2.C2",0.0036,1.39333
"1794",NA,NA,NA
"1795","S3P4.C2",0.0075,1.36922
"1796",NA,NA,NA
"1797","S3P6.C2",0.00894,1.48845
"1798",NA,NA,NA
"1799","S1P1.C1",0.000499,1.38292
"1800",NA,NA,NA
"1801","S1P3.C1",0.00268,1.41443
"1802",NA,NA,NA
"1803","S1P5.C1",-0.02257,-0.8344
"1804",NA,NA,NA
"1805","S2P1.C1",-0.011,1.30904
"1806",NA,NA,NA
"1807","S2P3.C1",0.01535,1.43111
"1808",NA,NA,NA
"1809","S2P7.C1",-0.0085,0.92551
"1810",NA,NA,NA
"1811","S3P1.C1",-0.01116,1.30742
"1812",NA,NA,NA
"1813","S3P3.C1",-0.00243,1.43122
"1814",NA,NA,NA
"1815","S3P5.C1",0.000996,1.39316
"1816",NA,NA,NA
"1817","S1P2.C2",-0.00404,-0.80208
"1818",NA,NA,NA
"1819","S1P4.C2",-0.00566,1.4578
"1820",NA,NA,NA
"1821","S1P6.C2",0.00708,1.52854
"1822",NA,NA,NA
"1823","S2P8.C2",-0.00284,0.93264
"1824",NA,NA,NA
"1825","S2P4.C2",-0.000621,1.43906
"1826",NA,NA,NA
"1827","S2P6.C2",0.00304,1.49424
"1828",NA,NA,NA
"1829","S3P2.C2",-0.0085,1.43242
"1830",NA,NA,NA
"1831","S3P4.C2",-0.01051,1.42009
"1832",NA,NA,NA
"1833","S3P6.C2",0.00682,1.53472
"1834",NA,NA,NA
"1835","S1P1.C1",0.00428,1.4185
"1836",NA,NA,NA
"1837","S1P3.C1",0.00862,1.45353
"1838",NA,NA,NA
"1839","S1P5.C1",-0.00511,-0.8201
"1840",NA,NA,NA
"1841","S2P1.C1",0.000547,1.36402
"1842",NA,NA,NA
"1843","S2P3.C1",-0.0182,1.46671
"1844",NA,NA,NA
"1845","S2P7.C1",-0.00757,0.94686
"1846",NA,NA,NA
"1847","S3P1.C1",0.009,1.33347
"1848",NA,NA,NA
"1849","S3P3.C1",0.01295,1.47396
"1850",NA,NA,NA
"1851","S3P5.C1",0.00997,1.43225
"1852",NA,NA,NA
"1853","S1P2.C2",-0.000106,-0.78781
"1854",NA,NA,NA
"1855","S1P4.C2",0.00668,1.49343
"1856",NA,NA,NA
"1857","S1P6.C2",-0.0101,1.56419
"1858",NA,NA,NA
"1859","S2P8.C2",-0.00909,0.95399
"1860",NA,NA,NA
"1861","S2P4.C2",0.02774,1.47472
"1862",NA,NA,NA
"1863","S2P6.C2",-0.01193,1.52986
"1864",NA,NA,NA
"1865","S3P2.C2",0.01586,1.468
"1866",NA,NA,NA
"1867","S3P4.C2",-0.02059,1.45569
"1868",NA,NA,NA
"1869","S3P6.C2",-0.01218,1.57744
"1870",NA,NA,NA
"1871","S1P1.C1",-0.00778,1.4576
"1872",NA,NA,NA
"1873","S1P3.C1",-0.00218,1.48914
"1874",NA,NA,NA
"1875","S1P5.C1",-0.0146,-0.80229
"1876",NA,NA,NA
"1877","S2P1.C1",0.01466,1.39968
"1878",NA,NA,NA
"1879","S2P3.C1",-0.01118,1.50587
"1880",NA,NA,NA
"1881","S2P7.C1",0.000915,0.97179
"1882",NA,NA,NA
"1883","S3P1.C1",-0.00228,1.36906
"1884",NA,NA,NA
"1885","S3P3.C1",0.01388,1.52027
"1886",NA,NA,NA
"1887","S3P5.C1",0.00732,1.46782
"1888",NA,NA,NA
"1889","S1P2.C2",-0.01322,-0.77356
"1890",NA,NA,NA
"1891","S1P4.C2",0.00403,1.53264
"1892",NA,NA,NA
"1893","S1P6.C2",-0.00139,1.60333
"1894",NA,NA,NA
"1895","S2P8.C2",-0.00384,0.97892
"1896",NA,NA,NA
"1897","S2P4.C2",-0.00612,1.5139
"1898",NA,NA,NA
"1899","S2P6.C2",-0.03254,1.56904
"1900",NA,NA,NA
"1901","S3P2.C2",-0.01289,1.50716
"1902",NA,NA,NA
"1903","S3P4.C2",-0.01168,1.50694
"1904",NA,NA,NA
"1905","S3P6.C2",0.00136,1.62366
"1906",NA,NA,NA
"1907","S1P1.C1",0.00607,1.49323
"1908",NA,NA,NA
"1909","S1P3.C1",-0.01213,1.52836
"1910",NA,NA,NA
"1911","S1P5.C1",0.01733,-0.78801
"1912",NA,NA,NA
"1913","S2P1.C1",-0.01905,1.43889
"1914",NA,NA,NA
"1915","S2P3.C1",0.01081,1.54148
"1916",NA,NA,NA
"1917","S2P7.C1",0.000219,0.99315
"1918",NA,NA,NA
"1919","S3P1.C1",-0.00115,1.41993
"1920",NA,NA,NA
"1921","S3P3.C1",-0.00689,1.56302
"1922",NA,NA,NA
"1923","S3P5.C1",-0.01639,1.50699
"1924",NA,NA,NA
"1925","S1P2.C2",0.00532,-0.75931
"1926",NA,NA,NA
"1927","S1P4.C2",-0.01579,1.56832
"1928",NA,NA,NA
"1929","S1P6.C2",-0.00183,1.63896
"1930",NA,NA,NA
"1931","S2P8.C2",0.0103,1.00028
"1932",NA,NA,NA
"1933","S2P4.C2",0.00435,1.54956
"1934",NA,NA,NA
"1935","S2P6.C2",0.00121,1.60466
"1936",NA,NA,NA
"1937","S3P2.C2",0.0052,1.54281
"1938",NA,NA,NA
"1939","S3P4.C2",0.00811,1.54256
"1940",NA,NA,NA
"1941","S3P6.C2",-0.003,1.66639
"1942",NA,NA,NA
"1943","S1P1.C1",-0.00901,1.53244
"1944",NA,NA,NA
"1945","S1P3.C1",0.00624,1.564
"1946",NA,NA,NA
"1947","S1P5.C1",0.00163,-0.77376
"1948",NA,NA,NA
"1949","S2P1.C1",-0.01291,1.47455
"1950",NA,NA,NA
"1951","S2P3.C1",-0.0064,1.58066
"1952",NA,NA,NA
"1953","S2P7.C1",-0.00311,1.01453
"1954",NA,NA,NA
"1955","S3P1.C1",0.00524,1.45553
"1956",NA,NA,NA
"1957","S3P3.C1",0.00643,1.60925
"1958",NA,NA,NA
"1959","S3P5.C1",-0.02446,1.54264
"1960",NA,NA,NA
"1961","S1P2.C2",0.01818,-0.74502
"1962",NA,NA,NA
"1963","S1P4.C2",-0.00275,1.60757
"1964",NA,NA,NA
"1965","S1P6.C2",-0.00656,1.67806
"1966",NA,NA,NA
"1967","S2P8.C2",-0.0265,1.02166
"1968",NA,NA,NA
"1969",NA,NA,NA
"1970","S2P6.C2",-0.00272,1.64381
"1971",NA,NA,NA
"1972","S3P2.C2",0.00298,1.58196
"1973",NA,NA,NA
"1974","S3P4.C2",0.00482,1.59373
"1975",NA,NA,NA
"1976","S3P6.C2",-0.00419,1.71267
"1977",NA,NA,NA
"1978","S1P1.C1",-2.2e-05,1.56813
"1979",NA,NA,NA
"1980","S1P3.C1",0.01824,1.60315
"1981",NA,NA,NA
"1982","S1P5.C1",-0.00489,-0.75949
"1983",NA,NA,NA
"1984","S2P1.C1",-0.00294,1.51373
"1985",NA,NA,NA
"1986","S2P3.C1",0.00115,1.61631
"1987",NA,NA,NA
"1988","S2P7.C1",0.00319,1.03588
"1989",NA,NA,NA
"1990","S3P1.C1",0.01004,1.50678
"1991",NA,NA,NA
"1992","S3P3.C1",0.0093,1.65194
"1993",NA,NA,NA
"1994","S3P5.C1",0.0126,1.58177
"1995",NA,NA,NA
"1996","S1P2.C2",0.00737,-0.73075
"1997",NA,NA,NA
"1998","S1P4.C2",0.01816,1.64316
"1999",NA,NA,NA
"2000","S1P6.C2",0.00542,1.71366
"2001",NA,NA,NA
"2002","S2P8.C2",-0.00297,1.04301
"2003",NA,NA,NA
"2004","S2P4.C2",0.00936,1.62437
"2005",NA,NA,NA
"2006","S2P6.C2",-0.01644,1.6794
"2007",NA,NA,NA
"2008","S3P2.C2",0.00204,1.61762
"2009",NA,NA,NA
"2010","S3P4.C2",-0.00345,1.62934
"2011",NA,NA,NA
"2012","S3P6.C2",-0.0121,1.75541
"2013",NA,NA,NA
"2014","S1P1.C1",-0.00185,1.60741
"2015",NA,NA,NA
"2016",NA,NA,NA
"2017","S1P5.C1",0.01274,-0.74522
"2018",NA,NA,NA
"2019","S2P1.C1",-0.00463,1.54939
"2020",NA,NA,NA
"2021","S2P3.C1",0.000965,1.65544
"2022",NA,NA,NA
"2023","S2P7.C1",0.0014,1.06082
"2024",NA,NA,NA
"2025","S3P1.C1",0.00919,1.54238
"2026",NA,NA,NA
"2027","S3P3.C1",-0.00098,1.69822
"2028",NA,NA,NA
"2029","S3P5.C1",0.00177,1.61743
"2030",NA,NA,NA
"2031","S1P2.C2",0.01631,-0.71293
"2032",NA,NA,NA
"2033","S1P4.C2",0.00803,1.6824
"2034",NA,NA,NA
"2035","S1P6.C2",-0.00991,1.75278
"2036",NA,NA,NA
"2037","S2P8.C2",-0.00551,1.06796
"2038",NA,NA,NA
"2039","S2P4.C2",-0.0182,1.66355
"2040",NA,NA,NA
"2041","S2P6.C2",-0.00564,1.71858
"2042",NA,NA,NA
"2043","S3P2.C2",0.00393,1.65676
"2044",NA,NA,NA
"2045","S3P4.C2",-0.00625,1.68057
"2046",NA,NA,NA
"2047","S3P6.C2",-0.01363,1.80166
"2048",NA,NA,NA
"2049","S1P1.C1",0.01,1.64296
"2050",NA,NA,NA
"2051","S1P3.C1",-0.01727,1.67789
"2052",NA,NA,NA
"2053","S1P5.C1",-0.00588,-0.73095
"2054",NA,NA,NA
"2055","S2P1.C1",0.00381,1.58854
"2056",NA,NA,NA
"2057","S2P3.C1",0.000457,1.69103
"2058",NA,NA,NA
"2059","S2P7.C1",-0.01215,1.08219
"2060",NA,NA,NA
"2061","S3P1.C1",-0.01714,1.59356
"2062",NA,NA,NA
"2063","S3P3.C1",-0.00763,1.74096
"2064",NA,NA,NA
"2065","S3P5.C1",0.00539,1.65657
"2066",NA,NA,NA
"2067","S1P2.C2",-0.01001,-0.69867
"2068",NA,NA,NA
"2069","S1P4.C2",-0.00668,1.71804
"2070",NA,NA,NA
"2071","S1P6.C2",-0.00417,1.7884
"2072",NA,NA,NA
"2073","S2P8.C2",-0.01233,1.08932
"2074",NA,NA,NA
"2075","S2P4.C2",0.00347,1.69921
"2076",NA,NA,NA
"2077","S2P6.C2",0.01436,1.75419
"2078",NA,NA,NA
"2079","S3P2.C2",0.000936,1.69242
"2080",NA,NA,NA
"2081","S3P4.C2",-2.49e-05,1.71619
"2082",NA,NA,NA
"2083","S3P6.C2",-0.02062,1.84438
"2084",NA,NA,NA
"2085","S1P1.C1",0.01189,1.6822
"2086",NA,NA,NA
"2087","S1P3.C1",-0.00793,1.71348
"2088",NA,NA,NA
"2089","S1P5.C1",0.08649,-0.71312
"2090",NA,NA,NA
"2091","S2P1.C1",-0.00836,1.6242
"2092",NA,NA,NA
"2093","S2P3.C1",0.00663,1.7302
"2094",NA,NA,NA
"2095","S2P7.C1",-0.01125,1.10358
"2096",NA,NA,NA
"2097","S3P1.C1",0.02374,1.62918
"2098",NA,NA,NA
"2099","S3P3.C1",-0.0142,1.78721
"2100",NA,NA,NA
"2101","S3P5.C1",0.00285,1.69222
"2102",NA,NA,NA
"2103","S1P2.C2",0.0015,-0.68439
"2104",NA,NA,NA
"2105","S1P4.C2",-0.00566,1.75726
"2106",NA,NA,NA
"2107","S1P6.C2",-0.00211,1.82757
"2108",NA,NA,NA
"2109","S2P8.C2",-0.01251,1.11071
"2110",NA,NA,NA
"2111","S2P4.C2",0.0016,1.73838
"2112",NA,NA,NA
"2113","S2P6.C2",0.016,1.79334
"2114",NA,NA,NA
"2115","S3P2.C2",0.01217,1.73159
"2116",NA,NA,NA
"2117","S3P4.C2",0.00183,1.76736
"2118",NA,NA,NA
"2119","S3P6.C2",-0.00212,1.89063
"2120",NA,NA,NA
"2121","S1P1.C1",-0.000121,1.71785
"2122",NA,NA,NA
"2123","S1P3.C1",0.01251,1.75262
"2124",NA,NA,NA
"2125","S1P5.C1",-0.00916,-0.69888
"2126",NA,NA,NA
"2127","S2P1.C1",0.00851,1.66338
"2128",NA,NA,NA
"2129","S2P3.C1",-0.01078,1.76581
"2130",NA,NA,NA
"2131","S2P7.C1",0.00918,1.12493
"2132",NA,NA,NA
"2133","S3P1.C1",-0.002,1.68041
"2134",NA,NA,NA
"2135","S3P3.C1",-0.0165,1.82994
"2136",NA,NA,NA
"2137","S3P5.C1",0.00509,1.73138
"2138",NA,NA,NA
"2139","S1P2.C2",0.00229,-0.6701
"2140",NA,NA,NA
"2141","S1P4.C2",-0.00453,1.79291
"2142",NA,NA,NA
"2143","S1P6.C2",-0.00499,1.86315
"2144",NA,NA,NA
"2145","S2P8.C2",-0.0104,1.13206
"2146",NA,NA,NA
"2147","S2P4.C2",0.00515,1.77404
"2148",NA,NA,NA
"2149","S2P6.C2",0.000302,1.82895
"2150",NA,NA,NA
"2151","S3P2.C2",-0.01021,1.76723
"2152",NA,NA,NA
"2153","S3P4.C2",-0.00153,1.80319
"2154",NA,NA,NA
"2155","S3P6.C2",0.00176,1.93334
"2156",NA,NA,NA
"2157","S1P1.C1",0.00137,1.75706
"2158",NA,NA,NA
"2159","S1P3.C1",-0.02058,1.78823
"2160",NA,NA,NA
"2161","S1P5.C1",0.00298,-0.68461
"2162",NA,NA,NA
"2163","S2P1.C1",0.02326,1.69904
"2164",NA,NA,NA
"2165","S2P3.C1",0.00199,1.80497
"2166",NA,NA,NA
"2167","S2P7.C1",0.00165,1.14985
"2168",NA,NA,NA
"2169","S3P1.C1",0.00141,1.71602
"2170",NA,NA,NA
"2171","S3P3.C1",-0.00802,1.87617
"2172",NA,NA,NA
"2173","S3P5.C1",-0.00852,1.76704
"2174",NA,NA,NA
"2175","S1P2.C2",-0.00689,-0.65588
"2176",NA,NA,NA
"2177","S1P4.C2",0.000102,1.83211
"2178",NA,NA,NA
"2179","S1P6.C2",-0.01003,1.90225
"2180",NA,NA,NA
"2181","S2P8.C2",-0.00209,1.15698
"2182",NA,NA,NA
"2183","S2P4.C2",-0.00423,1.81322
"2184",NA,NA,NA
"2185","S2P6.C2",0.01343,1.86811
"2186",NA,NA,NA
"2187","S3P2.C2",-0.00205,1.80638
"2188",NA,NA,NA
"2189","S3P4.C2",-0.00629,1.85612
"2190",NA,NA,NA
"2191","S3P6.C2",0.00178,1.97963
"2192",NA,NA,NA
"2193","S1P1.C1",0.00135,1.79271
"2194",NA,NA,NA
"2195","S1P3.C1",0.00673,1.8274
"2196",NA,NA,NA
"2197","S1P5.C1",0.00338,-0.6703
"2198",NA,NA,NA
"2199","S2P1.C1",0.00972,1.73821
"2200",NA,NA,NA
"2201","S2P3.C1",-0.00226,1.84057
"2202",NA,NA,NA
"2203","S2P7.C1",-0.00343,1.1691
"2204",NA,NA,NA
"2205","S3P1.C1",-0.0102,1.7672
"2206",NA,NA,NA
"2207","S3P3.C1",-0.00118,1.9189
"2208",NA,NA,NA
"2209","S3P5.C1",0.00391,1.80619
"2210",NA,NA,NA
"2211","S1P2.C2",-0.01014,-0.64166
"2212",NA,NA,NA
"2213","S1P4.C2",0.00532,1.86778
"2214",NA,NA,NA
"2215","S1P6.C2",-0.0076,1.93792
"2216",NA,NA,NA
"2217","S2P8.C2",-0.01414,1.17623
"2218",NA,NA,NA
"2219","S2P4.C2",-0.00608,1.84884
"2220",NA,NA,NA
"2221","S2P6.C2",-0.0052,1.90374
"2222",NA,NA,NA
"2223","S3P2.C2",-0.00789,1.84204
"2224",NA,NA,NA
"2225","S3P4.C2",0.00532,1.89184
"2226",NA,NA,NA
"2227","S3P6.C2",0.00293,2.02236
"2228",NA,NA,NA
"2229","S1P1.C1",0.01375,1.83191
"2230",NA,NA,NA
"2231","S1P3.C1",0.00527,1.863
"2232",NA,NA,NA
"2233","S1P5.C1",0.01865,-0.65606
"2234",NA,NA,NA
"2235","S2P1.C1",0.00297,1.77385
"2236",NA,NA,NA
"2237","S2P3.C1",0.00551,1.87972
"2238",NA,NA,NA
"2239","S2P7.C1",-0.0081,1.19045
"2240",NA,NA,NA
"2241","S3P1.C1",0.00442,1.80303
"2242",NA,NA,NA
"2243","S3P3.C1",0.00638,1.96519
"2244",NA,NA,NA
"2245","S3P5.C1",-0.00711,1.84185
"2246",NA,NA,NA
"2247","S1P2.C2",0.00268,-0.62392
"2248",NA,NA,NA
"2249","S1P4.C2",0.00605,1.90696
"2250",NA,NA,NA
"2251","S2P8.C2",-0.01699,1.19758
"2252",NA,NA,NA
"2253","S2P4.C2",0.01249,1.88801
"2254",NA,NA,NA
"2255","S2P6.C2",-0.00502,1.94289
"2256",NA,NA,NA
"2257","S3P2.C2",0.00917,1.88122
"2258",NA,NA,NA
"2259","S3P4.C2",0.00814,1.94097
"2260",NA,NA,NA
"2261","S3P6.C2",0.00423,2.06867
"2262",NA,NA,NA
"2263","S1P1.C1",-0.0081,1.86758
"2264",NA,NA,NA
"2265","S1P3.C1",-0.00242,1.90208
"2266",NA,NA,NA
"2267","S1P5.C1",0.01008,-0.64183
"2268",NA,NA,NA
"2269","S2P1.C1",0.01447,1.81303
"2270",NA,NA,NA
"2271","S2P3.C1",0.00573,1.91535
"2272",NA,NA,NA
"2273","S2P7.C1",0.000502,1.21184
"2274",NA,NA,NA
"2275","S3P1.C1",-0.000315,1.85595
"2276",NA,NA,NA
"2277","S3P3.C1",-0.00461,2.00792
"2278",NA,NA,NA
"2279","S3P5.C1",0.00377,1.88102
"2280",NA,NA,NA
"2281","S1P2.C2",-0.00167,-0.60971
"2282",NA,NA,NA
"2283","S1P4.C2",0.01335,1.9426
"2284",NA,NA,NA
"2285","S2P8.C2",-0.00273,1.21897
"2286",NA,NA,NA
"2287","S2P4.C2",0.00124,1.92365
"2288",NA,NA,NA
"2289","S3P2.C2",0.00995,1.9169
"2290",NA,NA,NA
"2291","S3P6.C2",0.00414,2.11141
"2292",NA,NA,NA
"2293","S1P1.C1",0.00029,1.90677
"2294",NA,NA,NA
"2295","S1P3.C1",-0.00546,1.93772
"2296",NA,NA,NA
"2297","S1P5.C1",0.00982,-0.62409
"2298",NA,NA,NA
"2299","S2P1.C1",-0.00821,1.84867
"2300",NA,NA,NA
"2301","S2P3.C1",0.00111,1.95451
"2302",NA,NA,NA
"2303","S2P7.C1",0.00911,1.23319
"2304",NA,NA,NA
"2305","S3P1.C1",0.00127,1.89168
"2306",NA,NA,NA
"2307","S3P3.C1",0.00204,2.05422
"2308",NA,NA,NA
"2309","S3P5.C1",-0.00236,1.91668
"2310",NA,NA,NA
"2311","S1P2.C2",0.00993,-0.5955
"2312",NA,NA,NA
"2313","S2P8.C2",-0.00776,1.24032
"2314",NA,NA,NA
"2315","S2P4.C2",-0.01305,1.96277
"2316",NA,NA,NA
"2317","S3P2.C2",-0.01569,1.95606
"2318",NA,NA,NA
"2319","S3P6.C2",0.00731,2.17693
"2320",NA,NA,NA
"2321","S1P1.C1",0.00163,1.94243
"2322",NA,NA,NA
"2323","S1P3.C1",0.01326,1.97691
"2324",NA,NA,NA
"2325","S1P5.C1",0.00312,-0.60988
"2326",NA,NA,NA
"2327","S2P1.C1",0.00398,1.88784
"2328",NA,NA,NA
"2329","S2P7.C1",0.00658,1.2581
"2330",NA,NA,NA
"2331","S3P1.C1",0.00545,1.94081
"2332",NA,NA,NA
"2333","S3P3.C1",0.0036,2.09697
"2334",NA,NA,NA
"2335","S3P5.C1",-0.00254,1.95587
"2336",NA,NA,NA
"2337","S1P2.C2",-0.000651,-0.58131
"2338",NA,NA,NA
"2339","S2P8.C2",-0.00328,1.26524
"2340",NA,NA,NA
"2341","S3P6.C2",-0.00836,2.21968
"2342",NA,NA,NA
"2343","S1P3.C1",-0.0071,4.0574
"2344",NA,NA,NA
"2345","S1P5.C1",0.00463,-0.59567
"2346",NA,NA,NA
"2347","S2P1.C1",0.0238,1.92347
"2348",NA,NA,NA
"2349","S2P7.C1",0.02283,1.27944
"2350",NA,NA,NA
"2351","S3P1.C1",-0.01632,1.97646
"2352",NA,NA,NA
"2353","S3P3.C1",-0.0051,2.16249
"2354",NA,NA,NA
"2355","S1P2.C2",0.01344,-0.56709
"2356",NA,NA,NA
"2357","S2P8.C2",-0.00502,1.28657
"2358",NA,NA,NA
"2359","S3P6.C2",-0.000986,2.26593
"2360",NA,NA,NA
"2361","S1P3.C1",0.00776,4.07171
"2362",NA,NA,NA
"2363","S1P5.C1",0.00784,-0.58146
"2364",NA,NA,NA
"2365","S2P1.C1",-0.000457,1.96259
"2366",NA,NA,NA
"2367","S2P7.C1",0.000144,1.30082
"2368",NA,NA,NA
"2369","S3P3.C1",0.000213,2.20523
"2370",NA,NA,NA
"2371","S1P2.C2",-0.00931,-0.55289
"2372",NA,NA,NA
"2373","S2P8.C2",0.01808,1.30795
"2374",NA,NA,NA
"2375","S3P6.C2",-0.00553,2.30863
"2376",NA,NA,NA
"2377","S1P3.C1",-0.01204,4.08598
"2378",NA,NA,NA
"2379","S1P5.C1",0.0108,-0.56726
"2380",NA,NA,NA
"2381","S2P1.C1",0.000513,9.36006
"2382",NA,NA,NA
"2383","S2P7.C1",-0.00496,1.32218
"2384",NA,NA,NA
"2385","S3P3.C1",-0.00903,2.2515
"2386",NA,NA,NA
"2387","S1P2.C2",-0.00219,-0.53514
"2388",NA,NA,NA
"2389","S2P8.C2",-0.00834,1.32928
"2390",NA,NA,NA
"2391","S3P6.C2",-0.00677,2.35485
"2392",NA,NA,NA
"2393","S1P3.C1",-0.00619,4.10027
"2394",NA,NA,NA
"2395","S1P5.C1",0.0104,-0.55306
"2396",NA,NA,NA
"2397","S2P1.C1",0.01187,9.45264
"2398",NA,NA,NA
"2399","S2P7.C1",0.00637,1.34705
"2400",NA,NA,NA
"2401","S3P3.C1",0.00276,2.29421
"2402",NA,NA,NA
"2403","S1P2.C2",0.00306,-0.52093
"2404",NA,NA,NA
"2405","S2P8.C2",-0.00182,1.35416
"2406",NA,NA,NA
