"","Label","Time","Time_Flux"
"1552","S2P2.C2","Flux",0.03164
"1553","S2P4.C2","time",1.1215
"1554","S2P4.C2","Flux",0.01779
"1555","S2P6.C2","time",1.11366
"1556","S2P6.C2","Flux",0.01098
"1557","S3P2.C2","time",1.20639
"1558","S3P2.C2","Flux",-0.00149
"1559","S3P4.C2","time",1.06414
"1560","S3P4.C2","Flux",0.01041
"1561","S3P6.C2","time",1.10169
"1562","S3P6.C2","Flux",0.00802
"1563","S1P2.W","time",0.73014
"1564","S1P4.W","time",0.73728
"1565","S1P1.C1","time",1.14197
"1566","S1P1.C1","Flux",0.01538
"1567","S1P3.C1","time",1.09921
"1568","S1P3.C1","Flux",0.04521
"1569","S1P5.C1","time",-0.000486
"1570","S1P5.C1","Flux",-0.03035
"1571","S2P1.C1","time",1.1498
"1572","S2P1.C1","Flux",0.01022
"1573","S2P3.C1","time",1.14196
"1574","S2P5.C1","time",1.04956
"1575","S2P5.C1","Flux",0.00565
"1576","S3P1.C1","time",1.09953
"1577","S3P1.C1","Flux",0.00582
"1578","S3P3.C1","time",1.12999
"1579","S3P3.C1","Flux",-0.01042
"1580","S3P5.C1","time",1.23472
"1581","S3P5.C1","Flux",0.00847
"1582","S1P2.C2","time",-0.000324
"1583","S1P2.C2","Flux",0.02249
"1584","S1P4.C2","time",0.40271
"1585","S1P4.C2","Flux",0.00649
"1586","S1P6.C2","time",1.20608
"1587","S1P6.C2","Flux",0.02904
"1588","S2P2.C2","time",1.11377
"1589","S2P2.C2","Flux",0.02161
"1590","S2P4.C2","time",1.16424
"1591","S2P4.C2","Flux",0.01117
"1592","S2P6.C2","time",1.15638
"1593","S3P2.C2","time",1.24918
"1594","S3P2.C2","Flux",-0.00476
"1595","S3P4.C2","time",1.11392
"1596","S3P4.C2","Flux",0.0048
"1597","S3P6.C2","time",1.14444
"1598","S3P6.C2","Flux",0.00948
"1599","S1P2.W","time",0.75149
"1600","S1P4.W","time",0.75861
"1601","S1P1.C1","time",1.19175
"1602","S1P1.C1","Flux",0.01179
"1603","S1P3.C1","time",1.1419
"1604","S1P3.C1","Flux",0.04609
"1605","S1P5.C1","time",0.01374
"1606","S1P5.C1","Flux",0.00878
"1607","S2P1.C1","time",1.19959
"1608","S2P1.C1","Flux",-0.00929
"1609","S2P3.C1","time",1.19175
"1610","S2P5.C1","time",1.09935
"1611","S2P5.C1","Flux",0.01358
"1612","S3P1.C1","time",1.14226
"1613","S3P1.C1","Flux",0.00712
"1614","S3P3.C1","time",1.17977
"1615","S3P3.C1","Flux",0.00289
"1616","S3P5.C1","time",1.29635
"1617","S3P5.C1","Flux",-0.00686
"1618","S1P2.C2","time",0.0139
"1619","S1P2.C2","Flux",0.0289
"1620","S1P4.C2","time",0.44538
"1621","S1P4.C2","Flux",0.00931
"1622","S1P6.C2","time",1.24881
"1623","S1P6.C2","Flux",0.0172
"1624","S2P2.C2","time",1.15652
"1625","S2P2.C2","Flux",0.00959
"1626","S2P4.C2","time",1.21404
"1627","S2P4.C2","Flux",0.02254
"1628","S2P6.C2","time",1.20617
"1629","S3P2.C2","time",1.29655
"1630","S3P2.C2","Flux",0.000166
"1631","S3P4.C2","time",1.15669
"1632","S3P4.C2","Flux",0.00196
"1633","S3P6.C2","time",1.19419
"1634","S3P6.C2","Flux",0.01462
"1635","S1P2.W","time",0.77285
"1636","S1P4.W","time",0.77998
"1637","S1P1.C1","time",1.23447
"1638","S1P1.C1","Flux",0.01544
"1639","S1P3.C1","time",1.19168
"1640","S1P3.C1","Flux",0.04367
"1641","S1P5.C1","time",0.02795
"1642","S1P5.C1","Flux",-0.00173
"1643","S2P1.C1","time",1.24236
"1644","S2P1.C1","Flux",0.00139
"1645","S2P3.C1","time",1.2345
"1646","S2P5.C1","time",1.14209
"1647","S2P5.C1","Flux",0.02186
"1648","S3P1.C1","time",1.19208
"1649","S3P1.C1","Flux",0.00499
"1650","S3P3.C1","time",1.22248
"1651","S3P3.C1","Flux",0.00438
"1652","S3P5.C1","time",1.33197
"1653","S3P5.C1","Flux",-0.01541
"1654","S1P2.C2","time",0.02811
"1655","S1P2.C2","Flux",-0.00239
"1656","S1P4.C2","time",0.48106
"1657","S1P4.C2","Flux",0.00663
"1658","S1P6.C2","time",1.28704
"1659","S1P6.C2","Flux",0.01491
"1660","S2P2.C2","time",1.20626
"1661","S2P2.C2","Flux",0.01595
"1662","S2P4.C2","time",1.25681
"1663","S2P4.C2","Flux",0.02363
"1664","S2P6.C2","time",1.24897
"1665","S3P2.C2","time",1.33216
"1666","S3P2.C2","Flux",-0.00536
"1667","S3P4.C2","time",1.20648
"1668","S3P4.C2","Flux",0.01838
"1669","S3P6.C2","time",1.2369
"1670","S3P6.C2","Flux",0.01761
"1671","S1P2.W","time",0.79424
"1672","S1P4.W","time",0.80135
"1673","S1P1.C1","time",1.2895
"1674","S1P1.C1","Flux",0.02321
"1675","S1P3.C1","time",1.23439
"1676","S1P3.C1","Flux",0.04488
"1677","S1P5.C1","time",0.04218
"1678","S1P5.C1","Flux",0.00103
"1679","S2P1.C1","time",1.30278
"1680","S2P1.C1","Flux",0.00828
"1681","S2P3.C1","time",1.28792
"1682","S2P5.C1","time",1.19183
"1683","S2P5.C1","Flux",0.02278
"1684","S3P1.C1","time",1.23486
"1685","S3P1.C1","Flux",0.01863
"1686","S3P3.C1","time",1.29109
"1687","S3P3.C1","Flux",0.00275
"1688","S3P5.C1","time",1.37462
"1689","S3P5.C1","Flux",0.00305
"1690","S1P2.C2","time",0.04235
"1691","S1P2.C2","Flux",0.00347
"1692","S1P4.C2","time",0.52375
"1693","S1P4.C2","Flux",0.0104
"1694","S1P6.C2","time",1.32267
"1695","S1P6.C2","Flux",0.02347
"1696","S2P2.C2","time",1.24898
"1697","S2P2.C2","Flux",0.02403
"1698","S2P4.C2","time",1.30296
"1699","S2P4.C2","Flux",0.02938
"1700","S2P6.C2","time",1.28809
"1701","S3P2.C2","time",1.37481
"1702","S3P2.C2","Flux",0.000494
"1703","S3P4.C2","time",1.24926
"1704","S3P4.C2","Flux",0.02441
"1705","S3P6.C2","time",1.29128
"1706","S3P6.C2","Flux",0.0117
"1707","S1P2.W","time",0.82263
"1708","S1P4.W","time",0.82975
"1709","S1P1.C1","time",1.32515
"1710","S1P1.C1","Flux",0.02046
"1711","S1P3.C1","time",1.28688
"1712","S1P3.C1","Flux",0.02801
"1713","S1P5.C1","time",0.05641
"1714","S1P5.C1","Flux",-0.02103
"1715","S2P1.C1","time",1.33846
"1716","S2P1.C1","Flux",0.000395
"1717","S2P3.C1","time",1.3235
"1718","S2P3.C1","Flux",0.01534
"1719","S2P5.C1","time",1.23455
"1720","S2P5.C1","Flux",0.01179
"1721","S3P1.C1","time",1.31479
"1722","S3P1.C1","Flux",0.01414
"1723","S3P3.C1","time",1.3267
"1724","S3P3.C1","Flux",0.00228
"1725","S3P5.C1","time",1.41027
"1726","S3P5.C1","Flux",-0.00207
"1727","S1P2.C2","time",0.05657
"1728","S1P2.C2","Flux",0.00722
"1729","S1P4.C2","time",0.55942
"1730","S1P4.C2","Flux",0.00862
"1731","S1P6.C2","time",1.36528
"1732","S1P6.C2","Flux",0.02182
"1733","S2P2.C2","time",1.29876
"1734","S2P2.C2","Flux",0.01203
"1735","S2P4.C2","time",1.33863
"1736","S2P4.C2","Flux",0.00913
"1737","S2P6.C2","time",1.32369
"1738","S2P6.C2","Flux",0.00477
"1739","S3P2.C2","time",1.41046
"1740","S3P2.C2","Flux",-0.00733
"1741","S3P4.C2","time",1.31495
"1742","S3P4.C2","Flux",0.00437
"1743","S3P6.C2","time",1.32689
"1744","S3P6.C2","Flux",0.00623
"1745","S1P2.W","time",0.84396
"1746","S1P4.W","time",0.85109
"1747","S1P1.C1","time",1.3658
"1748","S1P1.C1","Flux",0.01091
"1749","S1P3.C1","time",1.3225
"1750","S1P3.C1","Flux",0.04024
"1751","S1P5.C1","time",0.07061
"1752","S1P5.C1","Flux",0.01556
"1753","S2P1.C1","time",1.38111
"1754","S2P1.C1","Flux",-0.00299
"1755","S2P3.C1","time",1.36616
"1756","S2P5.C1","time",1.28434
"1757","S2P5.C1","Flux",-0.00577
"1758","S3P1.C1","time",1.35047
"1759","S3P1.C1","Flux",0.01116
"1760","S3P3.C1","time",1.36935
"1761","S3P3.C1","Flux",0.00678
"1762","S3P5.C1","time",1.45295
"1763","S3P5.C1","Flux",0.00312
"1764","S1P2.C2","time",0.07078
"1765","S1P2.C2","Flux",0.01298
"1766","S1P4.C2","time",0.60206
"1767","S1P4.C2","Flux",-0.01174
"1768","S1P6.C2","time",1.40086
"1769","S1P6.C2","Flux",-0.00279
"1770","S2P2.C2","time",1.34148
"1771","S2P2.C2","Flux",0.02114
"1772","S2P4.C2","time",1.38128
"1773","S2P4.C2","Flux",0.02229
"1774","S2P6.C2","time",1.36635
"1775","S3P2.C2","time",1.45316
"1776","S3P2.C2","Flux",0.01083
"1777","S3P4.C2","time",1.35064
"1778","S3P4.C2","Flux",0.0094
"1779","S3P6.C2","time",1.36954
"1780","S3P6.C2","Flux",0.01063
"1781","S1P2.W","time",0.86534
"1782","S1P4.W","time",0.87245
"1783","S1P1.C1","time",1.40149
"1784","S1P1.C1","Flux",0.00357
"1785","S1P3.C1","time",1.3651
"1786","S1P3.C1","Flux",0.02371
"1787","S1P5.C1","time",0.09189
"1788","S1P5.C1","Flux",0.01306
"1789","S2P1.C1","time",1.41677
"1790","S2P1.C1","Flux",0.01207
"1791","S2P3.C1","time",1.40175
"1792","S2P3.C1","Flux",0.03384
"1793","S2P5.C1","time",1.32707
"1794","S2P5.C1","Flux",0.01053
"1795","S3P1.C1","time",1.39317
"1796","S3P1.C1","Flux",0.01272
"1797","S3P3.C1","time",1.40497
"1798","S3P3.C1","Flux",0.00196
"1799","S3P5.C1","time",1.48863
"1800","S3P5.C1","Flux",0.01033
"1801","S1P2.C2","time",0.09205
"1802","S1P2.C2","Flux",-0.01117
"1803","S1P4.C2","time",0.63775
"1804","S1P4.C2","Flux",0.01816
"1805","S1P6.C2","time",1.44344
"1806","S1P6.C2","Flux",0.02297
"1807","S2P2.C2","time",1.39127
"1808","S2P2.C2","Flux",0.01586
"1809","S2P4.C2","time",1.41694
"1810","S2P4.C2","Flux",0.01974
"1811","S2P6.C2","time",1.40194
"1812","S2P6.C2","Flux",-0.01288
"1813","S3P2.C2","time",1.48884
"1814","S3P2.C2","Flux",-0.000313
"1815","S3P4.C2","time",1.39333
"1816","S3P4.C2","Flux",0.03271
"1817","S3P6.C2","time",1.40515
"1818","S3P6.C2","Flux",0.000868
"1819","S1P2.W","time",0.88671
"1820","S1P4.W","time",0.89383
"1821","S1P1.C1","time",1.44218
"1822","S1P1.C1","Flux",0.01616
"1823","S1P3.C1","time",1.40067
"1824","S1P3.C1","Flux",0.03359
"1825","S1P5.C1","time",0.1061
"1826","S1P5.C1","Flux",0.00761
"1827","S2P1.C1","time",1.45944
"1828","S2P1.C1","Flux",0.0072
"1829","S2P3.C1","time",1.44444
"1830","S2P3.C1","Flux",0.01019
"1831","S2P5.C1","time",1.37685
"1832","S2P5.C1","Flux",0.01483
"1833","S3P1.C1","time",1.42883
"1834","S3P1.C1","Flux",0.01299
"1835","S3P3.C1","time",1.44764
"1836","S3P3.C1","Flux",-0.00112
"1837","S3P5.C1","time",1.53133
"1838","S3P5.C1","Flux",-0.00147
"1839","S1P2.C2","time",0.10626
"1840","S1P2.C2","Flux",0.0075
"1841","S1P4.C2","time",0.68039
"1842","S1P4.C2","Flux",0.00823
"1843","S1P6.C2","time",1.47903
"1844","S1P6.C2","Flux",0.01144
"1845","S2P2.C2","time",1.43403
"1846","S2P2.C2","Flux",0.02809
"1847","S2P4.C2","time",1.45962
"1848","S2P4.C2","Flux",0.01093
"1849","S2P6.C2","time",1.44464
"1850","S2P6.C2","Flux",0.0159
"1851","S3P2.C2","time",1.53153
"1852","S3P2.C2","Flux",-0.00269
"1853","S3P4.C2","time",1.429
"1854","S3P4.C2","Flux",0.00929
"1855","S3P6.C2","time",1.44782
"1856","S3P6.C2","Flux",0.00277
"1857","S1P2.W","time",0.91512
"1858","S1P4.W","time",0.92227
"1859","S1P1.C1","time",1.47785
"1860","S1P1.C1","Flux",0.00832
"1861","S1P3.C1","time",1.44325
"1862","S1P3.C1","Flux",0.04202
"1863","S1P5.C1","time",0.12034
"1864","S1P5.C1","Flux",0.01531
"1865","S2P1.C1","time",1.49513
"1866","S2P1.C1","Flux",-0.00215
"1867","S2P3.C1","time",1.48006
"1868","S2P3.C1","Flux",0.02293
"1869","S2P5.C1","time",1.41959
"1870","S2P5.C1","Flux",0.00965
"1871","S3P1.C1","time",1.47155
"1872","S3P1.C1","Flux",-0.000196
"1873","S3P3.C1","time",1.48326
"1874","S3P3.C1","Flux",0.00616
"1875","S3P5.C1","time",1.56699
"1876","S3P5.C1","Flux",-0.00698
"1877","S1P2.C2","time",0.12049
"1878","S1P2.C2","Flux",0.000726
"1879","S1P4.C2","time",0.71603
"1880","S1P4.C2","Flux",0.00906
"1881","S1P6.C2","time",1.52164
"1882","S1P6.C2","Flux",0.00453
"1883","S2P2.C2","time",1.48383
"1884","S2P2.C2","Flux",0.01509
"1885","S2P4.C2","time",1.4953
"1886","S2P4.C2","Flux",-0.00747
"1887","S2P6.C2","time",1.48027
"1888","S2P6.C2","Flux",0.01054
"1889","S3P2.C2","time",1.5672
"1890","S3P2.C2","Flux",0.00197
"1891","S3P4.C2","time",1.47171
"1892","S3P4.C2","Flux",0.00431
"1893","S3P6.C2","time",1.48345
"1894","S3P6.C2","Flux",0.00124
"1895","S1P2.W","time",0.93654
"1896","S1P4.W","time",0.94363
"1897","S1P1.C1","time",1.51855
"1898","S1P1.C1","Flux",0.0231
"1899","S1P3.C1","time",1.47885
"1900","S1P3.C1","Flux",0.03713
"1901","S1P5.C1","time",0.13454
"1902","S1P5.C1","Flux",0.02035
"1903","S2P1.C1","time",1.53781
"1904","S2P1.C1","Flux",0.0055
"1905","S2P3.C1","time",1.52279
"1906","S2P3.C1","Flux",0.03015
"1907","S2P5.C1","time",1.46941
"1908","S2P5.C1","Flux",0.00628
"1909","S3P1.C1","time",1.50721
"1910","S3P1.C1","Flux",0.01051
"1911","S3P3.C1","time",1.52594
"1912","S3P3.C1","Flux",-0.00565
"1913","S3P5.C1","time",1.60966
"1914","S1P2.C2","time",0.1347
"1915","S1P2.C2","Flux",0.00106
"1916","S1P4.C2","time",0.75866
"1917","S1P4.C2","Flux",0.00561
"1918","S1P6.C2","time",1.55723
"1919","S1P6.C2","Flux",0.02621
"1920","S2P2.C2","time",1.52659
"1921","S2P2.C2","Flux",0.00666
"1922","S2P4.C2","time",1.53799
"1923","S2P4.C2","Flux",0.00989
"1924","S2P6.C2","time",1.52299
"1925","S2P6.C2","Flux",-0.00297
"1926","S3P2.C2","time",1.60987
"1927","S3P4.C2","time",1.50737
"1928","S3P4.C2","Flux",0.01035
"1929","S3P6.C2","time",1.52612
"1930","S3P6.C2","Flux",0.00231
"1931","S1P2.W","time",0.95789
"1932","S1P2.W","Flux",-0.01127
"1933","S1P4.W","time",0.96501
"1934","S1P4.W","Flux",0.00469
"1935","S1P1.C1","time",1.55422
"1936","S1P1.C1","Flux",0.00253
"1937","S1P3.C1","time",1.52147
"1938","S1P3.C1","Flux",0.02877
"1939","S1P5.C1","time",0.14875
"1940","S1P5.C1","Flux",0.000259
"1941","S2P1.C1","time",1.57348
"1942","S2P1.C1","Flux",-0.000836
"1943","S2P3.C1","time",1.55843
"1944","S2P3.C1","Flux",-0.00418
"1945","S2P5.C1","time",1.51216
"1946","S2P5.C1","Flux",-0.00928
"1947","S3P1.C1","time",1.54992
"1948","S3P1.C1","Flux",0.016
"1949","S3P3.C1","time",1.56154
"1950","S3P3.C1","Flux",-0.00261
"1951","S3P5.C1","time",1.64538
"1952","S1P2.C2","time",0.14891
"1953","S1P2.C2","Flux",0.00717
"1954","S1P4.C2","time",0.79429
"1955","S1P4.C2","Flux",-0.01118
"1956","S1P6.C2","time",1.59986
"1957","S2P2.C2","time",1.57632
"1958","S2P2.C2","Flux",0.0094
"1959","S2P4.C2","time",1.57366
"1960","S2P4.C2","Flux",0.01716
"1961","S2P6.C2","time",1.55862
"1962","S2P6.C2","Flux",-0.00155
"1963","S3P2.C2","time",1.64558
"1964","S3P4.C2","time",1.55009
"1965","S3P4.C2","Flux",0.00574
"1966","S3P6.C2","time",1.56172
"1967","S3P6.C2","Flux",0.00264
"1968","S1P2.W","time",0.97927
"1969","S1P2.W","Flux",-0.00514
"1970","S1P4.W","time",0.98639
"1971","S1P4.W","Flux",0.000835
"1972","S1P1.C1","time",1.59499
"1973","S1P3.C1","time",1.55705
"1974","S1P3.C1","Flux",0.03121
"1975","S1P5.C1","time",0.16296
"1976","S1P5.C1","Flux",0.01995
"1977","S2P1.C1","time",1.61615
"1978","S2P1.C1","Flux",0.02227
"1979","S2P3.C1","time",1.60116
"1980","S2P5.C1","time",1.56192
"1981","S2P5.C1","Flux",-0.00423
"1982","S3P1.C1","time",1.5856
"1983","S3P1.C1","Flux",0.00442
"1984","S3P3.C1","time",1.60411
"1985","S3P5.C1","time",1.68806
"1986","S1P2.C2","time",0.16314
"1987","S1P2.C2","Flux",0.0214
"1988","S1P4.C2","time",0.83696
"1989","S1P4.C2","Flux",0.00785
"1990","S1P6.C2","time",1.63544
"1991","S1P6.C2","Flux",0.03325
"1992","S2P2.C2","time",1.61903
"1993","S2P4.C2","time",1.61634
"1994","S2P4.C2","Flux",0.01462
"1995","S2P6.C2","time",1.60135
"1996","S3P2.C2","time",1.68825
"1997","S3P4.C2","time",1.58578
"1998","S3P6.C2","time",1.60429
"1999","S1P2.W","time",1.00771
"2000","S1P2.W","Flux",-0.01609
"2001","S1P4.W","time",1.01481
"2002","S1P4.W","Flux",0.01074
"2003","S1P1.C1","time",1.63067
"2004","S1P3.C1","time",1.59968
"2005","S1P5.C1","time",0.18421
"2006","S1P5.C1","Flux",-0.00387
"2007","S2P1.C1","time",1.65182
"2008","S2P1.C1","Flux",0.01075
"2009","S2P3.C1","time",1.63678
"2010","S2P5.C1","time",1.60463
"2011","S3P1.C1","time",1.62826
"2012","S3P3.C1","time",1.63976
"2013","S3P5.C1","time",1.72373
"2014","S1P2.C2","time",0.18438
"2015","S1P2.C2","Flux",0.004
"2016","S1P4.C2","time",0.8726
"2017","S1P4.C2","Flux",0.01654
"2018","S1P6.C2","time",1.67816
"2019","S1P6.C2","Flux",0.00419
"2020","S2P2.C2","time",1.66873
"2021","S2P4.C2","time",1.65199
"2022","S2P4.C2","Flux",0.00292
"2023","S2P6.C2","time",1.63696
"2024","S2P6.C2","Flux",-0.00493
"2025","S3P2.C2","time",1.72394
"2026","S3P4.C2","time",1.6284
"2027","S3P6.C2","time",1.63994
"2028","S3P6.C2","Flux",0.00325
"2029","S1P2.W","time",1.0599
"2030","S1P2.W","Flux",0.01514
"2031","S1P4.W","time",1.06701
"2032","S1P4.W","Flux",0.00117
"2033","S1P1.C1","time",1.67135
"2034","S1P1.C1","Flux",0.01933
"2035","S1P3.C1","time",1.63527
"2036","S1P5.C1","time",0.19843
"2037","S1P5.C1","Flux",0.00825
"2038","S2P1.C1","time",1.69446
"2039","S2P1.C1","Flux",-0.00509
"2040","S2P3.C1","time",1.67947
"2041","S2P3.C1","Flux",0.02505
"2042","S2P5.C1","time",1.65432
"2043","S3P1.C1","time",1.66385
"2044","S3P1.C1","Flux",0.00668
"2045","S3P3.C1","time",1.68242
"2046","S3P3.C1","Flux",0.00327
"2047","S3P5.C1","time",1.76637
"2048","S1P2.C2","time",0.1986
"2049","S1P2.C2","Flux",0.0067
"2050","S1P4.C2","time",0.91525
"2051","S1P4.C2","Flux",0.01086
"2052","S1P6.C2","time",1.71382
"2053","S1P6.C2","Flux",0.01921
"2054","S2P2.C2","time",1.71146
"2055","S2P4.C2","time",1.69463
"2056","S2P4.C2","Flux",0.00486
"2057","S2P6.C2","time",1.67966
"2058","S2P6.C2","Flux",0.00115
"2059","S3P2.C2","time",1.76657
"2060","S3P4.C2","time",1.66402
"2061","S3P4.C2","Flux",0.00577
"2062","S3P6.C2","time",1.6826
"2063","S3P6.C2","Flux",-0.00641
"2064","S1P2.W","time",1.11903
"2065","S1P2.W","Flux",0.00127
"2066","S1P4.W","time",1.12613
"2067","S1P4.W","Flux",-0.0024
"2068","S1P1.C1","time",1.707
"2069","S1P1.C1","Flux",0.01358
"2070","S1P3.C1","time",1.67797
"2071","S1P3.C1","Flux",0.02927
"2072","S1P5.C1","time",0.21267
"2073","S1P5.C1","Flux",0.00167
"2074","S2P1.C1","time",1.73009
"2075","S2P1.C1","Flux",0.01202
"2076","S2P3.C1","time",1.71508
"2077","S2P3.C1","Flux",0.00295
"2078","S2P5.C1","time",1.69704
"2079","S3P1.C1","time",1.70659
"2080","S3P1.C1","Flux",0.00972
"2081","S3P3.C1","time",1.71804
"2082","S3P3.C1","Flux",-0.00199
"2083","S3P5.C1","time",1.80201
"2084","S1P2.C2","time",0.21282
"2085","S1P2.C2","Flux",0.00929
"2086","S1P4.C2","time",0.95091
"2087","S1P4.C2","Flux",0.01297
"2088","S1P6.C2","time",1.7565
"2089","S1P6.C2","Flux",0.00928
"2090","S2P2.C2","time",1.76119
"2091","S2P4.C2","time",1.73027
"2092","S2P4.C2","Flux",0.01181
"2093","S2P6.C2","time",1.71528
"2094","S2P6.C2","Flux",0.00389
"2095","S3P2.C2","time",1.80221
"2096","S3P4.C2","time",1.70674
"2097","S3P4.C2","Flux",-0.00441
"2098","S3P6.C2","time",1.71823
"2099","S3P6.C2","Flux",-0.00495
"2100","S1P2.W","time",1.17814
"2101","S1P2.W","Flux",-0.00178
"2102","S1P4.W","time",1.18524
"2103","S1P4.W","Flux",-0.00183
"2104","S1P1.C1","time",1.74774
"2105","S1P1.C1","Flux",-0.00784
"2106","S1P3.C1","time",1.71363
"2107","S1P3.C1","Flux",0.01582
"2108","S1P5.C1","time",0.22689
"2109","S1P5.C1","Flux",0.00829
"2110","S2P1.C1","time",1.77272
"2111","S2P1.C1","Flux",0.0022
"2112","S2P3.C1","time",1.75775
"2113","S2P3.C1","Flux",0.01345
"2114","S2P5.C1","time",1.74682
"2115","S3P1.C1","time",1.74223
"2116","S3P1.C1","Flux",-0.00344
"2117","S3P3.C1","time",1.76069
"2118","S3P3.C1","Flux",-0.00273
"2119","S3P5.C1","time",1.84465
"2120","S1P2.C2","time",0.22705
"2121","S1P2.C2","Flux",0.01126
"2122","S1P4.C2","time",1.0212
"2123","S1P4.C2","Flux",0.00566
"2124","S1P6.C2","time",1.79218
"2125","S1P6.C2","Flux",0.0098
"2126","S2P2.C2","time",1.80396
"2127","S2P4.C2","time",1.77289
"2128","S2P4.C2","Flux",0.00429
"2129","S2P6.C2","time",1.75792
"2130","S2P6.C2","Flux",0.00329
"2131","S3P2.C2","time",1.84486
"2132","S3P4.C2","time",1.74241
"2133","S3P4.C2","Flux",0.00524
"2134","S3P6.C2","time",1.76088
"2135","S3P6.C2","Flux",-0.00175
"2136","S1P2.W","time",1.24434
"2137","S1P2.W","Flux",-0.00301
"2138","S1P4.W","time",1.25145
"2139","S1P4.W","Flux",-0.00376
"2140","S1P1.C1","time",1.78341
"2141","S1P1.C1","Flux",0.0102
"2142","S1P3.C1","time",1.75632
"2143","S1P3.C1","Flux",0.02154
"2144","S1P5.C1","time",0.24111
"2145","S1P5.C1","Flux",0.02977
"2146","S2P1.C1","time",1.80836
"2147","S2P1.C1","Flux",0.00874
"2148","S2P3.C1","time",1.79333
"2149","S2P3.C1","Flux",0.00277
"2150","S2P5.C1","time",1.78954
"2151","S3P1.C1","time",1.78493
"2152","S3P1.C1","Flux",0.00891
"2153","S3P3.C1","time",1.79631
"2154","S3P3.C1","Flux",0.00283
"2155","S3P5.C1","time",1.8803
"2156","S1P2.C2","time",0.24128
"2157","S1P2.C2","Flux",0.00202
"2158","S1P4.C2","time",1.06392
"2159","S1P4.C2","Flux",0.00929
"2160","S1P6.C2","time",1.83479
"2161","S1P6.C2","Flux",0.00466
"2162","S2P2.C2","time",1.85368
"2163","S2P4.C2","time",1.80853
"2164","S2P4.C2","Flux",0.01135
"2165","S2P6.C2","time",1.7935
"2166","S2P6.C2","Flux",0.00251
"2167","S3P2.C2","time",1.8805
"2168","S3P4.C2","time",1.7851
"2169","S3P4.C2","Flux",0.02114
"2170","S3P6.C2","time",1.79649
"2171","S3P6.C2","Flux",0.00936
"2172","S1P2.W","time",1.30344
"2173","S1P2.W","Flux",0.00876
"2174","S1P4.W","time",1.31054
"2175","S1P4.W","Flux",0.0065
"2176","S1P1.C1","time",1.82413
"2177","S1P1.C1","Flux",0.00816
"2178","S1P3.C1","time",1.79199
"2179","S1P3.C1","Flux",0.02242
"2180","S1P5.C1","time",0.25534
"2181","S1P5.C1","Flux",0.01236
"2182","S2P1.C1","time",1.85102
"2183","S2P1.C1","Flux",0.01409
"2184","S2P3.C1","time",1.83597
"2185","S2P3.C1","Flux",0.01977
"2186","S2P5.C1","time",1.83927
"2187","S3P1.C1","time",1.82059
"2188","S3P1.C1","Flux",0.01309
"2189","S3P3.C1","time",1.83899
"2190","S3P3.C1","Flux",-0.01328
"2191","S3P5.C1","time",1.92297
"2192","S1P2.C2","time",0.2555
"2193","S1P2.C2","Flux",-0.00333
"2194","S1P4.C2","time",1.11366
"2195","S1P4.C2","Flux",0.01391
"2196","S1P6.C2","time",1.87046
"2197","S1P6.C2","Flux",-0.00234
"2198","S2P2.C2","time",1.89645
"2199","S2P4.C2","time",1.85119
"2200","S2P4.C2","Flux",0.007
"2201","S2P6.C2","time",1.83617
"2202","S2P6.C2","Flux",0.00782
"2203","S3P2.C2","time",1.92317
"2204","S3P4.C2","time",1.82075
"2205","S3P4.C2","Flux",0.0277
"2206","S3P6.C2","time",1.83918
"2207","S3P6.C2","Flux",0.01197
"2208","S1P2.W","time",1.36259
"2209","S1P2.W","Flux",0.00537
"2210","S1P4.W","time",1.3697
"2211","S1P4.W","Flux",-0.000149
"2212","S1P1.C1","time",1.85981
"2213","S1P1.C1","Flux",0.01098
"2214","S1P3.C1","time",1.83464
"2215","S1P3.C1","Flux",0.00839
"2216","S1P5.C1","time",0.27657
"2217","S1P5.C1","Flux",0.000218
"2218","S2P1.C1","time",1.88667
"2219","S2P1.C1","Flux",0.00309
"2220","S2P3.C1","time",1.87161
"2221","S2P3.C1","Flux",0.00573
"2222","S2P5.C1","time",1.88201
"2223","S3P1.C1","time",1.8633
"2224","S3P1.C1","Flux",0.01755
"2225","S3P3.C1","time",1.87462
"2226","S3P3.C1","Flux",0.00716
"2227","S3P5.C1","time",1.95865
"2228","S3P5.C1","Flux",0.00645
"2229","S1P2.C2","time",0.27674
"2230","S1P2.C2","Flux",0.0104
"2231","S1P4.C2","time",1.1564
"2232","S1P4.C2","Flux",0.00934
"2233","S1P6.C2","time",1.91308
"2234","S2P2.C2","time",1.94625
"2235","S2P4.C2","time",1.88684
"2236","S2P4.C2","Flux",0.01131
"2237","S2P6.C2","time",1.87181
"2238","S2P6.C2","Flux",0.01059
"2239","S3P2.C2","time",1.95884
"2240","S3P2.C2","Flux",0.00814
"2241","S3P4.C2","time",1.86347
"2242","S3P4.C2","Flux",0.01068
"2243","S3P6.C2","time",1.87481
"2244","S3P6.C2","Flux",0.01651
"2245","S1P2.W","time",1.42877
"2246","S1P2.W","Flux",-0.01171
"2247","S1P4.W","time",1.43589
"2248","S1P4.W","Flux",0.00521
"2249","S1P1.C1","time",1.9005
"2250","S1P1.C1","Flux",0.00534
"2251","S1P3.C1","time",1.87028
"2252","S1P3.C1","Flux",0.01549
"2253","S1P5.C1","time",0.29079
"2254","S1P5.C1","Flux",0.00269
