Mass,Soil_Drought_P11_Site1_0,Soil_Drought_P11_Site1_48,Soil_Drought_P11_Site1_6,Soil_Drought_P12_Site1_0_CTRL,Soil_Drought_P12_Site1_48_CTRL,Soil_Drought_P12_Site1_6_CTRL,Soil_Drought_P15_Site1_0,Soil_Drought_P15_Site1_48,Soil_Drought_P15_Site1_6,Soil_Drought_P24_Site2_0,Soil_Drought_P24_Site2_48,Soil_Drought_P24_Site2_6,Soil_Drought_P26_Site2_0,Soil_Drought_P26_Site2_48,Soil_Drought_P26_Site2_6,Soil_Drought_P34_Site3_0,Soil_Drought_P34_Site3_48,Soil_Drought_P34_Site3_6,Soil_Drought_P35_Site3_0,Soil_Drought_P35_Site3_48,Soil_Drought_P35_Site3_6,Soil_PreDrought_P11_Site1_0,Soil_PreDrought_P11_Site1_48,Soil_PreDrought_P11_Site1_6,Soil_PreDrought_P15_Site1_0,Soil_PreDrought_P15_Site1_48,Soil_PreDrought_P15_Site1_6,Soil_PreDrought_P24_Site2_0,Soil_PreDrought_P24_Site2_48,Soil_PreDrought_P24_Site2_6,Soil_PreDrought_P26_Site2_0,Soil_PreDrought_P26_Site2_48,Soil_PreDrought_P26_Site2_6,Soil_PreDrought_P34_Site3_0,Soil_PreDrought_P34_Site3_48,Soil_PreDrought_P34_Site3_6,Soil_PreDrought_P35_Site3_0,Soil_PreDrought_P35_Site3_48,Soil_PreDrought_P35_Site3_6
411.2024449,0.006392169,-0.001342702,-0.000866909,0.012099504,0.005945193,0.006257242,0.009424065,0.000565453,-0.001159125,-0.000250278,-0.001022207,0.003889216,0.002504057,-0.001372088,-0.001339382,0.00513802,-0.00142983,-0.001385151,0.006767531,0.000341806,-0.000712874,0.002219357,0.000913144,-0.000383483,0.004626349,0.001457937,-0.000358922,0.002409766,0.002953694,0.000839352,0.000420398,0.001072952,-0.001067048,0.004243419,0.002052506,-0.001561509,0.00609098,0.001221238,-0.000441672
411.2388314,-0.004604645,-0.00269018,-0.001118798,-0.002256368,-0.001699778,6.65E-05,-0.000308543,-0.001130506,-0.001443316,-0.001769113,-0.002259996,0.000386688,-0.002865662,-0.0019232,0,-0.002872927,-0.003058553,-0.001556769,-0.001080962,-0.007566739,-0.001470395,-0.000396112,-0.004463242,-0.0011714,-0.005366837,-0.001792253,-0.001086164,-0.000579612,0.001074084,-0.002420379,-0.000952897,-0.00456359,-0.001676802,-0.000700959,-0.00294118,-0.001271571,0.001535859,-0.001989651,-0.000888903
411.3268417,0,-0.002829411,0,0,0,0,-0.003791886,-0.000922059,0,0,-0.002450033,0,0.009363433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001908746,-0.004028665,0,0,0,0,0,0.000900849,0,-0.000591544,0
412.0310401,-0.004389788,-0.0021868,0,-0.004435794,-0.004162945,-0.003176676,-0.004881533,0,0,0,0,-0.003601832,-0.003953841,0,0,0,0,0,-0.006532926,0,0,-0.005241003,-0.004780451,0,0,0,0,-0.004437007,0,0,-0.002184867,-0.005555987,-0.002135095,-0.006613113,0,0,0,0,0
412.0521717,-0.001431188,-0.000955764,-0.000927976,-0.000830271,-0.003209637,-0.001759413,-0.004263421,-0.001960784,0,0,-0.001550073,-0.00131668,-0.001169881,-0.002219452,-0.001545876,-0.001752679,0,-0.001397727,-0.003897539,-0.005935596,-0.002026896,-0.002602503,-0.003546053,-0.000949052,0,0,0,-0.004228883,0,0,-0.001512561,-0.003603482,-0.002076899,-0.004394592,0,0,-0.005276014,-0.004003195,0
412.06745,-0.00721537,0,0,-0.007921455,-0.004743102,-0.004214346,-0.0063483,0,0,0,0,-0.003314319,-0.00370189,0,0,-0.006594821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00547495,0,0,0,0,0,0,0
412.0885774,0.003499814,0.000523571,-0.000591788,0.005040198,0.002436148,0.001370428,0.00154859,-0.001329269,0,0,-0.001444338,-0.000480443,0.003024479,-0.001351728,0,0.005683025,-0.002463175,0,0.001116879,-0.001408202,-0.001795796,-0.000713973,-0.00073453,-0.000744619,-0.005366183,-0.00301566,0,-0.003299924,-0.002466796,-0.006438013,-0.001112316,-0.00079307,-0.000336332,-0.004319312,-0.003028378,-0.004007974,-0.000860568,-0.002969937,0
412.1249346,-0.002879829,-0.000961238,-0.000885329,0.003412543,0.000494766,-0.000682284,0.003448662,-0.001981613,0,0,0.001676502,-0.001860426,0.000290089,-0.002073156,-0.001427096,0.003715949,-0.002893096,0,-0.003329297,-0.007530474,-0.001769234,-0.00334831,-0.002814576,-0.000969176,-0.008400134,0,-0.001216993,-0.004298562,-0.003071528,0,-0.001506056,-0.003535455,-0.001053708,-0.004438246,0,-0.003684552,-0.002387564,-0.00452602,-0.001516154
412.1613302,-0.003377977,-0.002844856,0,-0.005362083,-0.004920569,-0.003663978,-0.005758094,0,0,0,0,-0.003520293,-0.003956735,0,0,-0.003570654,0,0,-0.005500258,0,0,-0.004454388,-0.004255137,-0.001367561,0,-0.003961625,0,0,0,0,0,0,-0.002008161,0,0,0,-0.005092965,0,-0.001810435
412.2282835,0,0,0,0,0,0,-0.004574146,0,0,-0.001620925,-0.002499309,-0.003301692,0,0,0,0,0,0,-0.000624493,-0.006852148,-0.002021034,-0.004444323,0.009651947,-1.11E-05,-0.008362563,0,-0.001391,-0.002664406,-0.002739379,0,0.000545668,0,0,0,-0.00363033,-0.001389623,-0.003959162,-0.002787449,0
412.9664028,0,0,0,0,0,0,-0.005355806,-0.002371987,0,-0.001984376,-0.002481251,-0.002894346,0,0,0,0,0,0,0,0,0,-0.004666735,0,-0.001435695,0,-0.004434818,-0.001301259,-0.004289124,-0.002967888,-0.00516064,-0.001976859,0,0,-0.006171906,-0.00513811,-0.004229786,0,0,-0.001664291
413.0150268,-0.000352198,-0.001810816,-0.000882058,-0.0006909,-0.002244432,-0.001829612,-0.004166788,-0.001637351,-0.001276273,-0.001791015,-0.002042681,-0.002744295,-0.003399068,-0.002232747,-0.001484992,-0.004623404,-0.003282907,-0.00154583,0,-0.009602939,-0.001975189,-0.003468035,-0.003298917,-0.000842765,-0.007443417,-0.00416911,-0.001294505,-0.003630407,0,-0.00588594,-0.002128017,-0.004994852,-0.001897047,0,-0.00425016,-0.004407397,-0.003688377,-0.003823369,-0.001588413
413.0361684,0.01084029,0.00285843,-3.94E-05,0.008581594,0.003906904,-0.000317684,0.002630095,-0.00029425,-0.00136689,-0.001593113,-0.001507113,0.000773486,0.002948769,-0.00104329,-0.001233407,0.003716637,-0.002813005,-0.001278538,0.002319671,0.001742303,-0.001431514,0.007866563,0.001013087,0.000421315,-0.002997807,0.000596779,-0.001207747,-0.001447708,-0.001961808,-0.002662323,-0.000384746,0.001660854,-0.00068583,-0.001976809,-0.004124783,-0.003803449,-0.000100565,0.00059383,-0.00149446
413.0514262,-0.003394273,-0.001488354,-0.000953458,-0.002304095,-0.001283028,-0.001844995,-0.003001748,-0.001438787,-0.001443732,-0.001751137,-0.00179202,-0.002609861,-0.001919639,-0.00193003,-0.001548011,-0.003779509,-0.003258665,0,-0.003081325,-0.006637347,-0.001884943,-0.00255884,-0.00183463,-0.001125418,-0.006581083,-0.003832276,-0.001408918,-0.003814767,-0.002977928,-0.006374341,-0.001900762,-0.00514933,-0.001811098,-0.005037312,0,-0.00454622,-0.00556976,-0.002803853,-0.001623195
413.062722,-0.005240313,-0.001770703,-0.001042153,-0.007180963,-0.003426529,-0.002836931,0,0,0,0,0,-0.003317753,-0.003670451,-0.002076067,0,-0.004086951,-0.003264993,0,-0.005506979,-0.008640167,-0.001742836,-0.003433809,0,-0.001472843,0,0,0,0,0,0,-0.002226688,0,-0.002063933,-0.00657889,0,0,-0.00491356,-0.005140814,0
413.0725616,0.043099405,0.013674596,0.001757356,0.056738998,0.039939284,0.020779427,0.026679905,0.004213707,-0.000596687,0.000763797,0.002598231,0.015226914,0.023923032,0.002396558,0.000479819,0.041215456,-0.000983504,-0.000828921,0.024466707,0.026446683,0.00071537,0.022625604,0.017721904,0.002938431,0.010487832,0.008465148,-0.000471937,0.007815483,0.001612421,0.008138424,0.003551176,0.018507368,0.005734625,0.012579662,0.004206616,-2.14E-05,0.016407211,0.010860014,0.000533003
413.083828,-0.007500991,-0.002812488,-0.001163697,-0.007410223,-0.004131689,-0.004041291,0,0,0,0,0,-0.003399616,-0.00266229,0,0,-0.003443955,0,0,-0.005533015,0,0,-0.005105033,0,0,0,0,0,0,0,0,0,0,-0.002041406,0,0,0,0,-0.004709766,0
413.0878233,-0.005511284,-0.001830573,-0.001054052,-0.005775298,-0.002647335,-0.002937925,-0.004197236,-0.001836809,0,-0.002005763,-0.002630112,0,-0.003111107,-0.002175176,-0.001574069,-0.003948688,0,0,-0.004662259,0,0,-0.003835904,0,-0.001488198,0,-0.004449347,-0.001362943,0,-0.0031303,0,0,0,-0.001678718,0,0,0,0,0,0
413.1089318,0.03842115,0.012964881,0.001631908,0.064348696,0.047630328,0.027606174,0.032496273,0.003984074,-0.000737848,0.000686988,0.002312339,0.012555277,0.030291202,0.00288711,0.0012035,0.049982483,0.000274629,-0.001058111,0.030397261,0.027875763,0.001612503,0.018965353,0.01591075,0.001810566,0.006084303,0.006376181,-0.000524189,0.004875609,0.000666241,0.00402491,0.004390185,0.020777201,0.009074002,0.012366047,0.006621256,0.000550337,0.019282664,0.009515701,0.000764842
413.1201607,-0.007912542,-0.003270339,-0.001144109,-0.00788734,-0.005176988,-0.003509974,-0.005569585,-0.002334477,0,0,0,-0.003850272,-0.003102198,0,-0.001597466,-0.003602332,-0.003092615,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002076488,-0.004574711,-0.002049396,0,0,0,-0.004086611,-0.004354297,0
413.1242192,-0.005539768,-0.002778694,0,-0.008896381,-0.005135321,-0.004008207,-0.005694871,0,0,0,0,0,-0.003658986,0,0,-0.005959684,0,0,-0.004982453,0,-0.00198755,-0.004264525,0,0,0,0,0,0,0,0,-0.002271199,0,-0.001839224,0,0,0,0,0,0
413.145321,0.022601366,0.007139875,0.000488727,0.041197506,0.025437847,0.019532968,0.022571918,0.001918791,-0.000837116,0.000217898,0.000477062,0.010237017,0.015512373,0.000932429,-0.000231577,0.028998161,-0.000730999,-0.001169418,0.020055866,0.012947006,0.001180907,0.009338288,0.010376929,0.000901281,0.006143408,0.004070778,-0.000557189,0.003093506,0.002093386,0.002345061,0.002840362,0.01228918,0.00374823,0.010498364,0.010782978,0.001259234,0.011120301,0.00885355,0.000431776
413.1817433,0.01489933,0.001308278,-0.000497517,0.026887075,0.014152578,0.013137456,0.018429039,0.002103825,-0.000991756,0.000433686,0.00019644,0.008817432,0.009886065,0.000170581,-0.000863792,0.016331547,-0.000558082,-0.001167226,0.017561315,0.007641996,7.02E-05,0.008484561,0.004299756,0.000558921,0.010674238,0.004462328,3.16E-05,0.005083754,0.005649458,0.005335627,0.002562801,0.008343927,0.000442072,0.010067877,0.005299025,0.001430753,0.012316023,0.006899537,0.000823577
413.2181087,0.00744588,-0.000399006,-0.000812876,0.013006288,0.010182728,0.008037356,0.014251297,0.0013959,-0.001133191,-0.000367874,-0.000406972,0.00890579,0.005946638,-0.000798499,-0.00129291,0.004791049,-0.001073192,-0.001407282,0.00977838,0.002947163,-0.000239028,0.005725228,0.001250035,0.000427777,0.007038717,0.00480281,0.000403641,0.00560911,0.005457087,0.005338726,0.002492041,0.005574673,-0.000211038,0.010734705,0.005014791,0.001852176,0.011638976,0.006029989,0.000755214
413.2544901,-0.002365057,-0.002281525,0,-0.001958937,-0.001234372,-3.31E-05,-0.001251166,-0.001073447,-0.001383275,-0.001425677,-0.002091394,0.000493305,-0.001347922,-0.001966926,-0.001448895,-0.004006164,-0.002612928,-0.001504345,0.000665785,-0.004804886,-0.00134055,0.000956518,-0.003810092,-0.001110901,-0.000211902,-0.002326229,-0.000769323,0.001085132,0.000900862,-0.00021314,-0.000705511,-0.003841975,-0.001436392,0.002229709,-0.001083995,-0.002259013,0.002563278,-0.000324343,-0.000558878
414.0466669,-0.001728418,-0.001571601,-0.001043153,-0.00224733,-0.0022959,-0.002763083,-0.0036837,-0.001706815,-0.001416126,0,-0.002161108,-0.002226788,-0.002429744,-0.002146925,-0.001475912,-0.005007837,-0.003235714,0,-0.003996528,-0.008070987,-0.001976032,-0.001953282,-0.003270478,-0.000970351,0,-0.003348424,0,0,0,0,-0.001950847,-0.004556572,-0.00187985,-0.005888008,0,0,-0.005159049,-0.004143883,-0.001711383
414.0579628,-0.006421986,0,0,-0.008358909,-0.004965795,-0.00382296,0,0,0,0,0,0,-0.003956993,-0.002352779,0,0,0,0,-0.006955894,0,-0.001969356,0,-0.004659505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001805989
414.0678424,-0.003525546,-0.002426891,-0.000879646,-0.005444855,-0.003789563,-0.003152149,-0.0050862,-0.002228435,0,0,-0.002324969,-0.001599994,-0.002033417,-0.002168447,-0.001579777,-0.00401923,-0.003272246,0,-0.00377966,0,0,-0.002968571,-0.004365532,-0.001391286,0,0,0,-0.003083417,-0.003164406,-0.006790595,-0.001874569,-0.004592119,-0.001787753,-0.006351684,0,0,-0.005070433,-0.004583028,-0.001771694
414.0830597,-0.006872264,-0.002390357,-0.001095278,-0.008168333,-0.004056324,-0.002996783,-0.005920725,-0.002086553,0,0,0,-0.003176855,-0.003112692,-0.002295838,0,-0.004468513,-0.003451485,0,-0.005741358,0,0,-0.004754183,-0.004075735,0,0,0,0,0,-0.003211148,0,0,-0.005322363,-0.001755464,0,0,0,-0.004797428,0,0
414.1041751,-0.002584139,-0.001751215,-0.000846546,7.45E-05,-0.000626817,-0.001119785,-0.001128474,-0.002038464,-0.00132883,-0.000520507,0.002184684,-0.001394351,-0.00043882,-0.001580536,-0.000826402,0.005779588,-0.002490342,-0.001150672,-0.003620773,-0.006290938,-0.001992432,-0.002355358,-0.003082363,-0.000894417,0,-0.004129028,0,-0.004202782,-0.003127345,-0.00585295,-0.00180045,-0.004009623,-0.000812381,-0.004520372,-0.004408236,-0.002776884,-0.004094401,-0.004269413,-0.001695927
414.1405407,-0.00403282,-0.002489221,-0.001123538,-0.003516547,-0.003844231,-0.001264709,-0.004228363,-0.002361707,-0.00141298,-0.001948161,-0.002232404,-0.002570229,-0.002701102,-0.002057315,-0.00161382,-0.003638283,0,0,-0.004924344,0,0,-0.004250328,0,-0.001160274,0,-0.003256572,0,-0.004384111,0,0,-0.002029653,0,-0.001675816,0,0,0,-0.004878771,-0.004744782,-0.001750924
414.151806,0,0,0,-0.007346156,0,0,0,0,0,0,0,-0.003477466,0,0,0,-0.006213076,0,0,0,0,0,-0.005236732,-0.004667812,-0.001351817,-0.005121481,-0.001418672,-0.001064227,-0.004217411,-0.003059791,0,0,0,-0.002053801,-0.00589118,-0.004678886,-0.003728715,-0.00470517,-0.004290626,-0.00165637
414.1769954,-0.005208466,0,0,-0.007903843,-0.004885799,-0.004218547,-0.006029961,-0.002341406,0,0,0,0,-0.004131164,0,0,0,0,0,-0.005242857,0,0,0,0,0,0,0,-0.001364499,-0.004225988,-0.002651287,0,-0.001967722,0,0,0,0,0,-0.005548615,-0.004867826,-0.001721775
414.1882153,0,0,0,-0.007403957,0,-0.004138145,-0.006418532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004204549,-0.001268811,-0.00590196,-0.002682015,-0.000975405,-0.003721858,-0.003173332,0,0,0,0,-0.005073025,0,0,-0.005798188,0,0
415.0306877,0.00223786,0.000872579,-0.000503864,0.005772295,0.00132274,0.000185131,0.001347544,-0.000187095,-0.001209994,-0.001379415,-0.001132656,-0.000834996,-0.00024101,-0.001354442,-0.00144209,-0.001802992,-0.002492723,-0.001488086,-0.003477854,-0.005655451,-0.00172312,0.001280735,0.001703836,-0.000299323,-0.005892234,-0.00278858,-0.001119675,-0.002821863,-0.002269259,-0.005163954,-0.001645126,-0.003526773,-0.001522572,-0.005710991,-0.003378288,-0.004494439,-0.003056361,-0.00280025,-0.001050601
415.0419981,-0.004461712,-0.001550478,-0.001032935,-0.005806408,-0.00442437,-0.003476441,-0.004855913,0,0,0,0,-0.00342477,-0.003489015,-0.002179738,0,-0.004268341,-0.003393813,0,0,0,0,-0.004008613,0,-0.001292016,0,0,0,0,-0.003102938,0,0,0,-0.001991805,-0.006414206,0,0,-0.005568024,0,-0.001821264
415.0518268,0.01911929,0.005351759,0.000355694,0.012293411,0.005645842,0.003465341,0.004351605,0.000257561,-0.001209629,-0.001534799,-0.001202151,0.003490069,0.00637273,-0.000680186,-0.001053876,0.005895509,-0.002146536,-0.001294369,0.005406181,0.00944729,-0.001117014,0.010924344,0.004883159,0.000980173,-0.002444127,0.002564001,-0.001017103,-0.001640848,-0.001520105,-0.00383481,0.000399305,0.004061907,0.000123747,0.000201265,-0.001411608,-0.003526248,-0.000425822,0.000949779,-0.001305441
415.0670927,-0.000152187,-0.000231549,-0.000569562,0.002151336,0.001088952,0.001146289,0.001180521,-0.000852603,-0.001355709,-0.001277089,-0.001499246,-0.001919483,-0.000357007,-0.001551158,-0.001286289,-0.000517003,-0.002785364,-0.001486669,-0.001541323,-0.006856774,-0.002003295,6.15E-05,-0.000815072,-0.000945968,-0.008126932,-0.001971449,-0.001048355,-0.00394426,-0.002371328,-0.005181622,-0.001206745,-0.00322168,-0.000965391,-0.003599685,-0.003359097,-0.004244111,-0.002203498,-0.00378849,-0.001246933
415.0783638,-0.00251985,-0.001628473,-0.001066961,-0.003489803,-0.003570235,-0.002508941,-0.003900779,-0.002165713,0,0,0,-0.002182988,-0.001704304,-0.001993652,-0.001553533,-0.001601349,0,0,-0.001121066,-0.007569684,-0.001707124,-0.004081701,-0.004052195,-0.001330666,0,-0.004244035,0,-0.00437463,-0.003172985,0,-0.001823805,-0.004837087,-0.001639414,-0.006418229,0,-0.004540972,-0.001996043,-0.003261245,-0.001291195
415.0834007,0,-0.002287109,-0.001137681,0,0,0,0,0,0.000536327,0.000239847,0.001530683,0,0,0.001803093,-4.85E-05,0,0.005640984,0.002109712,0,0.00706354,-0.001125074,0,0,0.002367118,0,0,-0.001373692,0,0,0,0,0,-0.000700945,0,0,-0.004426634,0,0,-0.001144599
415.0882118,0.026360917,0.008126945,0.000667089,0.040381457,0.023638416,0.013700016,0.017570587,0.001319467,-0.000990871,-0.000512462,0.001180229,0.008815104,0.016844629,0.001076782,-0.000188617,0.027599905,-0.001365174,-0.001128455,0.015909021,0.01723108,-6.53E-05,0.013146001,0.011177713,0.001444024,0.003041034,0.004597072,-0.000746017,0.00082827,-0.000624455,-0.002601033,0.002100905,0.011453019,0.003056003,0.007013393,0.001332007,-0.001627846,0.01057169,0.005181453,-0.000412281
415.1034575,-0.003512125,-0.000886881,-0.000944175,-0.002093434,0.001299163,0.001823907,-0.000867663,-0.001496536,-0.001253024,-0.00193924,-0.00205885,-0.002246571,0.000592308,-0.001771776,-0.001402055,0.000239048,0,0,-0.001272331,-0.006635404,-0.001738128,-0.001997429,-0.002764852,-0.001381742,-0.006321628,-0.003592886,-0.00123468,0,-0.002424321,0,-0.001647074,-0.004026197,-0.000734459,-0.005942386,0,-0.004095052,-0.003488475,-0.004376928,-0.00176138
415.1146788,-0.008083439,0,0,-0.006787495,-0.004755762,0,-0.005689303,0,0,0,0,-0.003590007,0,0,-0.001602081,-0.00501999,0,0,-0.005415952,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002101724,-0.006216709,0,0,-0.005514297,0,0
415.1245699,0.017228495,0.00592527,0.000172977,0.033821152,0.02128537,0.014453728,0.017640342,0.001577635,-0.001058901,-0.000274979,0.000109763,0.008574458,0.011377525,0.000342464,-0.000372792,0.022121999,-0.001843749,-0.001280122,0.013639724,0.011805929,-0.000225716,0.009061235,0.007184785,0.000550845,-0.001294329,0.001756654,-0.000601191,0.001504156,0.000274139,0.001237162,0.001613397,0.009031505,0.002716536,0.005909625,0.003601324,-0.000950798,0.007278529,0.003477318,-0.000272475
415.1398262,-0.004526802,-0.002455737,-0.001000018,-0.004217866,-0.003042552,-0.002138405,-0.003073456,-0.002021262,0,0,0,0,-0.002363104,-0.002350795,-0.001546138,-0.002072198,0,0,-0.004109802,-0.008530687,0,-0.003947822,-0.003643253,0,0,-0.00427045,0,0,-0.003145977,-0.006917598,-0.001980071,0,-0.001810525,0,0,0,0,0,-0.001774688
415.1609669,0.008748101,0.001512023,-0.000203372,0.022848725,0.01375855,0.011178075,0.015781001,0.00165297,-0.000783314,1.12E-05,-9.44E-05,0.007925598,0.009040298,-0.00031777,-0.00093998,0.013081419,-0.001170547,-0.001290256,0.010980437,0.003459512,-5.25E-05,0.006528311,0.002662439,0.000469399,0.007335581,0.003383601,-3.93E-05,0.003342865,0.003388525,0.002610927,0.001567799,0.005633155,-7.30E-05,0.007197943,0.005367596,8.82E-06,0.009257935,0.007535327,0.000440783
415.1892169,0.0073911,-0.00276005,-0.000979066,-0.00568336,-0.004202262,-0.002163293,-0.00351647,-0.001725793,-0.001320779,0,0,0.000298307,-0.002159838,-0.002109145,-0.001542627,-0.005592352,0,0,-0.002702769,0,-0.001401764,0.001475405,-0.003472557,-0.000979317,-0.003836892,-0.00061318,-0.000674193,-0.001400346,-0.001400815,-0.000238071,-0.000839505,-0.004540626,-0.001399248,-0.004274508,-0.002930218,-0.001340334,0.000950065,-0.003950217,-0.000272686
415.1948575,-0.001111743,-8.65E-05,-0.000734053,-0.00218423,0.002791666,0.00309581,0.00585374,0.000866791,-0.001075292,-0.000250635,0.000743492,0.006911177,0.008799817,-0.000727224,-0.001235664,0.003934275,-0.000656872,-0.001422017,0.00638465,-0.00513035,-0.000259913,0.000975422,-0.00409323,-0.001224585,0.007026583,-0.002813421,-0.000995843,0.00058989,0,0.00891509,-0.00077365,-0.001168322,-0.000359614,0.005145754,0.001718555,0.001776146,0.003679992,0.003072557,-0.000660976
415.1973674,0.013063751,0.0008902,-0.000495549,0.025872797,0.011296059,0.013167411,0.015391724,0.002234388,-0.000995057,0.00071951,0.000599225,0.012224013,0.009260494,-0.000137064,-0.000956892,0.010601688,-0.000646743,-0.001165159,0.018249058,0.00880891,0.0002896,0.009587209,0.004654752,0.001016541,0.011793698,0.006948758,0.000495775,0.009735875,0.007238072,0.009142766,0.003573704,0.010286595,2.72E-05,0.013053562,0.008813877,0.002788839,0.015873165,0.010408924,0.001940045
415.2337175,0.00382945,-0.001199414,-0.000956564,0.008769677,0.006174546,0.005449311,0.004598695,0.000242238,-0.001195051,-0.00035559,-0.000857928,0.005395631,0.003158268,-0.001387709,-0.00128653,0.001470386,-0.001525762,-0.001479634,0.006011509,0.000696446,-0.001072774,0.010238157,-4.87E-05,-3.10E-05,0.004322675,0.002486275,-1.88E-05,0.004300632,0.003179479,0.001537209,0.001129051,0.002468768,-0.000758734,0.007162382,0.00381061,2.68E-05,0.007857742,0.001689514,0.000207204
415.2701209,0,-0.002648791,-0.001139469,-0.007711699,-0.004367613,-0.001917307,-0.006279312,-0.001803299,-0.001411575,-0.002002106,-0.002187612,-0.001015401,-0.002477355,-0.002147555,0,-0.005256761,-0.003211822,0,-0.003331382,-0.008435615,-0.001414268,-0.000808678,0,-0.001444681,-0.004740038,-0.003486405,-0.001116535,-0.000973978,0.001964361,-6.42E-05,-0.001765768,-0.003099805,-0.001696583,-0.000886209,-0.003136165,-0.001187583,0.000195267,-0.002487147,-0.000855112
416.0259175,-0.005076946,-0.001410156,-0.000881277,-0.001826073,-0.001846707,-0.002097214,-0.003796891,-0.001852519,0,-0.002032499,-0.002558711,-0.002476601,-0.002461704,-0.002158117,0,-0.005137385,0,-0.001471986,-0.004320765,0,0,-0.00408582,-0.003517374,-0.001106925,0,0,-0.001395633,-0.004115607,0,0,-0.001654715,-0.003726705,0,0,0,0,0,0,-0.001706871
416.0623308,0.00193545,-0.000145058,-0.000894539,0.000809666,0.000256409,-0.000834396,-0.002092925,-0.001515732,-0.001365875,-0.001783874,-0.00165984,-0.000315201,-0.001120308,-0.001589352,-0.00140056,-0.000869062,-0.002999714,-0.001560237,-0.000632646,-0.003086482,-0.001674879,-0.001081755,-0.001909586,-0.000796884,-0.005414289,-0.003456809,-0.001268121,-0.003202812,-0.0030671,-0.006483965,-0.001673971,-0.002743515,-0.001439111,-0.005039507,-0.00404104,-0.004231896,-0.001708492,-0.003090159,-0.001155437
416.0736162,-0.005253142,-0.001032211,0.002544926,-0.006786562,-0.002566772,-0.003811573,0,-0.001361784,0.00419967,-0.001920936,-0.002498264,-0.003709975,-0.002942253,-0.002207292,-0.001458506,-0.003193287,-0.003378633,-0.001333968,-0.004638427,-0.00766438,0.001169597,0,-0.004802585,-0.000777785,0,0,-0.000503248,0,0,0,-0.001953504,0,-0.002167099,0,0,0,-0.005872513,-0.004456351,-0.000416764
416.0835002,-0.005883764,-0.002434354,-0.001188918,-0.005916935,0,-0.003901704,-0.006119605,-0.001904981,0,0,0,-0.003295286,-0.003393184,0,0,-0.005382149,0,0,-0.00540915,-0.009145548,0,0,0,-0.00148322,0,0,0,0,0,0,-0.001894134,0,0,0,0,0,-0.005903837,-0.00503231,0
416.0987489,-0.004501244,-0.001038796,-0.000952117,-0.000452379,-0.000793243,-0.002373473,-0.004376434,-0.001946482,0,0,-0.002415916,-0.003348592,-0.002707668,-0.002258221,-0.001533804,-0.003737605,-0.00323737,0,-0.00339111,-0.009613429,-0.001897141,-0.003095826,-0.004271758,-0.001255896,0,0,-0.001395629,0,-0.003184751,0,-0.001826311,-0.002917356,-0.001714313,-0.006437836,-0.004449036,0,-0.005533952,-0.004749317,-0.001574291
416.1198764,-0.005180754,-0.002727683,0,-0.00593549,-0.00311583,-0.002398827,-0.005324986,-0.00248474,0,0,0,-0.002745787,-0.003000236,-0.00220078,0,-0.003236454,0,0,-0.005108218,-0.008288705,0,-0.004293302,-0.003812683,-0.001206886,0,0,0,0,-0.002823667,0,0,-0.005745898,-0.001945084,-0.00660938,-0.004869023,0,-0.005514125,0,0
416.1562102,-0.004702899,-0.002897963,-0.001147417,-0.004914017,-0.003770609,-0.00211708,-0.004335715,-0.001637481,0,-0.001742816,-0.002469267,-0.00181397,-0.003275435,-0.002134577,0,-0.002241355,0,-0.001555532,-0.003328019,0,-0.001908327,-0.004714848,-0.004222267,-0.00143708,0,-0.003599633,-0.001133667,-0.003668003,-0.001378486,-0.006634663,-0.001909057,-0.003959743,-0.001928474,-0.004757028,-0.005116525,-0.003380873,-0.004347573,-0.003906577,-0.001604633
416.1674362,0,0,0,-0.007365872,0,-0.003569657,-0.005147727,-0.002315244,0,0,-0.002624731,0,0,-0.002354697,0,0,-0.003343168,0,0,0,0,-0.004615197,-0.003400962,-0.001285684,-0.006248113,-0.000422983,-0.000817016,-0.004013006,-0.002981803,-0.006599274,0,-0.005614666,0,-0.00625774,-0.004469745,-0.004411324,0,-0.004560622,-0.001680778
416.2231783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002321342,0,0,0,0,0,0,0,-0.005163496,-0.00437409,0,0,-0.003775301,-0.001315114,0,-0.002430663,0,-0.002157419,0,0,0,0,0,0,-0.004830145,0
417.0099529,-0.000622663,-0.000478811,-0.000705074,0.004743478,0.001193608,-0.001689091,-0.002343479,-0.001341126,-0.001264205,-0.001637892,-0.002069943,-0.002434339,-0.003850392,-0.002130238,0,-0.004680145,-0.00322854,0,-0.004353447,-0.006665273,0,-0.002442555,-0.002856448,-0.000883295,0,-0.003736587,0,0,-0.003198998,-0.006661034,-0.002017559,-0.005095528,-0.002173285,-0.006495545,0,0,-0.005824134,-0.004124122,-0.001514251
