Sample,Pyruv,Condition,Type,Time,Flux
S2P6,C2,drought,sample,-0.59674,-137.92156
S2P6,C2,drought,sample,-0.13843,-126.41456
S2P6,C2,drought,sample,-0.67307,-94.96533
S2P4,C2,drought,sample,-0.00728,-62.70829
S2P6,C2,drought,sample,-0.52038,-54.37327
S1P5,C1,drought,sample,0.02795,-54.29331
S1P1,C1,pre-drought,sample,-0.0067,-45.52518
S2P1,C1,pre-drought,sample,14.93965,-45.49588
S3P1,C1,drought,sample,-0.21302,-44.79389
S3P6,C2,pre-drought,sample,2.84262,-42.88727
S2P1,C1,drought,sample,1.73009,-41.97033
S1P5,C1,drought,sample,0.76752,-38.98217
S2P1,C1,pre-drought,sample,14.10698,-38.2169
S1P4,C2,drought,sample,-1.12242,-37.54925
S3P5,C1,pre-drought,sample,0.9242,-36.23308
S1P3,C1,pre-drought,sample,0.28123,-35.93127
S3P5,C1,pre-drought,sample,0.16678,-35.37332
S1P5,C1,drought,sample,0.73914,-34.81632
S3P3,C1,pre-drought,sample,0.19253,-34.76893
S2P7,C1,pre-drought,sample,1.88108,-34.08837
S2P8,C2,pre-drought,sample,1.13206,-33.97116
S1P5,C1,drought,sample,0.01374,-32.54615
S2P2,C2,drought,sample,-0.51387,-32.10624
S3P5,C1,drought,sample,0.79199,-32.09725
S1P5,C1,drought,sample,-0.06387,-31.96533
S2P1,C1,pre-drought,sample,15.12479,-30.62951
S2P1,C1,pre-drought,sample,9.9155,-30.32654
S2P7,C1,pre-drought,sample,1.32218,-30.31102
S2P1,C1,drought,sample,0.08514,-30.08817
S1P3,C1,pre-drought,sample,-0.1298,-29.7617
S3P2,C2,drought,sample,0.05745,-29.58564
S3P3,C1,pre-drought,sample,0.06062,-29.2934
S3P1,C1,pre-drought,sample,1.89168,-28.90125
S3P4,C2,pre-drought,sample,-0.29367,-28.74531
S1P2,C2,pre-drought,sample,-0.15064,-28.22539
S2P7,C1,pre-drought,sample,0.14576,-27.87995
S1P2,C2,pre-drought,sample,-0.10792,-27.78968
S3P3,C1,pre-drought,sample,0.01434,-27.5921
S3P5,C1,pre-drought,sample,1.04965,-27.43869
S3P3,C1,pre-drought,sample,0.21394,-27.30089
S1P5,C1,drought,sample,-0.47641,-26.97999
S2P7,C1,pre-drought,sample,0.05667,-26.76092
S1P4,C2,drought,sample,-1.27897,-26.31896
S2P1,C1,pre-drought,sample,11.92984,-25.7263
S1P2,C2,pre-drought,sample,-0.07589,-25.14299
S2P7,C1,pre-drought,sample,1.1691,-25.09612
S2P1,C1,drought,sample,1.53781,-24.93957
S2P2,C2,drought,sample,-0.27904,-24.73234
S3P5,C1,drought,sample,1.41027,-24.53083
S2P7,C1,pre-drought,sample,0.23481,-24.47615
S2P1,C1,pre-drought,sample,14.29204,-24.18444
S2P1,C1,pre-drought,sample,0.08171,-24.12698
S2P7,C1,pre-drought,sample,0.21347,-23.98135
S3P6,C2,pre-drought,sample,2.88892,-23.84778
S1P5,C1,pre-drought,sample,0.15931,-23.5962
S2P1,C1,pre-drought,sample,13.274,-23.49207
S2P7,C1,pre-drought,sample,0.97179,-22.82927
S1P2,C2,pre-drought,sample,-1.0692,-22.80577
S3P5,C1,drought,sample,-0.51679,-22.71419
S3P5,C1,drought,sample,0.52152,-22.65426
S3P3,C1,pre-drought,sample,-0.05207,-22.61794
S3P5,C1,drought,sample,-0.28222,-22.53341
S1P3,C1,pre-drought,sample,0.79073,-22.42412
S3P5,C1,drought,sample,1.29635,-22.34224
S2P7,C1,pre-drought,sample,-0.00747,-22.23255
S2P4,C2,pre-drought,sample,-0.54231,-22.15485
S1P3,C1,pre-drought,sample,1.27396,-22.12573
S2P1,C1,pre-drought,sample,12.11506,-22.04718
S1P2,C2,pre-drought,sample,0.05609,-21.94261
S2P1,C1,pre-drought,sample,13.92183,-21.83267
S2P7,C1,pre-drought,sample,1.76714,-21.69911
S3P2,C2,pre-drought,sample,1.1995,-21.66791
S2P7,C1,pre-drought,sample,1.41106,-21.53441
S3P3,C1,pre-drought,sample,0.1248,-21.29342
S3P3,C1,pre-drought,sample,-0.12685,-21.2778
S2P8,C2,pre-drought,sample,1.15698,-20.90457
S2P3,C1,pre-drought,sample,1.00672,-20.79261
S2P1,C1,pre-drought,sample,13.08892,-20.46755
S2P7,C1,pre-drought,sample,0.1244,-20.39513
S3P5,C1,pre-drought,sample,0.28087,-20.24561
S2P1,C1,pre-drought,sample,14.84712,-20.20278
S2P3,C1,pre-drought,sample,1.7302,-19.8372
S3P1,C1,pre-drought,sample,1.08296,-19.61259
S3P3,C1,pre-drought,sample,0.03574,-19.53768
S1P5,C1,drought,sample,0.39079,-19.5249
S2P7,C1,pre-drought,sample,1.23319,-19.45919
S1P5,C1,pre-drought,sample,0.88986,-19.43114
S3P6,C2,pre-drought,sample,0.21414,-19.39218
S1P2,C2,pre-drought,sample,-0.23958,-19.31525
S2P1,C1,pre-drought,sample,14.47713,-19.10435
S1P5,C1,drought,sample,-0.49065,-18.87049
S2P1,C1,pre-drought,sample,14.38451,-18.86364
S1P1,C1,drought,sample,1.51855,-18.86269
S1P4,C2,pre-drought,sample,0.08265,-18.80983
S3P5,C1,pre-drought,sample,0.30227,-18.7798
S1P1,C1,pre-drought,sample,0.94838,-18.67764
S2P1,C1,pre-drought,sample,13.73664,-18.64014
S2P7,C1,pre-drought,sample,1.7244,-18.63064
S2P1,C1,pre-drought,sample,12.30024,-18.59545
S1P3,C1,drought,sample,-0.59259,-18.58175
S3P3,C1,pre-drought,sample,1.25317,-18.57502
S3P6,C2,pre-drought,sample,1.75541,-18.55642
S3P5,C1,pre-drought,sample,0.88497,-18.53367
S1P4,C2,pre-drought,sample,1.9426,-18.48888
S3P3,C1,drought,sample,-0.22802,-18.34781
S2P7,C1,pre-drought,sample,0.90413,-18.13324
S2P7,C1,pre-drought,sample,0.94686,-17.92064
S3P2,C2,pre-drought,sample,1.02131,-17.78942
S2P3,C1,pre-drought,sample,1.80497,-17.71465
S2P1,C1,pre-drought,sample,0.1459,-17.67487
S3P5,C1,drought,sample,0.08562,-17.66329
S3P5,C1,drought,sample,1.95865,-17.60015
S2P3,C1,pre-drought,sample,1.2741,-17.56276
S2P6,C2,drought,sample,-0.06207,-17.49725
S1P5,C1,pre-drought,sample,-0.80229,-17.49561
S3P3,C1,drought,sample,0.82037,-17.46327
S2P8,C2,pre-drought,sample,1.90957,-17.41805
S1P4,C2,pre-drought,sample,0.0363,-17.28771
S1P5,C1,pre-drought,sample,-0.06181,-17.28148
S1P1,C1,pre-drought,sample,0.53512,-17.17096
S3P3,C1,pre-drought,sample,-0.27639,-17.07563
S3P3,C1,pre-drought,sample,0.26025,-17.01912
S2P3,C1,drought,sample,0.12799,-16.90776
S2P1,C1,pre-drought,sample,12.02241,-16.83815
S3P5,C1,drought,sample,0.24229,-16.80877
S1P1,C1,drought,sample,0.2281,-16.71939
S2P3,C1,pre-drought,sample,-0.15382,-16.00751
S3P1,C1,pre-drought,sample,1.97646,-15.97848
S3P5,C1,pre-drought,sample,0.07759,-15.9667
S3P3,C1,pre-drought,sample,1.82994,-15.95333
S3P4,C2,drought,sample,-0.18434,-15.9099
S1P3,C1,pre-drought,sample,0.10301,-15.87902
S1P2,C2,pre-drought,sample,-0.19688,-15.82284
S2P1,C1,pre-drought,sample,1.84867,-15.62901
S3P5,C1,drought,sample,0.19959,-15.58744
S1P5,C1,drought,sample,1.19242,-15.56597
S3P3,C1,pre-drought,sample,2.20523,-15.5102
S2P6,C2,pre-drought,sample,0.39405,-15.40461
S3P3,C1,drought,sample,0.03523,-15.38983
S3P3,C1,drought,sample,0.05659,-15.36716
S2P6,C2,pre-drought,sample,-0.01727,-15.36523
S3P2,C2,pre-drought,sample,-0.16334,-15.2407
S1P6,C2,pre-drought,sample,0.12461,-15.18802
S3P1,C1,pre-drought,sample,0.08177,-15.14332
S1P4,C2,drought,sample,-1.07972,-15.09722
S2P1,C1,pre-drought,sample,10.79971,-15.08797
S2P4,C2,pre-drought,sample,-0.46752,-15.04479
S2P4,C2,drought,sample,0.0141,-15.0166
S3P5,C1,pre-drought,sample,0.01333,-14.98387
S1P5,C1,pre-drought,sample,1.97413,-14.88575
S2P1,C1,drought,sample,1.01458,-14.8241
S1P5,C1,drought,sample,-0.58317,-14.77433
S2P3,C1,pre-drought,sample,1.13868,-14.68561
S1P2,C2,pre-drought,sample,-0.73075,-14.65686
S1P3,C1,pre-drought,sample,4.15745,-14.52908
S2P6,C2,pre-drought,sample,-0.06207,-14.50062
S3P5,C1,drought,sample,1.53133,-14.46096
S1P2,C2,pre-drought,sample,-0.6701,-14.38763
S3P3,C1,drought,sample,0.08497,-14.38526
S2P8,C2,pre-drought,sample,1.77427,-14.37073
S1P2,C2,drought,sample,0.09205,-14.2647
S3P3,C1,pre-drought,sample,2.96352,-13.96867
S2P8,C2,pre-drought,sample,1.11071,-13.95485
S2P4,C2,pre-drought,sample,1.24311,-13.94899
S3P3,C1,drought,sample,0.01389,-13.81454
S1P2,C2,pre-drought,sample,-0.94204,-13.80456
S1P4,C2,pre-drought,sample,0.23598,-13.6584
S3P5,C1,pre-drought,sample,1.27414,-13.61196
S1P5,C1,drought,sample,0.18421,-13.59642
S1P2,C2,pre-drought,sample,-0.1364,-13.50759
S2P8,C2,pre-drought,sample,-3.24E-04,-13.42791
S3P3,C1,pre-drought,sample,2.00792,-13.38831
S2P7,C1,pre-drought,sample,0.72618,-13.28458
S2P8,C2,pre-drought,sample,0.15291,-13.26335
S1P5,C1,drought,sample,0.45475,-13.25655
S2P7,C1,pre-drought,sample,1.97013,-13.15173
S2P1,C1,pre-drought,sample,1.05038,-13.09373
S1P3,C1,pre-drought,sample,4.11455,-13.02903
S1P4,C2,drought,sample,1.86,-12.96519
S2P1,C1,pre-drought,sample,12.99633,-12.89983
S2P3,C1,drought,sample,-0.238,-12.78634
S3P4,C2,pre-drought,sample,1.18647,-12.77929
S1P4,C2,pre-drought,sample,0.01488,-12.75033
S1P1,C1,drought,sample,0.09284,-12.74629
S2P7,C1,pre-drought,sample,1.2581,-12.68554
S2P6,C2,pre-drought,sample,0.2352,-12.58767
S2P4,C2,pre-drought,sample,0.19236,-12.52477
S2P2,C2,drought,sample,-0.20068,-12.51469
S2P1,C1,pre-drought,sample,14.01441,-12.42586
S1P2,C2,pre-drought,sample,0.07037,-12.36244
S1P1,C1,drought,sample,0.48086,-12.30202
S3P2,C2,pre-drought,sample,0.23471,-12.23373
S2P6,C2,drought,sample,-0.00716,-12.22788
S2P6,C2,drought,sample,0.03564,-11.97772
S2P3,C1,drought,sample,0.05685,-11.96917
S2P1,C1,drought,sample,1.30278,-11.94522
S1P2,C2,pre-drought,sample,-0.17911,-11.88734
S2P1,C1,pre-drought,sample,1.96259,-11.88034
S3P5,C1,pre-drought,sample,1.50699,-11.86054
S2P8,C2,pre-drought,sample,1.26524,-11.84297
S1P1,C1,pre-drought,sample,1.2742,-11.8159
S3P5,C1,pre-drought,sample,0.32558,-11.7512
S1P2,C2,pre-drought,sample,0.23441,-11.74174
S2P3,C1,pre-drought,sample,-0.00565,-11.72724
S3P3,C1,pre-drought,sample,1.47396,-11.72042
S3P6,C2,pre-drought,sample,2.26593,-11.71267
S1P2,C2,pre-drought,sample,-0.9563,-11.70479
S1P1,C1,drought,sample,0.02169,-11.67501
S1P5,C1,pre-drought,sample,-0.98501,-11.64935
S1P1,C1,drought,sample,-0.68939,-11.63137
S2P7,C1,pre-drought,sample,0.01391,-11.61356
S2P1,C1,drought,sample,0.31774,-11.59348
S2P7,C1,pre-drought,sample,0.83655,-11.58883
S3P4,C2,drought,sample,0.05682,-11.53503
S1P2,C2,pre-drought,sample,0.01329,-11.51301
S1P5,C1,pre-drought,sample,0.34586,-11.4449
S2P6,C2,pre-drought,sample,0.05706,-11.41777
S2P7,C1,pre-drought,sample,0.32389,-11.41692
S2P1,C1,pre-drought,sample,15.40131,-11.41438
S3P5,C1,pre-drought,sample,0.23451,-11.37863
S2P1,C1,pre-drought,sample,0.90243,-11.36961
S1P5,C1,pre-drought,sample,-0.89146,-11.24004
S3P3,C1,pre-drought,sample,2.16249,-11.22581
S2P1,C1,pre-drought,sample,0.10311,-11.18588
S2P8,C2,pre-drought,sample,0.02105,-11.08485
S1P1,C1,drought,sample,0.18535,-11.07635
S1P2,C2,pre-drought,sample,-1.12619,-11.06336
S3P3,C1,pre-drought,sample,0.34375,-11.01766
S1P5,C1,pre-drought,sample,-0.23978,-11.00857
S1P1,C1,drought,sample,1.9005,-10.94714
S3P4,C2,pre-drought,sample,1.23275,-10.9463
S2P1,C1,pre-drought,sample,1.275,-10.93476
S2P3,C1,drought,sample,0.22056,-10.91677
S1P5,C1,drought,sample,-0.56892,-10.87883
S1P1,C1,pre-drought,sample,0.34973,-10.87067
S3P3,C1,pre-drought,sample,1.69822,-10.83046
S3P2,C2,pre-drought,sample,0.0778,-10.79959
S1P5,C1,drought,sample,1.05015,-10.76335
S3P3,C1,pre-drought,sample,0.17113,-10.75229
S1P6,C2,pre-drought,sample,1.93792,-10.73986
S1P5,C1,drought,sample,0.25534,-10.70184
S2P1,C1,drought,sample,1.10708,-10.67692
S3P1,C1,drought,sample,0.10638,-10.67052
S3P1,C1,pre-drought,sample,0.25998,-10.65039
S1P1,C1,drought,sample,0.71583,-10.63814
S2P1,C1,drought,sample,0.47435,-10.59705
S1P2,C2,pre-drought,sample,0.10241,-10.57448
S3P5,C1,pre-drought,sample,0.19174,-10.55506
S2P4,C2,pre-drought,sample,0.21375,-10.54245
S1P5,C1,drought,sample,0.29079,-10.49363
S1P4,C2,pre-drought,sample,1.53264,-10.4801
S2P6,C2,pre-drought,sample,1.23044,-10.47287
S2P6,C2,drought,sample,0.05705,-10.46388
S1P4,C2,drought,sample,-1.04414,-10.41461
S1P3,C1,drought,sample,-0.12244,-10.358
S3P1,C1,pre-drought,sample,0.23503,-10.3425
S2P4,C2,pre-drought,sample,0.03558,-10.32394
S3P5,C1,drought,sample,0.28663,-10.30871
S1P6,C2,drought,sample,-0.25047,-10.29958
S3P6,C2,pre-drought,sample,0.90284,-10.28992
S1P4,C2,drought,sample,-1.51385,-10.27766
S1P4,C2,drought,sample,-1.47118,-10.26421
S1P1,C1,pre-drought,sample,1.09602,-10.23341
S3P3,C1,drought,sample,1.83899,-10.2214
S2P1,C1,drought,sample,-0.52832,-10.18988
S2P7,C1,pre-drought,sample,1.8134,-10.10601
S3P3,C1,pre-drought,sample,1.74096,-10.0836
S1P5,C1,drought,sample,0.27657,-10.01138
S3P3,C1,drought,sample,0.22015,-9.93119
S1.2W,C2,drought,water,1.00771,-9.9062
S1P5,C1,pre-drought,sample,-0.21131,-9.90198
S2P1,C1,pre-drought,sample,0.97728,-9.84796
S1P6,C2,pre-drought,sample,1.71366,-9.82089
S3P4,C2,pre-drought,sample,0.03561,-9.81034
S2P3,C1,drought,sample,-0.00734,-9.79421
S3P5,C1,pre-drought,sample,1.00684,-9.78727
S1P4,C2,pre-drought,sample,1.28867,-9.74502
S3P4,C2,drought,sample,-0.26264,-9.73033
S3P1,C1,pre-drought,sample,0.47899,-9.72216
S1P4,C2,pre-drought,sample,1.38308,-9.71118
S2P3,C1,pre-drought,sample,0.29314,-9.70412
S2P6,C2,pre-drought,sample,1.27672,-9.60575
S3P1,C1,pre-drought,sample,1.41993,-9.60245
S1P1,C1,pre-drought,sample,0.14666,-9.59549
S1P2,C2,pre-drought,sample,-0.64166,-9.59323
S3P4,C2,pre-drought,sample,1.94097,-9.5623
S2P7,C1,pre-drought,sample,1.34705,-9.54491
S2P3,C1,drought,sample,0.37888,-9.5068
S3P5,C1,pre-drought,sample,0.2559,-9.48875
S3P1,C1,pre-drought,sample,1.2611,-9.47476
S1.4W,C2,drought,water,0.27479,-9.45973
S2P3,C1,pre-drought,sample,0.75292,-9.45525
S3P3,C1,drought,sample,0.85601,-9.44053
S1P5,C1,pre-drought,sample,0.11649,-9.38997
S1P1,C1,drought,sample,0.20671,-9.36685
S3P4,C2,pre-drought,sample,0.01422,-9.24388
S3P6,C2,pre-drought,sample,1.93334,-9.21805
S2P1,C1,drought,sample,1.85102,-9.21269
S1P5,C1,drought,sample,0.21267,-9.19701
S1P2,C2,pre-drought,sample,-1.08346,-9.13536
S3P3,C1,pre-drought,sample,0.23885,-9.07065
S2P3,C1,pre-drought,sample,-0.60287,-9.0337
S1P4,C2,pre-drought,sample,0.46047,-9.0305
S2P7,C1,pre-drought,sample,-0.15837,-9.01687
S1P1,C1,pre-drought,sample,1.90677,-8.96218
S1P1,C1,pre-drought,sample,0.0575,-8.92871
S3P3,C1,drought,sample,0.77772,-8.91189
S1P2,C2,pre-drought,sample,-0.75931,-8.89566
S3P2,C2,pre-drought,sample,0.12414,-8.76525
S2P3,C1,drought,sample,0.41454,-8.75947
S3P5,C1,pre-drought,sample,1.39316,-8.69415
S2P7,C1,pre-drought,sample,0.30252,-8.68013
S3P5,C1,pre-drought,sample,1.31694,-8.59783
S3P2,C2,pre-drought,sample,0.16698,-8.59659
S3P1,C1,pre-drought,sample,0.92818,-8.53088
S2P3,C1,drought,sample,0.84902,-8.51057
S2P4,C2,pre-drought,sample,0.94181,-8.50944
S3P2,C2,pre-drought,sample,0.19192,-8.505
S2P1,C1,drought,sample,1.38111,-8.45454
S2P1,C1,pre-drought,sample,13.45898,-8.41557
S2P1,C1,pre-drought,sample,15.0322,-8.39849
S1P2,C2,pre-drought,sample,-0.56709,-8.38246
S1P2,C2,pre-drought,sample,-1.57124,-8.36138
S2P3,C1,pre-drought,sample,1.76581,-8.36039
S1P5,C1,pre-drought,sample,-1.18696,-8.24888
S3P1,C1,pre-drought,sample,0.28135,-8.22232
S2P1,C1,drought,sample,0.17767,-8.18281
S3P3,C1,pre-drought,sample,-0.20163,-8.17026
S3P5,C1,pre-drought,sample,1.91668,-8.1105
S3P2,C2,pre-drought,sample,0.96006,-8.09405
S1P1,C1,drought,sample,1.14197,-8.08241
S1P4,C2,drought,sample,-1.59213,-8.06073
S1P4,C2,pre-drought,sample,1.19955,-8.05391
S2P7,C1,pre-drought,sample,1.79205,-8.01641
S3P6,C2,pre-drought,sample,0.23906,-8.00958
S2P1,C1,pre-drought,sample,9.36006,-8.00688
S3P5,C1,pre-drought,sample,1.76704,-8.00622
S1P2,C2,pre-drought,sample,-0.71293,-8.00546
S2P8,C2,pre-drought,sample,0.73332,-7.96986
S3P2,C2,pre-drought,sample,-0.6113,-7.95494
S1P2,C2,pre-drought,sample,-0.87701,-7.94901
S1P3,C1,pre-drought,sample,0.4916,-7.93409
S1P5,C1,pre-drought,sample,0.13076,-7.92971
S2P3,C1,pre-drought,sample,-0.07897,-7.92641
S1P2,C2,pre-drought,sample,-0.80208,-7.92406
S1P1,C1,pre-drought,sample,0.193,-7.8804
S2P4,C2,pre-drought,sample,0.01417,-7.85002
S1.2W,C2,drought,water,0.0115,-7.81456
S2P1,C1,pre-drought,sample,1.30904,-7.80983
S1P6,C2,drought,sample,-0.64223,-7.80471
S3P1,C1,pre-drought,sample,0.34906,-7.79024
S3P3,C1,drought,sample,-0.14976,-7.76997
S1P3,C1,pre-drought,sample,1.45353,-7.76914
S2P7,C1,pre-drought,sample,1.85613,-7.74036
S2P7,C1,pre-drought,sample,-0.60692,-7.734
S2P3,C1,pre-drought,sample,0.24683,-7.72973
S1P3,C1,drought,sample,1.71363,-7.7287
S1P5,C1,pre-drought,sample,-0.95649,-7.72736
S1P3,C1,drought,sample,0.03529,-7.68823
S1P5,C1,drought,sample,0.14875,-7.64363
S2P3,C1,drought,sample,0.03544,-7.63938
S2P7,C1,pre-drought,sample,1.21184,-7.50472
S3P3,C1,drought,sample,0.24149,-7.49797
S2P1,C1,drought,sample,0.14927,-7.49504
S1P2,C2,pre-drought,sample,0.24868,-7.49423
S1.2W,C2,drought,water,1.79767,-7.48848
S3P2,C2,pre-drought,sample,1.39333,-7.48536
S3P4,C2,pre-drought,sample,-0.06925,-7.48241
S3P1,C1,pre-drought,sample,0.98723,-7.47694
S1P5,C1,pre-drought,sample,0.45611,-7.4481
S2P7,C1,pre-drought,sample,1.525,-7.44498
S3P1,C1,drought,sample,-0.00745,-7.42853
S3P1,C1,drought,sample,0.42795,-7.3515
S3P5,C1,pre-drought,sample,0.36125,-7.34034
S2P3,C1,pre-drought,sample,1.35624,-7.33876
S3P1,C1,pre-drought,sample,-0.1727,-7.33419
S3P1,C1,drought,sample,1.82059,-7.2987
S2P1,C1,drought,sample,1.45944,-7.25475
S2P8,C2,pre-drought,sample,-0.04801,-7.25224
S2P5,C1,drought,sample,0.51169,-7.21052
S1P1,C1,pre-drought,sample,-0.62821,-7.1478
S1P1,C1,drought,sample,0.91507,-7.09173
S1P1,C1,pre-drought,sample,0.10384,-7.07229
S2P6,C2,pre-drought,sample,0.7413,-7.06937
S2P1,C1,pre-drought,sample,15.21609,-7.0537
S3P5,C1,pre-drought,sample,1.13878,-7.03185
S3P3,C1,drought,sample,1.95284,-7.01978
S3P3,C1,pre-drought,sample,0.82791,-6.99288
S3P1,C1,pre-drought,sample,1.36906,-6.97483
S3P5,C1,drought,sample,0.14977,-6.9629
S2P1,C1,drought,sample,1.33846,-6.9202
S2P3,C1,pre-drought,sample,0.52811,-6.88025
S3P5,C1,pre-drought,sample,-0.04241,-6.85914
S2P8,C2,pre-drought,sample,0.8223,-6.80549
S2P8,C2,pre-drought,sample,-0.49657,-6.79842
S3P5,C1,pre-drought,sample,1.46782,-6.77474
S1P2,C2,pre-drought,sample,-1.55703,-6.75814
S1P6,C2,pre-drought,sample,-0.18968,-6.71847
S1P3,C1,pre-drought,sample,4.08598,-6.70718
S2P6,C2,pre-drought,sample,1.34462,-6.682
S1P4,C2,pre-drought,sample,1.33145,-6.64699
S1P2,C2,pre-drought,sample,-1.48236,-6.64593
S2P7,C1,pre-drought,sample,0.74757,-6.64387
S3P3,C1,drought,sample,0.12765,-6.58876
S1P1,C1,drought,sample,1.78341,-6.50893
S3P1,C1,pre-drought,sample,1.94081,-6.48125
S1P2,C2,pre-drought,sample,-1.05141,-6.47961
S1P5,C1,drought,sample,-0.60443,-6.47405
S2P1,C1,drought,sample,0.22045,-6.47302
S1P5,C1,drought,sample,0.30501,-6.44943
S2P3,C1,drought,sample,-0.61992,-6.42909
S2P1,C1,drought,sample,0.05667,-6.38044
S3P4,C2,drought,sample,-0.02773,-6.35596
S2P4,C2,pre-drought,sample,1.77404,-6.35361
S1P2,C2,drought,sample,0.10626,-6.32158
S3P6,C2,drought,sample,0.01407,-6.303
S1.4W,C2,drought,water,0.225,-6.3007
S3P6,C2,pre-drought,sample,0.06083,-6.28578
S2P2,C2,drought,sample,-0.67022,-6.28108
S3P5,C1,pre-drought,sample,0.21314,-6.27576
S1P4,C2,pre-drought,sample,0.12547,-6.27459
S1P2,C2,pre-drought,sample,-1.51431,-6.26728
S2P7,C1,pre-drought,sample,0.43779,-6.26221
S3P6,C2,pre-drought,sample,1.84438,-6.25165
S1P3,C1,pre-drought,sample,0.41683,-6.22602
S3P3,C1,pre-drought,sample,-0.00703,-6.21817
S3P3,C1,pre-drought,sample,2.05422,-6.21064
S1P5,C1,pre-drought,sample,1.20601,-6.19123
S1.4W,C2,drought,water,0.04,-6.18406
S1P1,C1,drought,sample,3.13E-04,-6.18385
S1P2,C2,drought,sample,-0.526,-6.17889
S1P1,C1,pre-drought,sample,0.72396,-6.17568
S3P2,C2,pre-drought,sample,0.30247,-6.15034
S1P2,C2,pre-drought,sample,-0.09015,-6.14629
S1P3,C1,pre-drought,sample,1.93772,-6.14061
S3P5,C1,pre-drought,sample,0.84935,-6.11247
S2P3,C1,drought,sample,0.92742,-6.09377
S3P1,C1,drought,sample,1.04972,-6.09324
S1P4,C2,drought,sample,-0.03403,-6.09165
S2P7,C1,pre-drought,sample,-0.53223,-6.06539
S1P3,C1,pre-drought,sample,0.05667,-6.0519
S2P1,C1,pre-drought,sample,0.49273,-6.00878
S2P1,C1,pre-drought,sample,-0.64587,-5.99935
S1P5,C1,pre-drought,sample,-0.19707,-5.97406
S1P5,C1,pre-drought,sample,-1.02311,-5.9648
S1.4W,C2,drought,water,0.24638,-5.94525
S1P4,C2,pre-drought,sample,0.49965,-5.91395
S2P3,C1,pre-drought,sample,1.84057,-5.8933
S2P4,C2,pre-drought,sample,0.82779,-5.85029
S3P6,C2,pre-drought,sample,-0.00682,-5.82814
S3P1,C1,pre-drought,sample,0.77847,-5.79619
S3P3,C1,drought,sample,1.52594,-5.78987
S1.2W,C2,drought,water,0.12542,-5.76269
S3P1,C1,pre-drought,sample,1.12927,-5.73756
S2P3,C1,pre-drought,sample,0.8773,-5.71685
S1P1,C1,pre-drought,sample,0.90922,-5.71463
S1P1,C1,pre-drought,sample,1.13878,-5.69204
S1P2,C2,pre-drought,sample,-0.49245,-5.68648
S3P1,C1,pre-drought,sample,0.51819,-5.66263
S1P5,C1,pre-drought,sample,-0.59567,-5.65995
S2P1,C1,drought,sample,0.51705,-5.65637
S1.4W,C2,drought,water,0.06137,-5.65482
S1P2,C2,pre-drought,sample,0.11668,-5.63779
S2P1,C1,pre-drought,sample,1.00757,-5.6334
S3P5,C1,pre-drought,sample,1.35753,-5.62916
S1P2,C2,pre-drought,sample,-0.28588,-5.62458
S1P5,C1,pre-drought,sample,-0.6703,-5.61947
S1P6,C2,drought,sample,-0.4855,-5.61096
S1.4W,C2,drought,water,-0.5049,-5.60172
S2P6,C2,pre-drought,sample,0.34316,-5.58297
S1.2W,C2,drought,water,0.51685,-5.56961
S2P1,C1,drought,sample,0.01392,-5.50197
S2P3,C1,pre-drought,sample,0.17917,-5.49966
S1P3,C1,drought,sample,0.50854,-5.49597
S2P4,C2,pre-drought,sample,0.14608,-5.46978
S1P3,C1,pre-drought,sample,1.41443,-5.45436
S2P1,C1,pre-drought,sample,1.51373,-5.45316
S1P3,C1,pre-drought,sample,0.23492,-5.42246
S3P3,C1,pre-drought,sample,2.38311,-5.41538
S2P1,C1,pre-drought,sample,13.3665,-5.38633
S2P4,C2,pre-drought,sample,0.12471,-5.37939
S1P2,C2,pre-drought,sample,0.1916,-5.37169
S2P1,C1,pre-drought,sample,-0.49623,-5.37079
S1P5,C1,pre-drought,sample,-1.00883,-5.32862
S1P1,C1,pre-drought,sample,0.83443,-5.28219
S1.2W,C2,drought,water,0.95789,-5.27541
S2P5,C1,drought,sample,0.93861,-5.25617
S2P1,C1,pre-drought,sample,-0.19699,-5.23568
S3P5,C1,drought,sample,1.04956,-5.23478
S1P2,C2,pre-drought,sample,-0.77356,-5.13242
S1P3,C1,drought,sample,0.05663,-5.13224
S1P5,C1,pre-drought,sample,-0.53531,-5.12833
S1.4W,C2,drought,water,0.52398,-5.12714
S1P3,C1,drought,sample,0.43021,-5.06138
S2P1,C1,pre-drought,sample,11.37456,-5.04923
S1P5,C1,pre-drought,sample,0.30911,-5.02376
S2P4,C2,pre-drought,sample,1.84884,-4.99095
S1P1,C1,drought,sample,1.97689,-4.96412
S1.2W,C2,drought,water,1.0599,-4.96395
S3P1,C1,drought,sample,0.22025,-4.93706
S1P6,C2,pre-drought,sample,1.75278,-4.93189
S2P1,C1,pre-drought,sample,-0.57106,-4.92172
S2P4,C2,pre-drought,sample,1.73838,-4.89029
S2P7,C1,pre-drought,sample,0.92551,-4.86681
S3P5,C1,pre-drought,sample,0.43609,-4.82819
S2P4,C2,pre-drought,sample,0.45376,-4.80614
S1.2W,C2,drought,water,1.7315,-4.8038
S2P8,C2,pre-drought,sample,0.1101,-4.76589
S2P3,C1,pre-drought,sample,1.2278,-4.74556
S2P3,C1,pre-drought,sample,-0.22868,-4.7356
S3P1,C1,drought,sample,0.96266,-4.72697
S3P5,C1,drought,sample,1.00681,-4.72324
