S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P5.C1_time,S2P5.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P2.C2_time,S2P2.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2,S1P2.W_time,S1P2.W,S1P4.W_time,S1P4.W
0.7941,9.41E-04,0.7791,0.02957,-0.15632,-0.00533,0.78777,,0.8063,0.03162,0.74646,0.01173,0.76918,0.04852,0.77772,0.00486,0.87028,,-0.15615,-0.00591,0.15711,0.00777,0.82191,0.03087,0.74662,0.0627,0.78794,,0.80649,-0.00312,0.87047,0.01599,0.76934,0.00634,0.77791,0.0154,0.5666,0.0088,0.57373,0.00862
0.83676,0.01616,0.82172,0.02518,-0.14208,0.00842,0.83041,,0.84902,0.01413,0.78206,-0.0025,0.8099,0.03677,0.82037,-0.00677,0.91292,,-0.14191,0.0182,0.18553,-0.00527,0.85755,0.0202,0.78223,0.08294,0.83058,,0.8492,,0.91312,0.01365,0.81006,0.0134,0.82056,0.00685,0.58796,,0.59509,
0.8724,0.00114,0.85736,0.03796,-0.12081,0.00448,0.86605,,0.88469,0.01436,0.82473,0.01681,0.84558,0.0453,0.85601,,0.94856,2.61E-07,-0.12064,,0.20691,0.00107,0.90022,0.02867,0.82491,0.03889,0.86623,,0.88488,-0.01172,0.94875,0.01713,0.84574,0.01613,0.85619,0.01361,0.60932,,0.61644,
0.91507,-0.0083,0.90003,0.04147,-0.10657,0.02475,0.90869,,0.92742,0.01516,0.86036,0.02028,0.88627,0.04395,0.89866,,1.00681,-0.00337,-0.1064,0.00522,0.2283,-0.00309,0.93578,0.00957,0.86053,0.04311,0.90887,,0.92758,-5.25E-04,1.02126,0.03106,0.88644,0.01434,0.89884,,0.63767,,0.64478,
0.95073,0.00787,0.9356,0.02232,-0.09234,-0.01131,0.94436,,0.96304,0.02349,0.90302,0.0226,0.92193,0.03526,0.93425,,1.04956,-0.00298,-0.09216,,0.24968,3.28E-04,1.02119,0.03292,0.90319,0.05092,0.94454,,0.96324,-0.01601,1.06404,0.04408,0.92211,0.01909,0.93443,,0.659,,0.66612,
1.00676,0.02816,0.97824,0.0321,-0.0781,-0.00293,1.01458,0.00226,1.00683,0.00878,0.93861,0.02034,0.96266,0.0444,0.99479,0.01008,1.0994,-0.00749,-0.07793,-0.01211,0.28872,-0.00365,1.06388,0.02544,0.93877,0.07266,1.029,0.03394,1.02123,1.49E-04,1.11385,0.02469,0.96282,0.03329,1.00922,0.03226,0.68038,,0.6875,
1.04949,0.01036,1.00678,0.04509,-0.06387,5.87E-04,1.05734,0.00718,1.04953,0.02631,0.98123,0.03361,1.00693,0.05414,1.03751,0.00653,1.14216,0.00813,-0.0637,1.10E-04,0.3244,0.00185,1.11361,0.02333,1.02123,0.06822,1.07176,0.05621,1.06391,0.00991,1.15661,0.02132,1.02138,0.0431,1.05196,0.02731,0.70174,,0.70885,
1.09922,0.03538,1.04948,0.04613,-0.04964,0.008,1.10708,0.01143,1.09926,0.02008,1.00682,0.02849,1.04972,0.05658,1.08728,-4.31E-04,1.19193,0.00354,-0.04948,0.0016,0.36705,-0.00239,1.15631,0.03763,1.06398,0.08356,1.1215,0.03929,1.11366,0.00948,1.20639,0.02966,1.06414,0.0334,1.10169,0.0256,0.73014,,0.73728,
1.14197,0.01839,1.09921,0.05727,-4.86E-04,0.01953,1.1498,0.01057,1.14196,,1.04956,0.02218,1.09953,0.04407,1.12999,0.00287,1.23472,0.00535,-3.24E-04,-0.02776,0.40271,0.00526,1.20608,0.03716,1.11377,0.11218,1.16424,0.04744,1.15638,,1.24918,0.02858,1.11392,0.04844,1.14444,0.02197,0.75149,,0.75861,
1.19175,0.01624,1.1419,0.05625,0.01374,,1.19959,0.02141,1.19175,,1.09935,0.02221,1.14226,0.04766,1.17977,0.00131,1.29635,-0.00763,0.0139,0.02946,0.44538,0.00146,1.24881,0.0283,1.15652,0.11028,1.21404,0.06557,1.20617,,1.29655,0.02542,1.15669,0.02467,1.19419,0.01784,0.77285,,0.77998,
1.23447,0.01416,1.19168,0.07753,0.02795,-0.00988,1.24236,-0.01361,1.2345,,1.14209,0.03192,1.19208,0.043,1.22248,0.00307,1.33197,-0.01164,0.02811,3.01E-04,0.48106,-0.00158,1.28704,0.0178,1.20626,0.13823,1.25681,0.04857,1.24897,,1.33216,0.02579,1.20648,0.01706,1.2369,0.01927,0.79424,,0.80135,
1.2895,0.02459,1.23439,0.07715,0.04218,-0.00747,1.30278,-0.00738,1.28792,,1.19183,0.02596,1.23486,0.04058,1.29109,0.01443,1.37462,-0.00545,0.04235,-0.0067,0.52375,8.22E-04,1.32267,0.01228,1.24898,0.11566,1.30296,0.03499,1.28809,,1.37481,0.00948,1.24926,0.03292,1.29128,0.02477,0.82263,,0.82975,
1.32515,0.01738,1.28688,0.07933,0.05641,0.00474,1.33846,0.00511,1.3235,0.02711,1.23455,0.04076,1.31479,0.0308,1.3267,-0.00576,1.41027,-0.00441,0.05657,-0.0015,0.55942,0.00775,1.36528,0.02828,1.29876,0.08723,1.33863,0.03832,1.32369,-0.00139,1.41046,0.02042,1.31495,0.0266,1.32689,0.01314,0.84396,,0.85109,
1.3658,0.00658,1.3225,0.05788,0.07061,-0.00654,1.38111,-0.00314,1.36616,,1.28434,0.02295,1.35047,0.04618,1.36935,0.00886,1.45295,-0.0206,0.07078,-0.00402,0.60206,0.00949,1.40086,0.02933,1.34148,0.07364,1.38128,0.03946,1.36635,,1.45316,0.00907,1.35064,0.02037,1.36954,0.01967,0.86534,,0.87245,
1.40149,0.01846,1.3651,0.0571,0.09189,0.00272,1.41677,0.00447,1.40175,0.04386,1.32707,0.01779,1.39317,0.03961,1.40497,0.01413,1.48863,-0.00844,0.09205,0.00513,0.63775,0.0054,1.44344,0.0297,1.39127,0.07184,1.41694,0.03255,1.40194,-0.00456,1.48884,0.00712,1.39333,0.02349,1.40515,0.01605,0.88671,,0.89383,
1.44218,0.01305,1.40067,0.04443,0.1061,0.00568,1.45944,-0.00168,1.44444,0.02313,1.37685,0.01172,1.42883,0.03729,1.44764,-0.00256,1.53133,0.0022,0.10626,-0.01527,0.68039,-0.01009,1.47903,0.0256,1.43403,0.08118,1.45962,0.03227,1.44464,0.00135,1.53153,0.01601,1.429,0.02412,1.44782,0.00937,0.91512,,0.92227,
