Sample,Pyruv,Condition,Type,Time,Flux
S1P2_C2,C2,pre-drought,sample,-1.48236,6.42309
S1P2_C2,C2,pre-drought,sample,-1.48236,6.42309
S3P1_C1,C1,drought,sample,0.8099,6.38561
S3P3_C1,C1,pre-drought,sample,0.37933,6.38059
S1P3_C1,C1,pre-drought,sample,-0.56583,6.37052
S3P5_C1,C1,pre-drought,sample,1.80619,6.36345
S2P6_C2,C2,pre-drought,sample,1.27672,6.34132
S1P5_C1,C1,pre-drought,sample,0.44188,6.32902
S1P1_C1,C1,drought,sample,1.82413,6.32298
S2P3_C1,C1,drought,sample,0.22056,6.31772
S1P5_C1,C1,pre-drought,sample,-0.94223,6.3086
S2P6_C2,C2,drought,sample,0.178,6.29669
S2P5_C1,C1,drought,sample,0.27683,6.27588
S3P3_C1,C1,drought,sample,0.08497,6.27005
S2P7_C1,C1,pre-drought,sample,0.17072,6.25743
S3P1_C1,C1,pre-drought,sample,0.10317,6.24563
S1P2_C2,C2,drought,sample,1.84905,6.24351
S1P5_C1,C1,pre-drought,sample,-1.17272,6.21395
S3P3_C1,C1,pre-drought,sample,0.75313,6.2066
S1P6_C2,C2,pre-drought,sample,1.7884,6.18149
S1P1_C1,C1,drought,sample,0.01394,6.17544
S3P1_C1,C1,drought,sample,1.00693,6.14125
S1P5_C1,C1,drought,sample,0.12034,6.13233
S1P1_C1,C1,drought,sample,1.2895,6.12224
S1P2W,C2,drought,water,0.33176,6.11911
S2P4_C2,C2,pre-drought,sample,-0.16826,6.07739
S3P5_C1,C1,pre-drought,sample,0.40043,6.06418
S2P6_C2,C2,pre-drought,sample,0.03568,6.06226
S2P4_C2,C2,drought,sample,-0.00728,6.04537
S3P4_C2,C2,pre-drought,sample,0.44353,6.0453
S1P6_C2,C2,pre-drought,sample,0.45263,6.02847
S1P2_C2,C2,pre-drought,sample,0.02757,5.99916
S1P2_C2,C2,pre-drought,sample,0.02757,5.99916
S3P5_C1,C1,pre-drought,sample,0.05618,5.99334
S2P6_C2,C2,drought,sample,0.49311,5.92956
S3P5_C1,C1,drought,sample,0.10699,5.91398
S3P1_C1,C1,drought,sample,0.03528,5.90614
S2P1_C1,C1,pre-drought,sample,15.12479,5.8854
S1P6_C2,C2,pre-drought,sample,0.34215,5.88355
S3P2_C2,C2,pre-drought,sample,0.9244,5.88109
S1P5_C1,C1,pre-drought,sample,0.28057,5.86421
S1P4_C2,C2,pre-drought,sample,0.21457,5.84853
S1P5_C1,C1,pre-drought,sample,-0.6703,5.847
S2P7_C1,C1,pre-drought,sample,1.99148,5.84465
S1P2_C2,C2,drought,sample,-0.19887,5.83812
S2P4_C2,C2,pre-drought,sample,0.03558,5.77426
S3P2_C2,C2,drought,sample,-0.56631,5.76786
S2P1_C1,C1,pre-drought,sample,0.05678,5.75637
S1P1_C1,C1,drought,sample,1.32515,5.68159
S1P1_C1,C1,drought,sample,-0.59259,5.65353
S2P7_C1,C1,pre-drought,sample,1.36839,5.64542
S1P5_C1,C1,pre-drought,sample,-1.00883,5.63471
S3P3_C1,C1,drought,sample,0.24149,5.57819
S1P2_C2,C2,pre-drought,sample,-0.2681,5.55023
S1P2_C2,C2,pre-drought,sample,-0.2681,5.55023
S2P3_C1,C1,drought,sample,0.33616,5.53853
S1P5_C1,C1,pre-drought,sample,0.40633,5.53037
S2P1_C1,C1,pre-drought,sample,0.79194,5.51773
S1P2W,C2,drought,water,1.91595,5.50943
S3P1_C1,C1,pre-drought,sample,0.17086,5.50493
S1P4_C2,C2,drought,sample,-1.12242,5.5046
S3P5_C1,C1,pre-drought,sample,1.27414,5.48568
S3P4_C2,C2,pre-drought,sample,-0.00716,5.48144
S2P4_C2,C2,pre-drought,sample,-0.09343,5.4769
S3P4_C2,C2,pre-drought,sample,0.51837,5.4501
S2P8_C2,C2,pre-drought,sample,0.77605,5.44453
S1P5_C1,C1,drought,sample,-0.18479,5.40282
S1P2_C2,C2,pre-drought,sample,-0.75931,5.38917
S1P2_C2,C2,pre-drought,sample,-0.75931,5.38917
S3P4_C2,C2,pre-drought,sample,0.23521,5.3842
S2P8_C2,C2,pre-drought,sample,0.37727,5.3809
S2P1_C1,C1,pre-drought,sample,14.29204,5.37044
S1P5_C1,C1,pre-drought,sample,-1.26178,5.36176
S3P2_C2,C2,pre-drought,sample,0.4006,5.3614
S2P1_C1,C1,pre-drought,sample,1.88784,5.35938
S3P6_C2,C2,drought,sample,-0.59091,5.31856
S1P2_C2,C2,pre-drought,sample,-1.14046,5.30838
S1P2_C2,C2,pre-drought,sample,-1.14046,5.30838
S1P4_C2,C2,pre-drought,sample,1.28867,5.30231
S1P5_C1,C1,pre-drought,sample,0.3316,5.28549
S1P4_C2,C2,pre-drought,sample,1.90696,5.23367
S3P3_C1,C1,drought,sample,0.27263,5.22731
S1P5_C1,C1,drought,sample,0.30501,5.2121
S3P2_C2,C2,drought,sample,1.37481,5.19239
S3P6_C2,C2,drought,sample,0.10649,5.182
S2P6_C2,C2,pre-drought,sample,1.45508,5.16021
S1P2_C2,C2,pre-drought,sample,0.1916,5.13875
S1P2_C2,C2,pre-drought,sample,0.1916,5.13875
S3P1_C1,C1,drought,sample,0.24164,5.1306
S1P1_C1,C1,pre-drought,sample,1.18509,5.12267
S2P6_C2,C2,pre-drought,sample,0.16755,5.09788
S3P1_C1,C1,drought,sample,1.23486,5.0945
S3P6_C2,C2,drought,sample,0.03542,5.09395
S2P2_C2,C2,drought,sample,-0.01928,5.09047
S2P7_C1,C1,pre-drought,sample,-0.60692,5.06056
S1P5_C1,C1,pre-drought,sample,-0.10811,5.03016
S3P2_C2,C2,pre-drought,sample,0.16698,4.99173
S1P5_C1,C1,pre-drought,sample,-1.48253,4.95588
S1P2_C2,C2,pre-drought,sample,0.17731,4.87947
S1P2_C2,C2,pre-drought,sample,0.17731,4.87947
S3P4_C2,C2,pre-drought,sample,1.76736,4.81255
S1P6_C2,C2,pre-drought,sample,0.21373,4.80353
S1P5_C1,C1,drought,sample,1.19242,4.80017
S1P5_C1,C1,pre-drought,sample,-1.46832,4.78648
S2P4_C2,C2,pre-drought,sample,0.82779,4.69986
S2P3_C1,C1,drought,sample,0.49292,4.69452
S1P4_C2,C2,pre-drought,sample,1.49343,4.6803
S1P2_C2,C2,pre-drought,sample,1.74976,4.66284
S1P2_C2,C2,pre-drought,sample,1.74976,4.66284
S3P3_C1,C1,drought,sample,1.22248,4.62338
S2P1_C1,C1,pre-drought,sample,15.30869,4.62134
S2P6_C2,C2,pre-drought,sample,1.18765,4.61383
S1P1_C1,C1,drought,sample,1.19168,4.60157
S2P8_C2,C2,pre-drought,sample,-0.57134,4.59653
S2P7_C1,C1,pre-drought,sample,-0.00747,4.5835
S2P5_C1,C1,drought,sample,0.1869,4.57641
S2P1_C1,C1,pre-drought,sample,0.34326,4.55208
S1P2W,C2,drought,water,0.4741,4.50655
S1P4_C2,C2,drought,sample,1.86,4.48558
S3P5_C1,C1,drought,sample,1.37462,4.41075
S1P5_C1,C1,pre-drought,sample,-1.57144,4.36979
S1P2_C2,C2,pre-drought,sample,0.77971,4.3377
S1P2_C2,C2,pre-drought,sample,0.77971,4.3377
S3P4_C2,C2,pre-drought,sample,1.14369,4.32945
S2P1_C1,C1,pre-drought,sample,14.38451,4.31893
S1P1_C1,C1,drought,sample,0.97824,4.29992
S1P2_C2,C2,pre-drought,sample,-0.01878,4.29989
S1P2_C2,C2,pre-drought,sample,-0.01878,4.29989
S1P3_C1,C1,pre-drought,sample,-0.6523,4.28609
S2P3_C1,C1,pre-drought,sample,0.44126,4.28553
S1P1_C1,C1,drought,sample,0.95073,4.28436
S3P1_C1,C1,drought,sample,1.42883,4.26067
S3P3_C1,C1,drought,sample,0.85601,4.2113
S1P1_C1,C1,pre-drought,sample,1.79271,4.20333
S1P2_C2,C2,pre-drought,sample,-0.49245,4.17188
S1P2_C2,C2,pre-drought,sample,-0.49245,4.17188
S2P4_C2,C2,pre-drought,sample,0.0819,4.13068
S1P4_C2,C2,pre-drought,sample,1.83211,4.12307
S3P4_C2,C2,pre-drought,sample,1.33362,4.1206
S2P4_C2,C2,pre-drought,sample,-0.61718,4.11482
S3P6_C2,C2,drought,sample,1.40515,4.11271
S1P2_C2,C2,pre-drought,sample,1.82458,4.10973
S1P2_C2,C2,pre-drought,sample,1.82458,4.10973
S1P4_C2,C2,drought,sample,0.06463,4.05803
S1P4_C2,C2,drought,sample,-1.59213,4.02122
S1P3_C1,C1,pre-drought,sample,4.17178,4.01688
S1P1_C1,C1,drought,sample,0.7941,3.97249
S1P1_C1,C1,drought,sample,1.1419,3.97243
S1P2W,C2,drought,water,0.40292,3.96503
S3P3_C1,C1,pre-drought,sample,1.1178,3.94944
S1P5_C1,C1,drought,sample,-0.17056,3.93412
S2P1_C1,C1,drought,sample,1.77272,3.93191
S1P4_C2,C2,pre-drought,sample,1.33145,3.91908
S3P1_C1,C1,pre-drought,sample,1.45553,3.89369
S1P3_C1,C1,pre-drought,sample,1.90208,3.86828
S1P4W,C2,drought,water,1.06701,3.84265
S3P3_C1,C1,pre-drought,sample,0.45405,3.82789
S1P1_C1,C1,drought,sample,0.40251,3.8048
S3P5_C1,C1,drought,sample,1.45295,3.79866
S3P2_C2,C2,pre-drought,sample,0.4363,3.7955
S2P7_C1,C1,pre-drought,sample,1.525,3.77373
S3P1_C1,C1,pre-drought,sample,1.08296,3.74914
S2P5_C1,C1,drought,sample,0.39071,3.74495
S1P2_C2,C2,drought,sample,-0.17038,3.74116
S3P3_C1,C1,drought,sample,1.17977,3.70651
S1P2_C2,C2,drought,sample,0.46914,3.69016
S2P6_C2,C2,pre-drought,sample,0.21383,3.63404
S2P8_C2,C2,pre-drought,sample,-0.12279,3.59327
S2P6_C2,C2,pre-drought,sample,1.41949,3.58359
S3P1_C1,C1,pre-drought,sample,0.36872,3.56954
S3P5_C1,C1,pre-drought,sample,0.21314,3.55798
S2P6_C2,C2,pre-drought,sample,0.28152,3.52181
S2P8_C2,C2,pre-drought,sample,0.41995,3.51689
S1P5_C1,C1,drought,sample,-0.24877,3.50926
S3P1_C1,C1,drought,sample,1.78493,3.42759
S2P4_C2,C2,pre-drought,sample,0.75297,3.41944
S1P5_C1,C1,pre-drought,sample,-0.68461,3.38155
S3P2_C2,C2,pre-drought,sample,0.19192,3.37913
S1P1_C1,C1,drought,sample,0.9356,3.37734
S3P4_C2,C2,pre-drought,sample,1.23275,3.34874
S3P1_C1,C1,pre-drought,sample,-0.6767,3.32889
S2P1_C1,C1,pre-drought,sample,14.84712,3.30404
S1P1_C1,C1,pre-drought,sample,1.4185,3.29713
S1P4_C2,C2,pre-drought,sample,0.0363,3.29178
S1P3_C1,C1,pre-drought,sample,1.13851,3.26666
S3P2_C2,C2,pre-drought,sample,1.2886,3.24957
S2P7_C1,C1,pre-drought,sample,0.10296,3.24147
S1P2_C2,C2,pre-drought,sample,-1.24737,3.24005
S1P2_C2,C2,pre-drought,sample,-1.24737,3.24005
S1P3_C1,C1,pre-drought,sample,1.09572,3.23177
S1P1_C1,C1,drought,sample,0.71583,3.1962
S3P2_C2,C2,drought,sample,0.32242,3.1865
S1P4_C2,C2,pre-drought,sample,1.86778,3.11667
S3P5_C1,C1,pre-drought,sample,-0.04241,3.09054
S1P5_C1,C1,pre-drought,sample,1.37552,3.08213
S2P8_C2,C2,pre-drought,sample,0.86502,3.06265
S1P1_C1,C1,pre-drought,sample,1.0069,3.0045
S1P6_C2,C2,pre-drought,sample,0.32416,2.98213
S3P1_C1,C1,drought,sample,0.14913,2.95476
S2P4_C2,C2,pre-drought,sample,0.23514,2.95423
S2P3_C1,C1,pre-drought,sample,0.3548,2.9299
S3P6_C2,C2,pre-drought,sample,0.94201,2.9238
S3P3_C1,C1,pre-drought,sample,2.09697,2.92212
S2P7_C1,C1,pre-drought,sample,1.21184,2.91815
S1P4_C2,C2,drought,sample,-1.70606,2.91311
S3P1_C1,C1,drought,sample,1.50721,2.86007
S3P1_C1,C1,drought,sample,0.92193,2.81395
S2P5_C1,C1,drought,sample,0.258,2.80783
S2P3_C1,C1,pre-drought,sample,1.3919,2.76225
S2P7_C1,C1,pre-drought,sample,1.43595,2.70849
S3P2_C2,C2,pre-drought,sample,0.12414,2.69203
S2P7_C1,C1,pre-drought,sample,1.06082,2.6633
S1P3_C1,C1,pre-drought,sample,0.52723,2.64017
S1P4W,C2,drought,water,0.24638,2.60989
S2P6_C2,C2,drought,sample,0.37907,2.60619
S2P3_C1,C1,drought,sample,0.19922,2.60467
S2P1_C1,C1,pre-drought,sample,0.86679,2.59492
S3P1_C1,C1,drought,sample,0.53999,2.58691
S1P4_C2,C2,pre-drought,sample,0.49965,2.54257
S2P3_C1,C1,drought,sample,1.87161,2.49826
S3P5_C1,C1,drought,sample,0.79199,2.4689
S3P1_C1,C1,drought,sample,0.42795,2.41351
S3P6_C2,C2,pre-drought,sample,1.00041,2.38405
S3P5_C1,C1,pre-drought,sample,1.35753,2.29339
S2P4_C2,C2,pre-drought,sample,1.43906,2.28801
S1P2_C2,C2,pre-drought,sample,-0.03307,2.27811
S1P2_C2,C2,pre-drought,sample,-0.03307,2.27811
S1P2_C2,C2,pre-drought,sample,-1.55703,2.26118
S1P2_C2,C2,pre-drought,sample,-1.55703,2.26118
S2P5_C1,C1,drought,sample,0.20826,2.24754
S2P8_C2,C2,pre-drought,sample,0.91127,2.24044
S3P4_C2,C2,pre-drought,sample,0.47916,2.179
S2P6_C2,C2,pre-drought,sample,0.2352,2.1513
S1P1_C1,C1,pre-drought,sample,0.28212,2.14583
S1P5_C1,C1,pre-drought,sample,0.49523,2.1342
S2P1_C1,C1,pre-drought,sample,15.49392,2.10651
S2P3_C1,C1,drought,sample,0.14939,2.09055
S1P2_C2,C2,pre-drought,sample,-0.47819,2.08677
S1P2_C2,C2,pre-drought,sample,-0.47819,2.08677
S2P8_C2,C2,pre-drought,sample,1.35416,2.07838
S1P1_C1,C1,drought,sample,0.36685,2.07518
S1P4_C2,C2,pre-drought,sample,1.53264,2.06893
S2P3_C1,C1,drought,sample,1.09926,2.05021
S1P2_C2,C2,pre-drought,sample,-0.16487,1.94512
S1P2_C2,C2,pre-drought,sample,-0.16487,1.94512
S1P3_C1,C1,pre-drought,sample,0.12441,1.91757
S1P5_C1,C1,pre-drought,sample,-1.09789,1.8606
S2P4_C2,C2,pre-drought,sample,0.14608,1.83144
S3P1_C1,C1,drought,sample,1.04972,1.82824
S1P2_C2,C2,pre-drought,sample,-0.68439,1.8237
S1P2_C2,C2,pre-drought,sample,-0.68439,1.8237
S3P2_C2,C2,pre-drought,sample,0.47547,1.81414
S1P1_C1,C1,drought,sample,0.83676,1.80872
S2P6_C2,C2,pre-drought,sample,1.38025,1.79149
S1P1_C1,C1,drought,sample,1.40067,1.78413
S1P5_C1,C1,pre-drought,sample,0.2485,1.774
S1P4_C2,C2,pre-drought,sample,0.26093,1.73929
S3P5_C1,C1,drought,sample,0.14977,1.71305
S1P4W,C2,drought,water,1.3697,1.62197
S2P3_C1,C1,pre-drought,sample,-0.52815,1.58848
S1P5_C1,C1,pre-drought,sample,-1.49675,1.52873
S1P2_C2,C2,pre-drought,sample,-0.6701,1.51028
S1P2_C2,C2,pre-drought,sample,-0.6701,1.51028
S1P2_C2,C2,pre-drought,sample,0.40652,1.50679
S1P2_C2,C2,pre-drought,sample,0.40652,1.50679
S1P1_C1,C1,drought,sample,1.47785,1.46059
S2P1_C1,C1,pre-drought,sample,16.77836,1.45125
S1P4_C2,C2,drought,sample,1.93635,1.3892
S1P2_C2,C2,pre-drought,sample,-0.22535,1.37413
S1P2_C2,C2,pre-drought,sample,-0.22535,1.37413
S2P5_C1,C1,drought,sample,-0.54251,1.35057
S1P2_C2,C2,pre-drought,sample,1.13127,1.34666
S1P2_C2,C2,pre-drought,sample,1.13127,1.34666
S1P1_C1,C1,drought,sample,0.1142,1.34435
S1P1_C1,C1,pre-drought,sample,0.0361,1.28095
S2P3_C1,C1,drought,sample,-0.69624,1.26993
S2P4_C2,C2,pre-drought,sample,0.41819,1.26941
S2P7_C1,C1,pre-drought,sample,0.32389,1.23581
S1P2_C2,C2,drought,sample,1.77076,1.23082
S1P4_C2,C2,pre-drought,sample,0.0577,1.21163
S3P2_C2,C2,pre-drought,sample,-0.08854,1.15
S3P1_C1,C1,pre-drought,sample,1.21833,1.13606
S1P5_C1,C1,pre-drought,sample,-0.87721,1.11591
S2P4_C2,C2,pre-drought,sample,0.21375,1.11219
S2P3_C1,C1,drought,sample,1.44444,1.10769
S1P1_C1,C1,drought,sample,1.23439,1.07817
S1P4_C2,C2,pre-drought,sample,0.34993,1.07789
S2P1_C1,C1,pre-drought,sample,17.20338,1.07578
S2P6_C2,C2,pre-drought,sample,0.7413,1.07088
S3P3_C1,C1,pre-drought,sample,1.69822,1.0436
S3P2_C2,C2,pre-drought,sample,0.77468,1.03737
S1P1_C1,C1,pre-drought,sample,0.75959,1.02993
S1P3_C1,C1,pre-drought,sample,0.45247,1.02193
S1P3_C1,C1,pre-drought,sample,-0.1298,1.01298
S1P4_C2,C2,pre-drought,sample,0.46047,0.97728
S1P2_C2,C2,pre-drought,sample,-0.87701,0.91909
S1P2_C2,C2,pre-drought,sample,-0.87701,0.91909
S3P6_C2,C2,pre-drought,sample,2.02236,0.91614
S1P2_C2,C2,pre-drought,sample,0.14522,0.91067
S1P2_C2,C2,pre-drought,sample,0.14522,0.91067
S1P1_C1,C1,drought,sample,1.83464,0.89489
S1P2_C2,C2,pre-drought,sample,-1.27587,0.88754
S1P2_C2,C2,pre-drought,sample,-1.27587,0.88754
S3P2_C2,C2,pre-drought,sample,0.0778,0.85673
S2P3_C1,C1,drought,sample,0.24199,0.85567
S1P5_C1,C1,pre-drought,sample,-0.49266,0.85231
S1P3_C1,C1,pre-drought,sample,1.41443,0.83785
S2P8_C2,C2,pre-drought,sample,1.93097,0.81322
S2P1_C1,C1,pre-drought,sample,0.97728,0.8031
S3P3_C1,C1,pre-drought,sample,0.71752,0.74901
S1P5_C1,C1,pre-drought,sample,0.1914,0.74563
S2P6_C2,C2,pre-drought,sample,0.51648,0.74189
S1P5_C1,C1,pre-drought,sample,0.53073,0.69583
S1P1_C1,C1,drought,sample,1.14197,0.69573
S1P5_C1,C1,pre-drought,sample,1.20601,0.68541
S3P5_C1,C1,pre-drought,sample,0.77448,0.65667
S1P5_C1,C1,drought,sample,0.19843,0.65349
S3P2_C2,C2,drought,sample,1.02126,0.64982
S3P2_C2,C2,drought,sample,1.48884,0.6243
S1P2_C2,C2,pre-drought,sample,-1.15825,0.58504
S1P2_C2,C2,pre-drought,sample,-1.15825,0.58504
S2P4_C2,C2,pre-drought,sample,0.94181,0.57976
S2P3_C1,C1,pre-drought,sample,1.80497,0.57013
S1P3_C1,C1,pre-drought,sample,1.863,0.56345
S1P2_C2,C2,pre-drought,sample,-0.50672,0.55399
S1P2_C2,C2,pre-drought,sample,-0.50672,0.55399
S1P6_C2,C2,pre-drought,sample,1.19931,0.52297
S2P5_C1,C1,drought,sample,0.51169,0.46965
S3P4_C2,C2,pre-drought,sample,-0.51817,0.46562
S3P4_C2,C2,pre-drought,sample,0.01422,0.46145
S3P3_C1,C1,pre-drought,sample,0.23885,0.43187
S2P3_C1,C1,pre-drought,sample,0.29314,0.42423
S1P4_C2,C2,pre-drought,sample,1.38308,0.29681
S2P8_C2,C2,pre-drought,sample,0.35594,0.29493
S1P2_C2,C2,pre-drought,sample,0.07037,0.27812
S1P2_C2,C2,pre-drought,sample,0.07037,0.27812
S1P5_C1,C1,pre-drought,sample,-0.04753,0.25396
S3P1_C1,C1,drought,sample,0.22025,0.24958
S2P1_C1,C1,pre-drought,sample,16.4948,0.22273
S2P1_C1,C1,drought,sample,0.39601,0.20794
S3P1_C1,C1,pre-drought,sample,0.21363,0.17086
S2P6_C2,C2,drought,sample,0.01427,0.13983
S1P2_C2,C2,pre-drought,sample,0.05609,0.13754
S1P2_C2,C2,pre-drought,sample,0.05609,0.13754
S1P1_C1,C1,drought,sample,0.82172,0.09262
S2P1_C1,C1,pre-drought,sample,16.35304,0.08288
S1P5_C1,C1,drought,sample,1.00744,0.0427
S1P2_C2,C2,drought,sample,0.39096,0.03313
S3P1_C1,C1,drought,sample,0.08501,0.00334
S2P5_C1,C1,drought,sample,0.31245,7.75E-04
S3P1_C1,C1,pre-drought,sample,1.17205,-0.00154
S2P8_C2,C2,pre-drought,sample,-0.27227,-0.02664
S1P4_C2,C2,pre-drought,sample,-0.59956,-0.03726
S1P5_C1,C1,drought,sample,0.72491,-0.04369
S1P5_C1,C1,pre-drought,sample,1.11681,-0.04875
S3P3_C1,C1,drought,sample,0.19877,-0.06762
S1P1_C1,C1,pre-drought,sample,0.38542,-0.07487
S2P1_C1,C1,pre-drought,sample,16.92005,-0.10356
S1P4_C2,C2,pre-drought,sample,0.01488,-0.10566
S3P3_C1,C1,pre-drought,sample,1.9189,-0.11538
S3P1_C1,C1,pre-drought,sample,0.81766,-0.14031
S1P5_C1,C1,drought,sample,0.01374,-0.14073
S1P5_C1,C1,pre-drought,sample,-1.52872,-0.17
S2P7_C1,C1,pre-drought,sample,1.45728,-0.17017
S2P3_C1,C1,pre-drought,sample,0.24683,-0.24586
S3P6_C2,C2,pre-drought,sample,0.75333,-0.27514
S1P1_C1,C1,drought,sample,0.43021,-0.27963
S3P3_C1,C1,pre-drought,sample,1.43122,-0.28041
S2P3_C1,C1,pre-drought,sample,0.22545,-0.2953
S1P2_C2,C2,pre-drought,sample,0.79399,-0.3128
S1P2_C2,C2,pre-drought,sample,0.79399,-0.3128
S2P1_C1,C1,pre-drought,sample,-0.49623,-0.33064
S1P2_C2,C2,pre-drought,sample,0.26648,-0.3631
S1P2_C2,C2,pre-drought,sample,0.26648,-0.3631
S2P1_C1,C1,pre-drought,sample,-0.12216,-0.38199
S3P5_C1,C1,pre-drought,sample,-0.56525,-0.39078
S2P1_C1,C1,pre-drought,sample,0.32407,-0.39513
S2P7_C1,C1,pre-drought,sample,1.8134,-0.40624
S2P5_C1,C1,drought,sample,1.41959,-0.41144
S1P5_C1,C1,pre-drought,sample,0.01309,-0.43006
S2P5_C1,C1,drought,sample,1.04956,-0.44297
S2P6_C2,C2,drought,sample,0.19939,-0.52854
S1P2_C2,C2,pre-drought,sample,-0.80208,-0.57141
S1P2_C2,C2,pre-drought,sample,-0.80208,-0.57141
S3P6_C2,C2,pre-drought,sample,-0.62163,-0.59171
S2P2_C2,C2,drought,sample,-0.59204,-0.5918
S3P1_C1,C1,drought,sample,0.12774,-0.62407
S3P2_C2,C2,pre-drought,sample,0.14557,-0.64986
S3P1_C1,C1,pre-drought,sample,1.04019,-0.69032
S3P4_C2,C2,drought,sample,-0.00729,-0.69435
S1P5_C1,C1,pre-drought,sample,-1.22977,-0.70707
S1P2_C2,C2,pre-drought,sample,-0.99909,-0.72075
S1P2_C2,C2,pre-drought,sample,-0.99909,-0.72075
S3P4_C2,C2,pre-drought,sample,0.40442,-0.75895
S2P1_C1,C1,pre-drought,sample,17.34508,-0.7763
S3P1_C1,C1,drought,sample,0.1989,-0.78114
S1P1_C1,C1,pre-drought,sample,1.4576,-0.8041
S1P5_C1,C1,pre-drought,sample,-0.03326,-0.85834
S1P1_C1,C1,pre-drought,sample,1.75706,-0.86892
S1P2_C2,C2,pre-drought,sample,-1.02291,-0.91109
S1P2_C2,C2,pre-drought,sample,-1.02291,-0.91109
S1P2_C2,C2,pre-drought,sample,0.48117,-0.92271
S1P2_C2,C2,pre-drought,sample,0.48117,-0.92271
S3P2_C2,C2,drought,sample,0.05745,-0.92541
S3P6_C2,C2,pre-drought,sample,-0.09814,-0.93738
S3P2_C2,C2,pre-drought,sample,1.80638,-0.95955
S1P2_C2,C2,pre-drought,sample,1.93867,-0.98624
S1P2_C2,C2,pre-drought,sample,1.93867,-0.98624
S1P2_C2,C2,drought,sample,-0.27707,-0.99166
S1P2_C2,C2,pre-drought,sample,-1.46814,-0.99847
S1P2_C2,C2,pre-drought,sample,-1.46814,-0.99847
S1P5_C1,C1,drought,sample,1.09988,-1.02463
S1P1_C1,C1,drought,sample,0.10638,-1.07
S3P1_C1,C1,drought,sample,0.38725,-1.07044
S3P4_C2,C2,pre-drought,sample,0.77863,-1.08758
S1P5_C1,C1,drought,sample,0.1061,-1.08991
S2P1_C1,C1,pre-drought,sample,9.36006,-1.09466
S1P2_C2,C2,pre-drought,sample,-0.78781,-1.13405
S1P2_C2,C2,pre-drought,sample,-0.78781,-1.13405
S2P1_C1,C1,pre-drought,sample,1.05038,-1.13637
S3P5_C1,C1,pre-drought,sample,-0.26672,-1.16369
S1P5_C1,C1,pre-drought,sample,0.8151,-1.19107
S2P1_C1,C1,pre-drought,sample,9.82293,-1.24952
S2P3_C1,C1,pre-drought,sample,0.96218,-1.25513
S1P3_C1,C1,pre-drought,sample,0.28123,-1.28978
S2P5_C1,C1,drought,sample,1.23455,-1.29801
S1P3_C1,C1,pre-drought,sample,4.11455,-1.30077
S1P1_C1,C1,pre-drought,sample,-0.47876,-1.30976
S1P1_C1,C1,pre-drought,sample,0.83443,-1.36494
S2P4_C2,C2,pre-drought,sample,0.05697,-1.37531
S1P4W,C2,drought,water,0.38867,-1.38252
S2P1_C1,C1,pre-drought,sample,13.73664,-1.40981
S2P1_C1,C1,pre-drought,sample,17.0617,-1.41049
S3P3_C1,C1,drought,sample,0.12765,-1.42229
S1P1_C1,C1,drought,sample,0.06444,-1.5014
S1P2_C2,C2,pre-drought,sample,0.53091,-1.54634
S1P2_C2,C2,pre-drought,sample,0.53091,-1.54634
S1P4W,C2,drought,water,0.98639,-1.55798
S1P1_C1,C1,drought,sample,0.2281,-1.56894
S1P4_C2,C2,pre-drought,sample,1.24234,-1.57395
S3P5_C1,C1,drought,sample,0.12841,-1.58712
S2P4_C2,C2,pre-drought,sample,0.52856,-1.58876
S2P3_C1,C1,drought,sample,0.12799,-1.61601
S2P7_C1,C1,pre-drought,sample,1.03588,-1.66944
S3P3_C1,C1,pre-drought,sample,2.96352,-1.68495
S3P2_C2,C2,drought,sample,-0.48812,-1.69536
S1P5_C1,C1,drought,sample,-0.67546,-1.70914
S1P4_C2,C2,pre-drought,sample,0.83462,-1.72117
S1P5_C1,C1,drought,sample,-0.27725,-1.73291
S1P5_C1,C1,pre-drought,sample,-1.12638,-1.73516
S2P3_C1,C1,drought,sample,-0.46718,-1.73934
S3P3_C1,C1,pre-drought,sample,0.03574,-1.75991
S3P2_C2,C2,pre-drought,sample,1.39333,-1.8287
S1P5_C1,C1,pre-drought,sample,0.7191,-1.83693
S3P5_C1,C1,pre-drought,sample,1.88102,-1.86407
S1P2_C2,C2,pre-drought,sample,0.33177,-1.87186
S1P2_C2,C2,pre-drought,sample,0.33177,-1.87186
S3P5_C1,C1,pre-drought,sample,0.12394,-1.91326
S1P4W,C2,drought,water,0.18228,-1.98035
S1P1_C1,C1,pre-drought,sample,1.2742,-2.00477
S1P5_C1,C1,pre-drought,sample,-0.97076,-2.01155
S1P3_C1,C1,pre-drought,sample,-0.47899,-2.03346
S3P3_C1,C1,pre-drought,sample,0.94181,-2.04922
S1P5_C1,C1,drought,sample,0.22689,-2.08005
S3P3_C1,C1,drought,sample,1.3267,-2.16713
S3P4_C2,C2,pre-drought,sample,1.80319,-2.17058
S1P2_C2,C2,pre-drought,sample,-0.62392,-2.19527
S1P2_C2,C2,pre-drought,sample,-0.62392,-2.19527
S1P4_C2,C2,pre-drought,sample,0.19318,-2.27247
S1P1_C1,C1,drought,sample,0.08502,-2.32937
S1P5_C1,C1,drought,sample,-0.46218,-2.33911
S1P1_C1,C1,pre-drought,sample,1.22788,-2.36017
S3P2_C2,C2,drought,sample,1.20639,-2.39469
