Sample,Pyruv,Condition,Type,Time,Flux
S1P4,C2,drought,sample,-1.23634,323.99552
S3P1,C1,drought,sample,1.74223,331.38126
S2P2,C2,drought,sample,1.02123,337.83929
S2P6,C2,drought,sample,0.53581,343.99041
S2P2,C2,drought,sample,0.78223,351.16357
S3P6,C2,drought,sample,0.85619,353.53041
S2P6,C2,drought,sample,0.72814,376.43502
S3P2,C2,drought,sample,0.71392,391.16736
S1P2,C2,drought,sample,-0.60426,409.77504
S3P6,C2,drought,sample,1.91744,438.67489
S3P4,C2,drought,sample,1.47171,462.29454
S3P2,C2,drought,sample,0.75655,463.34631
S3P6,C2,drought,sample,1.87481,473.6112
S3P2,C2,drought,sample,0.83484,485.79676
