"","X3300044942_Site3_PreDrought_6hr","X3300044943_Site3_PreDrought_48hr","X3300044944_Site3_PreDrought_0hr","X3300044945_Site3_Drought_6hr","X3300045458_Site1_PreDrought_48hr","X3300045459_Site1_Drought_6hr","X3300045460_Site1_Drought_48hr","X3300045461_Site2_PreDrought_0hr","X3300045462_Site2_PreDrought_6hr","X3300045463_Site2_PreDrought_48hr","X3300045464_Site2_Drought_0hr","X3300045465_Site2_Drought_48hr","X3300045466_Site2_Pre_drought_0hr","X3300045467_Site2_PreDrought_6hr","X3300045468_Site2_PreDrought_48hr","X3300045469_Site2_Drought_0hr","X3300045470_Site2_Drought_6hr","X3300045471_Site3_Drought_6hr","X3300045472_Site3_Drought_48hr","X3300045473_Site2_Drought_48hr","X3300048051_Site1_Drought_0hr","X3300048052_Site3_PreDrought_0hr","X3300048053_Site3_PreDrought_48hr","X3300048054_Site3_Drought_0hr","X3300048092_Site1_PreDrought_0hr","X3300048093_Site1_PreDrought_6hr","X3300048094_Site1_PreDrought_48hr","X3300048095_Site1_Drought_6hr","X3300048096_Site1_Drought_48hr","X3300048099_Site1_PreDrought_0hr","X3300048100_Site1_PreDrought_6hr","X3300049511_Site2_Drought_6hr","X3300049512_Site3_Drought_0hr","X3300049557_Site3_Drought_48hr","X3300049628_Site1_Drought_0hr"
"KO:K06223",3.77356295889512,4.26797804429844,4.06658092408764,3.7328365673616,4.33178767875124,2.46316411113114,2.46316411113114,6.18658403143945,4.21054902244727,4.37329735935751,2.46316411113114,2.46316411113114,4.62082377085475,5.26795087378304,6.64758549618976,2.46316411113114,2.46316411113114,4.52771395007381,6.1576493031358,4.66846565659809,2.46316411113114,7.58510235463919,7.18174224100991,2.46316411113114,2.46316411113114,3.76776197023955,3.59664896033346,6.82376397272444,2.46316411113114,4.17383215483539,3.89054014843392,4.14097671505428,4.03659854436199,4.37953479478628,4.08765810304778
"KO:K06281",5.73319561469426,6.3012573201746,7.79484304705076,6.94378385913064,5.35459510906443,6.21033190881658,6.6220493816474,6.28435078926042,6.14202498452396,6.70866946541251,7.30046661617054,5.69670949274317,9.258146203525,6.65102018375941,7.4996414528436,8.64761884514941,6.83647941014641,7.61434015946936,6.17131476130677,8.52075391827489,5.13161930623167,9.52274049353565,5.26778612077133,8.58858956344781,7.73037369788013,9.05870542036959,9.58195330609334,5.13136255893556,4.13279135532086,5.60603673605035,4.64562829827803,5.77112191230565,7.73794166247422,2.46316411113114,6.67457890188737
"KO:K06282",6.1419772489533,4.67486626052995,7.11917633554445,5.39863074440546,5.13235277894938,2.46316411113114,5.98220676343802,6.33083349057213,6.5709617348385,7.37052763718793,6.4446728079323,6.85554199492059,7.97918998040584,6.6743317018966,5.66445746516628,7.81205503295049,6.24427107189947,6.82420030743437,5.96692321584188,7.9144619631901,2.46316411113114,9.28159562990042,5.26778612077133,8.91454144231793,6.21762790347845,8.43909762044688,9.3617079709639,3.12616626693585,4.67279245325577,4.50775845050796,3.93372369143734,6.19751519988612,7.01630060464187,4.02882550101718,6.21805689685858
"KO:K06284",3.44802410664495,2.46316411113114,2.46316411113114,6.41023102054757,2.46316411113114,5.88137127543512,5.37526868892013,2.46316411113114,2.46316411113114,2.46316411113114,7.06567057002792,6.76007511406638,2.46316411113114,2.46316411113114,8.93655342947196,7.13350784984577,2.46316411113114,4.3587848253159,2.46316411113114,5.35330261793143,2.46316411113114,6.66252699344787,2.46316411113114,2.46316411113114,3.3224581328428,2.46316411113114,3.21587087949416,2.46316411113114,6.09413929734269,2.46316411113114,3.30911432508731,2.46316411113114,6.88086490367997,6.60919963300993,2.46316411113114
"KO:K06287",6.76126239185776,6.86761877333508,7.44094633438569,6.62586235879709,6.43014530264188,4.00483947659837,6.80982832476851,5.997482861483,7.06191726321367,6.83975090073615,4.18192372527729,5.26094002722736,7.14112029060923,7.42539975016067,6.43931873536633,7.30905976487765,7.74211027556374,7.47029641494956,7.82242230415725,6.82454613773555,6.05716709902918,2.46316411113114,6.68182137937637,5.88997424488321,6.90172325946272,7.02470227484242,7.14805854186883,7.39135813833493,6.86213195092966,7.1786745863259,6.79481698937656,7.02204448914865,7.16941316090996,6.84618578305109,7.35314012923378
"KO:K06324",6.40384724786963,3.4085707108491,2.46316411113114,2.46316411113114,4.16245602880988,2.46316411113114,4.26288199094219,4.85945160517382,5.97321232453056,3.67635868056413,2.46316411113114,3.49765370001544,7.04714661494716,5.34874051905293,2.46316411113114,4.20574884202171,3.5509712132183,4.20498605092746,3.32483505882244,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.41108578532692,8.14118637080115,8.77411803374911,2.46316411113114,2.46316411113114,2.46316411113114,3.22191652912914,5.93181211042516,4.1718447265858,2.46316411113114,4.24088191806916
"KO:K06346",5.42099062690299,5.29312271273672,4.9621050836674,4.89429009006293,5.0434045803442,6.734172302951,7.10434614885481,4.18997028214968,5.2543237990576,5.1624711651187,7.32047924404071,4.94258223544789,3.71826835254523,5.72495614397463,2.46316411113114,5.37147737148883,5.39486799905252,5.54313936574131,4.23826677314332,5.7456232101003,2.46316411113114,6.66252699344787,2.46316411113114,2.46316411113114,4.39213229849373,4.28708817498251,4.68434498274335,5.98390823031208,6.50292415851858,5.31697064807488,5.01472033021502,4.55243239008613,5.82781457467013,5.9701422622543,5.33854511919228
"KO:K06377",2.46316411113114,3.31168973912114,2.46316411113114,2.46316411113114,2.46316411113114,7.06820553823681,4.88286739502053,2.46316411113114,2.46316411113114,2.46316411113114,5.14823328605046,5.61090603170351,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.02574648675042,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.46448242585254,4.24823069779713,2.46316411113114,2.46316411113114,4.50548007104579,6.60919963300993,2.46316411113114
"KO:K06378",3.18616106252996,3.57424443365573,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.56834721728289,2.46316411113114,3.59864570552267,3.92927959105482,4.55329377779863,5.96162196470728,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.71005111524221,2.46316411113114,2.46316411113114,6.35835421972855,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.51623254394207,4.85505727704135,6.74469795086428,6.67431271823862,3.38730795221958,5.36414553973528,6.42497143131639,7.14658593310855,4.76331708428807
"KO:K06381",4.38442355799725,4.41855892763386,4.06658092408764,4.33231872879981,3.54794331162421,4.31308657734196,4.4131404998029,4.3930302212619,3.51160010602835,4.4038959970563,2.46316411113114,5.92667714080986,4.52600324473617,3.45672779124492,2.46316411113114,2.46316411113114,3.9689700871029,4.16329435330167,4.29344931798998,5.04003159007209,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.91195358146447,4.74309019976865,3.32914715502213,3.49836041296132,5.22622756715089,4.3183455934665,3.93372369143734,3.49493372618858,2.46316411113114,5.59183408072314,4.55679987776341
"KO:K06400",4.19575465689256,3.57424443365573,4.72640140933467,3.91498831582216,4.82444981439598,2.46316411113114,2.46316411113114,2.46316411113114,3.59864570552267,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.85392134246775,2.46316411113114,4.31221264243918,4.43801461679681,2.46316411113114,2.46316411113114,5.30949223230495,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.39213229849373,4.78757536981777,3.32914715502213,4.28889456812621,4.7208411120205,3.70610905753818,3.22191652912914,4.45292860999504,4.59962636842922,5.3923483002564,5.33854511919228
"KO:K06402",2.88348029875037,2.46316411113114,2.46316411113114,4.44463729106756,4.73506288812828,2.46316411113114,2.46316411113114,2.46316411113114,3.30601509789736,3.14115480625661,5.00329804064731,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.62325834688612,3.5509712132183,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.76776197023955,2.46316411113114,5.15614865218334,5.25834311122639,3.81701791795926,2.46316411113114,2.46316411113114,4.59962636842922,6.53133193564065,4.71464886498675
"KO:K06412",6.86821499974753,7.12812219702017,8.38905475817876,7.63734219238987,6.83402322807596,13.9569598059873,6.15119623910256,7.80887665629452,6.96284467187555,7.06178496073018,8.02834807668558,6.76007511406638,9.29942983267875,7.35994002385479,2.46316411113114,6.97877007671091,7.19632148477375,6.37794040949865,7.2982960449128,7.54407843409789,2.46316411113114,8.25406092495147,7.10958791013086,2.46316411113114,7.16782811407951,6.93730394370576,7.27760360954371,6.34294903223704,6.72227434869075,7.49671877480037,6.80494595828318,6.98335216936085,7.57218512595433,7.59911395203889,6.83615710268052
"KO:K06415",7.38935353518923,7.9045266966798,8.03789514483712,9.16903648294582,6.83402322807596,5.85260823589608,7.68613352617368,7.17149964728383,6.40598852155638,10.5805689590584,6.26983013958456,5.92667714080986,7.48952114403245,7.97376820605547,7.56936685170559,9.36691587901723,7.719777789785,7.34029730821597,8.6631884871844,8.57850514889597,2.46316411113114,8.14284033554528,6.34648543337096,8.81385972884233,6.08031307528764,7.45701300755922,7.40519150869162,7.47551390755831,7.98986618801444,6.46202439125277,7.26704040709403,6.48622792554104,9.40224860654296,8.66035861719441,9.11907905369845
"KO:K06416",4.44144655342146,4.55306405990441,3.50731918627924,6.27472113942262,4.68800374251488,7.23233644296921,9.12195001325516,2.46316411113114,2.46316411113114,4.65054334636764,6.55885792031456,6.74019551164784,4.18975532494045,4.50777134811238,7.08907681953545,8.28954011733615,6.51981899680897,5.35090434664033,4.05567995853227,7.4969014032296,6.30573342314997,2.46316411113114,2.46316411113114,6.75912196745632,3.75196213132422,5.24681480516762,4.74321515570561,6.47428468967107,7.1408036266996,2.46316411113114,5.19900263642236,2.46316411113114,7.24026146427444,6.65396744110269,6.97147867587773
"KO:K06423",2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.94523758044685,2.46316411113114,3.41355688809777,3.71228609832606,4.86889500776535,6.42984955188731,4.74191856851524,2.46316411113114,6.13362087232359,5.02464912171879,2.46316411113114,2.46316411113114,6.22517864824343,4.83988089121195,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.58138853434638,2.46316411113114,2.46316411113114,2.46316411113114,5.92190427690148,2.46316411113114
"KO:K06442",4.24897121814058,4.2272758544564,3.72907788817847,4.81578081574044,4.45231982035779,2.46316411113114,5.62721731101173,5.34908718446609,4.48507190965217,4.74674908487213,5.1709663198183,2.46316411113114,5.96303398445477,4.9407870230483,2.46316411113114,5.83673134026467,4.99942383069396,4.02860347285314,2.46316411113114,5.55381821710989,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.73987381631845,5.21524531179329,4.52443694727089,5.22793690078593,5.01599800756629,4.50775845050796,4.92195092620213,4.48696302559056,5.75158723471614,5.68186246621239,6.1667239025986
"KO:K06445",5.63046800045809,5.7588023825843,5.80049971101316,2.46316411113114,6.40941301766868,2.46316411113114,2.46316411113114,5.56106921389251,5.17748092560322,5.64716047233784,3.91236882098544,2.46316411113114,2.46316411113114,4.7109234833979,2.46316411113114,4.31221264243918,3.6337833501532,4.6193186291614,5.57096969151467,4.39073638513087,2.46316411113114,2.46316411113114,4.96678684172673,2.46316411113114,6.94176184658175,6.27388106135666,6.52471909210616,6.58567422893379,5.66797302836675,6.66192709653708,6.65618984607167,5.57482218120985,4.68741387948134,3.51567621349017,7.48413648797413
"KO:K06447",3.29519391165349,4.86418966537277,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.26288199094219,2.46316411113114,4.50390209276578,2.46316411113114,3.24269239599754,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.39565050183367,7.27328677460037,5.53501125731085,2.46316411113114,2.46316411113114,8.36268786172322,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.78330107158851,2.46316411113114,2.46316411113114,4.14097671505428,2.46316411113114,2.46316411113114,2.46316411113114
"KO:K06596",5.5976554258847,6.43056563711309,5.67696131129462,5.45047119993171,6.17547736447893,2.46316411113114,6.02637258562356,5.30253013494318,5.57691524351229,5.05609392710023,2.46316411113114,3.71757813428588,4.52600324473617,5.15984380912736,2.46316411113114,2.46316411113114,5.65563277704393,5.71217171619621,7.42858036710398,5.06683275895786,2.46316411113114,2.46316411113114,5.72477785964818,2.46316411113114,6.96526018135713,5.93528847198001,7.12175076427906,4.42384668461735,4.81200404624572,7.0705354425545,7.37283421480325,6.96076542551664,2.46316411113114,3.67012491803863,4.37692153194336
"KO:K06597",3.60134006723485,3.7147574104913,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.36244873424843,2.46316411113114,4.13277896759513,5.69670949274317,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.87591659451245,5.16374097334643,4.09110971488954,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.38046000757587,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.41795739273898,2.46316411113114,2.46316411113114,2.46316411113114
"KO:K06603",5.54449325134043,6.24606980676541,4.54218983078286,2.46316411113114,4.04803246918256,2.46316411113114,2.46316411113114,6.05412261242988,4.99674312593726,6.05286412309042,2.46316411113114,2.46316411113114,4.94375570063611,5.36822464694342,2.46316411113114,2.46316411113114,2.46316411113114,3.39565050183367,8.05648233763488,2.46316411113114,2.46316411113114,2.46316411113114,9.74754865850051,2.46316411113114,4.65945377174172,2.46316411113114,4.21774450359587,3.39289153327335,2.46316411113114,5.182138064243,4.41324148758251,4.58396126649463,2.46316411113114,2.46316411113114,3.91117916062915
"KO:K06630",4.88962034931065,4.86418966537277,5.22364245931166,4.54781095879569,2.46316411113114,2.46316411113114,7.29586121874905,5.30253013494318,5.79617541846784,6.06188299196543,5.27932886580539,8.39406984999104,5.69807158637439,4.57907323900324,6.93896438757409,4.58606570763471,4.58512751353519,4.24528420240155,3.83859019819601,5.19349607825741,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.3417442737643,2.46316411113114,6.36478575515084,4.81925983607352,4.69206825633317,6.03327377969977,4.9204642566712,6.95741843250276,4.76331708428807
"KO:K06689",4.02013869187341,2.46316411113114,5.3378685823226,4.33231872879981,2.46316411113114,2.46316411113114,6.11079195129812,2.46316411113114,3.91648525566298,2.46316411113114,4.58856548266998,7.12432042760325,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.35812588895348,2.46316411113114,2.46316411113114,4.70370175012185,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.07595216782692,4.02961355674479,2.46316411113114,5.37984527541087,3.58138853434638,4.01537703547662,3.99940518234178,5.17938678462124,4.82582043742836,2.46316411113114
"KO:K06718",2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.36302403119714,5.28839579096348,2.46316411113114,2.46316411113114,3.67835048460741,2.46316411113114,2.46316411113114,6.76007511406638,2.46316411113114,4.12488484542391,2.46316411113114,2.46316411113114,2.46316411113114,4.52771395007381,2.46316411113114,5.39577528360708,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.97161178426261,4.00938315552725,3.45864097049382,2.46316411113114,2.46316411113114,6.99266133598149,2.46316411113114
"KO:K06720",3.10224275818524,2.46316411113114,2.46316411113114,2.46316411113114,3.54794331162421,5.41295190231709,6.6220493816474,4.3930302212619,3.78708960073429,2.46316411113114,5.14823328605046,8.09155520075913,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.57237648632479,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.47634255257006,4.09449552309655,4.1278849797455,3.77778494124742,5.39721447046321,8.30674068880968,2.46316411113114
"KO:K06726",3.39031004982421,3.57424443365573,2.46316411113114,2.46316411113114,3.4807313815124,2.46316411113114,2.46316411113114,2.46316411113114,3.51160010602835,2.46316411113114,2.46316411113114,2.46316411113114,5.14354262125288,3.63006531859616,2.46316411113114,4.58606570763471,2.46316411113114,3.5592505751025,3.83859019819601,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.75196213132422,4.07595216782692,3.80424401248269,4.02423134434327,4.33974068188886,2.46316411113114,2.46316411113114,3.49493372618858,2.46316411113114,2.46316411113114,4.81026502554742
"KO:K06758",5.97422084374346,4.09619382049572,6.05269291630082,6.53400791096245,5.29465341259448,8.67530738022777,8.79444251462029,9.25654445762355,7.94424340495379,5.53431297750509,7.7436220389846,9.92572348034717,6.35316948759906,5.63193342632497,7.4996414528436,7.98446343148475,6.79428182272101,6.16310274987278,4.62376765353014,6.61917995904193,5.37203841564935,2.46316411113114,6.34648543337096,2.46316411113114,4.39213229849373,5.44971930701458,3.73967786673378,4.72644408932245,7.41659222878158,4.56511119036087,4.90260871983857,7.9182602881943,7.3077843433136,8.26417960641592,9.50033801731131
"KO:K06860",3.50208700707638,3.31168973912114,3.72907788817847,2.46316411113114,5.50726125582548,2.46316411113114,2.46316411113114,3.63023998246133,2.46316411113114,3.83523985163358,4.81198809348012,4.79092961681077,2.46316411113114,5.47973564946269,2.46316411113114,4.50116087996816,3.5509712132183,3.5592505751025,4.7429967511265,4.47640513562061,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.57438985205004,3.51623254394207,3.12616626693585,5.61979612250193,5.182138064243,4.82233268994682,2.46316411113114,2.46316411113114,4.82582043742836,4.49961220500344
"KO:K06861",7.33276111281044,7.66023878384623,8.12625302015094,6.99628573575978,7.39655425243653,5.4521132476506,6.7055521656619,7.0658956286988,7.14333689913325,7.40264482675494,5.72215446632098,6.42836635078523,8.19880253727624,7.60561802790895,6.99076339854381,8.50047088101558,7.88609886429436,7.28835249105779,8.40307669470755,7.99812481702528,8.67695734791727,8.9262388489528,7.49653190761274,8.52630957880473,6.43573429934048,7.03360038269227,7.20930088309434,7.48986746913477,6.64091097009899,7.23819430927644,7.14887997785256,7.54637680549828,8.39459934070779,7.07168240179404,8.04700897267672
"KO:K06863",3.92115899622619,3.20059233939189,4.80966739933596,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.07403798186869,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.33332833450916,3.71005111524221,3.81991453080295,2.46316411113114,2.46316411113114,2.46316411113114,7.19655346031033,2.46316411113114,6.75912196745632,2.46316411113114,2.46316411113114,3.21587087949416,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.83758173299471,4.76970949777772,4.52346067155358,2.46316411113114
"KO:K06864",5.95961124195817,6.91542866580974,6.78537238486588,7.93466584210576,5.691801984974,2.46316411113114,2.46316411113114,6.74493523598277,6.52821509852209,6.38973276728184,3.78329090689369,5.0789271291325,7.82744501020076,6.52841329513545,2.46316411113114,7.34404512937976,6.93037082421778,6.13382293510071,6.8426967690033,9.0592948169637,2.46316411113114,2.46316411113114,5.26778612077133,2.46316411113114,5.96005038447973,6.73929773436794,6.62570144058499,6.38465919531106,6.50292415851858,6.97375927472533,5.62735439820301,5.83510108728997,6.18657190698042,6.60919963300993,7.09514735455638
"KO:K06867",5.63046800045809,5.8851266460227,7.29598505873064,6.02696911206388,5.81325776431858,2.46316411113114,4.78020025543996,7.42734949848461,6.41540910406078,5.97857729824443,4.44127720228112,4.79092961681077,7.68924103671808,4.74191856851524,2.46316411113114,5.93248872009003,5.73280918491166,4.12009253653134,6.05813541017943,5.14422359197453,2.46316411113114,7.74603650447442,6.86846619986021,7.13858522849163,6.57484682033465,5.65042869632665,6.085378851734,6.03733850136877,6.5290213418194,6.49034554254406,6.71110427108818,6.70612774856041,6.69136112852993,5.84632524997874,6.61215894289122
"KO:K06869",3.00452927486732,3.31168973912114,2.46316411113114,4.643341173995,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.36244873424843,2.46316411113114,5.37982708353075,5.26094002722736,2.46316411113114,2.46316411113114,2.46316411113114,7.62568385687885,4.02515673774453,4.16329435330167,2.46316411113114,3.83808645263942,2.46316411113114,2.46316411113114,2.46316411113114,7.79631666887151,2.46316411113114,2.46316411113114,2.46316411113114,3.89879156701422,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.76970949777772,5.1164940935691,4.55679987776341
"KO:K06871",6.0416364332864,6.53389536096042,9.0899580408832,5.39863074440546,6.00124925489276,2.46316411113114,2.46316411113114,11.0283020536316,6.30820339047677,5.94968719467731,4.84104049363254,4.42263247329749,7.7795938946226,7.38366165054067,2.46316411113114,7.743868440609,9.38663471239653,5.12775153351916,7.19554014777793,5.41653584441097,9.93029610428203,8.9262388489528,6.34648543337096,5.88997424488321,6.39006066382457,7.38588760488418,6.6988111749126,6.77764041799322,6.79927047310794,6.01186290318296,5.6041008330172,5.52894249092776,7.24026146427444,6.87165915493003,7.28288227551491
"KO:K06872",5.29140375325822,4.04905182440548,4.32713669648235,5.45047119993171,5.55888965342101,2.46316411113114,5.06736503108216,2.46316411113114,6.11331100865611,4.5467048501932,4.13277896759513,2.46316411113114,2.46316411113114,4.99259943521706,2.46316411113114,4.74088172027967,3.5509712132183,4.78528030144133,4.18045921427006,4.39073638513087,7.83751436934112,2.46316411113114,2.46316411113114,2.46316411113114,4.17608531282384,5.88668048146321,6.10710467517859,6.22154098361158,5.7145571031943,4.24823069779713,5.10156721023821,6.30936433234043,5.11910679287075,5.15943864633998,6.29971046959144
"KO:K06875",4.56870523663279,4.30737026254869,5.71935317121816,5.16945941270113,3.72477311267812,2.46316411113114,2.46316411113114,5.43777449831449,2.46316411113114,2.46316411113114,2.46316411113114,4.42263247329749,2.46316411113114,2.46316411113114,2.46316411113114,8.04945140437978,4.92080707472767,4.67699379248822,4.34626389577281,4.47640513562061,2.46316411113114,2.46316411113114,2.46316411113114,7.8982302979875,3.9839153085946,3.32154771909258,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.52011458738049,4.76970949777772,4.82582043742836,4.08765810304778
"KO:K06877",4.41894559978416,5.177921586792,6.2949634976324,3.91498831582216,6.36702463900907,2.46316411113114,2.46316411113114,8.74827800449215,4.03225836732901,4.72334721597017,5.02854723113068,6.06157819396737,4.94375570063611,5.58301130623521,2.46316411113114,6.83846917430494,5.25422306157465,4.2842912750268,4.62376765353014,5.6442518669942,5.37203841564935,7.58510235463919,2.46316411113114,5.42095314714636,5.91219141885315,5.67361584847762,5.35735937946666,7.40657112083114,7.4780074580044,5.3487244103989,4.82233268994682,3.83758173299471,7.18386469845135,5.87196858951342,7.4771633070982
"KO:K06878",6.24475943189795,4.2272758544564,4.06658092408764,6.41023102054757,7.67282963505213,6.04268629283532,2.46316411113114,4.48337256907908,6.35793180174441,5.21272296105006,6.15138968831944,5.77759084312304,2.46316411113114,5.56631807433236,2.46316411113114,2.46316411113114,4.43801461679681,6.13382293510071,5.76477221865839,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.66460052589127,5.27767975831697,5.52969610474729,5.82567728084948,6.19562536915828,5.28447367341671,4.92195092620213,6.54824453436304,2.46316411113114,5.28078198896715,4.31077319772166
"KO:K06879",3.93827465905422,5.79789749882612,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.16228888636291,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.23870299972491,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.66154732290367,3.83808645263942,2.46316411113114,2.46316411113114,6.21462576523447,2.46316411113114,2.46316411113114,4.03678581848372,3.92267087921373,3.8302841914459,2.46316411113114,2.46316411113114,2.46316411113114,3.20033731757783,2.46316411113114,2.46316411113114,3.57645853688804
"KO:K06881",5.91106435840481,5.89716087864389,6.17896718179369,5.99273475556027,6.46404528460194,6.01704047814796,7.29586121874905,6.86007632006955,5.8319827198339,5.99751606387926,5.70687994375966,5.47150042000114,6.12595518209334,6.62732344464423,2.46316411113114,4.31221264243918,6.64392735826078,6.29231604957008,5.70937658934729,5.06683275895786,9.21922638772239,2.46316411113114,4.96678684172673,2.46316411113114,5.2387170369197,5.74097374629022,6.06331636623277,5.87061139705153,5.37984527541087,6.08819926214762,5.42955161046858,5.07323380671516,4.84720532790926,5.59183408072314,6.47851940382244
"KO:K06883",6.65474782209837,7.38297613360913,8.08676039965112,5.80796335765328,7.17360498571206,2.46316411113114,6.30225605300914,8.2907931334144,7.17686776960879,7.3955693407235,4.27457262963139,2.46316411113114,6.06300715745611,6.79264015209132,2.46316411113114,5.54425379433454,5.12113114201123,5.57276026148625,5.72808430794451,5.37470086483964,7.83751436934112,7.19655346031033,2.46316411113114,2.46316411113114,6.70164160384126,6.4034491208665,7.00568026144328,4.72644408932245,5.54428756145556,7.56468964848,6.68939011776283,7.18188740122539,7.29453085116966,5.3561451720017,5.39984027098011
"KO:K06884",7.96151382123813,9.40922707801107,8.80375751054503,8.70128068425759,8.48582995429853,8.55657984640319,9.50169959837598,9.2201418743868,8.45486705744749,10.4248201813532,8.05246196463207,9.15904337957985,9.37861308867207,8.31439577273545,10.5351159649633,10.2343465372118,8.46016861572728,8.61498546352704,10.3573931147834,10.3504779943311,7.07982279195202,11.2756380867565,10.2613466257735,11.8605703280861,8.24669043023356,9.16358676917031,8.3244967000887,7.96763202101181,8.52379578429029,8.32175587524947,9.37280678964401,8.5177196070445,9.91814632730479,8.80920541393213,9.2392541536604
"KO:K06885",4.70291242731453,5.54520720067686,5.09910814515662,2.46316411113114,5.23200327556577,4.70067866059632,2.46316411113114,5.48009069614415,4.27951037818268,5.36815270791845,5.12511795352989,2.46316411113114,5.01365587258683,4.9407870230483,2.46316411113114,6.05087748907773,5.16693887565398,3.92917059022809,4.66472405851264,5.59069272359726,2.46316411113114,2.46316411113114,5.51484049870122,2.46316411113114,5.58507752921271,5.16649420519899,5.35735937946666,5.57669262172769,4.51704641496281,4.24823069779713,3.30911432508731,4.86349472280164,5.17938678462124,4.7706397757381,5.69600437381616
"KO:K06886",6.99293315512239,7.64969159887715,9.26287892142625,7.99602715312782,6.30098831525862,8.42235046771155,8.24568791298103,8.11685512465524,7.28074109561444,7.17360665037287,7.86093198650858,8.50987059444668,9.36571406068716,8.02591946434333,9.06270269981364,8.7159204533312,7.62681607440252,6.94106306816632,7.4731779914889,8.2829919658944,5.13161930623167,10.29508017484,5.51484049870122,7.13858522849163,8.04494540063416,7.61639440231843,7.24872709286711,7.60422336620717,8.32659662944467,7.29534941360088,6.49019737469258,7.28088252211408,8.84410357583471,8.73842962902635,8.58645610600239
"KO:K06888",6.87983578698277,7.03925087578755,7.6065583724253,7.75360487409253,7.21390789189848,5.4521132476506,6.73234007785825,6.65664133693227,6.267135707544,6.38256994297606,6.34038711623211,7.24195076486893,7.62569575898612,6.73470484895751,8.21642501101645,8.40438936013393,7.29535248822834,7.14478009024379,6.93337513186784,6.72962854853521,9.29265736852463,9.22812200319905,6.68182137937637,7.68664246413481,7.0409240001252,7.30373143529814,6.88567829352916,7.30197560091268,7.64794625080958,6.08819926214762,6.39938090167959,6.05487015229096,8.88000108056236,7.91262918018266,8.4110944222416
