"","p.Weighted","q.Weighted","cor.Weighted","Z.Weighted","p.Standard","q.Standard","cor.Standard","Z.Standard"
"KO:K06758",0.0205733430235222,0.0981794386898381,0.395585335129302,2.4365171767517,0.00675845695081811,0.0202576657356427,0.455719363281722,2.89615765635235
"KO:K06860",0.861732806385235,0.999845537267913,0.0310229381667377,0.175576749462675,0.904116347131416,0.464205996390025,0.021459574352513,0.121421645731116
"KO:K06861",0.790547084225934,0.999845537267913,-0.0472935776837612,-0.267832571780824,0.986574703852676,0.483937268994815,0.00299792465551544,0.0169588990368773
"KO:K06863",0.84975974750665,0.999845537267913,0.0337388798083733,0.190964645239782,0.657574740053863,0.393082544305142,0.0788499340498459,0.447435676824298
"KO:K06864",0.736782015654346,0.999845537267913,-0.0598299540220979,-0.339056721389174,0.959676979876945,0.477564141145755,0.0090075469822209,0.0509564476644995
"KO:K06867",0.0961635653462289,0.344075545444725,-0.290008021191683,-1.71420229682459,0.131620992723354,0.14544554582612,-0.26383752611047,-1.5473162780262
"KO:K06869",1.71600792331361e-06,2.34138405029586e-05,0.718395845412684,5.84194770937453,8.1712005560064e-05,0.000824657436603026,0.623504359438034,4.51136304823188
"KO:K06871",0.180746610913125,0.548897427341975,-0.235105102176865,-1.3683090626817,0.166288216621705,0.169217037390859,-0.242906134914779,-1.41650934319898
"KO:K06872",0.752104996280165,0.999845537267913,0.056230791628436,0.318593472010111,0.433713305500315,0.305457443897963,0.138798093399573,0.792834668911423
"KO:K06875",0.241635942345158,0.664550995520401,0.206357318878049,1.19301080287784,0.0328594222274017,0.0604123576085646,0.366799997202577,2.23039290123232
"KO:K06877",0.977881597230946,0.999845537267913,0.00493951222531355,0.0279424416050208,0.879513980024389,0.457236168355899,0.0270019577129039,0.152801853742968
"KO:K06878",0.982198315415651,0.999845537267913,0.003975325921253,0.0224880170229565,0.55111101701022,0.355299330970113,0.105902696349394,0.602464076076709
"KO:K06879",0.651493972653106,0.999845537267913,-0.080343557182271,-0.455965825044663,0.330707865029875,0.259739211503076,-0.172000778267673,-0.987703259183616
"KO:K06881",0.817390679792419,0.999845537267913,-0.0411207945380675,-0.232811257178244,0.467335724941138,0.319278615927872,-0.128950170386858,-0.73559373663099
"KO:K06883",3.68578568687994e-06,4.62214224487371e-05,-0.702181680452703,-5.57886462983156,0.000550443226976505,0.00326368407858269,-0.561470428558436,-3.83827027589676
"KO:K06884",0.984197002582013,0.999845537267913,0.00352893642265307,0.0199628033013707,0.774691791009922,0.424200595621174,0.0509647191437625,0.288675134594813
"KO:K06885",0.850341123444823,0.999845537267913,-0.033606833877599,-0.190216408419171,0.62397462313291,0.381487256262762,-0.0871732109064359,-0.495010569808013
"KO:K06886",0.634128435021554,0.999845537267913,0.084639463999462,0.480517379786106,0.284727603673689,0.234982846649644,0.188869253297473,1.08798716681612
"KO:K06888",0.252547842348372,0.679127612144302,0.201746000994617,1.16520685192627,0.25467896296148,0.219542491804309,0.200860951919535,1.15987975494356
"KO:K06889",0.46903280359802,0.975109984102401,0.128463318029141,0.732769805687736,0.127129408361129,0.142258880985778,0.266835679816271,1.56623918681602
"KO:K06890",0.955104921448938,0.999845537267913,-0.010029850677774,-0.056740257475624,0.624907138775854,0.381487256262762,-0.0869398150099479,-0.493675130415818
"KO:K06891",0.486599172930779,0.993451946842345,-0.123477116434091,-0.70387853772897,0.446697248646196,0.310445338737347,-0.134947852730433,-0.770427665629688
"KO:K06893",0.784386830630515,0.999845537267913,-0.0487175677974082,-0.275915804410899,0.387625362118412,0.285331166673168,-0.153011093706455,-0.87587535119829
"KO:K06894",0.831634231991675,0.999845537267913,-0.0378649060760916,-0.214349972216573,0.906153858804094,0.464205996390025,0.0210015226655919,0.118828761168523
"KO:K06895",0.999741882464136,0.999845537267913,5.76361338223429e-05,0.00032603920907877,0.916789610213854,0.46860538418695,-0.0186125850966428,-0.105306923328501
"KO:K06897",0.893150229453551,0.999845537267913,-0.0239272564832385,-0.135391764878242,0.660410130281941,0.393909695571059,-0.0781552925368046,-0.443469584809641
"KO:K06898",0.49097358265064,0.994739870387263,-0.122250001826698,-0.696776728670861,0.697163099770375,0.403995292626201,-0.0692491565751177,-0.392675043040057
"KO:K06901",0.712917675807736,0.999845537267913,-0.0654827981849269,-0.371223402614022,0.223742234813652,0.204783154424781,-0.214231839812384,-1.24068343784945
