"","Label","Pyr","Flux","Time","Condition"
"432","S2P7","C1",2.0355,0.41285,"Pre-Drought"
"433","S3P1","C1",-2.87654,0.36872,"Pre-Drought"
"434","S3P3","C1",9.91116,0.49325,"Pre-Drought"
"435","S3P5","C1",-1.13815,0.47529,"Pre-Drought"
"436","S1P2","C2",-0.23901,-1.18678,"Pre-Drought"
"437","S1P4","C2",-5.91395,0.49965,"Pre-Drought"
"438","S1P6","C2",22.88361,0.49179,"Pre-Drought"
"439","S2P8","C2",7.52603,0.41995,"Pre-Drought"
"440","S2P4","C2",-4.80614,0.45376,"Pre-Drought"
"441","S2P6","C2",6.32925,0.48088,"Pre-Drought"
"442","S3P2","C2",-1.86367,0.47547,"Pre-Drought"
"443","S3P4","C2",14.5515,0.44353,"Pre-Drought"
"444","S1P1","C1",6.21107,0.46028,"Pre-Drought"
"445","S1P3","C1",-7.93409,0.4916,"Pre-Drought"
"446","S1P5","C1",7.37786,-1.17272,"Pre-Drought"
"447","S2P1","C1",11.107,0.45358,"Pre-Drought"
"448","S2P3","C1",-3.4813,0.4925,"Pre-Drought"
"449","S2P7","C1",-6.26221,0.43779,"Pre-Drought"
"450","S3P1","C1",-3.54123,0.40426,"Pre-Drought"
"451","S3P5","C1",6.07141,0.51091,"Pre-Drought"
"452","S1P2","C2",11.54781,-1.17252,"Pre-Drought"
"453","S1P4","C2",5.60463,0.53531,"Pre-Drought"
"454","S1P6","C2",15.18386,0.52743,"Pre-Drought"
"455","S2P8","C2",17.70444,0.44492,"Pre-Drought"
"456","S2P4","C2",0.50216,0.49292,"Pre-Drought"
"457","S2P6","C2",3.25196,0.51648,"Pre-Drought"
"458","S3P2","C2",-4.43308,0.5111,"Pre-Drought"
"459","S3P4","C2",8.06903,0.47916,"Pre-Drought"
"460","S1P1","C1",-0.8559,0.49946,"Pre-Drought"
"461","S1P3","C1",10.70374,0.52723,"Pre-Drought"
"462","S1P5","C1",-2.7259,-1.15844,"Pre-Drought"
"463","S2P1","C1",-6.00878,0.49273,"Pre-Drought"
"464","S2P3","C1",-6.88025,0.52811,"Pre-Drought"
"465","S2P7","C1",9.9219,0.45918,"Pre-Drought"
"466","S3P1","C1",-3.18508,0.44337,"Pre-Drought"
"467","S1P2","C2",-3.54784,-1.15825,"Pre-Drought"
"468","S2P8","C2",6.28107,0.46632,"Pre-Drought"
"469","S2P4","C2",0.72869,0.52856,"Pre-Drought"
"470","S3P4","C2",8.92318,0.51837,"Pre-Drought"
"471","S1P1","C1",-17.17096,0.53512,"Pre-Drought"
"472","S1P5","C1",6.10247,-1.14065,"Pre-Drought"
"473","S2P1","C1",12.54047,0.52838,"Pre-Drought"
"474","S2P7","C1",-0.87029,0.48056,"Pre-Drought"
"475","S3P1","C1",-9.72216,0.47899,"Pre-Drought"
"476","S1P2","C2",8.98137,-1.14046,"Pre-Drought"
"477","S2P8","C2",2.90668,0.4877,"Pre-Drought"
"478","S1P5","C1",5.98348,-1.12638,"Pre-Drought"
"479","S2P7","C1",1.35796,0.50192,"Pre-Drought"
"480","S3P1","C1",-5.66263,0.51819,"Pre-Drought"
"481","S1P2","C2",-11.06336,-1.12619,"Pre-Drought"
"482","S2P8","C2",-3.28111,0.50906,"Pre-Drought"
"483","S3P6","C2",21.83255,0.71773,"Pre-Drought"
"484","S1P5","C1",0.45245,-1.11214,"Pre-Drought"
"485","S2P7","C1",-3.56687,0.52686,"Pre-Drought"
"486","S1P2","C2",1.70306,-1.11194,"Pre-Drought"
"487","S2P8","C2",11.47021,0.534,"Pre-Drought"
"488","S3P6","C2",3.70086,0.75333,"Pre-Drought"
"489","S1P5","C1",6.09237,-1.09789,"Pre-Drought"
"490","S3P3","C1",1.50654,0.71752,"Pre-Drought"
"491","S1P2","C2",2.93796,-1.0977,"Pre-Drought"
"492","S1P4","C2",23.8169,0.72416,"Pre-Drought"
"493","S1P6","C2",26.27348,0.71612,"Pre-Drought"
"494","S2P6","C2",-7.06937,0.7413,"Pre-Drought"
"495","S3P6","C2",9.76858,0.7925,"Pre-Drought"
"496","S1P3","C1",1.24906,0.71596,"Pre-Drought"
"497","S1P5","C1",13.35399,-1.08365,"Pre-Drought"
"498","S2P3","C1",-9.45525,0.75292,"Pre-Drought"
"499","S3P3","C1",-1.94555,0.75313,"Pre-Drought"
"500","S3P5","C1",1.51305,0.73531,"Pre-Drought"
"501","S1P2","C2",-9.13536,-1.08346,"Pre-Drought"
"502","S1P4","C2",-4.65887,0.75979,"Pre-Drought"
"503","S1P6","C2",21.43156,0.75174,"Pre-Drought"
"504","S2P4","C2",2.89274,0.7173,"Pre-Drought"
"505","S2P6","C2",9.90866,0.77691,"Pre-Drought"
"506","S3P2","C2",7.06347,0.7355,"Pre-Drought"
"507","S3P6","C2",10.81504,0.82811,"Pre-Drought"
"508","S1P1","C1",-6.17568,0.72396,"Pre-Drought"
"509","S1P3","C1",4.74483,0.75157,"Pre-Drought"
"510","S1P5","C1",-2.8587,-1.06941,"Pre-Drought"
"511","S2P1","C1",0.67126,0.71714,"Pre-Drought"
"512","S2P3","C1",-2.92248,0.78853,"Pre-Drought"
"513","S3P3","C1",20.21892,0.79229,"Pre-Drought"
"514","S3P5","C1",4.36765,0.77448,"Pre-Drought"
"515","S1P2","C2",-22.80577,-1.0692,"Pre-Drought"
"516","S1P4","C2",-3.55125,0.79897,"Pre-Drought"
"517","S1P6","C2",14.1409,0.79089,"Pre-Drought"
"518","S2P4","C2",3.14851,0.75297,"Pre-Drought"
"519","S2P6","C2",31.65097,0.8281,"Pre-Drought"
"520","S3P2","C2",3.15562,0.77468,"Pre-Drought"
"521","S3P4","C2",22.40611,0.74299,"Pre-Drought"
"522","S3P6","C2",23.86843,0.86721,"Pre-Drought"
"523","S1P1","C1",10.31048,0.75959,"Pre-Drought"
"524","S1P3","C1",-22.42412,0.79073,"Pre-Drought"
"525","S1P5","C1",-2.65077,-1.05161,"Pre-Drought"
"526","S2P1","C1",0.14256,0.75279,"Pre-Drought"
"527","S2P3","C1",2.02571,0.83972,"Pre-Drought"
"528","S3P3","C1",-6.99288,0.82791,"Pre-Drought"
"529","S3P5","C1",-2.63741,0.81014,"Pre-Drought"
"530","S1P2","C2",-6.47961,-1.05141,"Pre-Drought"
"531","S1P4","C2",6.82138,0.83462,"Pre-Drought"
"532","S1P6","C2",29.65846,0.82649,"Pre-Drought"
"533","S2P4","C2",0.15852,0.79212,"Pre-Drought"
"534","S2P6","C2",15.0702,0.86568,"Pre-Drought"
"535","S3P2","C2",4.38116,0.81032,"Pre-Drought"
"536","S3P4","C2",16.33365,0.77863,"Pre-Drought"
"537","S3P6","C2",-10.28992,0.90284,"Pre-Drought"
"538","S1P1","C1",6.24006,0.79877,"Pre-Drought"
"539","S1P3","C1",-1.5449,0.82633,"Pre-Drought"
"540","S1P5","C1",10.09982,-1.03736,"Pre-Drought"
"541","S2P1","C1",7.79454,0.79194,"Pre-Drought"
"542","S2P3","C1",-5.71685,0.8773,"Pre-Drought"
"543","S3P1","C1",8.79444,0.74282,"Pre-Drought"
"544","S3P3","C1",7.15127,0.867,"Pre-Drought"
"545","S3P5","C1",-6.11247,0.84935,"Pre-Drought"
"546","S1P2","C2",-2.04459,-1.03716,"Pre-Drought"
"547","S1P4","C2",-0.30862,0.87376,"Pre-Drought"
"548","S1P6","C2",7.2071,0.86565,"Pre-Drought"
"549","S2P4","C2",-5.85029,0.82779,"Pre-Drought"
"550","S2P6","C2",26.17074,0.91491,"Pre-Drought"
"551","S3P2","C2",-3.48978,0.84953,"Pre-Drought"
"552","S3P4","C2",9.04014,0.81784,"Pre-Drought"
"553","S3P6","C2",29.14499,0.94201,"Pre-Drought"
"554","S1P1","C1",-5.28219,0.83443,"Pre-Drought"
"555","S1P3","C1",8.54386,0.86547,"Pre-Drought"
"556","S1P5","C1",-5.9648,-1.02311,"Pre-Drought"
"557","S2P1","C1",16.0921,0.8276,"Pre-Drought"
"558","S2P3","C1",0.12592,0.92653,"Pre-Drought"
"559","S3P1","C1",-5.79619,0.77847,"Pre-Drought"
"560","S3P3","C1",-1.78964,0.90263,"Pre-Drought"
"561","S3P5","C1",-18.53367,0.88497,"Pre-Drought"
"562","S1P2","C2",2.76994,-1.02291,"Pre-Drought"
"563","S1P4","C2",5.16821,0.90942,"Pre-Drought"
"564","S1P6","C2",15.52774,0.90126,"Pre-Drought"
"565","S2P4","C2",6.11955,0.86696,"Pre-Drought"
"566","S2P6","C2",6.98718,0.95056,"Pre-Drought"
"567","S3P2","C2",11.72355,0.88516,"Pre-Drought"
"568","S3P4","C2",24.60563,0.85351,"Pre-Drought"
"569","S3P6","C2",33.60787,1.00041,"Pre-Drought"
