"","Label","Time","Time_Flux"
"840","S3P5.C1","time",0.47883
"841","S3P5.C1","Flux",0.00535
"842","S1P2.C2","time",-0.30554
"843","S1P4.C2","time",-0.19067
"844","S1P6.C2","time",0.43038
"845","S1P6.C2","Flux",0.07162
"846","S2P2.C2","time",0.35528
"847","S2P2.C2","Flux",0.0368
"848","S2P4.C2","time",0.39618
"849","S2P4.C2","Flux",0.10738
"850","S2P6.C2","time",0.41473
"851","S2P6.C2","Flux",-0.0019
"852","S3P2.C2","time",0.47904
"853","S3P2.C2","Flux",0.08103
"854","S3P4.C2","time",0.38741
"855","S3P4.C2","Flux",0.23561
"856","S3P6.C2","time",0.38661
"857","S3P6.C2","Flux",0.05805
"858","S1P2.W","time",0.33176
"859","S1P2.W","Flux",0.00333
"860","S1P4.W","time",0.33888
"861","S1P4.W","Flux",0.000251
"862","S1P1.C1","time",0.44519
"863","S1P1.C1","Flux",0.00776
"864","S1P3.C1","time",0.43021
"865","S1P3.C1","Flux",-0.00527
"866","S1P5.C1","time",-0.29148
"867","S2P1.C1","time",0.43867
"868","S2P1.C1","Flux",0.000924
"869","S2P3.C1","time",0.45725
"870","S2P3.C1","Flux",0.0045
"871","S2P5.C1","time",0.39071
"872","S2P5.C1","Flux",-0.00013
"873","S3P1.C1","time",0.42795
"874","S3P1.C1","Flux",0.00489
"875","S3P3.C1","time",0.429
"876","S3P3.C1","Flux",0.000886
"877","S3P5.C1","time",0.52152
"878","S3P5.C1","Flux",-0.00752
"879","S1P2.C2","time",-0.29131
"880","S1P4.C2","time",-0.11238
"881","S1P6.C2","time",0.466
"882","S1P6.C2","Flux",0.10185
"883","S2P2.C2","time",0.39089
"884","S2P2.C2","Flux",0.05606
"885","S2P4.C2","time",0.43884
"886","S2P4.C2","Flux",0.11395
"887","S2P6.C2","time",0.45744
"888","S2P6.C2","Flux",0.00346
"889","S3P2.C2","time",0.52171
"890","S3P2.C2","Flux",0.0993
"891","S3P4.C2","time",0.42811
"892","S3P4.C2","Flux",0.18258
"893","S3P6.C2","time",0.42919
"894","S3P6.C2","Flux",0.06172
"895","S1P2.W","time",0.36017
"896","S1P2.W","Flux",0.00428
"897","S1P4.W","time",0.3673
"898","S1P4.W","Flux",0.00152
"899","S1P1.C1","time",0.48086
"900","S1P1.C1","Flux",-0.00658
"901","S1P3.C1","time",0.46581
"902","S1P3.C1","Flux",0.01597
"903","S1P5.C1","time",-0.27725
"904","S2P1.C1","time",0.47435
"905","S2P1.C1","Flux",-0.00605
"906","S2P3.C1","time",0.49292
"907","S2P3.C1","Flux",0.00375
"908","S2P5.C1","time",0.43339
"909","S2P5.C1","Flux",-0.00565
"910","S3P1.C1","time",0.46361
"911","S3P1.C1","Flux",0.00573
"912","S3P3.C1","time",0.46459
"913","S3P3.C1","Flux",0.00441
"914","S3P5.C1","time",0.55713
"915","S1P2.C2","time",-0.27707
"916","S1P4.C2","time",-0.03403
"917","S1P4.C2","Flux",-0.00461
"918","S1P6.C2","time",0.50873
"919","S1P6.C2","Flux",0.08228
"920","S2P2.C2","time",0.43356
"921","S2P2.C2","Flux",0.05113
"922","S2P4.C2","time",0.47453
"923","S2P4.C2","Flux",0.1206
"924","S2P6.C2","time",0.49311
"925","S2P6.C2","Flux",0.02469
"926","S3P2.C2","time",0.55734
"927","S3P4.C2","time",0.46377
"928","S3P4.C2","Flux",0.20925
"929","S3P6.C2","time",0.46478
"930","S3P6.C2","Flux",0.07295
"931","S1P2.W","time",0.38155
"932","S1P2.W","Flux",-0.00544
"933","S1P4.W","time",0.38867
"934","S1P4.W","Flux",0.00695
"935","S1P1.C1","time",0.52355
"936","S1P1.C1","Flux",0.00468
"937","S1P3.C1","time",0.50854
"938","S1P3.C1","Flux",-0.00276
"939","S1P5.C1","time",-0.26301
"940","S2P1.C1","time",0.51705
"941","S2P1.C1","Flux",-0.00298
"942","S2P3.C1","time",0.53561
"943","S2P3.C1","Flux",0.01468
"944","S2P5.C1","time",0.469
"945","S2P5.C1","Flux",-0.00344
"946","S3P1.C1","time",0.50433
"947","S3P1.C1","Flux",0.01947
"948","S3P3.C1","time",0.50721
"949","S3P3.C1","Flux",-0.00216
"950","S3P5.C1","time",0.59984
"951","S1P2.C2","time",-0.26284
"952","S1P4.C2","time",0.000521
"953","S1P4.C2","Flux",0.00102
"954","S1P6.C2","time",0.54436
"955","S2P2.C2","time",0.46919
"956","S2P2.C2","Flux",0.06971
"957","S2P4.C2","time",0.51722
"958","S2P4.C2","Flux",0.17642
"959","S2P6.C2","time",0.53581
"960","S3P2.C2","time",0.60003
"961","S3P4.C2","time",0.50449
"962","S3P4.C2","Flux",0.20374
"963","S3P6.C2","time",0.5074
"964","S3P6.C2","Flux",0.06853
"965","S1P2.W","time",0.40292
"966","S1P2.W","Flux",0.000915
"967","S1P4.W","time",0.41005
"968","S1P4.W","Flux",0.00607
"969","S1P1.C1","time",0.55922
"970","S1P3.C1","time",0.54418
"971","S1P5.C1","time",-0.24877
"972","S2P1.C1","time",0.55272
"973","S2P3.C1","time",0.5713
"974","S2P5.C1","time",0.51169
"975","S2P5.C1","Flux",-0.0154
"976","S3P1.C1","time",0.53999
"977","S3P1.C1","Flux",0.02117
"978","S3P3.C1","time",0.54279
"979","S3P3.C1","Flux",-0.00497
"980","S3P5.C1","time",0.63549
"981","S1P2.C2","time",-0.2486
"982","S1P4.C2","time",0.02187
"983","S1P4.C2","Flux",0.00568
"984","S1P6.C2","time",0.58706
"985","S2P2.C2","time",0.51186
"986","S2P2.C2","Flux",0.04755
"987","S2P4.C2","time",0.55289
"988","S2P6.C2","time",0.57149
"989","S3P2.C2","time",0.63566
"990","S3P4.C2","time",0.54015
"991","S3P6.C2","time",0.54297
"992","S1P2.W","time",0.42428
"993","S1P2.W","Flux",0.01031
"994","S1P4.W","time",0.43141
"995","S1P4.W","Flux",-0.00201
"996","S1P1.C1","time",0.60186
"997","S1P3.C1","time",0.58686
"998","S1P5.C1","time",-0.23454
"999","S2P1.C1","time",0.59539
"1000","S2P3.C1","time",0.61397
"1001","S2P5.C1","time",0.5473
"1002","S3P1.C1","time",0.58073
"1003","S3P3.C1","time",0.58542
"1004","S3P5.C1","time",0.67809
"1005","S1P2.C2","time",-0.23436
"1006","S1P4.C2","time",0.04328
"1007","S1P4.C2","Flux",-0.00205
"1008","S1P6.C2","time",0.62271
"1009","S2P2.C2","time",0.54747
"1010","S2P4.C2","time",0.59558
"1011","S2P6.C2","time",0.61418
"1012","S3P2.C2","time",0.67829
"1013","S3P4.C2","time",0.58089
"1014","S3P6.C2","time",0.58559
"1015","S1P2.W","time",0.45272
"1016","S1P2.W","Flux",-0.00571
"1017","S1P4.W","time",0.45985
"1018","S1P4.W","Flux",0.00146
"1019","S1P1.C1","time",0.63756
"1020","S1P3.C1","time",0.62252
"1021","S1P5.C1","time",-0.21328
"1022","S2P1.C1","time",0.63111
"1023","S2P3.C1","time",0.64958
"1024","S2P5.C1","time",0.58992
"1025","S3P1.C1","time",0.6164
"1026","S3P3.C1","time",0.62101
"1027","S3P5.C1","time",0.71373
"1028","S1P2.C2","time",-0.2131
"1029","S1P4.C2","time",0.06463
"1030","S1P4.C2","Flux",-0.000697
"1031","S1P6.C2","time",0.66541
"1032","S2P2.C2","time",0.59008
"1033","S2P4.C2","time",0.63131
"1034","S2P6.C2","time",0.64976
"1035","S3P2.C2","time",0.71392
"1036","S3P2.C2","Flux",0.10604
"1037","S3P4.C2","time",0.6166
"1038","S3P6.C2","time",0.62119
"1039","S1P2.W","time",0.4741
"1040","S1P2.W","Flux",-0.00222
"1041","S1P4.W","time",0.48122
"1042","S1P4.W","Flux",0.00571
"1043","S1P1.C1","time",0.6802
"1044","S1P3.C1","time",0.66522
"1045","S1P5.C1","time",-0.19904
"1046","S2P1.C1","time",0.67377
"1047","S2P3.C1","time",0.69226
"1048","S2P5.C1","time",0.62546
"1049","S3P1.C1","time",0.65712
"1050","S3P3.C1","time",0.66372
"1051","S3P5.C1","time",0.75635
"1052","S1P2.C2","time",-0.19887
"1053","S1P4.C2","time",0.09302
"1054","S1P4.C2","Flux",0.00859
"1055","S1P6.C2","time",0.70102
"1056","S2P2.C2","time",0.62566
"1057","S2P4.C2","time",0.67398
"1058","S2P6.C2","time",0.69247
"1059","S3P2.C2","time",0.75655
"1060","S3P2.C2","Flux",0.11857
"1061","S3P4.C2","time",0.65728
"1062","S3P6.C2","time",0.6639
"1063","S1P2.W","time",0.49549
"1064","S1P2.W","Flux",0.00212
"1065","S1P4.W","time",0.50262
"1066","S1P4.W","Flux",-7.6e-05
"1067","S1P1.C1","time",0.71583
"1068","S1P1.C1","Flux",-0.00743
"1069","S1P3.C1","time",0.70084
"1070","S1P5.C1","time",-0.18479
"1071","S2P1.C1","time",0.70944
"1072","S2P3.C1","time",0.72794
"1073","S2P3.C1","Flux",0.00239
"1074","S2P5.C1","time",0.66815
"1075","S3P1.C1","time",0.69278
"1076","S3P3.C1","time",0.69938
"1077","S3P5.C1","time",0.79199
"1078","S3P5.C1","Flux",-0.00834
"1079","S1P2.C2","time",-0.18462
"1080","S1P4.C2","time",0.11439
"1081","S1P4.C2","Flux",0.00694
"1082","S1P6.C2","time",0.74369
"1083","S1P6.C2","Flux",0.1359
"1084","S2P2.C2","time",0.66833
"1085","S2P4.C2","time",0.70962
"1086","S2P6.C2","time",0.72814
"1087","S2P6.C2","Flux",0.01476
"1088","S3P2.C2","time",0.79219
"1089","S3P2.C2","Flux",0.14506
"1090","S3P4.C2","time",0.69294
"1091","S3P6.C2","time",0.69956
"1092","S1P2.W","time",0.51685
"1093","S1P2.W","Flux",-0.00633
"1094","S1P4.W","time",0.52398
"1095","S1P4.W","Flux",-0.0052
"1096","S1P1.C1","time",0.75846
"1097","S1P1.C1","Flux",0.0043
"1098","S1P3.C1","time",0.74351
"1099","S1P3.C1","Flux",0.02283
"1100","S1P5.C1","time",-0.17056
"1101","S2P1.C1","time",0.75212
"1102","S2P3.C1","time",0.77064
"1103","S2P3.C1","Flux",0.01013
"1104","S2P5.C1","time",0.70378
"1105","S3P1.C1","time",0.73351
"1106","S3P1.C1","Flux",0.01863
"1107","S3P3.C1","time",0.74206
"1108","S3P3.C1","Flux",0.0042
"1109","S3P5.C1","time",0.83464
"1110","S1P2.C2","time",-0.17038
"1111","S1P4.C2","time",0.13575
"1112","S1P4.C2","Flux",0.00218
"1113","S1P6.C2","time",0.77927
"1114","S1P6.C2","Flux",0.11853
"1115","S2P2.C2","time",0.70396
"1116","S2P2.C2","Flux",0.05888
"1117","S2P4.C2","time",0.75229
"1118","S2P6.C2","time",0.77084
"1119","S2P6.C2","Flux",0.01165
"1120","S3P2.C2","time",0.83484
"1121","S3P2.C2","Flux",0.12102
"1122","S3P4.C2","time",0.73367
"1123","S3P4.C2","Flux",0.25128
"1124","S3P6.C2","time",0.74225
"1125","S3P6.C2","Flux",0.07471
"1126","S1P2.W","time",0.54524
"1127","S1P2.W","Flux",-0.00245
"1128","S1P4.W","time",0.55236
"1129","S1P4.W","Flux",-0.000146
"1130","S1P1.C1","time",0.7941
"1131","S1P1.C1","Flux",2.94e-05
"1132","S1P3.C1","time",0.7791
"1133","S1P3.C1","Flux",0.0063
"1134","S1P5.C1","time",-0.15632
"1135","S2P1.C1","time",0.78777
"1136","S2P3.C1","time",0.8063
"1137","S2P3.C1","Flux",0.00295
"1138","S2P5.C1","time",0.74646
"1139","S2P5.C1","Flux",0.01252
"1140","S3P1.C1","time",0.76918
"1141","S3P1.C1","Flux",0.01238
"1142","S3P3.C1","time",0.77772
"1143","S3P3.C1","Flux",-0.00518
"1144","S3P5.C1","time",0.87028
"1145","S1P2.C2","time",-0.15615
"1146","S1P4.C2","time",0.15711
"1147","S1P4.C2","Flux",0.01157
"1148","S1P6.C2","time",0.82191
"1149","S1P6.C2","Flux",0.12027
"1150","S2P2.C2","time",0.74662
"1151","S2P2.C2","Flux",0.05938
"1152","S2P4.C2","time",0.78794
"1153","S2P6.C2","time",0.80649
"1154","S2P6.C2","Flux",0.01043
"1155","S3P2.C2","time",0.87047
"1156","S3P2.C2","Flux",0.13809
"1157","S3P4.C2","time",0.76934
"1158","S3P4.C2","Flux",0.2384
"1159","S3P6.C2","time",0.77791
"1160","S3P6.C2","Flux",0.08839
"1161","S1P2.W","time",0.5666
"1162","S1P2.W","Flux",-0.0021
"1163","S1P4.W","time",0.57373
"1164","S1P4.W","Flux",-0.00598
"1165","S1P1.C1","time",0.83676
"1166","S1P1.C1","Flux",0.00895
"1167","S1P3.C1","time",0.82172
"1168","S1P3.C1","Flux",0.00761
"1169","S1P5.C1","time",-0.14208
"1170","S2P1.C1","time",0.83041
"1171","S2P3.C1","time",0.84902
"1172","S2P3.C1","Flux",-0.00255
"1173","S2P5.C1","time",0.78206
"1174","S2P5.C1","Flux",0.0157
"1175","S3P1.C1","time",0.8099
"1176","S3P1.C1","Flux",0.01539
"1177","S3P3.C1","time",0.82037
"1178","S3P3.C1","Flux",-0.01166
"1179","S3P5.C1","time",0.91292
"1180","S1P2.C2","time",-0.14191
"1181","S1P4.C2","time",0.18553
"1182","S1P4.C2","Flux",0.01456
"1183","S1P6.C2","time",0.85755
"1184","S1P6.C2","Flux",0.11898
"1185","S2P2.C2","time",0.78223
"1186","S2P2.C2","Flux",0.06862
"1187","S2P4.C2","time",0.83058
"1188","S2P6.C2","time",0.8492
"1189","S2P6.C2","Flux",0.00735
"1190","S3P2.C2","time",0.91312
"1191","S3P2.C2","Flux",0.13844
"1192","S3P4.C2","time",0.81006
"1193","S3P4.C2","Flux",0.22026
"1194","S3P6.C2","time",0.82056
"1195","S3P6.C2","Flux",0.07408
"1196","S1P2.W","time",0.58796
"1197","S1P4.W","time",0.59509
"1198","S1P1.C1","time",0.8724
"1199","S1P1.C1","Flux",-0.00094
"1200","S1P3.C1","time",0.85736
"1201","S1P3.C1","Flux",0.00681
"1202","S1P5.C1","time",-0.12081
"1203","S2P1.C1","time",0.86605
"1204","S2P3.C1","time",0.88469
"1205","S2P3.C1","Flux",0.00537
"1206","S2P5.C1","time",0.82473
"1207","S2P5.C1","Flux",-0.00231
"1208","S3P1.C1","time",0.84558
"1209","S3P1.C1","Flux",0.0119
"1210","S3P3.C1","time",0.85601
"1211","S3P3.C1","Flux",-0.00585
"1212","S3P5.C1","time",0.94856
"1213","S1P2.C2","time",-0.12064
"1214","S1P4.C2","time",0.20691
"1215","S1P4.C2","Flux",0.01163
"1216","S1P6.C2","time",0.90022
"1217","S1P6.C2","Flux",0.11424
"1218","S2P2.C2","time",0.82491
"1219","S2P2.C2","Flux",0.06642
"1220","S2P4.C2","time",0.86623
"1221","S2P6.C2","time",0.88488
"1222","S2P6.C2","Flux",0.01569
"1223","S3P2.C2","time",0.94875
"1224","S3P2.C2","Flux",0.14514
"1225","S3P4.C2","time",0.84574
"1226","S3P4.C2","Flux",0.28253
"1227","S3P6.C2","time",0.85619
"1228","S3P6.C2","Flux",0.10058
"1229","S1P2.W","time",0.60932
"1230","S1P4.W","time",0.61644
"1231","S1P1.C1","time",0.91507
"1232","S1P1.C1","Flux",-0.00429
"1233","S1P3.C1","time",0.90003
"1234","S1P3.C1","Flux",0.00436
"1235","S1P5.C1","time",-0.10657
"1236","S2P1.C1","time",0.90869
"1237","S2P3.C1","time",0.92742
"1238","S2P3.C1","Flux",-0.00315
"1239","S2P5.C1","time",0.86036
"1240","S2P5.C1","Flux",0.00508
"1241","S3P1.C1","time",0.88627
"1242","S3P1.C1","Flux",0.02143
"1243","S3P3.C1","time",0.89866
"1244","S3P5.C1","time",1.00681
"1245","S3P5.C1","Flux",-0.00303
"1246","S1P2.C2","time",-0.1064
"1247","S1P4.C2","time",0.2283
"1248","S1P4.C2","Flux",0.00573
"1249","S1P6.C2","time",0.93578
"1250","S1P6.C2","Flux",0.11711
"1251","S2P2.C2","time",0.86053
"1252","S2P2.C2","Flux",0.06605
"1253","S2P4.C2","time",0.90887
"1254","S2P6.C2","time",0.92758
"1255","S2P6.C2","Flux",0.02102
"1256","S3P2.C2","time",1.02126
"1257","S3P2.C2","Flux",0.1758
"1258","S3P4.C2","time",0.88644
"1259","S3P4.C2","Flux",0.19943
"1260","S3P6.C2","time",0.89884
"1261","S1P2.W","time",0.63767
"1262","S1P4.W","time",0.64478
"1263","S1P1.C1","time",0.95073
"1264","S1P1.C1","Flux",0.00603
"1265","S1P3.C1","time",0.9356
"1266","S1P3.C1","Flux",0.01596
"1267","S1P5.C1","time",-0.09234
"1268","S2P1.C1","time",0.94436
"1269","S2P3.C1","time",0.96304
"1270","S2P3.C1","Flux",0.00777
"1271","S2P5.C1","time",0.90302
"1272","S2P5.C1","Flux",0.00369
"1273","S3P1.C1","time",0.92193
"1274","S3P1.C1","Flux",0.02086
"1275","S3P3.C1","time",0.93425
"1276","S3P5.C1","time",1.04956
"1277","S3P5.C1","Flux",-0.0023
"1278","S1P2.C2","time",-0.09216
"1279","S1P4.C2","time",0.24968
"1280","S1P4.C2","Flux",0.01702
"1281","S1P6.C2","time",1.02119
"1282","S1P6.C2","Flux",0.20095
"1283","S2P2.C2","time",0.90319
"1284","S2P2.C2","Flux",0.07784
"1285","S2P4.C2","time",0.94454
"1286","S2P6.C2","time",0.96324
"1287","S2P6.C2","Flux",0.01953
"1288","S3P2.C2","time",1.06404
"1289","S3P2.C2","Flux",0.20215
"1290","S3P4.C2","time",0.92211
"1291","S3P4.C2","Flux",0.32106
"1292","S3P6.C2","time",0.93443
"1293","S1P2.W","time",0.659
"1294","S1P4.W","time",0.66612
"1295","S1P1.C1","time",1.00676
"1296","S1P1.C1","Flux",0.00645
"1297","S1P3.C1","time",0.97824
"1298","S1P3.C1","Flux",0.01573
"1299","S1P5.C1","time",-0.0781
"1300","S2P1.C1","time",1.01458
"1301","S2P1.C1","Flux",-0.0075
"1302","S2P3.C1","time",1.00683
"1303","S2P3.C1","Flux",0.00933
"1304","S2P5.C1","time",0.93861
"1305","S2P5.C1","Flux",-0.0038
"1306","S3P1.C1","time",0.96266
"1307","S3P1.C1","Flux",0.01213
"1308","S3P3.C1","time",0.99479
"1309","S3P5.C1","time",1.0994
"1310","S3P5.C1","Flux",0.00318
"1311","S1P2.C2","time",-0.07793
"1312","S1P4.C2","time",0.28872
"1313","S1P4.C2","Flux",0.01098
"1314","S1P6.C2","time",1.06388
"1315","S1P6.C2","Flux",0.25149
"1316","S2P2.C2","time",0.93877
"1317","S2P2.C2","Flux",0.08083
"1318","S2P4.C2","time",1.029
"1319","S2P4.C2","Flux",0.27474
"1320","S2P6.C2","time",1.02123
"1321","S2P6.C2","Flux",0.0332
"1322","S3P2.C2","time",1.11385
"1323","S3P2.C2","Flux",0.22317
"1324","S3P4.C2","time",0.96282
"1325","S3P4.C2","Flux",0.50257
"1326","S3P6.C2","time",1.00922
"1327","S3P6.C2","Flux",0.10104
"1328","S1P2.W","time",0.68038
"1329","S1P4.W","time",0.6875
"1330","S1P1.C1","time",1.04949
"1331","S1P1.C1","Flux",0.01355
"1332","S1P3.C1","time",1.00678
"1333","S1P3.C1","Flux",0.01529
"1334","S1P5.C1","time",-0.06387
"1335","S1P5.C1","Flux",-0.01301
"1336","S2P1.C1","time",1.05734
"1337","S2P1.C1","Flux",0.01098
"1338","S2P3.C1","time",1.04953
"1339","S2P3.C1","Flux",0.02164
"1340","S2P5.C1","time",0.98123
"1341","S2P5.C1","Flux",-7.75e-05
"1342","S3P1.C1","time",1.00693
"1343","S3P1.C1","Flux",0.01734
"1344","S3P3.C1","time",1.03751
"1345","S3P5.C1","time",1.14216
"1346","S3P5.C1","Flux",0.00429
"1347","S1P2.C2","time",-0.0637
"1348","S1P4.C2","time",0.3244
"1349","S1P4.C2","Flux",0.02682
"1350","S1P6.C2","time",1.11361
"1351","S1P6.C2","Flux",0.2424
"1352","S2P2.C2","time",1.02123
"1353","S2P2.C2","Flux",0.08056
"1354","S2P4.C2","time",1.07176
"1355","S2P4.C2","Flux",0.32852
"1356","S2P6.C2","time",1.06391
"1357","S2P6.C2","Flux",0.03341
"1358","S3P2.C2","time",1.15661
"1359","S3P2.C2","Flux",0.23096
"1360","S3P4.C2","time",1.02138
"1361","S3P4.C2","Flux",0.48742
"1362","S3P6.C2","time",1.05196
"1363","S3P6.C2","Flux",0.23561
"1364","S1P2.W","time",0.70174
"1365","S1P4.W","time",0.70885
"1366","S1P1.C1","time",1.09922
"1367","S1P1.C1","Flux",0.00939
"1368","S1P3.C1","time",1.04948
"1369","S1P3.C1","Flux",0.03307
"1370","S1P5.C1","time",-0.04964
"1371","S2P1.C1","time",1.10708
"1372","S2P1.C1","Flux",-0.00655
"1373","S2P3.C1","time",1.09926
"1374","S2P5.C1","time",1.00682
"1375","S2P5.C1","Flux",0.000526
"1376","S3P1.C1","time",1.04972
"1377","S3P1.C1","Flux",0.00829
"1378","S3P3.C1","time",1.08728
"1379","S3P5.C1","time",1.19193
"1380","S3P5.C1","Flux",-0.00322
"1381","S1P2.C2","time",-0.04948
"1382","S1P4.C2","time",0.36705
"1383","S1P4.C2","Flux",0.02604
"1384","S1P6.C2","time",1.15631
"1385","S1P6.C2","Flux",0.22416
"1386","S2P2.C2","time",1.06398
"1387","S2P2.C2","Flux",0.12642
"1388","S2P4.C2","time",1.1215
"1389","S2P4.C2","Flux",0.34195
"1390","S2P6.C2","time",1.11366
"1391","S3P2.C2","time",1.20639
"1392","S3P2.C2","Flux",0.23895
"1393","S3P4.C2","time",1.06414
"1394","S3P4.C2","Flux",0.55715
"1395","S3P6.C2","time",1.10169
"1396","S3P6.C2","Flux",0.25349
"1397","S1P2.W","time",0.73014
"1398","S1P4.W","time",0.73728
"1399","S1P1.C1","time",1.14197
"1400","S1P1.C1","Flux",-0.00113
"1401","S1P3.C1","time",1.09921
"1402","S1P3.C1","Flux",0.01523
"1403","S1P5.C1","time",-0.000486
"1404","S1P5.C1","Flux",0.00762
"1405","S2P1.C1","time",1.1498
"1406","S2P1.C1","Flux",-0.000338
"1407","S2P3.C1","time",1.14196
"1408","S2P5.C1","time",1.04956
"1409","S2P5.C1","Flux",0.000774
"1410","S3P1.C1","time",1.09953
"1411","S3P1.C1","Flux",0.02184
"1412","S3P3.C1","time",1.12999
"1413","S3P5.C1","time",1.23472
"1414","S3P5.C1","Flux",0.00179
"1415","S1P2.C2","time",-0.000324
"1416","S1P2.C2","Flux",-0.00286
"1417","S1P4.C2","time",0.40271
"1418","S1P4.C2","Flux",0.04429
"1419","S1P6.C2","time",1.20608
"1420","S1P6.C2","Flux",0.3036
"1421","S2P2.C2","time",1.11377
"1422","S2P2.C2","Flux",0.12672
"1423","S2P4.C2","time",1.16424
"1424","S2P4.C2","Flux",0.32594
"1425","S2P6.C2","time",1.15638
"1426","S3P2.C2","time",1.24918
"1427","S3P2.C2","Flux",0.20737
"1428","S3P4.C2","time",1.11392
"1429","S3P4.C2","Flux",0.64435
"1430","S3P6.C2","time",1.14444
"1431","S3P6.C2","Flux",0.26338
"1432","S1P2.W","time",0.75149
"1433","S1P4.W","time",0.75861
"1434","S1P1.C1","time",1.19175
"1435","S1P1.C1","Flux",0.00945
"1436","S1P3.C1","time",1.1419
"1437","S1P3.C1","Flux",0.02065
"1438","S1P5.C1","time",0.01374
"1439","S1P5.C1","Flux",-0.04477
"1440","S2P1.C1","time",1.19959
"1441","S2P1.C1","Flux",0.00479
"1442","S2P3.C1","time",1.19175
"1443","S2P5.C1","time",1.09935
"1444","S2P5.C1","Flux",0.0066
"1445","S3P1.C1","time",1.14226
"1446","S3P1.C1","Flux",0.01905
"1447","S3P3.C1","time",1.17977
"1448","S3P5.C1","time",1.29635
"1449","S3P5.C1","Flux",-0.01038
"1450","S1P2.C2","time",0.0139
"1451","S1P2.C2","Flux",0.00537
"1452","S1P4.C2","time",0.44538
"1453","S1P4.C2","Flux",0.04074
"1454","S1P6.C2","time",1.24881
"1455","S1P6.C2","Flux",0.29571
"1456","S2P2.C2","time",1.15652
"1457","S2P2.C2","Flux",0.14459
"1458","S2P4.C2","time",1.21404
"1459","S2P4.C2","Flux",0.36298
"1460","S2P6.C2","time",1.20617
"1461","S3P2.C2","time",1.29655
"1462","S3P2.C2","Flux",0.1892
"1463","S3P4.C2","time",1.15669
"1464","S3P4.C2","Flux",0.57499
"1465","S3P6.C2","time",1.19419
"1466","S3P6.C2","Flux",0.22862
"1467","S1P2.W","time",0.77285
"1468","S1P4.W","time",0.77998
"1469","S1P1.C1","time",1.23447
"1470","S1P1.C1","Flux",0.00941
"1471","S1P3.C1","time",1.19168
"1472","S1P3.C1","Flux",0.01626
"1473","S1P5.C1","time",0.02795
"1474","S1P5.C1","Flux",-0.02591
"1475","S2P1.C1","time",1.24236
"1476","S2P1.C1","Flux",0.00238
"1477","S2P3.C1","time",1.2345
"1478","S2P5.C1","time",1.14209
"1479","S2P5.C1","Flux",0.00969
"1480","S3P1.C1","time",1.19208
"1481","S3P1.C1","Flux",0.01716
"1482","S3P3.C1","time",1.22248
"1483","S3P5.C1","time",1.33197
"1484","S3P5.C1","Flux",0.00406
"1485","S1P2.C2","time",0.02811
"1486","S1P2.C2","Flux",-0.000292
"1487","S1P4.C2","time",0.48106
"1488","S1P4.C2","Flux",0.05504
"1489","S1P6.C2","time",1.28704
"1490","S1P6.C2","Flux",0.27009
"1491","S2P2.C2","time",1.20626
"1492","S2P2.C2","Flux",0.14247
"1493","S2P4.C2","time",1.25681
"1494","S2P4.C2","Flux",0.37939
"1495","S2P6.C2","time",1.24897
"1496","S3P2.C2","time",1.33216
"1497","S3P2.C2","Flux",0.18057
"1498","S3P4.C2","time",1.20648
"1499","S3P4.C2","Flux",0.58511
"1500","S3P6.C2","time",1.2369
"1501","S3P6.C2","Flux",0.22556
"1502","S1P2.W","time",0.79424
"1503","S1P4.W","time",0.80135
"1504","S1P1.C1","time",1.2895
"1505","S1P1.C1","Flux",0.01181
"1506","S1P3.C1","time",1.23439
"1507","S1P3.C1","Flux",0.02498
"1508","S1P5.C1","time",0.04218
"1509","S1P5.C1","Flux",0.00288
"1510","S2P1.C1","time",1.30278
"1511","S2P1.C1","Flux",-0.01041
"1512","S2P3.C1","time",1.28792
"1513","S2P5.C1","time",1.19183
"1514","S2P5.C1","Flux",0.01313
"1515","S3P1.C1","time",1.23486
"1516","S3P1.C1","Flux",0.02269
"1517","S3P3.C1","time",1.29109
"1518","S3P5.C1","time",1.37462
"1519","S3P5.C1","Flux",-0.000316
"1520","S1P2.C2","time",0.04235
"1521","S1P2.C2","Flux",0.00294
"1522","S1P4.C2","time",0.52375
"1523","S1P4.C2","Flux",0.04705
"1524","S1P6.C2","time",1.32267
"1525","S1P6.C2","Flux",0.27709
"1526","S2P2.C2","time",1.24898
"1527","S2P2.C2","Flux",0.1672
"1528","S2P4.C2","time",1.30296
"1529","S2P4.C2","Flux",0.34758
"1530","S2P6.C2","time",1.28809
"1531","S3P2.C2","time",1.37481
"1532","S3P2.C2","Flux",0.18587
"1533","S3P4.C2","time",1.24926
"1534","S3P4.C2","Flux",0.5726
"1535","S3P6.C2","time",1.29128
"1536","S3P6.C2","Flux",0.19458
"1537","S1P2.W","time",0.82263
"1538","S1P4.W","time",0.82975
"1539","S1P1.C1","time",1.32515
"1540","S1P1.C1","Flux",0.02062
"1541","S1P3.C1","time",1.28688
"1542","S1P3.C1","Flux",0.01518
"1543","S1P5.C1","time",0.05641
"1544","S1P5.C1","Flux",0.0037
"1545","S2P1.C1","time",1.33846
"1546","S2P1.C1","Flux",-0.00478
"1547","S2P3.C1","time",1.3235
"1548","S2P3.C1","Flux",0.00115
"1549","S2P5.C1","time",1.23455
"1550","S2P5.C1","Flux",0.0138
"1551","S3P1.C1","time",1.31479
"1552","S3P1.C1","Flux",0.01142
"1553","S3P3.C1","time",1.3267
