"","Label","Pyr","Flux","Condition","Time.h"
"1558","S1P1","C1",3.48165,"Drought",44.63544
"1559","S1P3","C1",7.68494,"Drought",44.03136
"1560","S1P5","C1",12.77801,"Drought",6.63768
"1561","S2P1","C1",5.45923,"Drought",45.28008
"1562","S2P3","C1",4.37612,"Drought",44.91864
"1563","S3P1","C1",-12.64021,"Drought",44.7192
"1564","S3P3","C1",-3.33217,"Drought",44.99088
"1565","S3P5","C1",-8.52183,"Drought",47.0076
"1566","S1P2","C2",197.64779,"Drought",6.64176
"1567","S1P4","C2",147.8437,"Drought",27.7536
"1568","S2P4","C2",266.16121,"Drought",45.28416
"1569","S2P6","C2",52.03289,"Drought",44.92344
"1570","S3P2","C2",242.89516,"Drought",47.01216
"1571","S3P4","C2",262.23041,"Drought",44.72328
"1572","S3P6","C2",149.01468,"Drought",44.99544
"1573","S1P1","C1",-2.87581,"Drought",45.612
"1574","S1P3","C1",11.46315,"Drought",44.88672
"1575","S1P5","C1",9.46994,"Drought",6.97896
"1576","S2P1","C1",-4.62797,"Drought",46.30368
"1577","S2P3","C1",4.64698,"Drought",45.94272
"1578","S3P1","C1",13.84802,"Drought",45.57552
"1579","S3P3","C1",9.57913,"Drought",46.01424
"1580","S1P2","C2",209.6831,"Drought",6.9828
"1581","S1P4","C2",141.78531,"Drought",28.94808
"1582","S2P2","C2",148.53652,"Drought",47.736
"1583","S2P4","C2",305.78413,"Drought",46.30776
"1584","S2P6","C2",51.07803,"Drought",45.94656
"1585","S3P4","C2",267.70195,"Drought",45.57984
"1586","S3P6","C2",129.82128,"Drought",46.01856
"1587","S1P1","C1",16.1454,"Drought",46.46808
"1588","S1P5","C1",-14.93214,"Drought",7.32024
"1589","S2P1","C1",1.98033,"Drought",47.15952
"1590","S2P3","C1",0.46157,"Drought",46.79616
"1591","S2P5","C1",0.13123,"Drought",47.38968
"1592","S3P1","C1",1.79538,"Drought",46.60032
"1593","S3P3","C1",1.9079,"Drought",46.86816
"1594","S1P2","C2",213.22318,"Drought",7.32408
"1595","S1P4","C2",149.60224,"Drought",29.97456
"1596","S2P4","C2",326.88833,"Drought",47.1636
"1597","S2P6","C2",70.64344,"Drought",46.8
"1598","S3P4","C2",295.78969,"Drought",46.6044
"1599","S3P6","C2",196.13651,"Drought",46.87248
"1600","S1P1","C1",-8.03732,"Drought",47.44536
"1601","S1P5","C1",-2.53426,"Drought",7.66128
"1602","S3P1","C1",8.23649,"Drought",47.45592
"1603","S1P2","C2",201.12245,"Drought",7.66536
"1604","S1P4","C2",142.8615,"Drought",30.9528
"1605","S1P5","C1",14.44776,"Drought",8.0028
"1606","S1P2","C2",206.04157,"Drought",8.00664
"1607","S1P4","C2",140.87249,"Drought",31.80864
"1608","S1P5","C1",-1.91711,"Drought",8.34408
"1609","S1P2","C2",213.25461,"Drought",8.3484
"1610","S1P4","C2",150.39027,"Drought",32.78424
"1611","S1P5","C1",-4.31584,"Drought",9.03744
"1612","S1P2","C2",284.48763,"Drought",9.04128
"1613","S1P4","C2",156.30823,"Drought",33.64056
"1614","S1P5","C1",6.17483,"Drought",9.37896
"1615","S1P2","C2",320.51288,"Drought",9.38304
"1616","S1P4","C2",167.85254,"Drought",34.61688
"1617","S1P5","C1",-13.95102,"Drought",9.8916
"1618","S1P2","C2",270.50138,"Drought",9.89544
"1619","S1P4","C2",125.60204,"Drought",35.47296
"1620","S1P5","C1",7.92735,"Drought",10.23312
"1621","S1P2","C2",269.89785,"Drought",10.2372
"1622","S1P4","C2",158.61852,"Drought",36.45
"1623","S1P5","C1",-10.23939,"Drought",10.914
"1624","S1P2","C2",282.93815,"Drought",10.91784
"1625","S1P5","C1",-9.92793,"Drought",11.25528
"1626","S1P2","C2",254.72226,"Drought",11.25936
"1627","S1P5","C1",3.78055,"Drought",11.76816
"1628","S1P2","C2",334.73501,"Drought",11.77224
"1629","S1P5","C1",12.55349,"Drought",12.10968
"1630","S1P2","C2",311.20996,"Drought",12.11352
"1631","S1P5","C1",-4.81141,"Drought",12.79104
"1632","S1P2","C2",323.23017,"Drought",12.79512
"1633","S1P4","C2",142.42274,"Drought",40.97304
"1634","S1P4","C2",133.85461,"Drought",41.95032
"1635","S1P4","C2",180.18207,"Drought",42.80688
"1636","S1P4","C2",141.37538,"Drought",43.78392
"1637","S1P4","C2",8.43598,"Drought",44.64
"1638","S1P4","C2",161.70527,"Drought",45.61656
"1639","S1P4","C2",157.4602,"Drought",46.4724
"1640","S1P5","C1",5.35233,"Drought",17.39784
"1641","S1P2","C2",439.7196,"Drought",17.40192
"1642","S1P2","C2",411.45366,"Drought",17.74344
"1643","S1P5","C1",7.07818,"Drought",18.42048
"1644","S1P2","C2",291.26792,"Drought",24.52416
"1645","S1P5","C1",-26.26837,"Drought",25.2036
"1646","S1P2","C2",267.04317,"Drought",25.54944
"1647","S1P5","C1",16.48514,"Drought",26.39712
"1648","S1P2","C2",262.67246,"Drought",26.74296
"1649","S1P5","C1",-3.79339,"Drought",27.42384
"1650","S1P2","C2",222.24969,"Drought",27.76968
"1651","S1P5","C1",-3.26867,"Drought",28.61808
"1652","S1P2","C2",261.30871,"Drought",28.9656
"1653","S1P5","C1",4.4492,"Drought",29.64456
"1654","S1P2","C2",276.87972,"Drought",29.99016
"1655","S1P5","C1",-0.41782,"Drought",29.62536
"1656","S1P2","C2",266.22784,"Drought",31.22496
"1657","S1P5","C1",-0.41782,"Drought",30.88512
"1658","S1P2","C2",261.30805,"Drought",32.07936
"1659","S1P5","C1",-0.41782,"Drought",31.74
"1660","S1P2","C2",280.94336,"Drought",33.10416
"1661","S1P2","C2",280.94336,"Drought",33.95952
"1662","S1P2","C2",271.2084,"Drought",33.95952
"1663","S1P2","C2",271.2084,"Drought",34.98288
"1664","S1P2","C2",303.61609,"Drought",34.98288
"1665","S1P2","C2",303.61609,"Drought",35.83824
"1666","S1P2","C2",300.65673,"Drought",35.83824
"1667","S1P2","C2",300.65673,"Drought",36.86232
"1668","S1P2","C2",267.67942,"Drought",36.86232
"1669","S1P2","C2",267.67942,"Drought",37.71744
