"","Label","Time","Time_Flux"
"2966","S2P1.C1","time",15.95685
"2967","S2P1.C1","Flux",0.00541
"2968","S1P2.C2","time",0.44205
"2969","S1P2.C2","Flux",0.01742
"2970","S1P5.C1","time",0.42058
"2971","S1P5.C1","Flux",-0.00606
"2972","S2P1.C1","time",16.02764
"2973","S2P1.C1","Flux",-0.00728
"2974","S1P2.C2","time",0.45628
"2975","S1P2.C2","Flux",0.01222
"2976","S1P5.C1","time",0.44188
"2977","S1P5.C1","Flux",0.00912
"2978","S2P1.C1","time",16.1203
"2979","S2P1.C1","Flux",0.01944
"2980","S1P2.C2","time",0.48117
"2981","S1P2.C2","Flux",0.007
"2982","S1P5.C1","time",0.45611
"2983","S1P5.C1","Flux",0.01529
"2984","S2P1.C1","time",16.21288
"2985","S2P1.C1","Flux",-0.01149
"2986","S1P2.C2","time",0.49541
"2987","S1P2.C2","Flux",0.00757
"2988","S1P5.C1","time",0.481
"2989","S1P5.C1","Flux",0.00492
"2990","S2P1.C1","time",16.35304
"2991","S2P1.C1","Flux",0.000404
"2992","S1P2.C2","time",0.51667
"2993","S1P2.C2","Flux",-0.01573
"2994","S1P5.C1","time",0.49523
"2995","S1P5.C1","Flux",0.00212
"2996","S2P1.C1","time",16.4948
"2997","S2P1.C1","Flux",8.61e-05
"2998","S1P2.C2","time",0.53091
"2999","S1P2.C2","Flux",-0.00486
"3000","S1P5.C1","time",0.51648
"3001","S1P5.C1","Flux",-0.00603
"3002","S2P1.C1","time",16.6366
"3003","S2P1.C1","Flux",0.000636
"3004","S1P2.C2","time",0.55584
"3005","S1P2.C2","Flux",-0.01519
"3006","S1P5.C1","time",0.53073
"3007","S1P5.C1","Flux",0.00745
"3008","S2P1.C1","time",16.77836
"3009","S2P1.C1","Flux",0.00066
"3010","S1P2.C2","time",0.57006
"3011","S1P2.C2","Flux",0.00291
"3012","S1P5.C1","time",0.55566
"3013","S1P5.C1","Flux",0.0169
"3014","S2P1.C1","time",16.92005
"3015","S2P1.C1","Flux",0.000118
"3016","S1P2.C2","time",0.59131
"3017","S1P2.C2","Flux",0.00024
"3018","S1P5.C1","time",0.56988
"3019","S1P5.C1","Flux",-0.00762
"3020","S2P1.C1","time",17.0617
"3021","S2P1.C1","Flux",-0.000463
"3022","S1P2.C2","time",0.60554
"3023","S1P2.C2","Flux",-0.00967
"3024","S1P5.C1","time",0.59113
"3025","S1P5.C1","Flux",0.00357
"3026","S2P1.C1","time",17.20338
"3027","S2P1.C1","Flux",0.00069
"3028","S1P2.C2","time",0.63044
"3029","S1P2.C2","Flux",0.01048
"3030","S1P5.C1","time",0.60537
"3031","S1P5.C1","Flux",0.00549
"3032","S2P1.C1","time",17.34508
"3033","S2P1.C1","Flux",-0.000113
"3034","S1P2.C2","time",0.64466
"3035","S1P2.C2","Flux",-0.01137
"3036","S1P5.C1","time",0.63027
"3037","S1P5.C1","Flux",-0.00947
"3038","S1P2.C2","time",0.66591
"3039","S1P2.C2","Flux",0.01
"3040","S1P5.C1","time",0.64448
"3041","S1P5.C1","Flux",0.00135
"3042","S1P2.C2","time",0.68014
"3043","S1P2.C2","Flux",0.01446
"3044","S1P5.C1","time",0.66573
"3045","S1P5.C1","Flux",0.00851
"3046","S1P2.C2","time",0.70506
"3047","S1P2.C2","Flux",7.44e-05
"3048","S1P5.C1","time",0.67995
"3049","S1P5.C1","Flux",0.01705
"3050","S1P2.C2","time",0.71927
"3051","S1P2.C2","Flux",-0.00295
"3052","S1P5.C1","time",0.70488
"3053","S1P5.C1","Flux",0.00421
"3054","S1P2.C2","time",0.74059
"3055","S1P2.C2","Flux",-0.00079
"3056","S1P5.C1","time",0.7191
"3057","S1P5.C1","Flux",0.00306
"3058","S1P2.C2","time",0.75481
"3059","S1P2.C2","Flux",0.02175
"3060","S1P5.C1","time",0.74041
"3061","S1P5.C1","Flux",-0.00268
"3062","S1P2.C2","time",0.77971
"3063","S1P2.C2","Flux",-0.00114
"3064","S1P5.C1","time",0.75464
"3065","S1P5.C1","Flux",-0.00181
"3066","S1P2.C2","time",0.79399
"3067","S1P2.C2","Flux",-0.00584
"3068","S1P5.C1","time",0.77953
"3069","S1P5.C1","Flux",0.000775
"3070","S1P2.C2","time",0.81529
"3071","S1P2.C2","Flux",-0.0085
"3072","S1P5.C1","time",0.7938
"3073","S1P5.C1","Flux",-0.0101
"3074","S1P2.C2","time",0.82955
"3075","S1P2.C2","Flux",0.00555
"3076","S1P5.C1","time",0.8151
"3077","S1P5.C1","Flux",-0.00179
"3078","S1P2.C2","time",0.85446
"3079","S1P2.C2","Flux",-0.00673
"3080","S1P5.C1","time",0.82936
"3081","S1P5.C1","Flux",0.0131
"3082","S1P2.C2","time",0.86872
"3083","S1P2.C2","Flux",-0.00582
"3084","S1P5.C1","time",0.85427
"3085","S1P5.C1","Flux",-0.0022
"3086","S1P2.C2","time",0.89005
"3087","S1P2.C2","Flux",0.00636
"3088","S1P5.C1","time",0.86853
"3089","S1P5.C1","Flux",0.00575
"3090","S1P2.C2","time",0.90431
"3091","S1P2.C2","Flux",0.00208
"3092","S1P5.C1","time",0.88986
"3093","S1P5.C1","Flux",-0.000726
"3094","S1P2.C2","time",0.92925
"3095","S1P2.C2","Flux",0.00678
"3096","S1P5.C1","time",0.90412
"3097","S1P5.C1","Flux",-0.00911
"3098","S1P2.C2","time",0.94351
"3099","S1P2.C2","Flux",0.01239
"3100","S1P5.C1","time",0.92906
"3101","S1P5.C1","Flux",-0.0033
"3102","S1P2.C2","time",0.96492
"3103","S1P2.C2","Flux",-0.00324
"3104","S1P5.C1","time",0.94332
"3105","S1P5.C1","Flux",0.01127
"3106","S1P2.C2","time",0.97919
"3107","S1P2.C2","Flux",0.00569
"3108","S1P5.C1","time",0.96473
"3109","S1P5.C1","Flux",0.00799
"3110","S1P2.C2","time",1.04209
"3111","S1P2.C2","Flux",-0.00344
"3112","S1P5.C1","time",0.979
"3113","S1P5.C1","Flux",-0.00229
"3114","S1P2.C2","time",1.08493
"3115","S1P2.C2","Flux",0.01348
"3116","S1P5.C1","time",1.02762
"3117","S1P5.C1","Flux",0.01104
"3118","S1P2.C2","time",1.13127
"3119","S1P2.C2","Flux",0.00205
"3120","S1P5.C1","time",1.07046
"3121","S1P5.C1","Flux",-0.0142
"3122","S1P2.C2","time",1.17411
"3123","S1P2.C2","Flux",0.00622
"3124","S1P5.C1","time",1.11681
"3125","S1P5.C1","Flux",-0.000928
"3126","S1P2.C2","time",1.22043
"3127","S1P2.C2","Flux",-0.00221
"3128","S1P5.C1","time",1.15965
"3129","S1P5.C1","Flux",0.00763
"3130","S1P2.C2","time",1.26324
"3131","S1P2.C2","Flux",-0.0178
"3132","S1P5.C1","time",1.20601
"3133","S1P5.C1","Flux",0.00118
"3134","S1P2.C2","time",1.34006
"3135","S1P2.C2","Flux",-0.00513
"3136","S1P5.C1","time",1.24878
"3137","S1P5.C1","Flux",0.01413
"3138","S1P2.C2","time",1.37569
"3139","S1P2.C2","Flux",-0.0105
"3140","S1P5.C1","time",1.29514
"3141","S1P5.C1","Flux",-0.00672
"3142","S1P2.C2","time",1.41486
"3143","S1P2.C2","Flux",0.0097
"3144","S1P5.C1","time",1.33987
"3145","S1P5.C1","Flux",-0.00204
"3146","S1P2.C2","time",1.45056
"3147","S1P2.C2","Flux",0.01054
"3148","S1P5.C1","time",1.37552
"3149","S1P5.C1","Flux",-0.0018
"3150","S1P2.C2","time",1.48972
"3151","S1P2.C2","Flux",-0.00276
"3152","S1P5.C1","time",1.41468
"3153","S1P5.C1","Flux",-0.01543
"3154","S1P2.C2","time",1.52536
"3155","S1P2.C2","Flux",-0.00989
"3156","S1P5.C1","time",1.45037
"3157","S1P5.C1","Flux",0.01091
"3158","S1P2.C2","time",1.56456
"3159","S1P2.C2","Flux",0.00444
"3160","S1P5.C1","time",1.48955
"3161","S1P5.C1","Flux",-0.00306
"3162","S1P2.C2","time",1.6002
"3163","S1P2.C2","Flux",-0.00406
"3164","S1P5.C1","time",1.52517
"3165","S1P5.C1","Flux",0.00579
"3166","S1P2.C2","time",1.63939
"3167","S1P2.C2","Flux",-0.01463
"3168","S1P5.C1","time",1.56438
"3169","S1P5.C1","Flux",0.02343
"3170","S1P2.C2","time",1.67499
"3171","S1P2.C2","Flux",-0.00368
"3172","S1P5.C1","time",1.60001
"3173","S1P5.C1","Flux",0.01142
"3174","S1P2.C2","time",1.71414
"3175","S1P2.C2","Flux",-0.00076
"3176","S1P5.C1","time",1.63921
"3177","S1P5.C1","Flux",0.03032
"3178","S1P2.C2","time",1.74976
"3179","S1P2.C2","Flux",0.00695
"3180","S1P5.C1","time",1.67481
"3181","S1P5.C1","Flux",0.00371
"3182","S1P2.C2","time",1.78892
"3183","S1P2.C2","Flux",0.00486
"3184","S1P5.C1","time",1.71396
"3185","S1P5.C1","Flux",0.01322
"3186","S1P2.C2","time",1.82458
"3187","S1P2.C2","Flux",0.000169
"3188","S1P5.C1","time",1.74957
"3189","S1P5.C1","Flux",0.0061
"3190","S1P2.C2","time",1.86376
"3191","S1P2.C2","Flux",0.02262
"3192","S1P5.C1","time",1.78875
"3193","S1P5.C1","Flux",0.00767
"3194","S1P2.C2","time",1.89942
"3195","S1P2.C2","Flux",-0.00767
"3196","S1P5.C1","time",1.8244
"3197","S1P5.C1","Flux",-0.00784
"3198","S1P2.C2","time",1.93867
"3199","S1P2.C2","Flux",0.000123
"3200","S1P5.C1","time",1.86359
"3201","S1P5.C1","Flux",-0.00457
"3202","S1P2.C2","time",1.97431
"3203","S1P2.C2","Flux",0.0086
"3204","S1P5.C1","time",1.89924
"3205","S1P5.C1","Flux",-0.01045
"3206","S1P5.C1","time",1.93848
"3207","S1P5.C1","Flux",-0.00502
"3208","S1P5.C1","time",1.97413
"3209","S1P5.C1","Flux",-0.00761
