S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P7.C1_time,S2P7.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P8.C2_time,S2P8.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2
,,4.0574,-0.00612,-0.59567,0.00615,1.92347,0.02477,,,1.27944,0.02336,1.97646,-0.01522,2.16249,-0.00386,,,-0.56709,0.01486,,,,,1.28657,-0.00396,,,,,,,,,2.26593,-1.38E-04
,,4.07171,0.00839,-0.58146,0.00912,1.96259,0.00126,,,1.30082,8.19E-04,,,2.20523,9.82E-04,,,-0.55289,-0.00768,,,,,1.30795,0.01872,,,,,,,,,2.30863,-0.00454
,,4.08598,-0.01092,-0.56726,0.01199,9.36006,0.00256,,,1.32218,-0.00382,,,2.2515,-0.00783,,,-0.53514,-0.00116,,,,,1.32928,-0.00701,,,,,,,,,2.35485,-0.00582
,,4.10027,-0.00537,-0.55306,0.01158,9.45264,0.01343,,,1.34705,0.00727,,,2.29421,0.00375,,,-0.52093,0.00411,,,,,1.35416,-0.0011,,,,,,,,,2.39752,0.00205
,,4.11455,2.70E-04,-0.53531,-0.01355,9.54519,-0.00845,,,1.36839,0.00523,,,2.34043,0.00891,,,-0.50672,0.0018,,,,,1.3755,-0.00762,,,,,,,,,2.4438,0.00736
,,4.12883,2.49E-04,-0.52109,0.00812,9.63778,,,,1.38975,0.01566,,,2.38311,0.00563,,,-0.49245,0.00277,,,,,1.39685,-0.00216,,,,,,,,,2.48657,0.00117
,,4.14313,0.00945,-0.50689,0.01627,9.73039,0.01294,,,1.41106,-0.00543,,,2.42932,-0.0104,,,-0.47819,0.00479,,,,,1.41817,0.00226,,,,,,,,,2.53287,-0.00468
,,4.15745,0.00775,-0.49266,0.00255,9.82293,0.00177,,,1.43595,0.00427,,,2.47209,-0.00683,,,-0.46398,-0.00312,,,,,1.44306,-0.02378,,,,,,,,,2.5756,9.95E-05
,,4.17178,0.0063,-0.47837,-0.00748,9.9155,-0.00754,,,1.45728,0.00337,,,2.51843,-0.00395,,,-0.44625,4.34E-04,,,,,1.46441,0.00546,,,,,,,,,2.62189,4.31E-04
,,,,-0.46416,-0.00173,10.05635,-0.01099,,,1.4787,-0.0022,,,2.56116,-0.00155,,,-0.43201,0.01031,,,,,1.48583,0.00572,,,,,,,,,2.66463,0.00555
,,,,-0.44641,-0.00981,10.15161,0.00956,,,1.50006,0.00847,,,2.60743,0.00316,,,-0.41777,-0.00524,,,,,1.50719,0.00198,,,,,,,,,2.71088,0.0044
,,,,-0.43221,-0.00593,10.24424,0.01119,,,1.525,0.0018,,,2.65017,0.00674,,,-0.40352,,,,,,1.53213,0.00373,,,,,,,,,2.75362,0.01162
,,,,-0.41797,0.0154,10.33694,0.01503,,,1.54639,-0.00436,,,2.69646,-0.00337,,,-0.38924,-0.00193,,,,,1.55352,0.00791,,,,,,,,,2.79988,0.0089
,,,,-0.4037,,10.42949,0.02172,,,1.56777,0.00628,,,2.73918,-0.00752,,,-0.37498,0.01556,,,,,1.5749,-0.01723,,,,,,,,,2.84262,-0.00891
,,,,-0.38943,,10.52207,-0.00255,,,1.58912,-0.00209,,,2.78544,0.00864,,,-0.35715,0.0205,,,,,1.59625,-0.00618,,,,,,,,,2.88892,0.01544
,,,,-0.37517,,10.61469,0.004,,,1.61403,-0.00149,,,2.82817,-0.00184,,,-0.34292,-0.00316,,,,,1.62116,-7.58E-04,,,,,,,,,2.93168,0.00346
,,,,-0.35735,0.00591,10.70714,-9.15E-05,,,1.63539,0.00442,,,2.87447,-0.01299,,,-0.32868,-0.00661,,,,,1.64252,0.01001,,,,,,,,,2.97787,-0.00265
,,,,-0.3431,-0.00278,10.79971,0.00357,,,1.65678,0.00375,,,2.91723,-0.01725,,,-0.3144,-0.00731,,,,,1.66391,-0.00855,,,,,,,,,,
,,,,-0.32887,-0.00661,10.89231,-0.00109,,,1.67813,-0.0025,,,2.96352,0.00112,,,-0.30012,0.00443,,,,,1.68525,5.06E-04,,,,,,,,,,
,,,,-0.31459,-0.00896,10.98493,0.00851,,,1.70308,0.00804,,,,,,,-0.28588,5.87E-04,,,,,1.71021,-0.00752,,,,,,,,,,
,,,,-0.30031,0.00505,11.07749,0.00481,,,1.7244,0.01091,,,,,,,-0.2681,0.00523,,,,,1.73153,0.00719,,,,,,,,,,
,,,,-0.28608,0.00875,11.17012,-0.01317,,,1.74578,-0.01031,,,,,,,-0.25382,-0.00827,,,,,1.75291,-0.00753,,,,,,,,,,
,,,,-0.26829,0.01049,11.26273,-0.00606,,,1.76714,-0.00242,,,,,,,-0.23958,-0.00993,,,,,1.77427,-0.00313,,,,,,,,,,
,,,,-0.25402,-0.00651,11.37456,0.01843,,,1.79205,-0.00173,,,,,,,-0.22535,0.00225,,,,,1.79918,0.00153,,,,,,,,,,
,,,,-0.23978,0.00689,11.46711,0.00415,,,1.8134,2.47E-04,,,,,,,-0.21111,0.01119,,,,,1.82053,-0.00777,,,,,,,,,,
,,,,-0.22554,0.00498,11.55962,0.01058,,,1.83478,-0.00303,,,,,,,-0.19688,0.01815,,,,,1.84191,0.01296,,,,,,,,,,
,,,,-0.21131,-0.0042,11.65223,0.01042,,,1.85613,1.24E-04,,,,,,,-0.17911,0.0116,,,,,1.86326,-0.01368,,,,,,,,,,
,,,,-0.19707,-0.00678,11.7448,-0.00515,,,1.88108,0.0115,,,,,,,-0.16487,9.53E-04,,,,,1.88821,-0.01573,,,,,,,,,,
,,,,-0.17931,0.00503,11.8373,0.01647,,,1.90244,6.59E-05,,,,,,,-0.15064,-0.01102,,,,,1.90957,0.01914,,,,,,,,,,
,,,,-0.16507,-0.01236,11.92984,-0.00743,,,1.92383,0.00429,,,,,,,-0.1364,0.0018,,,,,1.93097,0.00101,,,,,,,,,,
,,,,-0.15083,0.02019,12.02241,0.01097,,,1.9452,-0.00561,,,,,,,-0.12216,0.01107,,,,,1.95233,0.01714,,,,,,,,,,
,,,,-0.1366,-0.003,12.11506,0.01359,,,1.97013,-0.00215,,,,,,,-0.10792,-0.00431,,,,,1.97726,-0.00106,,,,,,,,,,
,,,,-0.12236,0.00358,12.20766,0.01804,,,1.99148,0.00172,,,,,,,-0.09015,0.01113,,,,,1.99862,0.00184,,,,,,,,,,
,,,,-0.10811,0.00723,12.30024,0.00962,,,2.01278,0.01189,,,,,,,-0.07589,0.00912,,,,,,,,,,,,,,,,
,,,,-0.09035,0.0041,12.99633,0.00598,,,,,,,,,,,-0.06161,-0.01333,,,,,,,,,,,,,,,,
,,,,-0.07609,0.00853,13.08892,-0.00814,,,,,,,,,,,-0.04735,0.0102,,,,,,,,,,,,,,,,
,,,,-0.06181,0.01455,13.18146,0.01582,,,,,,,,,,,-0.03307,0.00328,,,,,,,,,,,,,,,,
,,,,-0.04753,0.00211,13.274,0.01019,,,,,,,,,,,-0.01878,0.0055,,,,,,,,,,,,,,,,
,,,,-0.03326,-0.00158,13.3665,0.0089,,,,,,,,,,,-9.72E-04,-0.00293,,,,,,,,,,,,,,,,
,,,,-0.01898,0.00814,13.45898,-0.00621,,,,,,,,,,,0.01329,0.00568,,,,,,,,,,,,,,,,
,,,,-0.00117,0.00459,13.55154,0.00301,,,,,,,,,,,0.02757,0.00404,,,,,,,,,,,,,,,,
,,,,0.01309,9.71E-04,13.64404,0.003,,,,,,,,,,,0.04183,0.00984,,,,,,,,,,,,,,,,
,,,,0.02737,0.0063,13.73664,-5.36E-04,,,,,,,,,,,0.05609,0.00693,,,,,,,,,,,,,,,,
,,,,0.04164,6.52E-04,13.82926,0.01253,,,,,,,,,,,0.07037,-0.00137,,,,,,,,,,,,,,,,
,,,,0.0559,-0.00609,13.92183,0.00664,,,,,,,,,,,0.08818,0.00636,,,,,,,,,,,,,,,,
,,,,0.07017,0.00966,14.01441,-1.13E-04,,,,,,,,,,,0.10241,0.00331,,,,,,,,,,,,,,,,
,,,,0.08799,-0.00138,14.10698,-0.01162,,,,,,,,,,,0.11668,-0.0143,,,,,,,,,,,,,,,,
,,,,0.10222,-0.00467,14.19951,-0.0016,,,,,,,,,,,0.13095,2.68E-04,,,,,,,,,,,,,,,,
,,,,0.11649,-0.00113,14.29204,0.00311,,,,,,,,,,,0.14522,-0.00186,,,,,,,,,,,,,,,,
,,,,0.13076,-0.00639,14.38451,0.00255,,,,,,,,,,,0.15949,0.0097,,,,,,,,,,,,,,,,
,,,,0.14503,-0.00781,14.47713,0.01302,,,,,,,,,,,0.17731,0.00125,,,,,,,,,,,,,,,,
,,,,0.15931,0.01257,14.56968,0.00925,,,,,,,,,,,0.1916,0.00116,,,,,,,,,,,,,,,,
,,,,0.17713,0.01036,14.66223,0.0015,,,,,,,,,,,0.20587,0.01072,,,,,,,,,,,,,,,,
,,,,0.1914,0.00261,14.75469,0.00761,,,,,,,,,,,0.22014,0.00157,,,,,,,,,,,,,,,,
,,,,0.20568,-0.0079,14.84712,5.00E-04,,,,,,,,,,,0.23441,-0.00404,,,,,,,,,,,,,,,,
,,,,0.21995,0.01669,14.93965,0.00929,,,,,,,,,,,0.24868,0.01831,,,,,,,,,,,,,,,,
,,,,0.23422,0.00265,15.0322,0.00633,,,,,,,,,,,0.26648,-0.00176,,,,,,,,,,,,,,,,
,,,,0.2485,0.00346,15.12479,0.00681,,,,,,,,,,,0.28075,0.01975,,,,,,,,,,,,,,,,
,,,,0.2663,-0.01095,15.21609,0.00222,,,,,,,,,,,0.29502,0.00925,,,,,,,,,,,,,,,,
,,,,0.28057,0.00842,15.30869,0.00255,,,,,,,,,,,0.30929,6.51E-04,,,,,,,,,,,,,,,,
,,,,0.29484,-8.78E-04,15.40131,-0.00819,,,,,,,,,,,0.33177,0.0014,,,,,,,,,,,,,,,,
,,,,0.30911,-0.00129,15.49392,0.00185,,,,,,,,,,,0.34604,0.00671,,,,,,,,,,,,,,,,
,,,,0.3316,0.00335,15.58652,-0.00331,,,,,,,,,,,0.36731,7.22E-05,,,,,,,,,,,,,,,,
,,,,0.34586,5.14E-04,15.67896,-1.60E-04,,,,,,,,,,,0.38157,0.0076,,,,,,,,,,,,,,,,
,,,,0.36713,-0.0044,15.7716,-2.21E-04,,,,,,,,,,,0.40652,0.00422,,,,,,,,,,,,,,,,
,,,,0.38139,-0.01372,15.86421,,,,,,,,,,,,0.42076,-0.00229,,,,,,,,,,,,,,,,
,,,,0.40633,0.00426,15.95685,0.00662,,,,,,,,,,,0.44205,0.01864,,,,,,,,,,,,,,,,
,,,,0.42058,-0.00451,16.02764,-0.00593,,,,,,,,,,,0.45628,0.01351,,,,,,,,,,,,,,,,
,,,,0.44188,0.01071,16.1203,0.02052,,,,,,,,,,,0.48117,0.00889,,,,,,,,,,,,,,,,
,,,,0.45611,0.01682,16.21288,-0.00993,,,,,,,,,,,0.49541,0.00876,,,,,,,,,,,,,,,,
,,,,0.481,0.00688,16.35304,0.00155,,,,,,,,,,,0.51667,-0.01352,,,,,,,,,,,,,,,,
,,,,0.49523,0.00357,16.4948,0.00146,,,,,,,,,,,0.53091,-0.00317,,,,,,,,,,,,,,,,
,,,,0.51648,-0.00433,16.6366,7.68E-04,,,,,,,,,,,0.55584,-0.01325,,,,,,,,,,,,,,,,
,,,,0.53073,0.00897,16.77836,0.00175,,,,,,,,,,,0.57006,0.00436,,,,,,,,,,,,,,,,
,,,,0.55566,0.0185,16.92005,0.00109,,,,,,,,,,,0.59131,0.00103,,,,,,,,,,,,,,,,
,,,,0.56988,-0.00629,17.0617,3.12E-04,,,,,,,,,,,0.60554,-0.00896,,,,,,,,,,,,,,,,
,,,,0.59113,0.00474,17.20338,0.00191,,,,,,,,,,,0.63044,0.01063,,,,,,,,,,,,,,,,
,,,,0.60537,0.00598,17.34508,0.00115,,,,,,,,,,,0.64466,-0.00978,,,,,,,,,,,,,,,,
,,,,0.63027,-0.00898,,,,,,,,,,,,,0.66591,0.01139,,,,,,,,,,,,,,,,
,,,,0.64448,0.00233,,,,,,,,,,,,,0.68014,0.01602,,,,,,,,,,,,,,,,
,,,,0.66573,0.00989,,,,,,,,,,,,,0.70506,0.00199,,,,,,,,,,,,,,,,
,,,,0.67995,0.01837,,,,,,,,,,,,,0.71927,-0.00126,,,,,,,,,,,,,,,,
,,,,0.70488,0.00583,,,,,,,,,,,,,0.74059,0.00106,,,,,,,,,,,,,,,,
,,,,0.7191,0.00479,,,,,,,,,,,,,0.75481,0.02323,,,,,,,,,,,,,,,,
,,,,0.74041,-0.00126,,,,,,,,,,,,,0.77971,3.85E-04,,,,,,,,,,,,,,,,
,,,,0.75464,2.50E-05,,,,,,,,,,,,,0.79399,-0.00418,,,,,,,,,,,,,,,,
,,,,0.77953,0.00243,,,,,,,,,,,,,0.81529,-0.007,,,,,,,,,,,,,,,,
,,,,0.7938,-0.00841,,,,,,,,,,,,,0.82955,0.00679,,,,,,,,,,,,,,,,
,,,,0.8151,-4.68E-04,,,,,,,,,,,,,0.85446,-0.00543,,,,,,,,,,,,,,,,
,,,,0.82936,0.01398,,,,,,,,,,,,,0.86872,-0.0048,,,,,,,,,,,,,,,,
,,,,0.85427,-8.08E-04,,,,,,,,,,,,,0.89005,0.00724,,,,,,,,,,,,,,,,
,,,,0.86853,0.00693,,,,,,,,,,,,,0.90431,0.00306,,,,,,,,,,,,,,,,
,,,,0.88986,3.20E-04,,,,,,,,,,,,,0.92925,0.00748,,,,,,,,,,,,,,,,
,,,,0.90412,-0.00788,,,,,,,,,,,,,0.94351,0.01317,,,,,,,,,,,,,,,,
,,,,0.92906,-0.00239,,,,,,,,,,,,,0.96492,-0.00222,,,,,,,,,,,,,,,,
,,,,0.94332,0.01205,,,,,,,,,,,,,0.97919,0.0066,,,,,,,,,,,,,,,,
,,,,0.96473,0.00876,,,,,,,,,,,,,1.04209,-0.00244,,,,,,,,,,,,,,,,
,,,,0.979,-8.58E-04,,,,,,,,,,,,,1.08493,0.01451,,,,,,,,,,,,,,,,
,,,,1.02762,0.01192,,,,,,,,,,,,,1.13127,0.00308,,,,,,,,,,,,,,,,
,,,,1.07046,-0.01286,,,,,,,,,,,,,1.17411,0.00767,,,,,,,,,,,,,,,,
,,,,1.11681,-2.09E-05,,,,,,,,,,,,,1.22043,-0.00108,,,,,,,,,,,,,,,,
,,,,1.15965,0.00888,,,,,,,,,,,,,1.26324,-0.01629,,,,,,,,,,,,,,,,
,,,,1.20601,0.00234,,,,,,,,,,,,,1.34006,-0.00397,,,,,,,,,,,,,,,,
,,,,1.24878,0.01479,,,,,,,,,,,,,1.37569,-0.00874,,,,,,,,,,,,,,,,
,,,,1.29514,-0.0054,,,,,,,,,,,,,1.41486,0.01123,,,,,,,,,,,,,,,,
,,,,1.33987,-7.04E-04,,,,,,,,,,,,,1.45056,0.01193,,,,,,,,,,,,,,,,
,,,,1.37552,-5.52E-04,,,,,,,,,,,,,1.48972,-0.00107,,,,,,,,,,,,,,,,
,,,,1.41468,-0.0137,,,,,,,,,,,,,1.52536,-0.00835,,,,,,,,,,,,,,,,
,,,,1.45037,0.01199,,,,,,,,,,,,,1.56456,0.0061,,,,,,,,,,,,,,,,
,,,,1.48955,-0.00125,,,,,,,,,,,,,1.6002,-0.00325,,,,,,,,,,,,,,,,
,,,,1.52517,0.0072,,,,,,,,,,,,,1.63939,-0.01368,,,,,,,,,,,,,,,,
,,,,1.56438,0.025,,,,,,,,,,,,,1.67499,-0.0021,,,,,,,,,,,,,,,,
,,,,1.60001,0.01226,,,,,,,,,,,,,1.71414,6.85E-04,,,,,,,,,,,,,,,,
,,,,1.63921,0.03056,,,,,,,,,,,,,1.74976,0.00824,,,,,,,,,,,,,,,,
,,,,1.67481,0.00485,,,,,,,,,,,,,1.78892,0.00631,,,,,,,,,,,,,,,,
,,,,1.71396,0.01457,,,,,,,,,,,,,1.82458,0.0012,,,,,,,,,,,,,,,,
,,,,1.74957,0.00773,,,,,,,,,,,,,1.86376,0.02298,,,,,,,,,,,,,,,,
,,,,1.78875,0.00941,,,,,,,,,,,,,1.89942,-0.00622,,,,,,,,,,,,,,,,
,,,,1.8244,-0.00642,,,,,,,,,,,,,1.93867,0.00116,,,,,,,,,,,,,,,,
,,,,1.86359,-0.00351,,,,,,,,,,,,,1.97431,0.00943,,,,,,,,,,,,,,,,
,,,,1.89924,-0.00886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.93848,-0.00408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.97413,-0.00669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
