S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P7.C1_time,S2P7.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P8.C2_time,S2P8.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2
1.13878,2.58079,1.13851,-23.25056,-0.92795,-1.28154,1.09672,-1.49406,1.2278,1.22506,0.81517,-7.75953,1.08296,-19.31277,1.20686,16.70748,1.18507,-2.55057,-0.87701,-10.18128,1.24234,-4.27711,1.24209,-13.97478,0.8223,-0.38932,1.20032,-0.13295,1.27672,-1.89643,1.1995,-14.64601,1.18647,-4.44339,1.31038,-9.25246
1.18509,2.04676,1.18484,15.27184,-0.89146,3.43141,1.13954,-39.71108,1.2741,16.03184,0.83655,-22.37156,1.12927,12.07955,1.25317,18.01835,1.22782,1.19355,-0.86273,4.63796,1.28867,0.9214,1.379,6.75655,0.84368,9.44561,1.24311,-2.1678,1.34462,-10.54977,1.24228,9.54819,1.23275,2.98095,1.35662,16.59767
1.22788,-1.29619,1.22764,32.7831,-0.87721,7.83467,1.18587,-19.42013,1.31684,13.12878,0.85791,-13.13771,1.17205,-5.36367,1.29593,1.44607,1.27414,5.05888,-0.84848,5.23896,1.33145,1.1745,1.41459,-8.78554,0.86502,20.67645,1.30921,-22.22015,1.38025,-11.70185,1.2886,-14.67414,1.27552,-10.89543,1.39934,-21.66527
1.2742,-7.84015,1.27396,-4.39153,-0.86294,4.94335,1.22866,1.84289,1.35624,-8.24661,0.88278,-7.42653,1.21833,-10.79758,1.3422,-22.22291,1.31694,-9.44502,-0.83419,1.77759,1.38308,2.57589,1.45369,1.64052,0.88991,21.50592,1.36419,-10.3609,1.41949,-11.8188,1.35771,13.15929,1.33362,-17.61702,1.44567,-7.13494
1.317,6.41332,1.37884,16.98673,-0.84869,-2.3604,1.275,3.95398,1.3919,0.5506,0.90413,1.09493,1.2611,0.39812,1.38488,-14.81925,1.35753,1.14809,-0.81991,-1.62135,1.41868,-1.33767,1.48934,3.61167,0.91127,34.44288,1.39985,12.6526,1.45508,8.39053,1.39333,-4.31609,1.36922,-6.07482,1.48845,8.84161
1.38292,-7.98307,1.41443,15.28975,-0.8344,-9.42755,1.30904,1.1068,1.43111,-4.18886,0.92551,-15.92494,1.30742,-11.62906,1.43122,-21.05249,1.39316,16.05495,-0.80208,2.39283,1.4578,0.18737,1.52854,10.66331,0.93264,2.18464,1.43906,17.47528,1.49424,9.06627,1.43242,-18.93215,1.42009,6.25449,1.53472,-23.6638
1.4185,5.61964,1.45353,2.76553,-0.8201,1.37917,1.36402,31.98986,1.46671,0.40153,0.94686,-3.1005,1.33347,-8.18927,1.47396,5.15576,1.43225,7.71273,-0.78781,-7.66929,1.49343,-3.11567,1.56419,0.89815,0.95399,,1.47472,3.67688,1.52986,-3.17915,1.468,6.41793,1.45569,9.80731,1.57744,
1.4576,3.40394,1.48914,31.13209,-0.80229,5.89325,1.39968,0.88239,1.50587,-21.36158,0.97179,8.37268,1.36906,0.66332,1.52027,-38.67415,1.46782,3.22931,-0.77356,2.2316,1.53264,-1.28603,1.60333,9.96634,0.97892,-3.62041,1.5139,13.2549,1.56904,22.50232,1.50716,-9.93174,1.50694,-6.14537,1.62366,8.83374
1.49323,-2.45644,1.52836,6.48654,-0.78801,8.60312,1.43889,9.43283,1.54148,8.21741,0.99315,13.75134,1.41993,-35.07466,1.56302,4.01478,1.50699,16.95785,-0.75931,4.73813,1.56832,-3.9297,1.63896,-2.46454,1.00028,-0.06566,1.54956,33.27952,1.60466,,1.54281,-17.03932,1.54256,13.51939,1.66639,-33.72892
1.53244,7.0296,1.564,8.2468,-0.77376,-0.16096,1.47455,19.60133,1.58066,3.31947,1.01453,-3.59797,1.45553,-12.34605,1.60925,,1.54264,-23.55412,-0.74502,-3.97858,1.60757,12.28724,1.67806,-13.24921,1.02166,-28.39035,1.58872,,1.64381,1.65397,1.58196,,1.59373,-10.67647,1.71267,4.86769
1.56813,1.00379,1.60315,6.93738,-0.75949,1.18471,1.51373,-6.07234,1.61631,,1.03588,,1.50678,-4.25332,1.65194,-12.54376,1.58177,-2.45574,-0.73075,2.97967,1.64316,0.06991,1.71366,0.11662,1.04301,11.84904,1.62437,-17.3581,1.6794,6.67991,1.61762,-9.06282,1.62934,-3.99535,1.75541,3.25555
